areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00087758,65.1,2.1,32.7
E00087759,72.7,3.1,24.2
E00087760,74.8,2.6,22.6
E00087761,74.9,1.5,23.6
E00087762,76.8,3.5,19.7
E00087763,70.9,0,29.1
E00087764,57.9,2.2,39.9
E00087765,61.7,1.7,36.6
E00087767,70.7,5.3,24.1
E00087768,65.4,3.8,30.8
E00087769,67.8,5.8,26.4
E00087770,69.3,1.5,29.2
E00087771,56.9,2.4,40.7
E00087772,72.6,2.8,24.5
E00087773,78.3,2.5,19.2
E00087833,22.6,0.6,76.8
E00087834,62.2,0,37.8
E00087835,62.4,2.5,35.1
E00087836,67.7,2.5,29.8
E00087837,64,2.7,33.3
E00087838,59.5,1.9,38.6
E00087839,59.3,5.3,35.4
E00087840,52.2,0.9,46.9
E00087841,62.9,1.4,35.7
E00087842,70.9,1.5,27.5
E00087843,55.5,1.8,42.7
E00087844,58,2.8,39.2
E00087845,60.3,1.2,38.4
E00087846,68.3,3.3,28.3
E00087934,64.1,1.8,34
E00087935,58.3,4.1,37.6
E00087936,59,1.6,39.4
E00087937,68.4,1,30.6
E00087938,61.4,3.2,35.4
E00087939,65.4,2.5,32
E00087940,64.5,1.4,34.1
E00087942,55.9,0,44.1
E00087948,66.2,1.3,32.5
E00088059,65.4,2.8,31.8
E00088060,54.7,4.5,40.8
E00088063,72.1,1.2,26.6
E00088065,66.9,2.4,30.7
E00088066,62.1,1.8,36
E00088067,68.2,3.8,28
E00088068,65.9,3.7,30.4
E00088069,67.3,4,28.7
E00088070,63.9,1.6,34.6
E00088071,42,5.7,52.3
E00088072,79.1,2.4,18.4
E00088074,62.3,1.6,36.1
E00088076,72.4,3.1,24.5
E00088077,88.2,1.6,10.2
E00088084,61.7,1.9,36.5
E00088086,55.3,2.9,41.8
E00088087,71,0.4,28.6
E00088088,63.6,4.7,31.7
E00088089,29,0.7,70.3
E00088095,62,7,31
E00088096,58.5,4.1,37.4
E00088097,66.8,1.3,31.8
E00088099,64.2,4.1,31.6
E00088100,57.3,5.2,37.5
E00088101,61.9,3.4,34.7
E00088102,59.1,3.6,37.2
E00088103,64.9,1.3,33.8
E00088104,61.3,0.7,38
E00088105,63.6,3.6,32.8
E00088107,58.9,1.9,39.2
E00088108,65.5,4.8,29.7
E00088109,67.5,1.8,30.7
E00088110,68,3.1,29
E00088111,61.5,2.7,35.8
E00088115,51,4.2,44.8
E00088116,62.6,2,35.4
E00119175,60.4,3.5,36.1
E00119176,57.3,2.7,40
E00119177,55.1,2.5,42.4
E00119178,60.2,1.5,38.3
E00119180,55,3.3,41.7
E00119181,62,0,38
E00119182,54.8,1.8,43.4
E00119183,63.3,2.1,34.6
E00119185,56.7,3.4,39.8
E00119186,63.4,1.7,34.8
E00119187,50.2,0.5,49.3
E00119188,60.4,1.4,38.3
E00119189,53.8,1.6,44.6
E00119190,64.8,2.3,33
E00119191,65.1,2.3,32.6
E00119192,50.4,0,49.6
E00119193,59.3,1.6,39.1
E00119194,53.5,0.9,45.6
E00119195,54.7,1.2,44.1
E00119196,55.9,2.7,41.4
E00119197,55,2.7,42.4
E00119198,53.1,2.9,44
E00119282,61.8,2.7,35.5
E00119285,63.4,1.4,35.2
E00119286,56.9,2.8,40.2
E00119334,51.3,2.6,46.2
E00119335,61.7,0.5,37.9
E00119336,44.9,7.4,47.8
E00119338,52.9,2,45.1
E00119339,62.2,1.9,35.9
E00119340,55.6,1.7,42.7
E00119341,62,1,37
E00119342,56.2,1.6,42.2
E00119394,65.2,3.1,31.7
E00119399,64.6,0,35.4
E00119401,63.1,2,34.9
E00119402,60.2,1.3,38.5
E00119403,62.8,1.8,35.4
E00119404,66.8,2.9,30.3
E00119405,62.5,2.3,35.2
E00119406,59.2,1.7,39.1
E00119407,64.2,2.9,32.9
E00119409,66.9,3,30.1
E00119410,66.1,0.9,33
E00119411,65.5,2.7,31.8
E00119469,65.9,2.2,31.9
E00119471,56.4,2.5,41.1
E00119472,67.8,2.2,30
E00119473,62.8,1.7,35.5
E00119474,49.3,1.1,49.6
E00119475,62.8,2,35.2
E00119782,63.3,3.5,33.2
E00119783,63.9,2.4,33.7
E00119784,54,2,44
E00119785,48.6,2.8,48.6
E00119786,57.8,2.3,39.9
E00119787,58.3,4.9,36.8
E00119788,58.4,1.3,40.3
E00119789,59.5,1.8,38.7
E00119790,60.4,3,36.5
E00119791,63.1,1.3,35.6
E00119792,68,1.1,30.9
E00119793,77,1.9,21.1
E00119794,71.9,1.8,26.3
E00119795,70.5,0.5,29.1
E00119796,72.4,1.4,26.3
E00119797,81.4,2.3,16.3
E00119798,70.9,3.2,25.9
E00119799,62.3,1,36.7
E00119800,56.9,3,40.1
E00119801,56.3,0.3,43.4
E00119802,67.1,3.2,29.8
E00119803,62.9,2.6,34.6
E00119804,65.6,4.1,30.3
E00119805,65.9,1,33.1
E00119806,69.6,0,30.4
E00119807,38.5,0.9,60.7
E00119808,80.9,2.8,16.3
E00119809,47.8,2.9,49.3
E00119810,65.1,3.3,31.5
E00119811,64.5,3.7,31.8
E00119812,54.7,2.2,43
E00119813,59.6,3.1,37.3
E00119814,65.8,3.9,30.3
E00119815,71.4,1.7,26.9
E00119816,66.2,1.9,32
E00119817,73.2,3.1,23.7
E00119818,65.9,4.3,29.7
E00119819,62.8,3.2,34
E00119820,62.8,3.7,33.5
E00119821,68.5,5.2,26.3
E00119822,51.4,6.5,42.1
E00119823,52.4,3.8,43.8
E00119824,61.6,5,33.5
E00119825,57.8,2.9,39.2
E00119826,33.6,2.6,63.8
E00119827,59.2,1.9,38.8
E00119828,56.9,3.5,39.6
E00119829,52,2.2,45.8
E00119830,58,1.3,40.7
E00119831,67,1.8,31.2
E00119832,72.1,1.9,26
E00119833,59.5,1.4,39
E00119834,65.3,2.6,32.1
E00119835,53.2,0.9,45.9
E00119836,73.7,2.8,23.5
E00119837,55.8,2,42.2
E00119838,50.5,1.9,47.7
E00119839,47,2.2,50.9
E00119840,64.3,2.9,32.9
E00119845,66.2,0.7,33.1
E00119847,58.1,2.7,39.2
E00119848,65.6,1.2,33.2
E00119849,70,2.7,27.3
E00119850,64.8,1.9,33.3
E00119853,73.8,2.6,23.6
E00119854,43.7,0.9,55.4
E00119855,67.8,2.5,29.6
E00119857,55.8,5.8,38.3
E00119858,55.8,2.1,42.1
E00119859,63.9,2.8,33.3
