areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00087758,19.8,25.8,35.2,19.2
E00087759,28,23.7,34.3,14
E00087760,23.4,28.9,31.8,15.9
E00087761,23.8,25.5,34.1,16.6
E00087762,25.5,23.6,31,19.9
E00087763,18.1,28.8,40,13.1
E00087764,34.2,31,16.8,18.1
E00087765,25,20.4,37,17.6
E00087767,24.5,31.4,26.1,18.1
E00087768,24.2,23.2,35.3,17.4
E00087769,25.8,30.8,30.8,12.6
E00087770,22.3,23.9,35.1,18.6
E00087771,24,38,22.3,15.7
E00087772,23,24.6,33.7,18.8
E00087773,26.4,21.4,35.5,16.8
E00087833,30.6,44.4,0,25
E00087834,21.6,25.4,42.7,10.3
E00087835,19.9,24,36.3,19.9
E00087836,20.1,25.5,41.9,12.4
E00087837,21.7,24.6,42.1,11.7
E00087838,25.2,30.7,33,11
E00087839,33.1,23.2,23.9,19.7
E00087840,12.5,15,56.7,15.8
E00087841,29.2,25.5,30.6,14.8
E00087842,16.8,28.7,38.8,15.6
E00087843,13.6,28.4,40.8,17.2
E00087844,15.6,25.7,47.9,10.8
E00087845,23.6,20.3,42.6,13.5
E00087846,25.1,29.3,33.5,12
E00087934,19.3,19.3,45.5,16
E00087935,25.2,16.6,40.5,17.8
E00087936,30.2,24,31.8,14.1
E00087937,21.5,25.4,38.8,14.4
E00087938,19.4,28,34.6,18
E00087939,25.7,23,35.7,15.7
E00087940,22.9,26.3,39.1,11.7
E00087942,15.8,30.1,38.3,15.8
E00087948,17.8,26.6,41.3,14.3
E00088059,13.6,35.3,34.2,16.8
E00088060,27.6,28.5,26.8,17.1
E00088063,17.4,30.3,34.3,18
E00088065,25.5,32.7,23,18.9
E00088066,16.8,34.1,34.7,14.4
E00088067,23.9,38,28.9,9.2
E00088068,20.7,31,31,17.2
E00088069,14.3,41.8,32.4,11.5
E00088070,15.9,35.5,35.5,13.1
E00088071,26,45.2,16.4,12.3
E00088072,16.5,34.1,36,13.4
E00088074,19.6,26.8,37.9,15.7
E00088076,20.8,29.5,32.2,17.5
E00088077,28.6,21.6,41.9,7.9
E00088084,16.7,21.6,44.4,17.3
E00088086,23.2,23.9,34.1,18.8
E00088087,29.9,27.7,24.3,18.1
E00088088,24.1,22.9,32.2,20.8
E00088089,24.4,30.8,23.1,21.8
E00088095,25.4,23.7,32.5,18.4
E00088096,28.3,22.8,32.4,16.6
E00088097,24.5,21.7,38.7,15
E00088099,30.5,18.2,35,16.3
E00088100,24.1,24.1,31.9,19.9
E00088101,31.7,25.6,23.9,18.9
