areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00087758,36.7,36.7,23.1,2.7,0.7
E00087759,36.1,42.2,21.1,0,0.6
E00087760,20.9,46.8,31,1.3,0
E00087761,28.5,38.9,31.2,1.4,0
E00087762,25.3,40.9,30.5,2.6,0.6
E00087763,39.9,33.3,24.6,2.2,0
E00087764,20.7,32.1,46.4,0.7,0
E00087765,53.3,31.5,13,2.2,0
E00087767,43,32,24.2,0.8,0
E00087768,54.5,29,14.5,1.4,0.7
E00087769,25.6,29,43.8,1.7,0
E00087770,27.8,44.4,24.1,3,0.8
E00087771,15.1,27,54,3.2,0.8
E00087772,41,29.7,26.1,1.8,1.4
E00087773,16.4,46.1,35.2,2.4,0
E00087833,13.8,75.5,10.6,0,0
E00087834,63.9,24.9,10.1,0.6,0.6
E00087835,52.9,35.3,11.1,0.7,0
E00087836,61.1,25.5,13,0.5,0
E00087837,65,25,10,0,0
E00087838,47.9,36.1,12.4,3,0.6
E00087839,21.1,29.7,44.5,3.9,0.8
E00087840,79,15.1,5.9,0,0
E00087841,34.6,37.3,26.5,1.6,0
E00087842,47.9,35.1,14.9,2.1,0
E00087843,69.4,23.9,6.7,0,0
E00087844,67.1,22.8,9.4,0.7,0
E00087845,58.1,31.6,10.3,0,0
E00087846,55.6,34.2,9.4,0.9,0
E00087934,45.1,31.6,22.3,1,0
E00087935,46.2,35.2,17.9,0.7,0
E00087936,43.5,32.9,21.8,1.8,0
E00087937,47.1,31.8,19.1,1.9,0
E00087938,36.2,30.3,29.7,3.8,0
E00087939,57.1,33.7,7.4,1.8,0
E00087940,61.1,29,8.4,1.5,0
E00087942,61.4,28.8,9.1,0.8,0
E00087948,55.9,30.8,12.8,0.5,0
E00088059,57.2,29.6,11.2,2,0
E00088060,20.9,23.1,51.5,3.7,0.7
E00088063,68.4,22.8,8.8,0,0
E00088065,31.9,34.8,28.4,3.5,1.4
E00088066,46.5,40.8,12.7,0,0
E00088067,11,49.7,35.9,3.4,0
E00088068,31.8,41.1,24.8,2.3,0
E00088069,67.4,21.7,10.1,0,0.8
E00088070,44.6,30.9,22.5,2,0
E00088071,12.2,22.8,62.6,2.4,0
E00088072,36,42.4,20.8,0.8,0
E00088074,51.6,33.6,13.1,1.6,0
E00088076,20.4,40.8,38.1,0.7,0
E00088077,9.8,62.5,27.7,0,0
E00088084,50.4,33.8,15,0.8,0
E00088086,61.2,28.9,7.4,2.5,0
E00088087,25,31.3,41.4,2.3,0
E00088088,42.5,40.4,16.6,0.5,0
E00088089,11.4,58.9,29.2,0.5,0
E00088095,26,37.5,34.6,0,1.9
E00088096,36.7,35.8,23.3,3.3,0.8
E00088097,53.9,23.5,20.6,2,0
E00088099,45.9,28.9,22,3.1,0
E00088100,43.3,42.5,13.4,0.8,0
E00088101,34,32.6,31.2,2.1,0
E00088102,44.4,31.9,22.2,1.5,0
E00088103,46.5,41.2,10.5,0,1.8
E00088104,54.1,35.1,10.1,0.7,0
E00088105,42.3,35.4,20.8,1.5,0
E00088107,67.7,24.6,5.4,2.3,0
E00088108,17.1,39,40.7,3.3,0
E00088109,42.9,37.9,15.3,4,0
E00088110,49.6,34.1,14.7,1.6,0
E00088111,53.8,37.7,8.5,0,0
E00088115,61.7,34,4.3,0,0
E00088116,30.4,44.9,23.4,1.3,0
E00119175,50,39.1,8.2,2.7,0
E00119176,18.8,47.4,30.8,3,0
E00119177,66.4,25.5,8,0,0
E00119178,51.5,28.2,19,1.2,0
E00119180,67.2,21.1,10.9,0.8,0
E00119181,48.5,33.6,17.2,0,0.7
E00119182,42.2,39.3,17.2,0.8,0.4
E00119183,37.8,38.4,21.5,2.3,0
E00119185,24.7,32.9,41.1,1.3,0
E00119186,32.7,32.7,31.7,2.4,0.5
E00119187,26.2,35.2,36.9,1.6,0
E00119188,57,26.1,15.8,1.2,0
E00119189,49.2,27.7,21.5,1.5,0
E00119190,47,30.3,19.7,1.5,1.5
E00119191,62.1,22.4,12.1,3.4,0
E00119192,69.8,19.8,8.6,1.7,0
E00119193,50,33.1,16.1,0,0.8
E00119194,65.9,12.2,18.7,3.3,0
E00119195,73.3,18.3,7.5,0.8,0
E00119196,47.6,32.3,18.5,1.6,0
E00119197,71.2,16.8,12,0,0
E00119198,26.4,24,45.7,3.1,0.8
E00119282,49.6,29.5,18,2.9,0
E00119285,54.4,27.9,16.2,0,1.5
E00119286,59.5,24.8,13.2,2.5,0
E00119334,61.1,25.3,10.5,3.2,0
E00119335,76,19,3,1,1
E00119336,32.9,37,27.4,2.7,0
E00119338,60.7,21.4,17.1,0.9,0
E00119339,56.1,30.9,12.2,0.8,0
E00119340,33.9,35.5,29,1.6,0
E00119341,68.1,21.7,9.4,0.7,0
E00119342,58.9,29.8,10.5,0.8,0
E00119394,49.3,35.8,12.7,2.2,0
E00119399,49,28.7,21.7,0.7,0
E00119401,48.3,29.8,20.5,1.3,0
E00119402,51.9,29.9,17.6,0.5,0
E00119403,60.3,30.8,8.3,0.6,0
