areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00087758,93,3.7,2.8,0.6,0
E00087759,89.1,7.1,1,1.4,1.4
E00087760,89.5,8.9,0.9,0.3,0.3
E00087761,89.8,7,2.4,0,0.8
E00087762,88.1,8.9,2.4,0.3,0.3
E00087763,94.4,4.8,0,0.7,0
E00087764,90.9,7.6,1.3,0.3,0
E00087765,93.3,4.4,1.8,0.4,0
E00087767,95.3,4.4,0.3,0,0
E00087768,91.1,8.4,0.6,0,0
E00087769,88.8,9.4,1.2,0.3,0.3
E00087770,94.9,4.8,0.3,0,0
E00087771,91.9,3.7,1.6,2,0.8
E00087772,90.9,7.4,0.9,0.7,0
E00087773,87.9,6.6,2,1.4,2
E00087833,89,9.8,0,1.2,0
E00087834,93.2,5.6,1.2,0,0
E00087835,96.3,3.7,0,0,0
E00087836,94,4.3,0.9,0.3,0.5
E00087837,95,4.5,0.4,0,0
E00087838,90.4,5.8,1.6,2.2,0
E00087839,92.5,6.9,0.7,0,0
E00087840,94.5,4.3,1.2,0,0
E00087841,94.1,5.2,0.2,0.2,0.2
E00087842,93.9,4.6,0.8,0.3,0.3
E00087843,94.6,5.2,0.2,0,0
E00087844,94.5,4.9,0,0.3,0.3
E00087845,97,3,0,0,0
E00087846,95.6,3.7,0.7,0,0
E00087934,93.3,5.2,0.6,0.2,0.6
E00087935,93.5,5.4,0.6,0.6,0
E00087936,92.1,3.8,0.8,2,1.3
E00087937,92.8,5.8,1,0.3,0.3
E00087938,96.3,2.8,0.2,0.5,0.2
E00087939,96.4,2.6,0.2,0,0.7
E00087940,92.2,6.3,0,0.9,0.6
E00087942,94.3,3.9,0.7,0.4,0.7
E00087948,92.9,6.5,0.2,0.4,0
E00088059,93.3,5.3,1.4,0,0
E00088060,94.1,5.5,0.4,0,0
E00088063,94.4,3.6,0.3,1.7,0
E00088065,92.7,5.4,0.8,0.5,0.5
E00088066,92.5,6,1.2,0.3,0
E00088067,89.4,7.8,1.6,0.4,0.8
E00088068,91.3,6.3,0.4,2,0
E00088069,92.9,4.6,1.8,0.6,0
E00088070,97.3,2.5,0,0.2,0
E00088071,98.5,1.5,0,0,0
