areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00015203,81,5.8,2.2,10.9
E00015207,84.2,6.5,2.4,6.9
E00015208,79.5,12,0,8.4
E00015209,85,8.5,1.3,5.2
E00015210,83.5,10.7,1.7,4.1
E00015211,80.8,7.7,0.8,10.8
E00015212,92.9,4.4,0,2.7
E00015213,76.6,10.6,2.8,9.9
E00015214,80.6,13.2,2.1,4.2
E00015215,84,9.9,3.1,3.1
E00015216,78.7,11.1,0.9,9.3
E00015217,81.6,6.1,1.4,10.9
E00015218,91.1,5.4,0.9,2.7
E00015219,84.1,12,1.4,2.4
E00015220,83.5,6.1,2.6,7.8
E00015221,89.6,6.9,2.1,1.4
E00015222,82.4,9.6,0,8.1
E00015223,84.3,5.8,0,9.9
E00015224,84.8,6.1,0.8,8.3
E00015225,80.2,11.6,2.3,5.8
E00015226,77.2,8.9,1.6,12.2
E00015227,78.8,11.3,0.6,9.4
E00015228,73.3,11.4,1.4,13.8
E00015283,87.1,6.2,0.5,6.2
E00015285,86.6,6.7,0,6.7
E00015288,84.5,5,0.6,9.9
E00015291,78.5,12.3,2.3,6.9
E00015341,70.4,6.4,2.4,20.8
E00015343,85.6,4.3,1.4,8.6
E00015344,82.4,7.2,5.2,5.2
E00015345,87.8,10.1,0.7,1.4
E00015346,87.1,9.1,0,3.8
E00015347,86.9,8.1,0,5
E00015348,86.7,11.7,0.8,0.8
E00015349,81.7,13.9,0,4.3
E00015350,83.6,5.9,3.2,7.3
E00015351,88.7,7.1,1.4,2.8
E00015352,82.4,10.3,1.5,5.9
E00015354,82.6,4.9,2.1,10.4
E00015355,76.6,10.2,4.7,8.6
E00015356,77.1,14.5,0,8.4
E00015357,69,19,0,12.1
E00015358,69.8,14.4,4.3,11.5
E00015359,66.7,17.1,4.3,11.9
E00015360,66.9,18.9,3.9,10.2
E00015361,66.2,11.5,6.1,16.2
E00015362,57.9,21.9,6.2,14
E00015363,75.4,14,1.8,8.8
E00015364,66,10.4,2.8,20.8
E00015366,70.8,19.2,5,5
E00015367,75,12.5,3.1,9.4
E00015368,66.4,17.9,4.5,11.2
E00015369,68.2,15.9,5.3,10.6
E00015370,75.9,7.4,4.6,12
E00015371,72.1,12.4,5.4,10.1
E00015372,72.5,13.8,2.2,11.6
E00015373,79,8.3,3.9,8.8
E00015374,75.6,10.7,0.6,13.1
E00015375,64.7,20.2,1.7,13.4
E00015376,73.6,23.1,0.8,2.5
E00015378,70.9,19.2,2.6,7.3
E00015379,81.9,11.4,1,5.7
E00015380,77.1,14.7,0.9,7.3
E00015381,68.9,15.6,5.9,9.6
E00015382,73.1,9,0.9,17
E00015383,74,7.5,1.4,17.1
E00015384,82.4,3.7,0,13.9
E00015385,83.5,7.3,1.8,7.3
E00015386,91.4,2.2,0.7,5.8
E00015387,84.8,6,0.7,8.6
E00015388,57,25.8,7,10.2
E00015389,75.4,8.7,7.2,8.7
E00015390,82.3,12.8,0.7,4.3
E00015391,85,8,0,7
E00015392,75.2,11.7,2.9,10.2
E00015393,75.6,10,2.8,11.7
E00015394,84.8,9.2,0,6
E00015395,78.7,9.8,4.1,7.4
E00015397,81.8,10.7,0.4,7.1
E00015398,68.2,15.1,1.6,15.1
E00015400,74.9,11.1,3,11.1
E00015401,57.1,23.9,1.8,17.2
E00015402,61.1,20.6,9.9,8.4
E00015403,58.8,26.5,1,13.7
E00015404,53.4,30.8,3,12.8
E00015405,60.6,17.5,5.1,16.8
E00015406,67.6,12.4,5.7,14.3
E00015407,60,20.9,3.5,15.7
E00015408,69.8,8,0.9,21.2
E00015409,61,13,4.1,22
E00015410,67.7,13.7,0.6,18
E00015411,64.1,13.1,0.7,22.1
E00015412,86.4,9.3,0,4.3
E00015413,60.6,15.9,1.5,22
E00015414,66.1,15,1.1,17.8
E00015416,84.1,12.6,0,3.3
E00015417,79.6,7.7,3.5,9.2
E00015419,84.1,11.4,0.8,3.8
E00015421,82.6,7.4,0,9.9
E00015422,85.3,4.3,0,10.3
E00015423,88.8,5,0,6.3
E00015424,91.9,4.9,0,3.3
E00015425,86.7,9.4,0.6,3.3
E00015426,86,8.4,0,5.6
E00015427,80.5,12.8,0,6.8
E00015428,90.1,3.7,0,6.2
E00015429,83.2,5.2,0.6,11
E00015430,82.3,5.7,3.5,8.5
E00015431,90.8,5.4,0.8,3.1
E00015432,81.3,6.5,0,12.2
E00015433,86,7.6,0,6.4
E00015434,78.2,12.6,0.6,8.6
E00015484,71.6,15.4,2.5,10.5
E00015485,77.1,14.4,0.7,7.8
E00015486,88.3,4.9,2.9,3.9
E00015487,86.3,10.3,0,3.4
E00015488,89.7,6.2,1.5,2.6
E00015489,91.4,4.3,1.2,3.1
E00015491,91.5,5.5,0,3
E00015492,82.6,6.3,2.8,8.3
E00015493,89,8.8,0,2.2
E00015494,79.4,10.7,1.5,8.4
E00015495,66.1,10.7,0.8,22.3
E00015496,76.7,12.6,2.9,7.8
E00015497,83.8,4.4,2.9,8.8
E00015498,77.6,9.6,3.2,9.6
E00015499,71.7,13.2,2.6,12.5
E00015501,64.5,19.8,3.3,12.4
E00015502,63.9,19.7,9.5,6.8
E00015503,77.1,12.2,0.8,9.9
E00015504,76.5,4.5,1.5,17.4
E00015505,81.9,9.4,1.3,7.4
E00015506,78.8,6.8,1.4,13
E00015507,91.5,4.3,1.7,2.6
E00015508,70.4,10.7,0.5,18.4
E00015509,88.5,7.6,0,3.8
E00015510,82.5,4.4,1.3,11.9
E00015511,73.9,19.1,0,7
E00015512,86.6,10.9,1.7,0.8
E00015513,83.5,10.8,0.7,5
E00015514,83.5,8.7,0.8,7.1
E00015515,88.3,5.8,3.3,2.5
E00015516,89.1,7.8,0,3.1
E00015517,90.6,7.4,0.7,1.3
E00015518,88.4,6.5,1.9,3.2
E00015519,88.8,3,1.5,6.7
E00015520,86.2,8.7,2,3.1
E00015522,86.8,7.5,0.6,5.2
E00015523,86,9.7,2.2,2.2
