areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00015203,70,23.5,6.5
E00015207,76.1,18.7,5.2
E00015208,77.8,19.1,3.1
E00015209,83.7,12.5,3.7
E00015210,81.9,15.7,2.3
E00015211,74.1,22.8,3
E00015212,80.5,16.5,3
E00015213,73.8,23.4,2.8
E00015214,80.7,15.5,3.8
E00015215,81.1,17.7,1.2
E00015216,70.7,27.6,1.7
E00015217,71.9,24.2,4
E00015218,85,14.6,0.4
E00015219,77,21,2
E00015220,71.1,25.2,3.8
E00015221,83.5,11.1,5.4
E00015222,74.8,22.3,2.8
E00015223,73.2,22.4,4.5
E00015224,74.6,18.4,7
E00015225,73.2,19.3,7.5
E00015226,76.6,16.8,6.6
E00015227,70.8,19.6,9.6
E00015228,66.3,30.3,3.3
E00015283,69.5,27.9,2.6
E00015285,75.1,22.3,2.6
E00015288,71.6,22.6,5.8
E00015291,74.7,21.9,3.4
E00015341,60,31.3,8.7
E00015343,78.9,14,7
E00015344,80.3,14.6,5.1
E00015345,83.7,14.2,2
E00015346,75.6,17.4,7
E00015347,79.5,19.9,0.5
E00015348,83.6,13.5,2.8
E00015349,79.2,17.4,3.5
E00015350,77.3,16.3,6.4
E00015351,84,14.2,1.7
E00015352,72.1,24,3.9
E00015354,77.7,16.5,5.8
E00015355,69.5,24.8,5.7
E00015356,65.1,28.5,6.4
E00015357,77.2,17.4,5.4
E00015358,64.5,29.8,5.7
E00015359,68.1,23.7,8.2
E00015360,75.2,21.7,3.1
E00015361,60.4,25,14.6
E00015362,64.2,30.6,5.2
E00015363,72.5,24.8,2.8
E00015364,62.6,31.6,5.8
E00015366,71.7,19,9.2
E00015367,71.1,22.3,6.6
E00015368,69.1,27.9,2.9
E00015369,65.9,26.5,7.5
E00015370,64.4,33.3,2.3
E00015371,63.2,27.4,9.5
E00015372,80.8,11.8,7.4
E00015373,74,21.9,4.2
E00015374,75.2,24.2,0.7
E00015375,69.1,26.7,4.2
E00015376,84.1,12.3,3.6
E00015378,76.4,16.4,7.1
E00015379,80.9,14.6,4.5
E00015380,72.4,25.2,2.4
E00015381,73.3,22.9,3.8
E00015382,66.7,30.2,3
E00015383,68.6,26.6,4.8
E00015384,72.6,24,3.3
E00015385,77,17.8,5.2
E00015386,80.1,14.7,5.2
E00015387,76.5,15.4,8
E00015388,79.9,17.3,2.8
E00015389,68.9,25.3,5.8
E00015390,81.8,16.7,1.5
E00015391,76.5,18.4,5.1
E00015392,77.6,16.7,5.7
E00015393,73.1,19.5,7.4
E00015394,78.3,17.7,4
E00015395,77.5,18,4.4
E00015397,75.9,20.1,4
E00015398,65.7,31.2,3.1
E00015400,75.5,22.7,1.8
E00015401,59,35.9,5.1
E00015402,69,26,5
E00015403,61,34.6,4.5
E00015404,48,49.5,2.5
E00015405,59.4,33.1,7.5
E00015406,61.6,34.6,3.8
E00015407,63.8,33,3.2
E00015408,63.2,33.7,3.1
E00015409,67.6,30.1,2.3
E00015410,68,29,3
E00015411,67.3,31,1.7
E00015412,78.5,18.9,2.7
E00015413,61,34.2,4.8
E00015414,61.8,34.3,4
E00015416,77.5,20.9,1.6
E00015417,73.5,23.4,3.1
E00015419,75.8,21.5,2.8
E00015421,78.2,17.7,4.1
E00015422,79.2,12.5,8.3
E00015423,80.2,17.5,2.3
