areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00015203,61.3,34.3,3.6,0.7
E00015207,72.2,26.2,1.2,0.4
E00015208,59.6,33.7,5.4,1.2
E00015209,55.1,40.4,3.8,0.6
E00015210,51.2,40.5,5.8,2.5
E00015211,73.3,26.7,0,0
E00015212,58,30.4,10.7,0.9
E00015213,66,29.8,4.3,0
E00015214,55.9,37.2,5.5,1.4
E00015215,55,34.9,8.5,1.6
E00015216,78.5,16.8,4.7,0
E00015217,66.4,29.5,4.1,0
E00015218,58.4,40.7,0.9,0
E00015219,47.1,45.2,5.8,1.9
E00015220,53,40.9,5.2,0.9
E00015221,52.1,39.6,6.3,2.1
E00015222,58.1,36.8,5.1,0
E00015223,66.1,33.9,0,0
E00015224,63.9,28.6,6,1.5
E00015225,51.2,38.4,8.1,2.3
E00015226,55.3,38.2,4.9,1.6
E00015227,56.5,32.9,10.6,0
E00015228,71.6,22.3,6.2,0
E00015283,53.8,39,6.2,1
E00015285,70.1,25.4,3,1.5
E00015288,57.5,35.6,5.6,1.3
E00015291,58.6,32,7.8,1.6
E00015341,68,28.8,2.4,0.8
E00015343,74.1,23.7,1.4,0.7
E00015344,57.6,38.4,3.3,0.7
E00015345,55.8,34.1,8,2.2
E00015346,57.7,38.5,3.8,0
E00015347,56.3,36.9,5.6,1.3
E00015348,50.4,38.8,9.3,1.6
E00015349,46,48.7,4.4,0.9
E00015350,63.6,28.1,6.9,1.4
E00015351,55.3,38.3,5.7,0.7
E00015352,72.5,26.1,1.4,0
E00015354,58.3,36.8,3.5,1.4
E00015355,73,22.2,4,0.8
E00015356,79.4,18.8,1.8,0
E00015357,50.9,38.6,10.5,0
E00015358,66.2,29.5,4.3,0
E00015359,69.1,29,1,1
E00015360,69.3,27.6,3.1,0
E00015361,62.8,30.4,4.7,2
E00015362,56.7,35.4,6.2,1.7
E00015363,76.3,19.5,3.6,0.6
E00015364,68.7,27.2,2.7,1.4
E00015366,62.5,32.5,5,0
E00015367,58.6,34.4,6.3,0.8
E00015368,62.3,32.3,5.4,0
E00015369,61.6,33.1,5.3,0
E00015370,75.9,20.4,3.7,0
E00015371,69,25.6,4.7,0.8
E00015372,55.1,36.2,8,0.7
E00015373,71.7,24.4,3.9,0
E00015374,80.2,18.6,1.2,0
E00015375,70.6,25.2,4.2,0
E00015376,49.6,33.9,12.4,4.1
E00015378,66.2,25.2,2.6,6
E00015379,56.1,33.6,8.4,1.9
E00015380,64.5,26.4,9.1,0
E00015381,59.1,32.8,7.3,0.7
E00015382,82.6,15.6,1.8,0
E00015383,76.7,22.6,0.7,0
E00015384,75.3,22,2.7,0
E00015385,70.6,29.4,0,0
E00015386,73.2,21.7,4.3,0.7
E00015387,64.7,32,0.7,2.6
E00015388,61.5,34.6,3.8,0
E00015389,72.9,25.7,0.7,0.7
E00015390,61.1,32.6,4.9,1.4
E00015391,68.4,29.4,2.1,0
E00015392,74.5,22.6,2.2,0.7
E00015393,56.9,39.2,3.9,0
E00015394,57.1,34.8,7.1,1.1
E00015395,67.2,23.8,6.6,2.5
E00015397,67.3,26.1,5.8,0.9
E00015398,70.8,25,4.2,0
E00015400,73.7,22.2,3.5,0.5
E00015401,66.9,27,5.5,0.6
E00015402,62.9,31.8,4.5,0.8
E00015403,68.3,27.7,3,1
E00015404,70,20,8.5,1.5
E00015405,71.7,23.9,2.2,2.2
E00015406,80,14.3,4.8,1
E00015407,70.1,23.1,5.1,1.7
E00015408,78.2,21.3,0.5,0
E00015409,73.2,23.6,2.4,0.8
E00015410,67.1,26.7,5,1.2
E00015411,67.8,26,6.2,0
E00015412,49.7,41.7,8.6,0
E00015413,75,19.9,4.4,0.7
E00015414,76.8,20.4,1.7,1.1
E00015416,68.2,27.8,3.3,0.7
E00015417,76.8,17.6,4.9,0.7
E00015419,47.7,45.5,6.8,0
E00015421,65,30.8,3.3,0.8
E00015422,58.6,36.2,5.2,0
E00015423,63.1,30.6,6.4,0
E00015424,62.6,33.3,4.1,0
E00015425,59.2,37.4,3.4,0
E00015426,63.2,27.8,6.9,2.1
E00015427,66.7,28.8,4.5,0
E00015428,59.6,35.4,5,0
E00015429,65.8,30.3,3.2,0.6
E00015430,62.5,33.3,3.5,0.7
E00015431,57.7,38.5,3.8,0
E00015432,77.9,19.3,2.9,0
E00015433,62.6,28.2,7.5,1.7
E00015434,66.3,30.2,2.3,1.2
E00015484,63.8,28.1,8.1,0
E00015485,58.2,35.9,4.6,1.3
E00015486,52.4,40.8,5.8,1
E00015487,70.7,23.3,1.7,4.3
E00015488,51.3,42.9,5.2,0.5
E00015489,32.7,56.2,10.5,0.6
E00015491,61.3,34.2,4,0.5
E00015492,66.2,33.1,0.7,0
E00015493,45.9,45.9,8.3,0
E00015494,63.4,32.8,3.1,0.8
E00015495,69.4,26.4,4.1,0
E00015496,51.5,44.7,3.9,0
E00015497,72.7,24.5,2.9,0
E00015498,57.6,32,9.6,0.8
E00015499,67.3,25.3,6.7,0.7
E00015501,71.7,27.5,0.8,0
E00015502,63.9,36.1,0,0
E00015503,73.8,20.8,3.8,1.5
E00015504,66.7,25.8,6.8,0.8
E00015505,49,43.6,6,1.3
E00015506,64.2,35.8,0,0
E00015507,28.7,58.3,12.2,0.9
E00015508,62.5,33.7,3.4,0.5
E00015509,37.9,52.3,9.8,0
E00015510,56.3,36.9,5.6,1.3
E00015511,29.3,48.3,15.5,6.9
E00015512,51.7,37.5,6.7,4.2
E00015513,41.4,49.3,7.1,2.1
E00015514,37.8,48.8,6.3,7.1
E00015515,47.9,47.1,5,0
E00015516,55,38.8,6.2,0
E00015517,29.7,56.8,11.5,2
E00015518,49,43.9,6.5,0.6
E00015519,35.6,46.7,15.6,2.2
E00015520,61.2,32.7,6.1,0
E00015522,46.5,42.4,9.3,1.7
E00015523,53.2,39.8,5.9,1.1
E00015524,54.7,40.3,3.8,1.3
E00015525,61.5,33,4.9,0.5
E00015574,67.8,28.8,2.1,1.4
E00015575,63.8,28.3,5.9,2
E00015576,63.6,31.6,4.8,0
E00015577,55,35.7,8.6,0.7
E00015578,61.8,33.1,3.7,1.5
E00015579,56.3,34,6.9,2.8
E00015580,52.8,39,6.5,1.6
E00015581,63.1,33.3,2.7,0.9
E00015582,68.1,27.4,4.4,0
E00015583,67.2,30.3,2.5,0
E00015592,62.6,35.6,1.7,0
E00015593,75.2,19.5,5.4,0
E00015596,56,33,10,1
E00015597,69.5,26.6,2.6,1.3
E00015598,68.6,25.8,3.6,2.1
E00015602,52,36.2,9.4,2.4
E00015605,66.1,26.8,7.1,0
E00015606,78.3,17.8,3.3,0.7
E00015607,51.3,37,10.1,1.7
E00015609,53.8,42,3.4,0.8
E00015611,74.5,22,3,0.5
E00015612,63.5,32.5,3.2,0.8
E00015613,72.6,22.2,5.2,0
E00015614,50.4,40.7,7.4,1.5
E00015615,55.8,39.5,4.8,0
E00015616,61.5,31.9,5.5,1.1
E00015617,68.1,24.8,4.4,2.7
E00015618,63,30.9,6.2,0
E00015619,62.3,29.2,8.5,0
E00015621,74.4,23.1,0.9,1.7
E00015631,59.3,37.8,2.2,0.7
E00015633,74,20.1,3.2,2.6
E00015639,83.7,13.8,2.4,0
E00015640,57.7,34.6,5.8,1.9
E00015641,49.6,41.4,7.5,1.5
E00015642,66.1,30.4,2.2,1.3
E00015643,56.1,35.8,7.3,0.8
E00015644,68.8,28.8,1.6,0.8
E00015645,80.3,16.7,3,0
E00015646,73.4,22.9,2.8,0.9
E00015647,83.9,14.4,1.7,0
E00015648,64.1,33.1,2.1,0.7
E00015649,65.1,25.4,9.5,0
E00015650,58.1,35.3,6.6,0
E00015651,65.1,30.2,4,0.8
E00015652,68.2,27.1,4.2,0.5
E00015653,78.6,18.6,2.9,0
E00015654,69.8,24.1,3.4,2.6
E00015655,83.8,15.6,0.6,0
E00015656,69.1,27.3,2.7,0.9
E00015657,66,31.3,2.7,0
E00015658,63.2,32.1,4.7,0
E00015659,74.8,25.2,0,0
E00015754,72.1,24.5,3.4,0
E00015755,53.8,39.3,6.8,0
E00015756,70.6,23.8,4.2,1.4
E00015757,74.8,20.2,5,0
E00015758,67.1,30,2.9,0
E00015759,77.4,17.3,3.8,1.5
E00015760,64.8,25.4,7.7,2.1
E00015761,64.1,31.6,3.4,0.9
E00015763,63.6,31.1,4.5,0.8
E00015764,58.8,34.2,5.3,1.8
E00015765,83.5,15,1.6,0
E00015766,41.8,41.8,13.3,3.1
E00015767,58.4,31,8.8,1.8
E00015768,67.3,28.3,4.4,0
E00015769,48.5,43.9,6.1,1.5
E00015770,66,26.2,5.7,2.1
E00015771,66.4,28,4.8,0.8
E00015772,69.8,23.6,6.6,0
E00015773,70.7,24.6,3.7,1
E00015774,69.9,25.9,2.8,1.4
E00015775,37.1,48.6,12.9,1.4
E00015776,61.9,33.8,3.6,0.7
E00015777,80.6,19.4,0,0
E00015778,65,31.6,3.4,0
E00015779,73.9,23.2,2.9,0
E00015781,65.3,29.4,4.1,1.2
E00015782,71.9,24.2,3.9,0
E00015783,68.1,29.2,1.8,0.9
E00015784,63.4,32.5,4.1,0
E00015785,77,22.1,0.8,0
E00015786,52.9,41.2,5,0.8
E00015787,69.8,27.4,1.7,1.1
E00015788,60.7,33.9,4.4,1.1
E00015789,74.6,20.3,3.6,1.5
E00015790,70.8,26.9,1.5,0.8
E00015791,65.4,30.9,3.7,0
E00015792,56.7,36,6.2,1.1
E00015794,68.9,26.7,3.7,0.7
E00015795,71.5,25.4,3.1,0
E00015796,70.2,25.2,4.6,0
E00015798,71.1,24.2,4.7,0
E00015799,61.3,34,4.7,0
E00016021,67.2,29.6,3.2,0
E00016043,75.4,23,0,1.6
E00016044,71.4,27.7,0.8,0
E00016045,67.1,28.6,4.3,0
E00016046,56,37.1,6.9,0
E00016047,68.5,28.5,2.3,0.8
E00016048,81,18.2,0.8,0
E00016049,47.9,45.5,5.8,0.8
E00016050,75.5,19.6,4.9,0
E00016051,51.7,39.9,8.4,0
E00016066,57.3,42.7,0,0
E00016067,59,35.3,4.3,1.4
E00016068,69.5,25.3,1.7,3.4
E00016069,50,38.7,10.1,1.2
E00016070,63.2,30.1,4.5,2.3
E00016071,54.1,40.5,5.4,0
E00016072,56.8,34.8,6.8,1.5
E00016073,69.5,28,1.7,0.8
E00016074,57.4,34,6.8,1.9
E00016075,55.2,35.1,9,0.7
E00016076,59.6,32.6,5.6,2.2
E00016077,61.5,33.9,4.6,0
E00016078,72,23.2,4.8,0
E00016079,71,26.5,2.5,0
E00016080,68.8,26.4,4.8,0
E00016083,57.1,38.5,3.2,1.3
E00016084,67.8,29.3,2.9,0
E00016086,57.1,38.1,4.8,0
E00016087,64.6,26.6,7.6,1.3
E00016088,67.6,27.8,4.6,0
E00016089,69.2,26.9,3.8,0
E00016090,65.5,31.8,2.7,0
E00016091,43.1,46.3,8.9,1.6
E00016092,64.8,31.2,4,0
E00016093,54.5,42.3,3.3,0
E00016094,64.3,29.4,6.3,0
E00016096,69.2,25.5,3.8,1.4
E00016097,67.2,28.7,4,0
E00016098,73.3,26.7,0,0
E00016100,40.4,43.7,11.9,4
E00016101,75.4,20.5,4.1,0
E00016102,73.6,25.5,0.9,0
E00016103,66.9,27.1,3.8,2.3
E00016104,49.3,45.5,4.5,0.7
E00016105,63.7,28.9,6.7,0.7
E00016106,60.5,28.9,9.6,0.9
E00016107,59.6,32.3,8.1,0
E00016108,51.5,38.6,7.9,2
E00016109,70,25.6,3.9,0.5
E00016110,59.7,34.3,5.2,0.7
E00016111,51.2,40.5,7.4,0.8
E00019687,65,29.2,5,0.8
E00019694,58.7,36.9,4.4,0
E00019695,49.2,39.8,10.5,0.5
E00019703,61.1,35.3,2.4,1.2
E00019711,66.7,29.2,3.3,0.8
E00019718,71.1,24.8,4,0
E00019723,62,33.9,3.3,0.8
E00019724,68,27,2,3
E00019725,73.9,23,3.1,0
E00019726,66.7,28.6,4.8,0
E00019727,64.5,31.5,4,0
E00019728,55.9,39.4,3.1,1.6
E00019729,65.2,32.6,2.2,0
E00019731,72.8,25.2,2,0
E00019732,69.6,26.7,3.7,0
E00019733,68,25.4,5.7,0.8
E00019734,63.7,29.9,6.5,0
E00019735,63.5,30.7,5.2,0.5
E00019736,67.6,27.1,4.7,0.6
E00019737,66.9,31.5,1.6,0
E00019739,51.3,41.3,4.7,2.7
E00019741,77.7,18.9,3.4,0
E00019742,76.1,18.8,5.1,0
E00019743,64,26.9,6.9,2.3
E00019744,70.4,27,1.3,1.3
E00019745,76.4,20.6,3,0
E00019746,67,31.9,1.1,0
E00019747,68.5,28,2.8,0.7
E00019748,69.2,26.9,3.8,0
E00019749,71.9,23.4,3.9,0.8
E00019750,70.3,25.8,3.8,0
E00019751,66.9,30.3,2.8,0
E00019753,54,40,6,0
E00019755,63.1,31.5,5.4,0
E00019756,78.4,18.9,2.6,0
