areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00015203,20.6,23,3.2,46.8,6.4
E00015207,10.8,21.1,2,64.9,1.2
E00015208,7.8,15.9,1.4,72.6,2.3
E00015209,8,21.1,2.5,66.3,2.2
E00015210,11.4,20.5,2.8,65,0.4
E00015211,4.6,15.9,1.3,74.1,4.2
E00015212,7.9,20.6,1.9,68.2,1.4
E00015213,10,17.5,0.3,70.8,1.4
E00015214,16,30.6,0,48,5.3
E00015215,12.2,23,1.4,61.7,1.7
E00015216,5.9,11.2,2.9,75.9,4.1
E00015217,6.9,17.7,3.6,70.4,1.4
E00015218,6.3,15.6,0,76.3,1.8
E00015219,1.4,12.3,1.4,83.7,1.2
E00015220,9.3,12.9,0.9,72,4.9
E00015221,9.5,16.3,0.9,72.2,1.1
E00015222,6.5,14.1,2.3,77.1,0
E00015223,2.1,14.8,0,81,2.1
E00015224,13.9,30.1,2.8,49.1,4.2
E00015225,22.6,31.1,5.8,40.5,0
E00015226,16.9,32.5,2.2,48.1,0.4
E00015227,22.6,29,2.9,43,2.5
E00015228,9.9,17,1.8,68.1,3.2
E00015283,2.4,17.8,0,79.8,0
E00015285,12.9,22.5,0,64.3,0.4
E00015288,7.7,12.9,1.5,75.6,2.2
E00015291,7,15.1,1.1,73.9,2.9
E00015341,9.9,29.3,2.9,56.2,1.7
E00015343,11.1,26.4,3.8,54.8,3.8
E00015344,16.4,45.4,3.2,32.5,2.5
E00015345,8,15.4,1.3,74,1.3
E00015346,13,23,1.5,60.7,1.9
E00015347,11.1,24.4,3.7,58.6,2.2
E00015348,8,22.3,2.4,65.5,1.7
E00015349,10.4,20.1,0,67.9,1.6
E00015350,13.7,36.6,3.6,43.2,3
E00015351,6.9,21.5,2.3,69,0.3
E00015352,5.5,18,0.8,74.2,1.6
E00015354,14.7,24.1,2.4,57,1.7
E00015355,19.9,33.3,4.3,38.5,3.9
E00015356,16.1,31.3,4.9,47.3,0.4
E00015357,19.4,43.7,3.6,31.7,1.6
E00015358,16.9,42.1,3.3,34.3,3.3
E00015359,21.7,38.6,2.2,33.2,4.3
E00015360,21.7,34.9,4.3,35.3,3.9
E00015361,19.4,37.3,4.3,36.2,2.9
E00015362,17.6,33.4,4,42.2,2.7
E00015363,13.4,26.6,1.2,57,1.8
E00015364,17.1,39.4,1.7,37.7,4.1
E00015366,26.7,36.4,3.8,31.8,1.3
E00015367,19.5,32.9,2.3,41,4.2
E00015368,17.9,36.5,2.3,39.9,3.4
E00015369,23.3,44.4,1.1,28.5,2.6
E00015370,9.8,16.2,0,71.1,2.9
E00015371,22.8,36.5,5.9,31.5,3.2
E00015372,19.4,32.3,6.5,39.4,2.5
E00015373,11.3,23.6,1.9,59.9,3.3
E00015374,13.2,21.2,1.4,61.1,3.1
E00015375,15.9,34.3,4.2,41.8,3.8
E00015376,14.8,48.6,1.2,32,3.3
E00015378,20.4,38.5,5.2,33.2,2.6
E00015379,18.5,32.8,2.9,45.8,0
E00015380,12.5,39.6,4.3,39.2,4.3
E00015381,15.8,36.4,3,43.8,1
E00015382,7.5,18,2.5,69.4,2.5
E00015383,10.8,24.3,2.8,59.4,2.8
E00015384,6.9,23.2,1.8,66.7,1.5
E00015385,19.5,43.6,0.7,32.9,3.4
E00015386,9.7,20.8,3,64.8,1.7
E00015387,11,20.9,0.7,67.4,0
E00015388,21.9,37,1.5,37.9,1.7
E00015389,17.2,30.2,3.3,47,2.3
E00015390,9,20.7,2.5,65.3,2.5
E00015391,16.8,15.2,2.8,63.7,1.6
E00015392,19.6,21.2,1.6,54.8,2.8
E00015393,14,34.7,1.5,48.3,1.5
E00015394,7.5,21.7,2.2,67.7,1
E00015395,22.2,26.6,1.6,47.2,2.4
E00015397,8.7,13.8,2.3,74.4,0.8
E00015398,13.4,28,3.8,52.9,1.9
E00015400,10,27.6,2.6,58.3,1.6
E00015401,23.9,29.1,2.8,41.3,2.8
E00015402,16.6,33.6,3.7,45.5,0.7
E00015403,23.9,38.5,3.8,33.8,0
E00015404,38.1,34.6,2,23.1,2.2
E00015405,26.9,30.1,2.5,36.9,3.6
E00015406,20.8,31.7,3.2,38,6.3
E00015407,20.3,30.4,3.8,42.6,3
E00015408,15.2,19.5,1.5,60.4,3.4
E00015409,18,35.2,4.2,39.5,3.1
E00015410,12.9,19.8,1.1,63.9,2.3
E00015411,11.8,15.7,3.1,67.9,1.4
E00015412,6.8,19.3,2,69.6,2.3
E00015413,16,21,2.7,57.6,2.7
E00015414,16.3,21,1.9,58,2.8
E00015416,8,16.6,0,74.6,0.9
E00015417,14.4,24,0.8,58,2.8
E00015419,5.2,16,2.6,72.9,3.3
E00015421,12.3,22.1,2.8,60.9,2
