areacd,in_full_time_education-001,in_full_time_education-002
E00015203,18.1,81.9
E00015207,23.7,76.3
E00015208,11.3,88.7
E00015209,16.3,83.7
E00015210,15.4,84.6
E00015211,13.5,86.5
E00015212,8.3,91.7
E00015213,16.5,83.5
E00015214,22.3,77.7
E00015215,14.9,85.1
E00015216,9,91
E00015217,10.4,89.6
E00015218,11.3,88.8
E00015219,5,95
E00015220,12.6,87.4
E00015221,9.9,90.1
E00015222,10.5,89.5
E00015223,7.9,92.1
E00015224,18.5,81.5
E00015225,18.3,81.7
E00015226,19.3,80.7
E00015227,24,76
E00015228,13.1,86.9
E00015283,9,91
E00015285,11.2,88.8
E00015288,8,92
E00015291,8.8,91.2
E00015341,16.3,83.7
E00015343,17.6,82.4
E00015344,26.6,73.4
E00015345,11.6,88.4
E00015346,13.9,86.1
E00015347,16.1,83.9
E00015348,13.4,86.6
E00015349,16.1,83.9
E00015350,23.8,76.2
E00015351,16.9,83.1
E00015352,18.3,81.7
E00015354,20.5,79.5
E00015355,29.6,70.4
E00015356,10.6,89.4
E00015357,28.9,71.1
E00015358,26.5,73.5
E00015359,25.5,74.5
E00015360,24.8,75.2
E00015361,36.9,63.1
E00015362,28.7,71.3
E00015363,23.6,76.4
E00015364,24.1,75.9
E00015366,27.9,72.1
E00015367,20.1,79.9
E00015368,30.1,69.9
E00015369,31.1,68.9
E00015370,10.5,89.5
E00015371,25.1,74.9
E00015372,18.8,81.2
E00015373,21.6,78.4
E00015374,13.8,86.2
E00015375,29.9,70.1
E00015376,26.7,73.3
E00015378,25.4,74.6
E00015379,17.9,82.1
E00015380,20.1,79.9
E00015381,32.2,67.8
E00015382,11.3,88.7
E00015383,14.3,85.7
E00015384,13.8,86.2
E00015385,16.9,83.1
E00015386,7.8,92.2
E00015387,15,85
E00015388,13.6,86.4
E00015389,30.9,69.1
E00015390,5.4,94.6
E00015391,9.1,90.9
E00015392,15.2,84.8
E00015393,17.4,82.6
E00015394,9.7,90.3
E00015395,21.6,78.4
E00015397,9.7,90.3
E00015398,15.1,84.9
E00015400,17.1,82.9
E00015401,15.9,84.1
E00015402,30,70
E00015403,16,84
E00015404,18.2,81.8
E00015405,19.6,80.4
E00015406,19.8,80.2
E00015407,20.4,79.6
E00015408,11.1,88.9
E00015409,21.2,78.8
E00015410,10.7,89.3
E00015411,7.1,92.9
E00015412,9.7,90.3
E00015413,6.4,93.6
E00015414,15.9,84.1
E00015416,12.5,87.5
E00015417,15.6,84.4
E00015419,9,91
E00015421,9.2,90.8
E00015422,7.9,92.1
E00015423,10.3,89.7
E00015424,4.8,95.2
E00015425,10.4,89.6
E00015426,11.4,88.6
E00015427,18,82
E00015428,6.7,93.3
E00015429,8.8,91.2
E00015430,14.5,85.5
E00015431,7.3,92.7
E00015432,14.2,85.8
E00015433,17.1,82.9
E00015434,7.5,92.5
E00015484,23.6,76.4
E00015485,18.1,81.9
E00015486,26.6,73.4
E00015487,10.7,89.3
E00015488,15.9,84.1
E00015489,19.3,80.8
E00015491,13.6,86.4
E00015492,14.1,85.9
E00015493,16.8,83.3
E00015494,20.5,79.5
E00015495,14.8,85.2
E00015496,20.8,79.2
E00015497,21.6,78.4
E00015498,27.8,72.2
E00015499,25.9,74.1
E00015501,8.2,91.8
E00015502,34.4,65.6
E00015503,12.7,87.3
E00015504,13.4,86.6
E00015505,12.5,87.5
E00015506,12.5,87.5
E00015507,24.1,75.9
E00015508,14.5,85.5
E00015509,17.3,82.7
E00015510,9.7,90.3
E00015511,22.2,77.8
E00015512,21.1,78.9
E00015513,18.9,81.1
E00015514,15.8,84.2
E00015515,18.9,81.1
E00015516,23.1,76.9
E00015517,23.8,76.2
E00015518,23.1,76.9
E00015519,21.6,78.4
E00015520,21.3,78.7
E00015522,17.6,82.4
E00015523,16.8,83.2
E00015524,19.2,80.8
E00015525,8.8,91.2
E00015574,9.7,90.3
E00015575,11,89
E00015576,14.1,85.9
E00015577,18.1,81.9
E00015578,23.4,76.6
E00015579,8.3,91.7
E00015580,7,93
E00015581,22,78
E00015582,17.4,82.6
E00015583,24.4,75.6
E00015592,17.9,82.1
E00015593,22.3,77.7
E00015596,20.7,79.3
E00015597,17.4,82.6
E00015598,20.2,79.8
E00015602,19.9,80.1
E00015605,19.2,80.8
E00015606,16.6,83.4
E00015607,17.9,82.1
E00015609,9.7,90.3
E00015611,34.7,65.3
E00015612,8.4,91.6
E00015613,7.4,92.6
E00015614,9,91
E00015615,14.6,85.4
E00015616,11.9,88.1
E00015617,10.6,89.4
E00015618,11.6,88.4
E00015619,16.4,83.6
E00015621,6.5,93.5
E00015631,23.4,76.6
E00015633,13.1,86.9
E00015639,9,91
E00015640,9.6,90.4
E00015641,11.2,88.8
E00015642,27.8,72.2
E00015643,23.5,76.5
E00015644,7.8,92.2
E00015645,1.8,98.2
E00015646,17.3,82.7
E00015647,9.7,90.3
E00015648,14.4,85.6
E00015649,24.3,75.7
E00015650,15.7,84.3
E00015651,23.9,76.1
E00015652,9.8,90.2
E00015653,12.4,87.6
E00015654,14.5,85.5
E00015655,14.9,85.1
E00015656,8.6,91.4
E00015657,16,84
E00015658,14.2,85.8
E00015659,16.9,83.1
E00015754,29.7,70.3
E00015755,12.3,87.7
E00015756,14.5,85.5
E00015757,23.9,76.1
E00015758,22.9,77.1
E00015759,22.5,77.5
E00015760,27.6,72.4
E00015761,26,74
E00015763,29.3,70.7
E00015764,15.3,84.7
E00015765,12.6,87.4
E00015766,17.6,82.4
E00015767,28,72
E00015768,15.6,84.4
E00015769,11.5,88.5
E00015770,26.5,73.5
E00015771,18.4,81.6
E00015772,10.7,89.3
E00015773,16.7,83.3
E00015774,21.1,78.9
E00015775,12.8,87.2
E00015776,8.5,91.5
E00015777,22.7,77.3
E00015778,25,75
E00015779,22.3,77.7
E00015781,21.6,78.4
E00015782,15,85
E00015783,25.7,74.3
E00015784,20.3,79.7
E00015785,16,84
E00015786,8.8,91.2
E00015787,15.5,84.5
E00015788,24.6,75.4
E00015789,12.4,87.6
E00015790,18.2,81.8
E00015791,27.2,72.8
E00015792,11.5,88.5
E00015794,24.7,75.3
E00015795,9.7,90.3
E00015796,10.1,89.9
E00015798,25.3,74.7
E00015799,16.4,83.6
E00016021,9.6,90.4
E00016043,21.2,78.8
E00016044,27.4,72.6
E00016045,30.2,69.8
E00016046,30.7,69.3
E00016047,17.4,82.6
E00016048,15.6,84.4
E00016049,17,83
E00016050,17.1,82.9
E00016051,9.4,90.6
E00016066,17.7,82.3
E00016067,22.2,77.8
E00016068,24.8,75.2
E00016069,14.7,85.3
E00016070,14.6,85.4
E00016071,13.6,86.4
E00016072,15.6,84.4
E00016073,12,88
E00016074,21.5,78.5
E00016075,20.4,79.6
E00016076,23.4,76.6
E00016077,12.1,87.9
E00016078,18.4,81.6
E00016079,8.3,91.7
E00016080,21.1,78.9
E00016083,22.4,77.6
E00016084,11.1,88.9
E00016086,19.1,80.9
E00016087,25.5,74.5
E00016088,20.5,79.5
E00016089,18,82
E00016090,8,92
E00016091,30.4,69.6
E00016092,21,79
E00016093,18.1,81.9
E00016094,23.4,76.6
E00016096,12.7,87.3
E00016097,9,91
E00016098,27.1,72.9
E00016100,15.1,84.9
E00016101,18.3,81.7
E00016102,19.9,80.1
E00016103,17.2,82.8
E00016104,27.6,72.4
E00016105,20,80
E00016106,18.5,81.5
E00016107,16.6,83.4
E00016108,16.7,83.3
E00016109,12.3,87.7
E00016110,21.1,78.9
E00016111,18.3,81.7
E00019687,15.6,84.4
E00019694,21.9,78.1
E00019695,20.3,79.7
E00019703,19.6,80.4
E00019711,13.9,86.1
E00019718,12.1,87.9
E00019723,25.7,74.3
E00019724,15.2,84.8
E00019725,18.3,81.7
E00019726,20.8,79.2
E00019727,16.5,83.5
E00019728,25.5,74.5
E00019729,29.6,70.4
E00019731,26.5,73.5
E00019732,30.7,69.3
E00019733,16.1,83.9
E00019734,27.9,72.1
E00019735,25.2,74.8
E00019736,13.5,86.5
E00019737,17.8,82.2
E00019739,21.1,78.9
E00019741,11.7,88.3
E00019742,13.9,86.1
E00019743,22.3,77.7
E00019744,15.3,84.7
E00019745,19.6,80.4
E00019746,23.7,76.3
E00019747,19.8,80.2
E00019748,23.1,76.9
E00019749,22.9,77.1
E00019750,26.7,73.3
E00019751,19.2,80.8
E00019753,16.9,83.1
E00019755,17.6,82.4
E00019756,21.5,78.5
E00019757,22.6,77.4
E00019758,10.1,89.9
E00019759,31.8,68.2
E00019760,29.5,70.5
E00019761,27.8,72.2
E00019762,11.3,88.7
E00019763,23.1,76.9
E00019764,18.2,81.8
E00019765,24.4,75.6
E00019995,11.6,88.4
E00019997,18.5,81.5
E00020133,27.2,72.8
E00020134,27.6,72.4
E00020383,19.8,80.2
E00020387,5.3,94.7
E00020396,15.5,84.5
E00020401,18.8,81.2
E00020405,27.5,72.5
E00020409,28.9,71.1
E00020410,33,67
E00020411,15.7,84.3
E00020412,25.3,74.7
E00020413,26.3,73.7
E00020505,21.3,78.7
E00020507,24.7,75.3
E00020510,27.4,72.6
E00020513,28.7,71.3
E00020514,23.4,76.6
E00020515,22.6,77.4
E00020516,23,77
E00020517,24.2,75.8
E00020518,31.9,68.1
E00171519,11.4,88.6
E00171524,13,87
E00171525,10.2,89.8
E00171531,23.3,76.7
E00171532,20.5,79.5
E00171551,5.9,94.1
E00177482,29.3,70.7
E00177485,13.6,86.4
E00177486,24.9,75.1
E00177509,28.5,71.5
E00177514,28.8,71.2
E00177525,34.3,65.7
E00177530,26.1,73.9
E00177533,29.1,70.9
E00177534,26.6,73.4
E00177536,10.6,89.4
E00177541,17.9,82.1
E00177552,14.1,85.9
E00177554,11.8,88.2
E00177557,11.3,88.7
E00177564,29.7,70.3
E00177585,36.7,63.3
E00177596,17.9,82.1
E00177609,8.3,91.7
E00177611,16,84
E00177612,18.5,81.5
E00177621,15.4,84.6
E00177625,24.8,75.2
E00177627,6.3,93.8
E00177628,26.3,73.7
E00177629,25.1,74.9
E00177631,9.8,90.2
E00177635,16.6,83.4
E00177638,37.2,62.8
E00177642,4.5,95.5
E00177650,35.5,64.5
E00177654,11.7,88.3
E00177655,17.1,82.9
E00177657,29.7,70.3
E00177663,21.9,78.1
E00177668,7.9,92.1
E00177669,31.7,68.3
