geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00045662,31.5,43.5,16.9,8.1
E00045663,25.8,49,20.5,4.6
E00045664,27.8,41.7,22.2,8.3
E00045665,40.5,41.1,15.2,3.2
E00045666,43.5,48.4,6.5,1.6
E00045667,47.9,40.1,11.2,0.8
E00045668,35.5,41.4,16.7,6.4
E00045670,29.1,52.7,11.5,6.8
E00045671,40.9,36.4,17.4,5.3
E00045672,23,51.6,17.2,8.2
E00045673,57.7,32.5,7.3,2.4
E00045674,34.6,38.5,18.5,8.5
E00045675,11.4,49.5,25.7,13.3
E00045676,5.9,40.4,38.2,15.4
E00045677,26.8,40.2,24.4,8.7
E00045678,34.6,53.1,11.5,0.8
E00045679,25.2,41.2,22.7,10.9
E00045680,32.1,39,25.2,3.8
E00045681,51.7,43.8,3.4,1.1
E00045682,52.6,40.4,6.1,0.9
E00045683,16.5,47.1,24.8,11.6
E00045684,36.2,41.9,17.1,4.8
E00045685,16.7,42.1,35.1,6.1
E00045686,40.3,40.3,15.7,3.7
E00045687,49.8,41.6,6.4,2.3
E00045688,20.3,51.7,23.7,4.2
E00045689,13.9,43.5,33,9.6
E00045690,16.1,44.1,35.5,4.3
E00045691,18.8,43.6,29.9,7.7
E00045692,38,46.7,13,2.2
E00045693,14.8,53.9,27,4.3
E00045694,20.3,43.4,28.7,7.7
E00045695,17.2,46.9,28.9,7
E00045696,61.7,25,10.8,2.5
E00045697,30.8,48.6,19.6,0.9
E00045698,43.9,37.4,15.4,3.3
E00045699,32.3,30.8,29.2,7.7
E00045700,39.1,45.5,12.7,2.7
E00045701,17,47.3,27.7,8
E00045702,19.3,47.6,26.2,6.9
E00045703,22.8,52.5,19.8,5
E00045705,20.9,36.4,31,11.6
E00045706,29.4,48.2,18.2,4.1
E00045708,28.1,50.8,21.1,0
E00045710,25.4,32.8,23.8,18
E00045711,16.4,41.8,34.4,7.4
E00045712,35.9,43.8,14.8,5.5
E00045713,36.7,39.6,20.9,2.9
E00045716,57.7,36.3,4.9,1.1
E00045718,32.6,46.5,16.7,4.2
E00045719,53.9,34.8,9.2,2.1
E00045720,35.4,44.7,14.3,5.6
E00045721,23.7,48.9,23.7,3.7
E00045722,21.6,57.7,16.5,4.1
E00045724,11,43.4,37.9,7.6
E00045726,63.1,32.3,1.5,3.1
E00045727,74.6,23.9,1.5,0
E00045728,36,47.8,14.7,1.5
E00045729,17.7,44.9,29.8,7.6
E00045731,33.1,47.1,19,0.8
E00045732,16.4,58.2,24.6,0.8
E00045734,23,41.2,23.6,12.2
E00045735,63.1,33.1,3.1,0.8
E00045736,35.6,48.5,12.9,3
E00045737,35.8,49.6,13.9,0.7
E00045739,27.8,50.8,19.8,1.6
E00045740,40.5,39.6,12.6,7.2
E00045741,45,46.6,7.6,0.8
E00045742,22.5,43.5,25.4,8.7
E00045743,18.4,42.6,32.4,6.6
E00045744,23.1,56,17.6,3.3
E00045745,65.5,29.7,4.7,0
E00046051,18.3,43.7,31,7
E00046052,14.5,45.5,27.3,12.7
E00046053,24,46.6,23.3,6.2
E00046056,44.8,38.8,13.4,3
E00046057,10.7,43.5,26.7,19.1
E00046058,23.1,52.6,17.3,7.1
E00046059,32.5,41.1,19.9,6.6
E00046060,27.8,52.8,16.7,2.8
E00046061,25.6,49.6,16.3,8.5
E00046062,29.5,47,19.7,3.8
E00046063,27.8,43.5,22.2,6.5
E00046064,31.4,43.8,19,5.8
E00046065,29.4,49.2,17.5,4
E00046066,33,52.2,12.2,2.6
E00046067,33.1,51.1,12.9,2.9
E00046068,42.3,35,17.1,5.7
E00046069,25.2,39.1,29.1,6.6
E00046070,45.5,35,17.9,1.6
E00046071,28.9,42.3,19,9.9
E00046073,19.8,50.9,15.1,14.2
E00046074,35.1,48.5,15.5,1
E00046075,35.3,46.6,15.5,2.6
E00046080,50.9,36.2,11.2,1.7
E00046082,65.9,32.6,1.4,0
E00046083,17.5,51.6,25.4,5.6
E00046085,26.4,48.8,19.8,5
