geography_code,in_full_time_education-001,in_full_time_education-002
E00045662,34.9,65.1
E00045663,13.5,86.5
E00045664,12.3,87.7
E00045665,21,79
E00045666,9.1,90.9
E00045667,18.4,81.6
E00045668,18.6,81.4
E00045670,32.3,67.7
E00045671,32.9,67.1
E00045672,19.4,80.6
E00045673,20.4,79.6
E00045674,10.5,89.5
E00045675,15.4,84.6
E00045676,18.3,81.7
E00045677,24.9,75.1
E00045678,18.8,81.2
E00045679,16.8,83.2
E00045680,20.4,79.6
E00045681,17.5,82.5
E00045682,14,86
E00045683,20.6,79.4
E00045684,18.4,81.6
E00045685,15.3,84.7
E00045686,11.4,88.6
E00045687,17.9,82.1
E00045688,19.5,80.5
E00045689,17.6,82.4
E00045690,22.1,77.9
E00045691,17.1,82.9
E00045692,15.3,84.7
E00045693,15.9,84.1
E00045694,19.1,80.9
E00045695,22.2,77.8
E00045696,12.3,87.7
E00045697,19.8,80.2
E00045698,18.3,81.7
E00045699,20.7,79.3
E00045700,20.1,79.9
E00045701,14.6,85.4
E00045702,18.2,81.8
E00045703,16.4,83.6
E00045705,20.9,79.1
E00045706,20.4,79.6
E00045708,25.2,74.8
E00045710,22.1,77.9
E00045711,26.8,73.2
E00045712,30.6,69.4
E00045713,25.2,74.8
E00045716,37.6,62.4
E00045718,28.1,71.9
E00045719,39.3,60.7
E00045720,11.3,88.7
E00045721,19.6,80.4
E00045722,7.4,92.6
E00045724,16.9,83.1
E00045726,38.9,61.1
E00045727,25.4,74.6
E00045728,14.5,85.5
E00045729,33.5,66.5
E00045731,24.6,75.4
E00045732,18.8,81.3
E00045734,17.8,82.2
E00045735,44.8,55.2
E00045736,10.6,89.4
E00045737,16.2,83.8
E00045739,16.7,83.3
E00045740,10.1,89.9
E00045741,21.7,78.3
E00045742,19.1,80.9
E00045743,15.6,84.4
E00045744,16.8,83.2
E00045745,20.5,79.5
E00046051,26.3,73.8
E00046052,30.4,69.6
E00046053,23.9,76.1
E00046056,32.5,67.5
E00046057,28,72
E00046058,26.7,73.3
E00046059,19.1,80.9
E00046060,34.1,65.9
E00046061,33.1,66.9
E00046062,35.1,64.9
E00046063,28.2,71.8
E00046064,32.6,67.4
E00046065,31,69
E00046066,40.6,59.4
E00046067,25.3,74.7
E00046068,25.6,74.4
E00046069,28.8,71.2
E00046070,30.6,69.4
E00046071,22.3,77.7
E00046073,29,71
E00046074,34.4,65.6
E00046075,40.7,59.3
E00046080,33.6,66.4
E00046082,23.1,76.9
E00046083,33.4,66.6
E00046085,32.9,67.1
E00046086,33.3,66.7
E00046087,34.5,65.5
E00046088,27.8,72.2
E00046089,35.6,64.4
E00046090,29.4,70.6
E00046093,31.9,68.1
E00046094,36.6,63.4
E00046095,20.9,79.1
E00046096,30.2,69.8
E00046097,29.5,70.5
E00046098,27.8,72.2
E00046099,30.9,69.1
E00046100,12.4,87.6
E00046101,30.8,69.2
E00046102,32.5,67.5
E00046103,31.6,68.4
E00046104,27.8,72.2
E00046105,32,68
E00046106,27.4,72.6
E00046107,28.9,71.1
E00046108,34.7,65.3
E00046109,19.1,80.9
E00046110,21.3,78.7
E00046111,33.7,66.3
E00046112,31.3,68.7
E00046113,31.2,68.8
E00046114,28.3,71.7
E00046115,32.3,67.7
E00046116,31.3,68.7
E00046117,31.4,68.6
E00046118,29.5,70.5
E00046119,30.7,69.3
E00046120,34.6,65.4
E00046121,27.8,72.2
E00046122,13.1,86.9
E00046124,28.4,71.6
E00046125,33.2,66.8
E00046126,21.9,78.1
E00046127,27.2,72.8
E00046128,31,69
E00046129,22.7,77.3
E00046130,25.3,74.7
E00046131,25.5,74.5
E00046132,20.2,79.8
E00046133,21.2,78.8
E00046134,17.3,82.7
E00046135,26,74
E00046136,20.7,79.3
E00046137,27.5,72.5
E00046138,26.1,73.9
E00046140,15,85
E00046141,19.8,80.2
E00046142,12,88
E00046143,13.3,86.7
E00046144,15.1,84.9
E00046145,18.6,81.4
E00046146,15.7,84.3
E00046147,16.7,83.3
E00046148,27.4,72.6
E00046149,17.8,82.2
E00046150,18.2,81.8
E00046151,18.4,81.6
E00046152,21.6,78.4
E00046153,26.3,73.7
E00046154,25.1,74.9
E00046155,24.4,75.6
