geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00045662,8.1,11.3,67.7,12.9
E00045663,1.9,33.8,55.2,9.1
E00045664,29.7,33.8,27.6,9
E00045665,31,32.9,32.9,3.2
E00045666,49.2,41.3,8.7,0.8
E00045667,27.6,35.4,30.9,6.2
E00045668,9.4,24.6,34.5,31.5
E00045670,12.8,2,76.5,8.7
E00045671,9.1,10.6,70.5,9.8
E00045672,9.1,29.8,37.2,24
E00045673,44.7,37.4,13,4.9
E00045674,35.1,9.2,21.4,34.4
E00045675,1,0,64.4,34.6
E00045676,0,0,71.4,28.6
E00045677,20,11.2,25.6,43.2
E00045678,29.7,10.2,48.4,11.7
E00045679,0,47.5,32.2,20.3
E00045680,15.5,19.9,59.6,5
E00045681,21.9,30.3,36,11.8
E00045682,52.6,28.1,17.5,1.8
E00045683,0,16.5,67.8,15.7
E00045684,16.2,30.5,47.6,5.7
E00045685,0,0.9,87.8,11.3
E00045686,46.2,18.2,25.8,9.8
E00045687,42.6,28.7,18.5,10.2
E00045688,5.9,2.5,75.4,16.1
E00045689,0,1.7,89.6,8.7
E00045690,0.5,13.9,63.5,22.1
E00045691,2.6,8.6,74.1,14.7
E00045692,33,7.4,51.1,8.5
E00045693,0,3.4,87.1,9.5
E00045694,9.2,17,49.6,24.1
E00045695,0,22.1,62.6,15.3
E00045696,65.8,10,5.8,18.3
E00045697,3.7,47.2,39.8,9.3
E00045698,21.6,37.6,25.6,15.2
E00045699,12.3,17.7,46.9,23.1
E00045700,8.3,49.5,29.4,12.8
E00045701,0,2.7,87.5,9.8
E00045702,4.1,20,70.3,5.5
E00045703,13.9,34.7,44.6,6.9
E00045705,9.2,10,46.9,33.8
E00045706,18.2,30,41.8,10
E00045708,5.4,16.9,70,7.7
E00045710,5.7,17.9,43.9,32.5
E00045711,0.8,3.3,61.5,34.4
E00045712,9.2,6.2,70.8,13.8
E00045713,8,1.5,79.6,10.9
E00045716,1.6,76.9,19.8,1.6
E00045718,8.3,4.2,79.9,7.6
E00045719,23.9,28.9,40.1,7
E00045720,20.4,26.5,30.2,22.8
E00045721,2.2,32.1,57.5,8.2
E00045722,3.1,43.3,48.5,5.2
E00045724,0,2.8,74.5,22.8
E00045726,10.8,84.6,1.5,3.1
E00045727,31.3,61.2,5.2,2.2
E00045728,12.5,40.4,40.4,6.6
E00045729,1.5,24.9,56.9,16.8
E00045731,0.8,48.8,46.3,4.1
E00045732,0,48.4,46.7,4.9
E00045734,11.1,31.3,16,41.7
E00045735,3.9,94.6,0.8,0.8
E00045736,28,24.2,35.6,12.1
E00045737,2.9,56.9,35.8,4.4
E00045739,14.4,24.8,55.2,5.6
E00045740,49.1,19.6,4.5,26.8
E00045741,31.3,46.6,18.3,3.8
E00045742,8.1,41.5,32.6,17.8
E00045743,3,2.3,74.2,20.5
E00045744,4.5,49.4,38.2,7.9
E00045745,34.5,43.9,20.3,1.4
E00046051,6.9,13.9,61.8,17.4
E00046052,0,5.4,76.8,17.9
E00046053,4.8,17.7,72.1,5.4
E00046056,9.9,3.8,74,12.2
E00046057,0,6.1,68.7,25.2
E00046058,3.2,26.3,61.5,9
E00046059,8.6,43.7,43.7,4
E00046060,0.9,67.3,26.4,5.5
E00046061,1.6,10.2,80.3,7.9
E00046062,3.8,23.5,67.4,5.3
E00046063,2.8,16.7,71.3,9.3
E00046064,0,78.1,13.1,8.8
E00046065,2.4,54.4,37.6,5.6
E00046066,2.6,59,27.4,11.1
E00046067,0,63.3,35.3,1.4
E00046068,26.4,16,52.8,4.8
E00046069,6.7,18.7,55.3,19.3
E00046070,17.9,13.8,64.2,4.1
E00046071,16.2,31.7,36.6,15.5
E00046073,0,1.9,84.9,13.2
E00046074,6.1,10.2,80.6,3.1
E00046075,6.8,6.8,82.1,4.3
E00046080,20.2,21.1,55.3,3.5
E00046082,49.6,48.9,1.4,0
E00046083,3.1,10.2,81.1,5.5
E00046085,2.5,1.7,79.3,16.5
E00046086,1.6,2.4,86.5,9.5
E00046087,2.5,4.2,79.7,13.6
E00046088,0.8,5.4,79.2,14.6
E00046089,3.8,6.2,82.3,7.7
E00046090,0,3.4,91.4,5.2
E00046093,4.1,5.1,83.7,7.1
E00046094,10,7.5,74.2,8.3
E00046095,1.6,16.7,53.2,28.6
E00046096,0,9.9,64.5,25.5
E00046097,9.5,6.6,73.7,10.2
E00046098,60.9,7.6,26.1,5.4
E00046099,8.1,0,83.1,8.9
E00046100,13.4,56.7,26.8,3.1
E00046101,15,12.9,61.2,10.9
E00046102,6.2,3.4,50,40.4
E00046103,0.8,0.8,58.1,40.3
E00046104,3.6,20,69.1,7.3
E00046105,0,8,69.6,22.3
E00046106,26.4,5.5,18.2,50
E00046107,27.6,17.1,48,7.3
E00046108,0.7,2.8,56.3,40.1
E00046109,16.1,43.2,37.4,3.2
E00046110,3.9,26.8,63,6.3
E00046111,0,2.3,73.6,24
E00046112,1.8,0,56.6,41.6
E00046113,0.9,3.7,33.9,61.5
E00046114,1.1,5.4,26.1,67.4
E00046115,0,0.9,80.2,18.9
E00046116,0,3.6,45.5,50.9
E00046117,3.7,0.7,44.1,51.5
E00046118,0,2.1,80,17.9
E00046119,2.6,9.9,61.6,25.8
E00046120,0.8,1.5,59.1,38.6
E00046121,0.8,33.9,58.7,6.6
E00046122,15.2,42.4,38,4.4
E00046124,22.8,23.7,42.1,11.4
E00046125,0,3.9,87.6,8.5
E00046126,14.9,25.6,49.6,9.9
E00046127,1.5,45.3,50.4,2.9
E00046128,3.8,15,77.4,3.8
E00046129,0,23.9,67.2,8.9
E00046130,1.7,42.1,54.5,1.7
E00046131,24.2,38.3,32.5,5
E00046132,9.3,38.8,48.8,3.1
E00046133,41.8,38.5,19.2,0.5
E00046134,15.3,34.7,38.7,11.3
E00046135,39.7,39,18.4,2.8
E00046136,5.9,48.2,35.3,10.6
E00046137,6.3,35.9,54.7,3.1
E00046138,13.6,44.8,36.8,4.8
E00046140,0,22.5,70.3,7.2
E00046141,16.5,40.2,39.6,3.7
E00046142,0.9,22.4,67.3,9.3
E00046143,2.6,14.9,73.7,8.8
E00046144,8.6,25.9,56.9,8.6
E00046145,0,7.1,73.8,19
E00046146,21.6,33.3,37.8,7.2
E00046147,23.4,38.7,30.6,7.2
E00046148,1.6,38,48.1,12.3
E00046149,1.5,43.4,50,5.1
E00046150,0.8,17.5,73,8.7
E00046151,1.1,17,63.8,18.1
E00046152,1.8,31.5,59.5,7.2
E00046153,2.9,42.8,37.7,16.7
E00046154,5.9,39,50,5.1
E00046155,0.7,34,55.6,9.8
E00046156,0,20.5,71.8,7.7
E00046157,0.8,21.4,69,8.7
E00046158,18.2,4.5,70,7.3
E00046159,22.4,44.8,19.4,13.3
E00046160,38.1,27,30.2,4.8
E00046161,1.7,56.8,33.9,7.6
E00046162,11.8,15.1,68.1,5
E00046163,11,38.4,42.9,7.8
E00046164,1.5,30.7,61.3,6.6
E00046166,1,4.8,71.4,22.9
E00046167,27.5,28.3,37.5,6.7
E00046168,0.9,15.2,65.2,18.8
E00046169,2.3,18.2,61.4,18.2
E00046170,6.5,18.7,64.2,10.6
E00046171,11.6,21.4,52.7,14.3
E00046172,0,12.9,62.9,24.2
E00046173,8.3,46.7,42.5,2.5
E00046174,29.7,30.4,34.1,5.8
E00046175,0,34.6,51,14.4
E00046176,16.2,18.5,60,5.4
E00046177,17.5,34.9,37.3,10.3
E00046178,10.9,17.2,65.6,6.3
E00046179,8.2,27.6,50.7,13.4
E00046180,12.4,21.9,57.7,8
E00046181,2,35.1,55.6,7.3
E00046182,0,25.9,62.2,11.9
E00046183,1.5,33.3,51.5,13.6
E00046184,0,8.5,64.1,27.4
E00046185,3.1,31.3,59.5,6.1
E00046186,0,2.7,84,13.3
E00046187,28,22.8,31.2,18
E00046188,2.7,23.6,61.3,12.4
E00046613,2.1,10.5,68.4,18.9
E00046621,23.5,13,53.9,9.6
E00046633,2.1,10.6,69.1,18.1
E00046639,0,11.7,68,20.4
E00046642,0,21.2,44.2,34.5
E00047136,22.3,21.8,46.9,8.9
E00047137,3.1,20,73.1,3.8
E00047139,3.6,19.1,71.8,5.5
E00047144,30.3,41.3,22,6.4
E00047145,1.9,47.8,44.1,6.2
E00047146,28.9,39.7,26.4,5
E00047147,2.9,10.8,81.4,4.9
E00047148,0.9,31.8,63.6,3.7
E00047149,8.9,29.5,57.1,4.5
E00047150,2.5,41.3,52.9,3.3
E00047151,7.6,24.4,63,5
E00047152,6.7,46.7,42.2,4.4
E00047153,0,54.6,42,3.4
E00047154,2.8,26.4,67,3.8
E00047155,2.9,51,42.2,3.9
E00047177,6.5,55.6,33.9,4
E00047178,13.8,60.3,19.8,6
E00047179,23.4,67.6,9,0
E00047180,11,53.7,33.1,2.2
E00047181,0.7,59.3,34.3,5.7
E00047182,11.8,35.4,45.7,7.1
E00047183,7.7,37.1,51,4.2
