geography_code,heating_type_3a-001,heating_type_3a-002
E00045662,3.2,96.8
E00045663,3.9,96.1
E00045664,3.4,96.6
E00045665,2.5,97.5
E00045666,0.8,99.2
E00045667,2.9,97.1
E00045668,1,99
E00045670,2.7,97.3
E00045671,3.1,96.9
E00045672,4.9,95.1
E00045673,3.3,96.7
E00045674,0,100
E00045675,0,100
E00045676,0.7,99.3
E00045677,4.8,95.2
E00045678,3,97
E00045679,3.4,96.6
E00045680,3.1,96.9
E00045681,5.6,94.4
E00045682,7,93
E00045683,0.8,99.2
E00045684,1,99
E00045685,3.5,96.5
E00045686,5.2,94.8
E00045687,4.1,95.9
E00045688,0.8,99.2
E00045689,0.9,99.1
E00045690,0,100
E00045691,2.6,97.4
E00045692,1.1,98.9
E00045693,3.4,96.6
E00045694,0,100
E00045695,5.4,94.6
E00045696,12.3,87.7
E00045697,3.6,96.4
E00045698,2.4,97.6
E00045699,2.3,97.7
E00045700,1.8,98.2
E00045701,0.9,99.1
E00045702,1.4,98.6
E00045703,1,99
E00045705,4.6,95.4
E00045706,0.6,99.4
E00045708,3.9,96.1
E00045710,0.8,99.2
E00045711,2.5,97.5
E00045712,1.5,98.5
E00045713,2.2,97.8
E00045716,1.6,98.4
E00045718,3.5,96.5
E00045719,4.2,95.8
E00045720,1.9,98.1
E00045721,1.5,98.5
E00045722,6.2,93.8
E00045724,0,100
E00045726,0,100
E00045727,5.2,94.8
E00045728,4.4,95.6
E00045729,0.5,99.5
E00045731,1.6,98.4
E00045732,1.6,98.4
E00045734,2.6,97.4
E00045735,3.1,96.9
E00045736,3.8,96.2
E00045737,6.6,93.4
E00045739,5.6,94.4
E00045740,3.6,96.4
E00045741,4.6,95.4
E00045742,0,100
E00045743,0,100
E00045744,2.2,97.8
E00045745,14.2,85.8
E00046051,0.7,99.3
E00046052,0,100
E00046053,1.4,98.6
E00046056,2.2,97.8
E00046057,3,97
E00046058,0,100
E00046059,0.7,99.3
E00046060,0,100
