geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00045662,93.2,0,6.1,0.7
E00045663,88.9,0,11.1,0
E00045664,90.8,0,8.9,0.3
E00045665,90.5,0,8.9,0.6
E00045666,92.3,0,6.6,1.1
E00045667,82.5,0.2,17,0.2
E00045668,89.9,0,8.6,1.5
E00045670,93,2.8,4,0.2
E00045671,96.1,0.2,3.4,0.2
E00045672,80.7,0,19.3,0
E00045673,87.5,0,12,0.5
E00045674,92.9,1.1,5,1.1
E00045675,93.4,0,6.2,0.4
E00045676,98.5,0,1.5,0
E00045677,85.8,0,13,1.2
E00045678,81.3,0,17.6,1.1
E00045679,93.9,0,6.1,0
E00045680,95.6,0,3.4,1
E00045681,85.4,0,13,1.7
E00045682,87,0.5,10.3,2.2
E00045683,96,0,3.4,0.6
E00045684,95.7,0,4.3,0
E00045685,91.9,0,8.1,0
E00045686,94.7,0,5.3,0
E00045687,76.7,0.2,21,2
E00045688,86.6,1.7,10.3,1.4
E00045689,93.6,0,6.4,0
E00045690,93.9,0,6.1,0
E00045691,92,1.4,5.9,0.7
E00045692,91.3,0,7.7,1.1
E00045693,97.4,0,2.6,0
E00045694,84,0,15.2,0.8
E00045695,90.4,0.3,8.7,0.6
E00045696,83.3,1.4,13.4,1.9
E00045697,95.4,0.4,4.2,0
E00045698,88.3,0,11.3,0.4
E00045699,95.4,0,4.6,0
E00045700,83.7,0,14.9,1.4
E00045701,93.2,0.4,6.1,0.4
E00045702,96.2,0.3,3.1,0.3
E00045703,89.9,0,8.7,1.4
E00045705,92.1,1.6,6.1,0.3
E00045706,82.7,0,15.7,1.6
E00045708,95.3,0,4.4,0.3
E00045710,95.5,0.3,4.2,0
E00045711,92.6,0,6.7,0.7
E00045712,90.3,0,8.4,1.3
E00045713,91.3,0,8.4,0.3
E00045716,93.1,0.4,6.5,0
E00045718,93.6,0.8,5.6,0
E00045719,93.1,0.5,4.8,1.6
E00045720,91.9,0.2,7,0.9
E00045721,95.2,0,4.5,0.3
E00045722,94,0,6,0
E00045724,98.6,0,1.4,0
E00045726,88.1,0,11.9,0
E00045727,89.4,1.5,9.1,0
E00045728,84.5,0.6,12.3,2.6
E00045729,94.3,0.2,5.6,0
E00045731,86.5,0,11.8,1.7
E00045732,88.8,0.4,10.8,0
E00045734,92.6,0,6.8,0.6
E00045735,93.2,0,6.5,0.3
E00045736,90.4,0,8.5,1.1
E00045737,97,0,2.6,0.4
E00045739,88.2,0,10.3,1.5
E00045740,90.1,0.4,8.1,1.5
E00045741,89.4,0,9.5,1.1
E00045742,87.1,0,11.7,1.2
E00045743,91.5,0,8.5,0
E00045744,88.6,0,9.1,2.3
E00045745,88.3,0,10,1.7
E00046051,94.5,0,5.5,0
E00046052,91.9,0,7.3,0.8
E00046053,88.9,0,9.8,1.3
E00046056,93.8,0,6.2,0
E00046057,96.4,0.6,3,0
E00046058,96.9,0,3.1,0
E00046059,97.1,0,2.9,0
E00046060,93.2,0,6.8,0
E00046061,87.4,0.7,10.3,1.7
E00046062,90.9,0,8.3,0.8
E00046063,92.3,0,5.2,2.5
E00046064,94.1,1.3,3,1.6
E00046065,85.9,0,13.1,0.9
E00046066,94.6,0,5.4,0
E00046067,93,0,5.9,1.1
E00046068,97.8,0.3,1.9,0
E00046069,91.9,0.9,7.2,0
E00046070,91.1,0,7.2,1.7
E00046071,91.9,0,7.2,0.9
E00046073,93.5,0,6.5,0
E00046074,93.3,0.4,5.9,0.4
E00046075,84.5,0,13.1,2.3
E00046080,92.5,0.3,6.5,0.6
E00046082,93.4,0,6.1,0.4
E00046083,93.2,0,6.1,0.8
E00046085,96.9,0,3.1,0
E00046086,96.4,0,3.4,0.2
E00046087,92.1,0.5,6.8,0.5
E00046088,94.5,0.3,5,0.3
E00046089,95.3,0,4.2,0.5
E00046090,91.6,0,8.1,0.3
E00046093,94,0,6,0
E00046094,96.5,0,3.5,0
E00046095,92.2,0.3,7.3,0.3
E00046096,96,0.2,3.4,0.4
E00046097,95.3,0.5,3.8,0.5
E00046098,92.7,0.5,6.8,0
E00046099,94.2,0.2,5.3,0.2
E00046100,90.7,0,9.3,0
E00046101,87.8,0,11.5,0.7
E00046102,93.5,0.2,5.7,0.5
E00046103,96.4,0.5,2.2,0.9
E00046104,88.8,0.3,9.9,1
E00046105,93.7,0,4.8,1.5
E00046106,89.6,3.2,6.6,0.5
E00046107,92.3,0,7.7,0
E00046108,96.8,0.2,3,0
E00046109,95.9,0,4.1,0
E00046110,94.2,0,5.5,0.3
E00046111,88.8,0.4,10.6,0.2
E00046112,94.8,0,5.2,0
E00046113,96.5,0,2.9,0.6
E00046114,93.2,0.3,6.2,0.3
E00046115,90.9,0.6,8.2,0.3
E00046116,95.4,0.4,3.8,0.4
E00046117,93.5,0,6.3,0.2
E00046118,95.5,0,4.5,0
E00046119,92.4,1.2,6.1,0.4
E00046120,95.3,0.2,4.4,0.2
E00046121,89.6,0,9.8,0.6
E00046122,95.7,0.6,3.7,0
E00046124,93.7,0,6.3,0
E00046125,95.3,0,4.5,0.2
E00046126,95.6,0,4.4,0
E00046127,95.1,0,4.9,0
E00046128,97.3,0,1.9,0.8
E00046129,89.3,0.6,9.6,0.4
E00046130,92.7,0.6,6.6,0
E00046131,97.4,0.4,1.1,1.1
E00046132,94.1,0,5.9,0
E00046133,93.1,0,6.9,0
E00046134,92.2,0,7.1,0.7
E00046135,92.1,0,7.9,0
E00046136,87.4,0,9.6,2.9
E00046137,94.3,0,5.7,0
E00046138,92.4,0.3,7.2,0
E00046140,95.1,0,4.2,0.8
E00046141,91.1,0,8.9,0
E00046142,91.6,0,8.4,0
E00046143,99.2,0,0.8,0
E00046144,95.6,0,4.1,0.4
E00046145,94.2,0,4.8,1
E00046146,94.7,0,5.3,0
E00046147,90,0,10,0
E00046148,90.7,0,7.7,1.6
E00046149,90.4,0.3,8.9,0.3
E00046150,91.1,0.3,8.2,0.3
E00046151,93.4,0.3,6,0.3
E00046152,94.6,0,4.6,0.8
E00046153,93.9,0,5.5,0.6
E00046154,94.5,0,5.1,0.4
E00046155,96.6,0,3.4,0
E00046156,96.5,0,3.5,0
E00046157,88.5,0,11.2,0.3
E00046158,90.6,0,9.4,0
E00046159,92.8,0,7.2,0
E00046160,95.9,0,4.1,0
E00046161,96.5,0,3.1,0.4
E00046162,96.9,0,3.1,0
E00046163,95.2,0.2,4.4,0.2
E00046164,89.8,0,10.2,0
E00046166,90.6,0,9.1,0.3
E00046167,98.6,0,1.4,0
E00046168,96.4,0,2.3,1.3
E00046169,89.6,1.2,8.8,0.4
E00046170,91,0,8.7,0.3
E00046171,87.3,0.3,11.7,0.7
E00046172,89.2,0.3,10.5,0
E00046173,90.3,0,8.8,0.9
E00046174,93.1,0.4,6.5,0
E00046175,98.1,0.3,1.4,0.3
E00046176,98.3,0,1.7,0
E00046177,95.6,1.7,2.7,0
E00046178,92.6,0,7.4,0
E00046179,89.8,0.3,10,0
E00046180,92.3,0,6.2,1.5
E00046181,92.7,0,7.3,0
E00046182,92.7,0.3,7,0
E00046183,93.2,0,6.8,0
E00046184,89.8,0.3,9,0.9
E00046185,96.4,0,2.9,0.7
E00046186,88.6,0.5,9.5,1.3
E00046187,93.7,0,5.8,0.5
E00046188,93.3,0.2,6.6,0
E00046613,97.9,0,1.6,0.5
E00046621,94.3,0,3.1,2.6
E00046633,98.6,0,0.8,0.5
E00046639,94.7,0,4.2,1.1
E00046642,97.9,0,1.1,1.1
E00047136,94.3,0,5,0.8
E00047137,97.1,0,2.9,0
E00047139,96,0,3,0.9
E00047144,96.1,0,3.9,0
E00047145,85.7,0.2,14,0
E00047146,87.4,1.1,10.7,0.8
E00047147,96.7,0,3.3,0
E00047148,92,0,8,0
E00047149,85.8,0.7,10.9,2.6
E00047150,92.1,0,7.3,0.6
E00047151,96.4,0,3.3,0.3
E00047152,94.7,0,5.3,0
E00047153,95,0,5,0
E00047154,93.5,0,6.5,0
E00047155,92.4,0.4,7.2,0
E00047177,91.5,0,7.6,0.9
E00047178,95,0,5,0
E00047179,87.2,0,12.4,0.4
E00047180,90.7,0,9.3,0
E00047181,93.1,0.6,5.7,0.6
E00047182,92.9,0,7.1,0
E00047183,92.5,0,6.5,0.9
E00047184,94.7,0,5.3,0
E00047185,96.7,0,3.3,0
E00047186,95.8,0,4.2,0
E00047187,94.1,0,5.9,0
E00047188,92.2,1.4,6.4,0
E00047189,97.1,0,2.2,0.6
E00047190,93.6,0,5.3,1.1
E00047191,96.2,0,3.4,0.4
E00047192,96.4,0,3.6,0
E00047193,96.8,0,2.7,0.5
E00047194,93.4,0,5.5,1.1
E00047195,94.7,0.4,5,0
E00047196,89.7,0,10.3,0
E00047198,92.9,0,7.1,0
E00047199,93.4,0.3,5.5,0.8
E00047200,95.6,0,4.4,0
E00047201,94.1,0,5,0.9
E00047202,96,0.3,3.6,0
E00047203,92.3,0.7,5.9,1.1
E00047204,94.8,0,4.7,0.5
E00047205,91,0.9,8.1,0
E00047206,89.7,0.3,7.8,2.2
E00047208,94.2,0,5.8,0
E00047209,98,0,2,0
E00047210,96,0,4,0
E00047211,90.8,0.3,8.9,0
E00047212,95.4,0,4.6,0
E00047213,92.8,0.6,6.6,0
E00047214,92.7,0,7.3,0
E00047215,91,0.6,7.4,0.9
E00047216,95.3,0,4.7,0
