geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00045662,10.1,35.6,54.4
E00045663,5.4,55.8,38.8
E00045664,8.5,62.8,28.7
E00045665,9.2,55.4,35.4
E00045666,9.4,62.4,28.2
E00045667,12.4,47.6,40
E00045668,10.3,48.6,41.1
E00045670,9.8,49.1,41
E00045671,11.2,37.9,50.9
E00045672,13.6,58.3,28.2
E00045673,11.2,71,17.8
E00045674,6.6,69.3,24.1
E00045675,12,61,27
E00045676,15,69.2,15.9
E00045677,10.4,56.8,32.8
E00045678,15.6,56.7,27.8
E00045679,9.9,59.3,30.8
E00045680,15.8,53.3,30.9
E00045681,16.3,46.9,36.7
E00045682,14.5,67.3,18.2
E00045683,4,62,34
E00045684,7.4,65.4,27.2
E00045685,13.7,71.6,14.7
E00045686,11.3,67.8,20.9
E00045687,26.2,31.7,42.1
E00045688,21.5,59.5,19
E00045689,11.7,68.8,19.5
E00045690,10.7,49.7,39.6
E00045691,13.5,60.7,25.8
E00045692,7.6,58.7,33.7
E00045693,8.6,72,19.4
E00045694,15.2,52.9,31.9
E00045695,14.2,61.9,23.9
E00045696,21.2,52.9,26
E00045697,8.1,66.3,25.6
E00045698,12,58.7,29.3
E00045699,5.6,50,44.4
E00045700,10.3,37.3,52.4
E00045701,12.2,65.3,22.4
E00045702,4.9,77.9,17.2
E00045703,13.8,62.5,23.8
E00045705,13.2,44.4,42.4
E00045706,11.5,30.5,58
E00045708,7.5,52.1,40.4
E00045710,14.4,44.6,41
E00045711,8.8,38.5,52.7
E00045712,9.5,32.4,58.1
E00045713,15.3,39.4,45.3
E00045716,13,39.5,47.6
E00045718,12.6,54.1,33.3
E00045719,11.3,42,46.7
E00045720,5.3,34.1,60.6
E00045721,4.5,65.9,29.5
E00045722,10.3,72.4,17.2
E00045724,1.9,75,23.1
E00045726,10.3,51.7,37.9
E00045727,4.3,60.3,35.5
E00045728,22.1,46.3,31.6
E00045729,16.8,41.9,41.3
E00045731,17.6,55.3,27.1
E00045732,20.9,58.2,20.9
E00045734,12.9,61.3,25.8
E00045735,11.2,38.3,50.5
E00045736,11.4,39.8,48.8
E00045737,12.6,54.7,32.6
E00045739,17,56.8,26.1
E00045740,11.2,45.6,43.2
E00045741,15.8,47.4,36.8
E00045742,12.6,61.3,26.1
E00045743,6.3,64.8,28.9
E00045744,13.6,57.6,28.8
E00045745,20.2,41.3,38.5
E00046051,10.9,46.8,42.3
E00046052,12.6,47.7,39.6
E00046053,15.4,45.4,39.2
E00046056,9.3,41.7,49
E00046057,8.6,42.2,49.2
E00046058,6.8,60.2,33
E00046059,11.6,57.5,30.8
E00046060,13.8,35.3,50.9
E00046061,12.4,32.8,54.7
E00046062,17.2,35.8,47
E00046063,11.2,37.9,50.9
E00046064,8.3,51.9,39.8
E00046065,4.2,33.7,62.1
E00046066,6.9,35.9,57.3
E00046067,15,40.6,44.4
E00046068,12.4,53.1,34.5
E00046069,14.9,39.8,45.3
E00046070,12,39.1,48.9
E00046071,12.5,50.7,36.8
E00046073,14.8,38.9,46.3
E00046074,11.1,42.6,46.3
E00046075,10.5,32.3,57.1
E00046080,13.8,41.3,45
E00046082,4,54.8,41.3
E00046083,8.1,40.7,51.2
E00046085,10.9,45,44.2
E00046086,13.1,55.2,31.7
E00046087,14.8,36.7,48.4
E00046088,12.4,55.8,31.8
E00046089,19.4,33.3,47.3
E00046090,14.2,49.6,36.3
E00046093,15.3,41.8,42.9
E00046094,16.3,38.8,45
E00046095,11.9,49.4,38.8
E00046096,11.2,39.3,49.5
E00046097,12.1,35.5,52.5
E00046098,7.7,41.3,51
E00046099,10.6,42.6,46.8
E00046100,4.6,70,25.4
E00046101,9.8,37.4,52.8
E00046102,8.7,31.1,60.2
E00046103,9,28.6,62.4
E00046104,16.3,52,31.6
E00046105,17.6,50,32.4
E00046106,12.3,32.1,55.6
E00046107,7.8,43.8,48.4
E00046108,12.5,31,56.5
E00046109,7.7,61.5,30.8
E00046110,11.9,53.3,34.8
E00046111,11.9,40.5,47.6
E00046112,13.4,27.3,59.3
E00046113,13.4,26.4,60.2
E00046114,8.3,34.6,57.1
E00046115,14.4,48.5,37.1
E00046116,14.1,34.6,51.3
E00046117,7.4,24.8,67.8
E00046118,16.3,49,34.7
E00046119,11.7,27.2,61.2
E00046120,14.8,34.5,50.7
E00046121,9.5,48.3,42.2
E00046122,8.7,60.7,30.7
E00046124,12,55.6,32.5
E00046125,9.3,42.4,48.3
E00046126,9.5,53.3,37.1
E00046127,11,47.4,41.6
E00046128,12,32.9,55.1
E00046129,12.3,44.8,42.9
E00046130,6.4,47.9,45.7
E00046131,7.2,57.7,35.1
E00046132,10.6,48.8,40.7
E00046133,11.7,46.1,42.2
E00046134,10.8,54.7,34.5
E00046135,11.7,58.4,29.9
E00046136,14.9,54,31.1
E00046137,12.4,43.8,43.8
E00046138,14.3,45.5,40.2
E00046140,14.6,55.2,30.2
E00046141,10.5,59,30.5
E00046142,12.2,65.3,22.4
E00046143,7.1,70.2,22.6
E00046144,6.4,63.3,30.3
E00046145,13.6,60.6,25.8
E00046146,12.9,68.3,18.8
E00046147,9.8,59.8,30.4
E00046148,12.3,53.5,34.2
E00046149,17.4,68.6,14
E00046150,15.7,60,24.3
E00046151,5.5,50.9,43.6
E00046152,16.8,55.4,27.7
E00046153,7.5,52.5,40
E00046154,12.6,55.3,32
E00046155,17.6,52.7,29.7
E00046156,6.7,66.7,26.7
E00046157,11.4,63.4,25.2
E00046158,11.6,50,38.4
E00046159,7.3,54.3,38.4
E00046160,7.8,57.8,34.5
E00046161,7.4,62,30.6
E00046162,5.1,69.4,25.5
E00046163,15.3,45.9,38.8
E00046164,14.2,44.2,41.6
E00046166,17.9,39.6,42.5
E00046167,11.4,61.9,26.7
E00046168,11,42.5,46.5
E00046169,14.5,49.3,36.2
E00046170,13,47,40
E00046171,14.1,55.4,30.4
E00046172,15.2,53.6,31.2
E00046173,13,54,33
E00046174,4.3,54,41.7
E00046175,7.5,53.4,39.1
E00046176,10,41.7,48.3
E00046177,14.1,50.8,35.2
E00046178,9,45.9,45.1
E00046179,13.4,58.9,27.7
E00046180,6.7,45.3,48
E00046181,11.4,55.7,32.9
E00046182,9.2,60.3,30.5
E00046183,5.5,69,25.5
E00046184,7.4,57.9,34.7
E00046185,20.3,49.2,30.5
E00046186,11,67.6,21.3
E00046187,9.6,56.3,34.1
E00046188,10.6,58.3,31.1
E00046613,10.9,27.7,61.3
E00046621,8.8,26.9,64.3
E00046633,11.2,30.2,58.6
E00046639,12.4,23.8,63.8
E00046642,11,22.9,66.1
E00047136,8.3,56.2,35.5
E00047137,10.7,42.6,46.7
E00047139,11.4,43.2,45.5
E00047144,13.8,51.1,35.1
E00047145,6.9,59.5,33.6
E00047146,8.4,59.8,31.8
E00047147,9.5,46.6,44
E00047148,17.6,39.2,43.1
E00047149,10.9,46.5,42.6
E00047150,18,53,29
E00047151,7.9,52.6,39.5
E00047152,9.2,56.7,34
E00047153,9.2,34.9,56
E00047154,12.6,43.2,44.2
E00047155,14.9,43.3,41.8
E00047177,10.9,57.6,31.5
E00047178,8.3,58.3,33.3
E00047179,7.8,44.7,47.6
E00047180,17.1,47.6,35.2
E00047181,10.4,56,33.6
E00047182,10.2,68.2,21.6
E00047183,9.9,67.6,22.5
E00047184,6.3,52.6,41.1
E00047185,19.4,63.9,16.7
E00047186,8,69,23
E00047187,12.2,63.3,24.4
E00047188,7.7,68.1,24.2
E00047189,8.3,55.6,36.1
E00047190,14.6,65.2,20.2
E00047191,9,45.9,45
E00047192,8.7,57.3,34
E00047193,8.2,42.6,49.2
E00047194,10.6,57.4,31.9
E00047195,9,50.5,40.5
E00047196,5.9,54.1,40
E00047198,11.9,50,38.1
E00047199,11.5,38.9,49.6
E00047200,19.1,44.1,36.8
E00047201,19.1,50,30.9
E00047202,12.5,51.8,35.7
E00047203,12.7,54.2,33.1
E00047204,10,46.3,43.8
E00047205,10.7,50,39.3
E00047206,9.6,52.6,37.8
E00047208,7.4,61.2,31.4
E00047209,8.1,54.1,37.8
E00047210,8.3,50.8,40.8
E00047211,9.3,57,33.8
E00047212,6.5,61.7,31.8
E00047213,5.5,51.7,42.8
E00047214,12.4,54.9,32.7
E00047215,6.4,71.4,22.1
E00047216,8.4,61.8,29.8
E00047217,16.8,36.8,46.4
E00047218,12.5,46.9,40.6
E00047219,11.9,44.9,43.2
E00047647,8.1,45.9,45.9
E00047648,12,52.8,35.2
E00047673,14.3,36.6,49.1
E00047676,20.9,47.8,31.3
E00047781,9.9,67.6,22.5
E00047839,4.8,46.1,49.1
E00047841,10.7,68.9,20.4
E00047842,11.5,70.1,18.4
E00047843,13.3,68.4,18.4
E00047844,13.5,75.7,10.8
E00047845,12.5,62.5,25
E00047846,13.9,61.4,24.8
E00047847,14.5,57.3,28.2
E00047848,4.4,80.5,15
E00047849,5.7,70.8,23.6
E00047850,10.3,76.5,13.2
E00047851,9.7,57.3,33.1
E00047852,6,77.4,16.5
E00047853,10.1,74.6,15.2
