geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00045662,32.5,18.3,5.5,38,5.8
E00045663,10,10,5.5,73.5,1
E00045664,9.3,6.5,4.3,79.6,0.3
E00045665,1.3,14.7,6.9,74.4,2.8
E00045666,4.4,4.4,4.4,86.9,0
E00045667,7.6,16,8,65,3.5
E00045668,26.8,14,6,51.3,1.9
E00045670,35.6,21.5,6.9,32.1,3.9
E00045671,39.3,26.8,3.1,28.9,1.9
E00045672,12.4,5.1,3.6,64.7,14.2
E00045673,15.2,6,3.7,74.2,0.9
E00045674,14.2,9.3,3.6,73,0
E00045675,27.8,4.3,1.8,63.5,2.5
E00045676,10.7,9.2,3.3,73.8,3
E00045677,11.9,14.8,3.3,66.2,3.9
E00045678,4,15,7.7,71.1,2.2
E00045679,18.3,6.5,8.4,65.8,1.1
E00045680,10.9,16.1,7.3,63.5,2.1
E00045681,10.7,16.7,4.4,66.8,1.4
E00045682,15.2,9.2,4.9,68.5,2.2
E00045683,17.1,4.9,6.1,71.9,0
E00045684,4.7,6.6,9,79.7,0
E00045685,14.7,2.2,5.9,76.6,0.7
E00045686,1.8,18,3.9,74.6,1.8
E00045687,15.4,12.1,6.3,62.3,4
E00045688,7.1,7.4,5.4,78.1,2
E00045689,7.1,4.6,2.5,85.8,0
E00045690,22.8,11,4.6,58.8,2.8
E00045691,21.5,2.4,8.5,67.2,0.3
E00045692,16.9,2.2,2.2,76.5,2.2
E00045693,5.6,10.9,3.9,77.2,2.5
E00045694,21.7,12.8,5,58.5,2.1
E00045695,16,5.7,6.6,68.6,3
E00045696,8.1,7.6,4.7,77.7,1.9
E00045697,10.7,4.9,7,74.1,3.3
E00045698,10.6,13.9,6.2,66.7,2.6
E00045699,31.3,6.8,3.5,56.5,1.9
E00045700,22.1,14.9,2.8,56.1,4.2
E00045701,15.9,10.6,3.4,67.8,2.3
E00045702,5.2,7.7,7.1,79.8,0.3
E00045703,16.3,8.6,5.3,69.9,0
E00045705,32,16.8,3.1,42.1,5.9
E00045706,17.3,16.4,8.6,55.7,2
E00045708,32.2,17.1,5.7,41.3,3.7
E00045710,48.1,13.7,3.6,31.6,3
E00045711,44.1,20.2,5.7,27.3,2.7
E00045712,27.9,13,4.1,50.4,4.6
E00045713,38.1,14.8,3.9,41.5,1.7
E00045716,9.8,28.5,9.8,48,3.7
E00045718,14.6,29.7,7.3,47,1.4
E00045719,6.7,29.8,9.8,51,2.6
E00045720,15.8,6.6,3.2,73.1,1.3
E00045721,7.9,12.4,8.6,70.1,1
E00045722,0,4.7,3.6,91.7,0
E00045724,3.1,4.8,4,88,0
E00045726,8.5,44.1,9,35,3.4
E00045727,6.6,11.8,12.9,68.3,0.4
E00045728,10,8.7,4.5,75.7,1
E00045729,11.8,19.5,7.7,59.9,1.2
E00045731,7.7,8.1,7.4,74.8,2
E00045732,3.6,8,8.8,79.6,0
E00045734,35.9,7.3,3.1,53.8,0
E00045735,8.8,42.3,11.3,35.1,2.5
E00045736,8.3,4.3,2.9,80.4,4
E00045737,5.5,9.6,4.8,78.6,1.5
E00045739,4.9,7.5,7.2,77.4,3
E00045740,10.5,6.2,4.7,75.6,2.9
E00045741,13.3,17.4,8.5,57,3.7
E00045742,27,7.4,3.4,62.3,0
E00045743,20.2,3.9,4.8,69,2.1
E00045744,12.9,2.8,8.4,75.3,0.6
E00045745,19.3,10.1,3.9,66.7,0
E00046051,25.1,9.2,5.2,59,1.4
E00046052,57.4,10,3.3,27.3,1.9
E00046053,42.1,6.7,4.6,44.6,2.1
E00046056,22.5,21.7,7.9,41.8,6.1
E00046057,65.5,7.6,2.7,18.5,5.7
E00046058,42,0.7,5.8,46.6,4.9
E00046059,25.3,4.2,7.5,59.6,3.3
E00046060,29.4,12.1,7.7,47.6,3.2
E00046061,45.4,11.3,7.8,34.1,1.4
E00046062,27.9,12.1,5.1,51.5,3.3
E00046063,57.4,5.2,2.8,32.5,2.1
E00046064,25.9,8,11.2,52.8,2.1
E00046065,48.3,8.5,3,35.3,4.9
E00046066,29.2,15.6,15,35.6,4.7
E00046067,31.5,5.2,6.8,55.3,1.1
E00046068,33.5,11.7,3.5,48.1,3.2
E00046069,33.9,8,5.3,47,5.7
E00046070,32.6,15.5,4.9,40.8,6.3
E00046071,45.7,5.7,4.3,38.3,6
E00046073,32.5,19,3.1,40.7,4.7
E00046074,25.2,17.8,10.5,46.1,0.4
E00046075,15.4,27.8,8.4,43.8,4.6
E00046080,18.1,28.2,7.1,43.9,2.8
E00046082,10.5,25.2,10.5,47.5,6.3
E00046083,61.4,5.2,3.4,28.5,1.6
E00046085,27.5,19.7,4.4,45.7,2.6
E00046086,34.4,13.2,7,40.4,5
E00046087,40.8,14.1,5.2,38.6,1.4
E00046088,29.9,8.6,7.8,50,3.7
E00046089,27.6,19,10.3,39.4,3.7
E00046090,60.1,6.8,3.7,26.2,3.1
E00046093,50,0,3.8,38.5,7.6
E00046094,20.3,32.5,5.3,39.8,2.1
E00046095,63.2,1,1.2,31.4,3.2
E00046096,65.1,2.6,3.2,23.5,5.6
E00046097,63.8,3.7,3,23.5,6
E00046098,23.4,24.5,5.7,40.6,5.7
E00046099,50.8,7.4,4.8,32.9,4.1
E00046100,5.1,6,5.1,83.7,0
E00046101,40.9,18.4,2.4,36.1,2.2
E00046102,73,3.9,4.3,16.5,2.3
E00046103,86.5,2.1,0.7,8.9,1.8
E00046104,49,4.8,5.7,36.9,3.5
E00046105,61.1,6.2,2.5,25.7,4.5
E00046106,77.3,1,0,15.6,6
E00046107,55,12.1,3.4,28.3,1.2
E00046108,88.5,0.7,0.7,8,2.2
E00046109,13.1,10.8,6.4,68.7,1
E00046110,26.6,8.5,5,55.5,4.4
E00046111,70.9,3.2,3.2,20.6,2.1
E00046112,81.4,2.1,0,15,1.5
E00046113,84.1,2.5,0,4.7,8.7
E00046114,83.4,4.9,0,9.9,1.7
E00046115,59.7,3.7,3.4,26,7.1
E00046116,84.1,1.2,1.8,10.9,2
E00046117,77.9,1.2,1.8,12.4,6.7
E00046118,58.3,4.8,5.1,30.6,1.3
E00046119,68.1,6.3,3.7,16.3,5.6
E00046120,75.8,1.8,1.8,15.7,4.8
E00046121,45.8,0.9,2.4,48.5,2.4
E00046122,7.7,7.1,4.9,78.7,1.5
E00046124,19.5,11.7,4.4,61.4,3
E00046125,62.7,6.9,2.5,23.7,4.2
E00046126,29.7,8.3,8,53.7,0.3
E00046127,27.3,5.3,3.5,63.8,0
E00046128,33.9,12.1,2.4,46.8,4.8
E00046129,45,9.9,8.5,31.1,5.5
E00046130,20.5,8,8,59.9,3.7
E00046131,34.4,3.7,2.6,59.3,0
E00046132,5.9,7.6,6.3,75,5.2
E00046133,1,6.5,11,80.5,1
E00046134,14.8,16.2,7.1,59.6,2.4
E00046135,1.4,15.8,14.7,67.7,0.4
E00046136,16,8.5,6.9,66,2.7
E00046137,13.8,8.8,9.7,63.3,4.4
E00046138,21.7,15,6,56.7,0.7
E00046140,1.1,4.9,3.7,88.4,1.9
E00046141,1.2,9,7.8,82,0
E00046142,0,2.8,4.7,91.7,0.8
E00046143,3.4,2.2,3,89.9,1.5
E00046144,15.8,4.4,3.7,71.1,5.1
E00046145,4.3,4.3,3.8,87.5,0
E00046146,0.4,13.6,7,78.5,0.4
E00046147,0.5,9.8,5.1,84.1,0.5
E00046148,11.6,10.2,4.9,69.5,3.8
E00046149,3.7,4.1,2.4,89.8,0
E00046150,9.5,15.6,5.1,69.8,0
E00046151,3.9,3.9,6.5,85.8,0
E00046152,0.4,6.2,5.8,84.6,2.9
E00046153,10.7,10.7,7.7,68.5,2.4
E00046154,5.8,6.9,8,78.1,1.1
E00046155,2.8,12.3,17.1,66.1,1.7
E00046156,0,5,10.1,84.9,0
E00046157,5.9,5.9,7.3,80.5,0.3
E00046158,4.7,6.2,7.8,79.8,1.6
E00046159,10.3,10.6,3.9,72.3,2.9
E00046160,4.5,3.6,5.4,86.4,0
E00046161,1.1,5.7,10.7,81.6,0.8
E00046162,3.5,3.1,6.2,84.9,2.3
E00046163,2.5,8.9,11.8,75.5,1.3
E00046164,14.6,20.5,3.3,59.5,2.1
E00046166,4.6,10.5,11.1,73.7,0
E00046167,7.6,5.3,4,81.3,1.8
E00046168,6.4,11.2,5.8,76.7,0
E00046169,3.9,5.9,10.9,79.3,0
E00046170,15.1,9.6,6.2,64.6,4.5
E00046171,26.1,12.4,4,55.5,2
E00046172,3,9.3,7.4,80.3,0
E00046173,27.3,13.4,6.5,51,1.8
E00046174,1.9,5.3,3.4,88,1.5
E00046175,1.6,7.5,9.1,80.7,1.1
E00046176,12.5,16.2,4,60.1,7.3
E00046177,4.1,11.2,12.9,71.2,0.7
E00046178,19.3,9.1,2.9,65.5,3.2
E00046179,18.3,13.4,7.4,59.6,1.4
E00046180,14.6,14.1,7.1,61.1,3.2
E00046181,0,10.5,11.6,76,1.9
E00046182,0,7.9,9.2,80,2.9
E00046183,5.1,4.6,5.6,81.7,3
E00046184,24.5,5.4,6,62.4,1.7
E00046185,0,0,4.9,94.1,1
E00046186,7.1,9.8,4.8,75.1,3.2
E00046187,16,9.8,7.1,61.8,5.3
E00046188,11,12,7.5,68.2,1.2
E00046613,79.1,5.4,2.3,11.5,1.8
E00046621,71.1,11.1,1,8.4,8.4
E00046633,84.1,3.3,0.8,8.8,3
E00046639,85.9,0.9,0.6,4.1,8.5
E00046642,71.7,13.8,2.5,6.3,5.7
E00047136,1.8,4.7,11.6,81.8,0
E00047137,18.5,15.8,11.6,48.3,5.8
E00047139,33.7,11.1,2.4,51.2,1.5
E00047144,14.6,6.1,10.7,68.6,0
E00047145,9.9,4.7,6.6,77.1,1.7
E00047146,20.5,4.9,6,65.3,3.4
E00047147,30.2,8.8,9.7,47.1,4.2
E00047148,23.6,8,6.1,59.8,2.5
E00047149,26.4,3.9,7.2,60.6,2
E00047150,13.7,13,11.2,59.3,2.8
E00047151,21.1,11,6.5,58.1,3.2
E00047152,8.1,5.7,10.4,72.1,3.6
E00047153,26.3,6.4,12.5,53.2,1.5
E00047154,23.7,6,3,61.7,5.7
E00047155,18,10.2,5.3,62.5,3.9
E00047177,11.2,4,5.9,75.5,3.4
E00047178,10.5,11.8,9.1,68.6,0
E00047179,5.8,18.8,12.5,57.5,5.4
E00047180,5.7,4.7,5.1,81.1,3.4
E00047181,8.6,5.9,4.7,77.2,3.6
E00047182,1.8,4.8,5.5,87.5,0.4
E00047183,9.6,4.6,5.9,78.7,1.2
E00047184,3.8,4.3,6.2,83.7,1.9
E00047185,1.1,1.5,4.4,92.3,0.7
E00047186,0.4,7.9,8.3,83.1,0.4
E00047187,1.6,1.6,10,83.2,3.6
E00047188,3.2,5.9,7.3,83.6,0
E00047189,6.4,4.8,3.8,85,0
E00047190,5.2,4.5,6,82.4,1.9
E00047191,14.7,8.1,9.5,66.7,1.1
E00047192,11.3,10.5,7.4,70,0.8
E00047193,6.3,12.4,10.5,70.8,0
E00047194,5.2,6.6,3.3,83,2
E00047195,7.4,11.2,11.9,69.5,0
E00047196,6.7,10.4,12.4,69.9,0.5
E00047198,5.7,16.2,8.6,69.4,0
E00047199,7.7,1.5,5.9,84.9,0
E00047200,12.7,10.7,9.1,67.1,0.4
E00047201,4.9,4.9,8.1,81.8,0.3
E00047202,6.5,10.7,7.1,73.4,2.3
E00047203,2.5,10.8,5.4,79.4,1.8
E00047204,5.2,10.8,8.5,73.7,1.9
E00047205,4.6,6,6.6,79.9,2.9
E00047206,12.4,18,7.8,58.7,3.1
E00047208,6.6,6,4.3,82.8,0.3
E00047209,3.4,5.7,4.7,86.2,0
E00047210,8.7,7.8,19.6,62.7,1.2
E00047211,6.2,5,4.4,83.5,0.9
E00047212,5,5,10.1,77.1,2.8
E00047213,4.9,4.4,6,82.6,2.2
E00047214,5.1,6.9,6.3,78.6,3
E00047215,9.9,1.9,7.7,78.3,2.2
E00047216,0.3,7.7,7.1,84.9,0
E00047217,36.2,4.1,9.3,47,3.5
E00047218,26.7,10.6,5.8,55.8,1.2
E00047219,24.8,6.3,10.3,58.3,0.3
E00047647,34.8,14.7,6.8,43.7,0
E00047648,38.6,12.1,6.6,37.3,5.5
E00047673,25.2,7.4,8.7,52.2,6.5
E00047676,6.4,15,7.2,66.1,5.3
E00047781,4.7,11.8,5.1,78.5,0
E00047839,8.3,0.8,2.2,87,1.7
E00047841,4.8,4.5,7.4,82.9,0.4
E00047842,4.9,1.3,1.3,87.9,4.6
E00047843,20.8,2.8,2.1,72.6,1.7
E00047844,9.7,1.4,4,82.4,2.5
E00047845,8,1.9,2.9,86.9,0.3
E00047846,6.6,1.9,4.1,85.9,1.6
E00047847,0,3,2.2,94.5,0.3
E00047848,12.7,0.4,1.4,84.1,1.4
E00047849,9.1,3.4,4.4,80.9,2.2
E00047850,4.5,3.1,2.8,87.4,2.1
E00047851,4.8,4.8,5.5,84.8,0
E00047852,10.3,2.9,2.2,81.4,3.2
E00047853,6,2.7,3.6,84.9,2.7
E00047854,6.9,0,1.7,91.4,0
E00047855,12.6,2.9,5.5,78.6,0.3
E00047856,4.4,1.8,2.6,87.1,4.1
E00047857,2.6,4.8,6.9,85.7,0
E00047966,13.2,2.3,3.1,81.3,0
E00047967,16.2,10.2,4.4,68.3,1
E00047968,5.1,5.8,9.3,77.6,2.2
E00047969,14.1,0.4,2.2,81,2.2
E00047970,20.6,5.5,1.8,66.5,5.5
E00047971,15,2.7,4.6,76,1.6
E00047982,64.4,12.8,4.4,14.3,4
E00047983,74.2,12.8,0.2,5.5,7.4
E00047984,70.8,4.9,2.2,13.6,8.5
E00047987,61.4,8.4,4.9,21.2,4.2
E00047988,65.4,3.1,5.1,23.1,3.3
E00047989,63.2,8.5,3,17.2,8
E00047990,62.7,4.2,4.2,24.2,4.8
E00047991,70.7,5.9,2,19.2,2.2
E00047992,46.4,18.3,11.1,18.3,5.9
E00047993,58.7,15.7,8.7,12,4.9
E00047997,43.2,21.2,4.2,25.4,6.1
E00048001,42.6,25.2,8.1,21.3,2.9
E00048002,67.5,4.5,0.4,14.4,13.2
E00048005,66.1,7.6,2.3,21,3
E00048007,70.6,12.6,2,10.5,4.3
E00048010,61.1,9.3,1.2,21.2,7.2
E00048011,56.6,17.8,3.5,17,5
E00048016,68.4,1.8,0.9,22.2,6.6
E00048018,67.1,9.6,3.5,14.5,5.2
E00048019,68.5,10.1,0.9,12.7,7.9
E00048022,79.2,2.7,0.9,12.8,4.4
E00048028,75.5,17.9,0,2.4,4.2
E00048029,78.7,5.7,1.7,10.2,3.7
E00048030,51.9,18.1,3.9,16.1,10
E00048033,69.2,10,6.6,7.9,6.3
E00048035,72.8,5.7,2.3,13.5,5.7
E00048037,82.3,10,0,2.7,5.1
E00048039,32.9,25.6,5.1,29.4,7
E00048040,54.3,15.8,4,17,9
E00048041,78.3,5.1,1.2,8.8,6.7
E00048043,62.1,8.7,3.5,13.3,12.4
E00048044,66.2,9.4,3.5,15.7,5.2
E00048045,61.4,8.8,4.5,20.6,4.8
E00048047,67.6,12,1.2,9,10.2
E00048049,71.3,11.8,2.6,7.8,6.4
E00048050,66.9,2.5,4,20.1,6.5
E00048051,69,11.5,2,8.1,9.3
E00048052,57.2,7,4.4,23.7,7.7
E00048053,74.2,6.9,4.1,11.5,3.3
E00048188,39.6,9.4,7.3,39.6,4
E00048189,55.2,4.6,3.8,32.6,3.8
E00048191,51.4,4.2,2,36.5,5.9
E00048193,21.4,8.6,5.7,61,3.3
E00051153,10.3,1.1,5.5,83.2,0
E00051154,3.8,6.8,6.5,79.9,3.1
E00051155,9.6,2.1,3.6,84.2,0.6
E00051156,8.4,2.1,3,83.1,3.3
E00051157,17,1.3,3.6,77.4,0.7
E00051158,6.5,0.6,1.8,91.1,0
E00051159,13.2,1.4,1.8,82.6,1.1
E00051160,10.1,6.7,0.3,82.8,0
E00051161,16.1,1.5,1.1,81.2,0
E00051162,15.1,3.9,2.2,75.6,3.1
E00051163,3.7,0.3,0.9,94.2,0.9
E00051164,1.6,1.2,0.4,94.4,2.4
E00051165,5.8,0,1.6,91.1,1.6
E00051166,6.1,1.4,2.5,89.6,0.4
E00051167,16.9,2.2,5.1,75.8,0
E00051168,10.6,0.3,6.4,81.4,1.3
E00051169,14,3.4,6.1,74.9,1.7
E00051170,18.7,1.3,2.1,77.9,0
E00051171,4.9,1,4.2,89.2,0.7
E00051172,12,0.4,3.9,83.7,0
E00051174,6.6,1.4,4.5,86.9,0.6
E00051175,2.7,2.1,3.8,91.4,0
E00051176,4.7,4.4,5.3,85.4,0.3
E00051177,4.8,1.9,0,91.1,2.2
E00051178,2.6,3,3,91.1,0.3
E00051179,4,2.2,5.7,88.1,0
E00051180,7.2,3,6.3,82.6,0.9
E00051181,1.5,0,3.6,94.3,0.5
E00051182,3.3,8.5,9.2,78.7,0.4
E00051183,1.2,0.4,1.6,96.5,0.4
E00051184,4.5,4.2,2.2,89.1,0
E00051185,7.4,1.2,3.3,86.8,1.2
E00051186,8.1,0,1,90.2,0.7
E00051187,15.4,1.5,4.5,77.9,0.7
E00051188,4.1,0,2,93.5,0.3
E00051190,6.9,1.2,2.4,89,0.6
E00051295,7.1,3,6.8,82.8,0.3
E00051746,1.6,5.5,7.2,85.7,0
E00051748,4.3,4.3,6.7,84.7,0
E00175606,20.8,34.6,9.5,33.5,1.7
E00175609,9.5,8,9.1,71.2,2.3
E00175613,61.6,21.7,3.1,9.3,4.3
E00175641,3.7,15.5,12.5,68.3,0
E00175686,22.6,11.3,9.6,53.5,3
E00175688,5,10.6,6.7,75.1,2.6
E00175710,3.7,17.6,13.6,65.2,0
E00175721,85.3,5.7,1.2,5.2,2.5
E00175731,79.9,10.2,1.2,4.4,4.2
E00175744,20.5,19.7,7.8,49.2,2.7
E00175745,72.8,8.7,8.7,5.2,4.6
E00175746,85.6,5.2,1.2,2.6,5.4
E00175750,17.3,32.5,6.2,42.8,1.1
E00175754,8.3,24.4,3.2,60.8,3.2
E00175774,28.1,17.6,7.6,44,2.6
E00175784,31.9,26.3,3.9,33.3,4.6
E00186089,15.1,23.6,4.1,47.7,9.6
E00186110,75.8,8.2,4.1,8.2,3.6
E00186112,15.1,12.3,4.7,66,1.9
E00186117,86.7,4.7,2.9,1.1,4.7
E00186128,80.3,2,0.9,11.3,5.4
E00186131,83.7,3.4,2.6,8.2,2.1
E00186134,62.8,12.6,2.9,17.2,4.6
E00186137,63.3,9.7,0,16.5,10.5
E00186140,82.6,0.2,0.5,11.6,5.1
E00186144,82.6,4.7,2.5,9.1,1.2
E00186166,68.9,4.2,1,23.5,2.5
E00186196,8.8,5.4,6.4,77,2.5
E00186199,9.1,26.1,3.4,58,3.4
E00186200,62.4,6.4,0,22.5,8.7
E00186205,21.4,21.4,4.5,48.2,4.5
E00186212,57.5,10.1,1.2,14.2,17.1
E00186221,68.4,8.6,2.4,12,8.6
E00186224,72.2,12.5,1.7,8.8,4.8
E00186229,71.4,6.1,6.7,10.8,5
E00186230,82.9,0,3,12,2.1
E00186263,69,13.5,0,9.3,8.2
E00186273,12.7,7.5,9,69.1,1.7
E00186282,83.2,8.8,0,8,0
E00186286,76,10.4,1.6,3.1,8.9
E00186287,76.4,11.2,0,10.7,1.8
E00186289,63.2,17.8,4.4,6.5,8.1
E00186291,79.3,8.3,2.1,4.8,5.5
E00186300,26,26.9,4.8,37.9,4.4
