areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00140528,98.4,0,1.6
E00140599,98.9,0,1.1
E00140600,97.8,1.1,1.1
E00140602,98,0.5,1.5
E00140641,99.3,0.7,0
E00140643,95.4,0.5,4.1
E00140644,96.1,1.3,2.6
E00140645,96.9,0.3,2.7
E00140646,98.9,0.4,0.7
E00140647,97.4,0.4,2.3
E00140649,98.1,0,1.9
E00140650,97.9,0,2.1
E00140651,98.4,0.4,1.2
E00140652,94.5,1.3,4.2
E00140692,96.5,1,2.5
E00140693,98.4,0,1.6
E00140694,99.3,0,0.7
E00140695,95.4,0.8,3.8
E00140696,96.1,0.4,3.6
E00140698,95.8,0.4,3.9
E00140699,94.9,1,4.1
E00140700,95.6,0,4.4
E00140701,96.7,0.2,3.1
E00140702,94.1,0,5.9
E00140703,94.5,0.3,5.2
E00140704,94.4,0.9,4.7
E00140705,96.3,1.6,2
E00140706,90.9,2.4,6.7
E00140707,86.3,1.1,12.6
E00140708,91.3,1.3,7.4
E00140709,94.2,0.3,5.5
E00140710,97.1,1.8,1.1
E00140711,96.4,0.4,3.2
E00140718,99.6,0,0.4
E00140719,97.2,1,1.8
E00140728,96.9,0.8,2.3
E00140729,96.8,1.4,1.8
E00140730,97.9,0,2.1
E00140731,96.2,1.2,2.6
E00140732,95.5,0.3,4.3
E00140734,96.6,1.4,2
E00140735,97.1,1.1,1.8
E00140736,99.4,0.6,0
E00140737,97.6,0,2.4
E00140738,98,1.3,0.8
E00140739,97.5,1.5,1
E00140740,97,0.8,2.3
E00140741,98.9,0,1.1
E00140742,100,0,0
E00140743,99,0.5,0.5
E00140744,99.5,0,0.5
E00140745,100,0,0
E00140746,96,0.9,3
E00140747,98.8,1.2,0
E00140748,99.3,0,0.7
E00140749,92.7,2.8,4.6
E00141249,94.8,0.6,4.6
E00141447,90.8,1.8,7.5
E00141448,91.7,2.1,6.3
E00141449,95.7,0,4.3
E00141450,92.3,1.5,6.3
E00141482,96.9,0.5,2.6
E00141484,94.6,1.8,3.6
E00141485,97,0.4,2.5
E00141487,96.4,1.2,2.4
E00141488,93.9,1.1,4.9
E00141491,98.7,0,1.3
E00141492,94.8,0.5,4.7
E00170097,88.1,2.9,9
E00170098,98,0.3,1.7
E00170106,89,2.7,8.2
E00170109,83,6.5,10.5
E00189797,84.7,1.1,14.2
E00189841,98.7,0,1.3
E00189861,97.8,0.7,1.5
E00189865,95.2,0.6,4.2
E00189866,96.9,0.3,2.8
E00189876,95.1,1.9,2.9
E00189877,97.7,0.6,1.7
E00189878,94.7,0,5.3
E00189894,97.5,1.7,0.8
E00189913,95.1,0.4,4.6
E00189914,95.2,2.4,2.4
