areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00140528,80,0.8,19.2
E00140599,86.9,1.1,12
E00140600,85.9,1.5,12.6
E00140602,84.2,0.5,15.3
E00140641,83,0.3,16.6
E00140643,82,3.3,14.7
E00140644,88.4,2,9.6
E00140645,79.4,2,18.6
E00140646,83.9,0.4,15.7
E00140647,80.8,3,16.2
E00140649,72.7,2.7,24.6
E00140650,79.8,1.4,18.8
E00140651,87.2,1.2,11.7
E00140652,79.8,4.9,15.3
E00140692,81.8,3.8,14.4
E00140693,85.5,1.3,13.2
E00140694,84.5,1.8,13.7
E00140695,81.2,4.2,14.6
E00140696,79.9,2.9,17.2
E00140698,65.5,3.1,31.4
E00140699,77.1,5.1,17.7
E00140700,68.7,4.5,26.8
E00140701,70.7,4,25.2
E00140702,68.7,4.5,26.9
E00140703,70.4,4.9,24.7
E00140704,59.8,5.9,34.3
E00140705,77.5,4.1,18.4
E00140706,75.4,3.6,21
E00140707,70.3,11.6,18.1
E00140708,81,7.1,11.9
E00140709,81.3,4.2,14.5
E00140710,83.6,2.9,13.5
E00140711,80.3,3.9,15.8
E00140718,85.2,0,14.8
E00140719,83.7,2.1,14.2
E00140728,84.5,3.1,12.3
E00140729,74.4,1.4,24.2
E00140730,83.6,2.4,14
E00140731,80.7,3.2,16.1
E00140732,81.6,4,14.4
E00140734,87,1.4,11.6
E00140735,86.1,1.8,12.1
E00140736,86.3,1.2,12.4
E00140737,82.5,1.2,16.3
E00140738,86.6,0,13.4
E00140739,89.4,1,9.6
E00140740,81.8,1.5,16.7
E00140741,86.7,1.1,12.1
E00140742,86.1,0,13.9
E00140743,84.8,0.5,14.7
E00140744,88.4,1,10.6
E00140745,88.7,0,11.3
E00140746,82.4,1.2,16.4
E00140747,86.5,0,13.5
E00140748,82.8,0.7,16.6
E00140749,86.1,3.7,10.2
E00141249,88.4,2.8,8.8
E00141447,80.8,6.3,12.9
E00141448,71.7,6.8,21.4
E00141449,85.7,3.8,10.5
E00141450,83.8,4.1,12.2
E00141482,78.8,2.6,18.7
E00141484,65.2,1.4,33.5
E00141485,77.9,3.4,18.7
E00141487,75.7,2,22.3
E00141488,81.8,6.1,12.1
E00141491,75.1,1.7,23.2
E00141492,73.3,5.2,21.5
E00170097,72.8,11.5,15.7
E00170098,86.9,3.4,9.7
E00170106,81.1,10,8.9
E00170109,84.9,9.8,5.2
E00189797,70.6,18.5,10.9
E00189841,75.2,1.6,23.2
E00189861,84.8,1.5,13.6
E00189865,68.6,4.8,26.6
E00189866,83.1,2.5,14.4
E00189876,79.6,2.9,17.5
E00189877,82,1.9,16.1
E00189878,78.1,5.8,16.1
E00189894,65.3,1.7,33.1
E00189913,76.9,4.5,18.5
E00189914,82.3,2.4,15.3
