areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00140528,96.3,3.7,0
E00140599,97.3,2.7,0
E00140600,99.1,0.9,0
E00140602,86.5,12.5,1
E00140641,99.2,0,0.8
E00140643,66.7,33.3,0
E00140644,94.5,5.5,0
E00140645,90.5,9.5,0
E00140646,100,0,0
E00140647,99.2,0,0.8
E00140649,100,0,0
E00140650,77.6,19,3.4
E00140651,99.3,0.7,0
E00140652,68.6,31.4,0
E00140692,97.9,2.1,0
E00140693,100,0,0
E00140694,97.4,2.6,0
E00140695,80.3,19.7,0
E00140696,96.4,3.6,0
E00140698,90.3,9.7,0
E00140699,75,25,0
E00140700,100,0,0
E00140701,87,13,0
E00140702,82.6,17.4,0
E00140703,93.9,6.1,0
E00140704,91.3,8.7,0
E00140705,77.7,21.6,0.7
E00140706,55.1,44.9,0
E00140707,35.2,64.8,0
E00140708,83.3,16.7,0
E00140709,94,6,0
E00140710,90.3,9.7,0
E00140711,85.9,14.1,0
E00140718,96,3.2,0.8
E00140719,98.9,1.1,0
E00140728,91.1,3.4,5.5
E00140729,98.9,1.1,0
E00140730,98.4,0,1.6
E00140731,96.6,2.7,0.7
E00140732,86.7,13.3,0
E00140734,99.2,0.8,0
E00140735,96.5,1.8,1.8
E00140736,96.2,3.8,0
E00140737,98.2,1.8,0
E00140738,98.3,0.6,1.2
E00140739,100,0,0
E00140740,96.3,3.7,0
E00140741,98.2,1.8,0
E00140742,100,0,0
E00140743,99.4,0.6,0
E00140744,97.7,2.3,0
E00140745,100,0,0
E00140746,97.9,2.1,0
E00140747,97.4,1.7,0.9
E00140748,97.7,1.6,0.8
E00140749,98,2,0
E00141249,99.3,0.7,0
E00141447,100,0,0
E00141448,100,0,0
E00141449,98.9,1.1,0
E00141450,95.8,4.2,0
E00141482,97.8,2.2,0
E00141484,91.3,8.7,0
E00141485,93.5,6.5,0
E00141487,76.8,23.2,0
E00141488,96.6,3.4,0
E00141491,97.1,1.9,1
E00141492,97.6,2.4,0
E00170097,98.4,1.6,0
E00170098,91.5,8.5,0
E00170106,100,0,0
E00170109,100,0,0
E00189797,100,0,0
E00189841,99,0,1
E00189861,100,0,0
E00189865,94.1,2.9,2.9
E00189866,85.3,14.2,0.5
E00189876,36.2,62.3,1.4
E00189877,99.5,0.5,0
E00189878,99.6,0.4,0
E00189894,27.3,72.7,0
E00189913,72.7,15.6,11.7
E00189914,97.7,2.3,0
