areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00140528,60.4,28.3,7.5,3.8,0
E00140599,69.1,20.9,8.2,1.8,0
E00140600,64.5,30.9,3.6,0.9,0
E00140602,43.7,41.7,13.6,1,0
E00140641,52,36,11.2,0.8,0
E00140643,48.2,37.2,14.2,0.4,0
E00140644,54,33.3,10.3,2.4,0
E00140645,43.8,41.1,14.4,0.7,0
E00140646,55.6,34.1,8.7,1.6,0
E00140647,49.6,37,12.6,0.8,0
E00140649,47.5,34.2,12.5,5,0.8
E00140650,43.9,36.5,18.9,0,0.7
E00140651,51.5,35.3,11.8,1.5,0
E00140652,55.6,29.4,13.8,1.3,0
E00140692,61.2,27,11.2,0.5,0
E00140693,55.9,35,7.7,1.4,0
E00140694,62.8,27.4,8.8,0.9,0
E00140695,42.5,40.9,14.2,1.6,0.8
E00140696,51.4,40,7.1,1.4,0
E00140698,16.9,37.9,34.7,10.5,0
E00140699,42.2,40.4,15.5,1.9,0
E00140700,33.9,33.1,25.2,7.9,0
E00140701,36,36.6,19.9,7.5,0
E00140702,37.4,35.7,24.3,2.6,0
E00140703,56.3,31.3,12.5,0,0
E00140704,35.5,40.6,16.7,7.2,0
E00140705,50,31.9,14.5,3.6,0
E00140706,53.8,30.4,10.8,5.1,0
E00140707,42.9,39.3,14.9,3,0
E00140708,51.3,35.3,12.7,0,0.7
E00140709,49.3,41,9,0.7,0
E00140710,50.7,41.4,7.1,0.7,0
E00140711,60,30.4,8.9,0.7,0
E00140718,62.4,28.8,8,0.8,0
E00140719,60,31.4,8,0.6,0
E00140728,61.1,30.3,7.7,0.9,0
E00140729,50.5,37.1,9.3,3.1,0
E00140730,59.6,31.9,7.4,1.1,0
E00140731,62.8,27,6.8,3.4,0
E00140732,56.9,31.3,10.4,1.4,0
E00140734,63.1,30,5.4,1.5,0
E00140735,68.7,27,4.3,0,0
E00140736,54.5,29.9,14.3,0,1.3
E00140737,62.7,25.5,10.9,0.9,0
E00140738,58.2,32.4,7.1,2.4,0
E00140739,59.6,35.1,5.3,0,0
E00140740,59.3,35.2,5.6,0,0
E00140741,64,24.3,9,2.7,0
E00140742,50.7,39.1,7.2,2.9,0
E00140743,56.1,33.3,8.9,1.7,0
E00140744,58.1,34.9,7,0,0
E00140745,58.9,28.6,10.7,1.8,0
E00140746,63.9,30.6,4.9,0.7,0
E00140747,51.7,39.7,8.6,0,0
E00140748,50.4,45,4.7,0,0
E00140749,51.9,40.4,5.8,1.9,0
E00141249,61.4,32.1,6.4,0,0
E00141447,53.2,36.7,7.3,2.8,0
E00141448,47.6,33.6,16.1,2.8,0
E00141449,63,30.4,5.4,1.1,0
E00141450,67.8,27.1,5.1,0,0
E00141482,63.4,25.8,6.5,4.3,0
E00141484,32.3,41.7,19.7,6.3,0
E00141485,46,41.9,10.5,1.6,0
E00141487,41.6,36.8,19.2,2.4,0
E00141488,53.1,34.5,12.4,0,0
E00141491,39.3,45.8,14,0.9,0
E00141492,60,28.2,9.4,2.4,0
E00170097,52.9,35.5,10.7,0.8,0
E00170098,70,27.3,1.8,0.9,0
E00170106,63.6,27.3,6.5,2.6,0
E00170109,51.7,36.2,12.1,0,0
E00189797,70.9,26.9,2.2,0,0
E00189841,49.5,37.1,10.5,2.9,0
E00189861,42.9,51.8,5.4,0,0
E00189865,59.4,35.5,5.1,0,0
E00189866,55.8,34.2,10,0,0
E00189876,23.9,41.8,29.9,4.5,0
E00189877,74.7,21.8,2.9,0.6,0
E00189878,63.3,23.6,11,2.1,0
E00189894,22.4,41.8,32.8,3,0
E00189913,45.7,34.1,16.3,3.1,0.8
E00189914,59.5,31,7.1,2.4,0
