areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00140528,18.5,48.1,18.5,14.8
E00140599,20.9,44.5,16.4,18.2
E00140600,20.9,38.2,19.1,21.8
E00140602,42.7,36.9,11.7,8.7
E00140641,23.4,45.2,13.7,17.7
E00140643,52,34.2,5.8,8
E00140644,24.2,39.1,18.8,18
E00140645,39.2,35.1,13.5,12.2
E00140646,21.6,52,13.6,12.8
E00140647,32.5,34.2,15.4,17.9
E00140649,34.2,35,14.2,16.7
E00140650,47.7,34.9,10.7,6.7
E00140651,32.6,51.9,10.4,5.2
E00140652,44.4,34.4,10.6,10.6
E00140692,22.6,34.9,21.5,21
E00140693,23.8,46.9,15.4,14
E00140694,19.3,49.1,9.6,21.9
E00140695,48.4,31.3,7.8,12.5
E00140696,32.1,47.4,9.5,10.9
E00140698,48.4,23.4,11.3,16.9
E00140699,43.1,39.4,11.9,5.6
E00140700,25,33.6,19.5,21.9
E00140701,36.6,29,14.5,19.9
E00140702,29.8,31.6,21.9,16.7
E00140703,30.3,41.4,18.6,9.7
E00140704,26.1,34.8,21.7,17.4
E00140705,46,38.1,10.8,5
E00140706,59.5,27.8,7,5.7
E00140707,57.8,29.5,6,6.6
E00140708,40,33.3,12,14.7
E00140709,24.6,45.5,20.9,9
E00140710,34.5,49,8.3,8.3
E00140711,34.3,39.6,14.2,11.9
E00140718,29.6,44.8,11.2,14.4
E00140719,20.5,52.3,12.5,14.8
E00140728,15,44.2,16.3,24.5
E00140729,28.1,36.5,18.8,16.7
E00140730,21.9,49.7,16.6,11.8
E00140731,18.8,51.7,15.4,14.1
E00140732,23.5,37.6,18.1,20.8
E00140734,23.7,47.3,16,13
E00140735,19.3,47.4,14.9,18.4
E00140736,29.1,48.1,11.4,11.4
E00140737,27.9,42.3,12.6,17.1
E00140738,24.4,44.8,14.5,16.3
E00140739,32.3,47.3,8.6,11.8
E00140740,16.7,51.9,18.5,13
E00140741,22.5,48.6,15.3,13.5
E00140742,29.4,44.1,14.7,11.8
E00140743,29.7,45.1,9.3,15.9
E00140744,27.1,44.7,9.4,18.8
E00140745,30.4,39.3,12.5,17.9
E00140746,22.9,51.4,11.8,13.9
E00140747,35.3,36.2,16.4,12.1
E00140748,21.7,48.8,16.3,13.2
E00140749,25.5,51,13.7,9.8
E00141249,20.6,48.9,16.3,14.2
E00141447,29,46.7,13.1,11.2
E00141448,29.7,35.9,13.1,21.4
E00141449,26.7,46.7,8.9,17.8
E00141450,19.8,52.6,12.1,15.5
E00141482,32.6,39.1,15.2,13
E00141484,52.8,30.4,12.8,4
E00141485,37.1,45.2,12.9,4.8
E00141487,41.7,36.2,5.5,16.5
E00141488,40.4,46.6,6.8,6.2
E00141491,24.8,48.6,13.3,13.3
E00141492,18.8,52.9,16.5,11.8
E00170097,17.1,39,22.8,21.1
E00170098,19,33.3,14.3,33.3
E00170106,27.6,34.2,18.4,19.7
E00170109,22.4,39.7,19,19
E00189797,15.7,23.9,26.1,34.3
E00189841,8.9,34.7,23.8,32.7
E00189861,20.7,48.3,15.5,15.5
E00189865,21.9,47.4,13.9,16.8
E00189866,36.2,49.5,8,6.4
E00189876,64.7,27.9,2.9,4.4
E00189877,12.4,38.8,21.3,27.5
E00189878,21.9,27.8,25.7,24.5
E00189894,55.9,26.5,8.8,8.8
E00189913,31.8,37.2,14.7,16.3
E00189914,20.5,13.6,29.5,36.4
