geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00094978,83.7,1.3,15
E00094979,66.6,1.9,31.5
E00094980,80.6,1.2,18.2
E00094981,79.5,1.5,19
E00094982,79,1.8,19.1
E00094983,85.3,1.2,13.5
E00095068,82.1,0.9,17
E00095069,87.1,1.1,11.8
E00095070,79.6,1.8,18.7
E00095071,86.2,1,12.8
E00095072,78,1.6,20.4
E00095073,85.6,1.9,12.5
E00095074,87.5,1.8,10.6
E00095075,77.5,2.7,19.8
E00095076,78.2,1.3,20.5
E00095077,67.4,0.7,31.9
E00095078,79.9,1.4,18.7
E00095079,75.4,3.3,21.3
E00095122,73.4,2.8,23.8
E00095123,73,2.6,24.3
E00095124,74.3,2,23.8
E00095125,88.7,2.3,9.1
E00095126,85.3,2.4,12.4
E00095127,89.5,1.1,9.4
E00095128,86.6,1.3,12
E00095129,81,4.5,14.5
E00095130,87.8,2.5,9.7
E00095131,81.7,0.7,17.6
E00095132,84.7,2.5,12.8
E00095133,87,1.7,11.3
E00095134,84.8,3,12.2
E00095135,85.6,2.5,11.8
E00095137,76.8,1.6,21.5
E00095138,81.4,5.4,13.3
E00095139,70.6,0.7,28.7
E00095140,73,3.8,23.3
E00095141,81.8,0.8,17.4
E00095142,81.5,1.2,17.3
E00095143,84.5,0.7,14.9
E00095144,77.9,2.3,19.8
E00095146,84,0.6,15.4
E00095147,82.8,1.3,15.8
E00095148,87.9,0.6,11.5
E00095172,85.6,2.5,11.9
E00095173,86.1,1.1,12.8
E00095174,85.9,2.4,11.8
E00095175,86.3,2.2,11.5
E00095176,86,3.8,10.2
E00095177,91.3,2.2,6.5
E00095178,89.3,0.9,9.8
E00095179,81.2,2,16.8
E00095180,88.6,3.9,7.5
E00095181,80.9,1.9,17.3
E00095182,61.7,0.8,37.5
E00095183,87.4,1.5,11.1
E00095185,90.7,0.6,8.7
E00095716,83,3.6,13.4
E00095717,80.1,1,18.9
E00095718,83.2,3.8,13
E00095721,64.2,1.1,34.7
E00095722,82.8,1.5,15.7
E00095723,78.3,3.3,18.4
E00095724,78.3,1.2,20.5
E00095725,78.3,1.3,20.4
E00095726,66.2,0.7,33.1
E00095727,70.1,4.3,25.7
E00095728,76.4,3.9,19.7
E00095729,79.7,2,18.3
E00095730,76.2,0.9,22.9
E00095731,75.8,5.8,18.4
E00095733,84.8,0.6,14.6
E00095734,79.3,1.3,19.4
E00095735,84.9,0.9,14.2
E00095736,89,2,9
E00095737,83.3,5.6,11.1
E00095738,92.7,2.2,5.1
E00095739,57.7,0,42.3
E00095740,76.5,2.8,20.7
E00096095,87.3,2,10.7
E00096096,73.5,1.9,24.6
E00096098,85.9,2.4,11.7
E00096099,79.5,9.3,11.2
E00096100,76.9,7.4,15.7
E00096101,81.8,4.9,13.3
E00096102,68,16.5,15.4
E00096103,58.4,21.6,20
E00096104,83.3,0,16.7
E00096105,76.3,4.7,19
E00096106,75.3,3.7,21
E00096107,82.5,1.8,15.6
E00096108,86.6,1.6,11.8
E00096109,85.8,3.5,10.6
E00096110,82.8,1.3,15.9
E00096111,82.3,3.5,14.2
E00096112,72.7,6.4,20.9
E00096113,80.1,3.6,16.3
E00096114,82,3.9,14.1
E00096115,76.2,8.4,15.4
E00096116,78.5,8.1,13.5
E00096117,74.9,5.4,19.6
E00096118,85,4.8,10.2
E00096119,82.8,1.2,16
E00096120,81.5,5.6,12.9
E00096121,63.9,8.6,27.4
E00096122,77.3,2.6,20.1
E00096123,79.9,2.1,18
E00096124,85.7,2.6,11.8
E00096125,86.5,2.5,11
E00096147,83,2.5,14.5
E00096148,75.6,2.5,21.8
E00096149,80.7,4,15.2
E00096150,82.1,6.4,11.5
E00096151,75.9,6.6,17.6
E00096152,87.2,5.3,7.6
E00096153,70.4,9.2,20.4
E00096154,72.8,7.1,20.2
E00096155,73.5,11.9,14.6
E00096156,72.6,4.2,23.1
E00096157,87.6,3.9,8.5
E00096158,81.9,4.3,13.7
E00096159,74.3,9.4,16.2
E00096161,74.5,5.9,19.6
E00096162,89.3,3.1,7.7
E00096163,81.6,8.6,9.8
E00096164,66.7,4.3,29
E00096165,74.7,6.2,19.1
E00096166,90.8,2.1,7.1
E00096167,84.5,1.7,13.8
E00096250,85.2,1.6,13.3
E00096252,77.9,1.9,20.2
E00096254,86.5,1.1,12.4
E00096255,77.2,3.7,19.1
E00096256,83.5,5.2,11.3
E00096257,92.8,0,7.2
E00096258,84.3,1.2,14.5
E00096259,86.3,2.5,11.2
E00096260,73.1,2.6,24.4
E00096261,82.8,2.5,14.7
E00096262,81.1,7.1,11.8
E00096263,81,3.4,15.6
E00096265,79.9,4,16.1
E00096266,76.2,5.3,18.5
E00096267,72.6,3.8,23.7
E00096268,81.8,3.1,15.1
E00096269,68.9,2.7,28.4
E00096270,79.5,3.2,17.4
E00096271,74.3,1.9,23.8
E00096318,80.2,5,14.9
E00096319,85.2,2.5,12.4
E00096320,85.3,3.4,11.3
E00096321,80.8,1.5,17.7
E00096322,66.3,1,32.7
E00096323,81.4,3,15.6
E00096324,81.6,1.6,16.7
E00096325,83.1,2,15
E00096326,73.3,4.3,22.4
E00096327,69.2,4.1,26.8
E00096328,66.1,1.3,32.5
E00096329,82.3,3.7,14
E00096330,78,2.2,19.8
E00096331,63.7,3.5,32.8
E00096332,76.1,2.9,21
E00096334,83.8,1.4,14.8
E00096335,67.6,3.4,29
E00096336,73.1,2.4,24.4
E00096337,76.5,2.2,21.3
E00096339,76.7,2.3,21
E00096340,71.3,3.5,25.2
E00096341,80.2,0.3,19.6
E00096342,70.7,1.7,27.7
E00096344,71.5,0.5,28
E00096345,74.7,1.6,23.7
E00096346,79.3,2.7,18
E00182749,85.3,5,9.6
E00182762,84.5,6.9,8.6
E00182766,79.5,8.4,12.1
E00182775,84,1.7,14.3
E00182778,88.7,3.4,7.9
E00182781,83.4,0.7,15.9
E00182782,86.2,3.7,10.1
E00182785,85.2,8,6.8
E00182789,77.9,5.1,17
E00182794,68.3,1.4,30.3
E00182798,79.3,6.8,13.9
E00182802,85.2,1.4,13.4
E00182805,75.9,1.3,22.8
E00182813,80.1,2.5,17.4
E00182815,81.3,13.2,5.6
E00182817,87,1.4,11.6
E00182820,89.2,1.4,9.5
E00182824,93.7,1.4,4.9
E00182833,64,10.3,25.7
E00182841,63.1,7.8,29.1
E00182849,81.8,2.7,15.4
E00182851,86.8,1.9,11.3
E00182854,78.2,0,21.8
E00182855,64.9,13.5,21.6
