geography_code,sex-001,sex-002
E00094978,48.1,51.9
E00094979,51.4,48.6
E00094980,51.9,48.1
E00094981,51.8,48.2
E00094982,52.7,47.3
E00094983,49.4,50.6
E00095068,52.5,47.5
E00095069,47.6,52.4
E00095070,52,48
E00095071,53,47
E00095072,53,47
E00095073,48.3,51.7
E00095074,49.5,50.5
E00095075,51.1,48.9
E00095076,54.2,45.8
E00095077,56.1,43.9
E00095078,48,52
E00095079,55.2,44.8
E00095122,51.7,48.3
E00095123,53.2,46.8
E00095124,53.5,46.5
E00095125,56.8,43.2
E00095126,52.1,47.9
E00095127,49.9,50.1
E00095128,48.2,51.8
E00095129,49.8,50.2
E00095130,50,50
E00095131,53.6,46.4
E00095132,51.4,48.6
E00095133,46.5,53.5
E00095134,49.4,50.6
E00095135,52.6,47.4
E00095137,52.9,47.1
E00095138,41.6,58.4
E00095139,53.3,46.7
E00095140,52.3,47.7
E00095141,50.9,49.1
E00095142,50.4,49.6
E00095143,56.1,43.9
E00095144,53.1,46.9
E00095146,52,48
E00095147,50.5,49.5
E00095148,52.6,47.4
E00095172,52.7,47.3
E00095173,52.1,47.9
E00095174,51.2,48.8
E00095175,50.9,49.1
E00095176,46.5,53.5
E00095177,50.5,49.5
E00095178,50.4,49.6
E00095179,55.6,44.4
E00095180,50.7,49.3
E00095181,53.7,46.3
E00095182,52,48
E00095183,49.8,50.2
E00095185,51.2,48.8
E00095716,47.3,52.7
E00095717,48.3,51.7
E00095718,47.1,52.9
E00095721,45.5,54.5
E00095722,44.7,55.3
E00095723,51.7,48.3
E00095724,50.9,49.1
E00095725,52.3,47.7
E00095726,51.6,48.4
E00095727,52.9,47.1
E00095728,48.3,51.7
E00095729,49.2,50.8
E00095730,52.5,47.5
E00095731,51.2,48.8
E00095733,48.5,51.5
E00095734,48.6,51.4
E00095735,52.7,47.3
E00095736,53.1,46.9
E00095737,47.2,52.8
E00095738,50.7,49.3
E00095739,51.1,48.9
E00095740,53.7,46.3
E00096095,52.6,47.4
E00096096,54.2,45.8
E00096098,51.8,48.2
E00096099,47.8,52.2
E00096100,56.2,43.8
E00096101,53,47
E00096102,42.1,57.9
E00096103,44.5,55.5
E00096104,54.9,45.1
E00096105,47.1,52.9
E00096106,52.2,47.8
E00096107,52.7,47.3
E00096108,48.2,51.8
E00096109,51.8,48.2
E00096110,51.5,48.5
E00096111,53.5,46.5
E00096112,50.8,49.2
E00096113,52.9,47.1
E00096114,53,47
E00096115,53.2,46.8
E00096116,48.8,51.2
E00096117,49.2,50.8
E00096118,54.8,45.2
E00096119,52,48
E00096120,52.4,47.6
E00096121,53.4,46.6
E00096122,54.4,45.6
E00096123,57.4,42.6
E00096124,53.7,46.3
E00096125,50,50
E00096147,49.6,50.4
E00096148,50.4,49.6
E00096149,50.6,49.4
E00096150,50.7,49.3
E00096151,49.6,50.4
E00096152,51.3,48.7
E00096153,47.2,52.8
E00096154,48.6,51.4
E00096155,51.4,48.6
E00096156,50.2,49.8
E00096157,52.3,47.7
E00096158,50.2,49.8
E00096159,47.7,52.3
E00096161,45,55
E00096162,51.4,48.6
E00096163,49,51
E00096164,58.3,41.7
E00096165,54,46
E00096166,52.4,47.6
E00096167,53.1,46.9
E00096250,51,49
E00096252,54.4,45.6
E00096254,49.7,50.3
E00096255,55,45
E00096256,48.1,51.9
E00096257,47.5,52.5
E00096258,50,50
E00096259,50,50
E00096260,54.3,45.7
E00096261,50,50
E00096262,52.2,47.8
E00096263,50,50
E00096265,49.5,50.5
E00096266,50.6,49.4
E00096267,54.1,45.9
E00096268,52.2,47.8
E00096269,50.9,49.1
E00096270,48.1,51.9
E00096271,57,43
E00096318,49,51
E00096319,48.2,51.8
E00096320,53.9,46.1
E00096321,51.5,48.5
E00096322,50.6,49.4
E00096323,52.8,47.2
E00096324,50.2,49.8
E00096325,50,50
E00096326,53.8,46.2
E00096327,52.6,47.4
E00096328,51.3,48.7
E00096329,50.4,49.6
E00096330,52.9,47.1
E00096331,48.5,51.5
E00096332,51.4,48.6
E00096334,49,51
E00096335,51,49
E00096336,52.9,47.1
E00096337,51.3,48.7
E00096339,53.7,46.3
E00096340,48.4,51.6
E00096341,49.6,50.4
E00096342,50.3,49.7
E00096344,49.9,50.1
E00096345,51.8,48.2
E00096346,48.9,51.1
E00182749,51.8,48.2
E00182762,54.8,45.2
E00182766,55.1,44.9
E00182775,48.5,51.5
E00182778,51.7,48.3
E00182781,52.5,47.5
E00182782,52.7,47.3
E00182785,51.4,48.6
E00182789,47.5,52.5
E00182794,55.1,44.9
E00182798,51.3,48.7
E00182802,52.6,47.4
E00182805,52.7,47.3
E00182813,49.3,50.7
E00182815,49,51
E00182817,54.2,45.8
E00182820,43.2,56.8
E00182824,51.7,48.3
E00182833,50,50
E00182841,48.9,51.1
E00182849,53.2,46.8
E00182851,49.6,50.4
E00182854,52.6,47.4
E00182855,42.5,57.5
