geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00094978,98.9,1.1,0,0
E00094979,99.2,0,0.8,0
E00094980,98.9,1.1,0,0
E00094981,99.1,0.4,0,0.4
E00094982,97.5,0,1.6,0.8
E00094983,98.7,0.6,0,0.6
E00095068,98.7,0.7,0,0.7
E00095069,99.1,0.9,0,0
E00095070,100,0,0,0
E00095071,97.7,2.3,0,0
E00095072,97.8,1.7,0,0.4
E00095073,98.6,1.4,0,0
E00095074,95.4,3.9,0,0.7
E00095075,97.5,0.6,0,1.8
E00095076,99.2,0,0,0.8
E00095077,99.2,0.8,0,0
E00095078,98.4,1.6,0,0
E00095079,96.9,2.6,0,0.5
E00095122,99.3,0.7,0,0
E00095123,99.1,0.9,0,0
E00095124,98.1,1.9,0,0
E00095125,96.9,2.3,0.8,0
E00095126,98.1,0.9,0.5,0.5
E00095127,97.9,0,0,2.1
E00095128,98.4,1.6,0,0
E00095129,96.7,3.3,0,0
E00095130,96.8,2.4,0,0.8
E00095131,98.6,1.4,0,0
E00095132,98.3,0.8,0,0.8
E00095133,98.3,1.7,0,0
E00095134,99.2,0,0.8,0
E00095135,98.9,0.6,0,0.6
E00095137,100,0,0,0
E00095138,97.8,1.5,0,0.7
E00095139,99.4,0.6,0,0
E00095140,97.2,0.7,0.7,1.4
E00095141,97.4,2,0.7,0
E00095142,100,0,0,0
E00095143,100,0,0,0
E00095144,98.4,1.6,0,0
E00095146,100,0,0,0
E00095147,97.6,1.2,0,1.2
E00095148,99.3,0.7,0,0
E00095172,98.9,0,0,1.1
E00095173,100,0,0,0
E00095174,98.5,0.7,0,0.7
E00095175,97.6,0.8,0,1.6
E00095176,99.4,0.6,0,0
E00095177,100,0,0,0
E00095178,100,0,0,0
E00095179,100,0,0,0
E00095180,96.9,1.6,0,1.6
E00095181,97.7,1.2,0,1.2
E00095182,99.3,0.7,0,0
E00095183,98,2,0,0
E00095185,100,0,0,0
E00095716,96.4,3.6,0,0
E00095717,100,0,0,0
E00095718,100,0,0,0
E00095721,100,0,0,0
E00095722,98.1,0.6,0,1.3
E00095723,97.2,1.4,0,1.4
E00095724,96.6,2.1,0,1.3
E00095725,100,0,0,0
E00095726,99.1,0.9,0,0
E00095727,94.3,2.3,2.3,1.1
E00095728,97.2,1.7,0,1.1
E00095729,99,0,0,1
E00095730,98.7,1.3,0,0
E00095731,95.5,2.6,0.6,1.3
E00095733,99.2,0.8,0,0
E00095734,98.5,1.5,0,0
E00095735,97.9,1.4,0,0.7
E00095736,95.7,3.6,0,0.7
E00095737,94.2,5.8,0,0
E00095738,100,0,0,0
E00095739,100,0,0,0
E00095740,96.7,2.2,0.6,0.6
E00096095,99.1,0.9,0,0
E00096096,99.2,0,0,0.8
E00096098,98.6,0.7,0,0.7
E00096099,90.1,4.4,0,5.5
E00096100,93,3.5,1.8,1.8
E00096101,96.9,0.8,1.6,0.8
E00096102,85.9,4,0.5,9.6
E00096103,87.7,2.5,0,9.8
E00096104,100,0,0,0
E00096105,95.9,1.4,0,2.8
E00096106,96.1,1.6,0,2.3
E00096107,98.4,0.8,0,0.8
E00096108,99.3,0.7,0,0
E00096109,95.9,2.9,0.6,0.6
E00096110,98.6,0.7,0,0.7
E00096111,98.5,1.5,0,0
E00096112,92.5,3.7,0.7,3
E00096113,95.1,3.3,1.6,0
E00096114,97.1,1.7,0,1.2
E00096115,94.3,2.9,2.1,0.7
E00096116,91,0.9,4.5,3.6
E00096117,95.9,2.1,1,1
E00096118,96.3,2.9,0,0.7
E00096119,99.1,0.9,0,0
E00096120,94,3.3,0,2.7
E00096121,90,3.6,3.6,2.7
E00096122,98.4,0.8,0,0.8
E00096123,98.4,0.8,0,0.8
E00096124,99.2,0,0.8,0
E00096125,99.3,0.7,0,0
E00096147,99.1,0.9,0,0
E00096148,97.4,1.7,0.9,0
E00096149,98.5,1,0,0.5
E00096150,96.3,2.6,0.5,0.5
E00096151,96.4,3.1,0,0.5
E00096152,95.5,3.5,0,1
E00096153,94,2.6,2.6,0.9
E00096154,95.5,2,1,1.5
E00096155,89.3,6,0.7,4
E00096156,98.2,0,0,1.8
E00096157,95,3.3,0,1.7
E00096158,95.7,2.2,0.5,1.6
E00096159,88.1,5.2,1.5,5.2
E00096161,92.1,3.6,0,4.2
E00096162,96.4,3.6,0,0
E00096163,92.3,3,0,4.7
E00096164,94.4,3.3,1.1,1.1
E00096165,95.9,2,0,2
E00096166,98.8,0.6,0,0.6
E00096167,97.8,1.1,0,1.1
E00096250,99.4,0.6,0,0
E00096252,99.2,0,0,0.8
E00096254,98.8,1.2,0,0
E00096255,98.2,0,0,1.8
E00096256,97.2,2.1,0,0.7
E00096257,100,0,0,0
E00096258,98.2,0.9,0,0.9
E00096259,97.8,1.5,0,0.7
E00096260,96.4,2.1,0.7,0.7
E00096261,98.6,0,0.7,0.7
E00096262,96.4,1.8,0.9,0.9
E00096263,96.6,2.1,0,1.4
E00096265,97.3,0,0.7,2
E00096266,95.4,2.8,0,1.9
E00096267,96.6,3.4,0,0
E00096268,97.4,1.7,0,0.9
E00096269,97.2,2.8,0,0
E00096270,96,2,0,2
E00096271,97.7,2.3,0,0
E00096318,97.9,1.1,0,1.1
E00096319,97.5,1.6,0,0.8
E00096320,98.2,1.8,0,0
E00096321,99.2,0.8,0,0
E00096322,98.9,0.6,0.6,0
E00096323,98.1,1.2,0.6,0
E00096324,98.8,0.6,0,0.6
E00096325,97.8,2.2,0,0
E00096326,97,0.8,0,2.3
E00096327,97,1.5,0.8,0.8
E00096328,97.9,1.4,0,0.7
E00096329,96.7,1.3,1.3,0.7
E00096330,99.1,0.9,0,0
E00096331,97.7,0,0.8,1.5
E00096332,98.4,0,0.8,0.8
E00096334,98.1,1.9,0,0
E00096335,97.2,1.9,0,0.9
E00096336,100,0,0,0
E00096337,99,0.5,0,0.5
E00096339,97.9,0,0,2.1
E00096340,97.8,2.2,0,0
E00096341,99.3,0.7,0,0
E00096342,97.5,2.5,0,0
E00096344,99.3,0.7,0,0
E00096345,100,0,0,0
E00096346,96.9,1.9,0,1.3
E00182749,97.5,2.5,0,0
E00182762,96.4,1.8,1.8,0
E00182766,93.6,2.9,0,3.5
E00182775,96.5,2.3,1.2,0
E00182778,98.7,0,1.3,0
E00182781,99,0,0,1
E00182782,95.6,2.2,0,2.2
E00182785,95.3,0.6,1.2,2.9
E00182789,94.9,1,3.1,1
E00182794,98.1,1,1,0
E00182798,95.3,2.6,1.3,0.9
E00182802,97.1,1,1,1
E00182805,99.5,0.5,0,0
E00182813,96.6,1.3,0.7,1.3
E00182815,89.7,3.1,0,7.2
E00182817,99.2,0.8,0,0
E00182820,96.2,0,1.9,1.9
E00182824,96.3,3.7,0,0
E00182833,92.8,1.4,0,5.8
E00182841,94.6,3.6,0,1.8
E00182849,96.4,2,0.8,0.8
E00182851,97.3,1.6,0,1.1
E00182854,98.2,1.8,0,0
E00182855,93.2,3.4,1.7,1.7
