geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00094978,85.1,0,14.9,0
E00094979,93.9,0,6.1,0
E00094980,91.4,0.2,7.7,0.6
E00094981,81.4,0.6,17.8,0.2
E00094982,87.3,0,12.7,0
E00094983,85.5,0.2,14.2,0
E00095068,91.6,0.3,8.1,0
E00095069,90.1,0.4,8.8,0.7
E00095070,89.2,0,10.3,0.4
E00095071,90,0,10,0
E00095072,90.7,1.1,8,0.2
E00095073,89.8,0,10,0.2
E00095074,89.3,0,9.1,1.6
E00095075,88.4,0,11.6,0
E00095076,89.2,0,9.8,1
E00095077,93.8,0.7,5.4,0
E00095078,90.2,0.2,9.2,0.4
E00095079,89.6,0.2,9.9,0.2
E00095122,90.6,0.9,6.9,1.6
E00095123,89.9,0,7.4,2.7
E00095124,82.2,0.5,15.8,1.5
E00095125,90.1,0,9.9,0
E00095126,90.5,0,9.3,0.2
E00095127,91.7,0,7.4,0.9
E00095128,91.6,0,8.4,0
E00095129,93.5,0,6.5,0
E00095130,83.6,0.3,16.1,0
E00095131,93.2,0.2,6.1,0.5
E00095132,88.5,0,11.1,0.4
E00095133,87.8,0.4,11.4,0.4
E00095134,84,0.4,15.6,0
E00095135,87.2,0,12.3,0.5
E00095137,91.9,0,5.8,2.3
E00095138,91.5,0,8.3,0.3
E00095139,88.6,0,11.1,0.2
E00095140,91.2,0,6.7,2.1
E00095141,89.2,0,10.8,0
E00095142,92.9,0.7,6.1,0.2
E00095143,90.1,0,9.9,0
E00095144,92.8,0,7.2,0
E00095146,94.3,0.3,5.3,0
E00095147,88.3,0.5,9.8,1.3
E00095148,94.9,0.6,3.8,0.6
E00095172,89.6,1,7.5,2
E00095173,93.3,0.3,4.5,2
E00095174,86.9,0,13.1,0
E00095175,84.6,0.4,14.6,0.4
E00095176,87,0,12.5,0.6
E00095177,87.2,0.6,10.9,1.2
E00095178,88.9,0,9.9,1.2
E00095179,92.6,0,7.4,0
E00095180,91.4,0.4,6.5,1.8
E00095181,88.9,0,11.1,0
E00095182,91.3,0,7.9,0.8
E00095183,94.1,0.4,4.4,1.1
E00095185,85.7,1.2,13,0
E00095716,87.4,0,12.6,0
E00095717,93.6,0,6.4,0
E00095718,85.6,0,14.4,0
E00095721,93.1,0,6.9,0
E00095722,91.4,0,8.1,0.5
E00095723,91.8,0,6.8,1.4
E00095724,87.5,0,11.9,0.5
E00095725,94.7,0.7,4.6,0
E00095726,92,0.4,6.9,0.7
E00095727,88.8,0,11.2,0
E00095728,88.2,0,10.7,1.1
E00095729,93.5,0,6.1,0.4
E00095730,91.9,0,8.1,0
E00095731,82.8,1.4,14.7,1.1
E00095733,92,0.6,5.8,1.5
E00095734,93.4,0,6.6,0
E00095735,89.5,0.3,10.2,0
E00095736,89.9,0.8,9.3,0
E00095737,93.5,0.9,5.6,0
E00095738,91.3,0,8.7,0
E00095739,97.6,0.3,2,0
E00095740,88.7,0.3,10.4,0.6
E00096095,90.9,1.2,7.5,0.4
E00096096,88.1,0,11.9,0
E00096098,88.5,0.2,10.7,0.5
E00096099,88.2,0.2,10.6,1
E00096100,93.3,0,6.7,0
E00096101,91.2,0,7.7,1.1
E00096102,85,1.1,12.6,1.4
E00096103,81,0.4,15.5,3.2
E00096104,96.3,0.5,3.3,0
E00096105,90.2,1.1,8,0.7
E00096106,91.9,0,8.1,0
E00096107,88.2,0.4,11.1,0.4
E00096108,91.8,0.5,7.4,0.3
E00096109,89.9,0,10.1,0
E00096110,92,0,7.5,0.5
E00096111,90.9,0,9.1,0
E00096112,86.5,0,13.2,0.3
E00096113,89.8,0,10.2,0
E00096114,88,0.3,11.7,0
E00096115,89.4,0,10.3,0.3
E00096116,92.1,0,7.9,0
E00096117,89.5,0,9.8,0.7
E00096118,89.3,0,9.8,0.9
E00096119,87.2,0,12,0.8
E00096120,90.4,0,8.8,0.8
E00096121,82.5,0,17.5,0
E00096122,92.4,0,6.3,1.3
E00096123,93.6,0.4,5.7,0.4
E00096124,89.3,0,9.9,0.7
E00096125,93.3,0.3,6.3,0
E00096147,86.7,0,13.3,0
E00096148,94.9,0,3.8,1.3
E00096149,68.7,0,30.4,0.9
E00096150,82.3,0.3,16.3,1.1
E00096151,83.9,0.5,14.1,1.5
E00096152,87.1,0,12.7,0.2
E00096153,82,0,15.9,2
E00096154,82.7,0,14.8,2.5
E00096155,88.9,2.1,8.7,0.3
E00096156,90.5,0,9.5,0
E00096157,88.9,0.5,9.9,0.7
E00096158,90.9,0,8.4,0.7
E00096159,84.6,0.6,13.9,0.9
E00096161,69.8,1.4,26.3,2.5
E00096162,86.2,0,13,0.8
E00096163,79.9,0.4,18.9,0.8
E00096164,81.1,0,18.9,0
E00096165,86.8,0,11.9,1.3
E00096166,93.1,0.3,5.3,1.3
E00096167,93.1,0,6.9,0
E00096250,91,0,9,0
E00096252,93.2,0,6.8,0
E00096254,85.4,0,14.6,0
E00096255,95,0,5,0
E00096256,87.5,0,11.9,0.6
E00096257,94.9,0,5.1,0
E00096258,91.1,0.4,8.5,0
E00096259,86.4,0,13.6,0
E00096260,88,0,10.4,1.6
E00096261,91.1,0,8.9,0
E00096262,90.1,0.9,9,0
E00096263,94,0,6,0
E00096265,87.3,0.3,10.2,2.2
E00096266,86.2,0,13.2,0.6
E00096267,89,1.5,9.5,0
E00096268,93.4,0,6.3,0.3
E00096269,88.9,0.4,10.6,0
E00096270,88.5,0,10.9,0.6
E00096271,88.5,0,11.1,0.4
E00096318,89.1,0,9,2
E00096319,88.7,0.7,10.3,0.4
E00096320,93,0.8,5.8,0.4
E00096321,86.9,0.3,12.8,0
E00096322,94.3,0,5.5,0.2
E00096323,90.8,0.2,8.7,0.2
E00096324,89.5,0,10.2,0.3
E00096325,90.7,1,7,1.3
E00096326,92.6,0,7.4,0
E00096327,89.2,0,10.1,0.7
E00096328,94.3,0,5.7,0
E00096329,88.4,0.3,10.8,0.5
E00096330,90,0.2,9.6,0.2
E00096331,92,0,7.7,0.3
