geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00097035,1.2,49.7,49.1
E00097036,3,55.2,41.8
E00097037,5.3,21.7,73
E00097038,4.4,42.3,53.3
E00097039,1.9,62.9,35.2
E00097040,2.5,24.5,73
E00097041,0.8,31.1,68.1
E00097042,0.8,54.1,45.1
E00097043,4.8,30.1,65.1
E00097044,0,53.8,46.2
E00097045,2,32.5,65.6
E00097046,2.2,27.5,70.3
E00097047,4.2,26.1,69.7
E00097048,3.2,27.4,69.4
E00097049,0,42.3,57.7
E00097137,2.1,31,66.9
E00097138,0,12.1,87.9
E00097139,4.7,22.7,72.7
E00097140,4.6,31,64.4
E00097142,3.3,23.7,73
E00097166,4.2,26.9,68.9
E00097167,3.2,20,76.8
E00097173,1.1,31,67.8
E00097174,2.2,33.8,64
E00097175,3,17.7,79.3
E00097177,8.1,20.9,70.9
E00097178,3.3,28.3,68.3
E00097244,4.5,25.2,70.3
E00097245,3.4,24.7,71.9
E00097570,3.4,32.7,63.9
E00097571,5.8,27.7,66.5
E00097572,4.5,34.4,61.1
E00097573,2.5,40.7,56.8
E00097574,7,32.6,60.5
E00097575,1.7,54.2,44.1
E00097576,5.8,30.9,63.3
E00097577,0.7,53.9,45.4
E00097578,0.7,49.6,49.6
E00097580,0,32.8,67.2
E00097581,1.5,51.1,47.3
E00097582,2.6,30.7,66.7
E00097583,2,26,72.1
E00097584,1.6,40,58.4
E00097585,3.4,30.8,65.8
E00097586,2.7,29.9,67.4
E00097587,3.2,31,65.8
E00097590,2.7,25.8,71.5
E00097597,3.3,29.2,67.5
E00097600,2.9,30.9,66.2
E00097601,3.4,26.9,69.7
E00097602,0,27.8,72.2
E00097605,0.9,27.8,71.3
E00097606,5.9,24.8,69.3
E00097607,3.4,20.2,76.4
E00097608,1.5,33.5,64.9
E00097609,4.1,34.3,61.6
E00097615,3.2,17.7,79
E00097616,3.2,25.4,71.4
E00097617,4.7,26.4,68.9
E00097618,5.7,24,70.3
E00097619,2.3,22.7,75
E00097621,3.4,27.7,68.9
E00097622,2.7,34.5,62.8
E00097637,7.8,19,73.3
E00097638,8.7,25.5,65.8
E00097639,2.4,35.5,62.1
E00097641,5.8,19.9,74.4
E00097642,4.9,27.2,67.9
E00097643,1.8,22.1,76.1
E00097644,5.2,28.4,66.4
E00097645,7.4,18.4,74.3
E00097646,7,21.7,71.3
E00097647,5.3,21.7,73
E00097648,3.2,31,65.8
E00097649,3.5,33.7,62.8
E00097650,2,20.6,77.5
E00097651,4.4,31.6,64
E00097652,0,24.5,75.5
E00097653,2.7,18.2,79.1
E00097654,2.9,34.5,62.6
E00097655,6.3,16.3,77.5
E00097656,0,27.6,72.4
E00097657,1.2,23.3,75.6
E00097658,4.3,30.1,65.6
E00097659,0,21.5,78.5
E00097660,1.4,30,68.6
E00097661,1.2,23.5,75.3
E00097662,3.6,22.3,74.1
E00097663,8.5,19.1,72.3
E00097664,4.3,29.7,65.9
E00097665,5.2,29.3,65.5
E00097670,1.7,32.2,66.1
E00097671,3.3,28.9,67.9
E00097672,1.7,29.8,68.6
E00097673,4.7,23.6,71.7
E00097675,0,31.1,68.9
E00097676,10.3,23.3,66.4
E00097677,2.9,26.6,70.5
E00097678,4.3,25,70.7
E00097679,3,32.6,64.4
E00097680,3.7,55.3,41
E00097681,8.6,27.3,64
E00097682,5.1,44.7,50.2
E00097683,3.4,28.8,67.8
E00097684,1.5,30.8,67.7
E00097685,0,35.7,64.3
E00097686,1.4,44.6,54.1
E00097687,6.1,33.3,60.5
E00097688,0.8,34.7,64.5
E00097689,3.1,21.4,75.6
E00097690,6.2,27.7,66.2
E00097691,0.7,34.6,64.7
E00097692,10.9,18.5,70.6
E00097693,7,32.2,60.8
E00097694,17.6,33.3,49
E00097695,2.1,50.4,47.5
E00097696,4.2,28.3,67.5
E00097697,2.6,22.5,74.9
E00097698,2.2,33.8,64
E00097699,1.6,47.5,50.8
E00097700,1.7,53.8,44.5
E00097701,2.5,63.1,34.4
E00097702,5,32.1,62.9
E00097703,6,24.1,69.8
E00097704,1.7,30.4,67.8
E00097705,0,48.8,51.2
E00097706,2.8,35.4,61.8
E00097707,8.5,57.9,33.6
E00097708,5.2,43.7,51.1
E00097709,2.2,42.7,55.1
E00097710,6.4,23.2,70.4
E00097711,4.3,33,62.6
E00097712,6,45.3,48.7
E00097713,5.3,62.7,32
E00097714,5.6,42.3,52.1
E00097715,6.5,38.1,55.5
E00097716,6.5,31.5,62
E00097717,6.6,19.1,74.3
E00097718,3.5,25.2,71.3
E00097719,1.6,47.2,51.2
E00097720,8.1,22.8,69.1
E00097721,5.1,42.3,52.6
E00097722,8.8,38,53.3
E00097741,3.6,26.8,69.6
E00097743,3.9,27.3,68.8
E00105896,0,32.4,67.6
E00105902,1.7,35,63.3
E00105904,2.6,26.9,70.5
E00106025,4,27.2,68.9
E00106026,1.3,24.7,74.1
E00106027,5.5,35.2,59.4
E00106028,4.1,31,64.8
E00106029,4.6,32.8,62.6
E00139839,4.2,26.1,69.7
E00139840,1.4,29.3,69.4
E00139841,2.7,50.5,46.8
E00139842,3.5,46,50.4
E00139843,2,29.1,68.9
E00139844,3.1,25.2,71.8
E00139845,4.3,33.3,62.4
E00139846,3.4,25,71.6
E00139875,0.6,29,70.4
E00139876,1.8,21.2,77
E00139877,5.2,29.9,64.9
E00139878,5.5,24.2,70.3
E00139881,1.5,38.5,60
E00139882,1.4,45.1,53.5
E00139883,0.8,54.2,45
E00139884,3.2,47.6,49.2
E00139885,2.2,32.6,65.2
E00139886,3.6,41,55.4
E00139887,2.4,36.3,61.3
E00139888,0.6,27.1,72.3
E00139889,3.1,24.6,72.3
E00139890,3.2,49.2,47.6
E00139891,4.8,29,66.1
