geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00097035,49.7,15.8,27.7,6.8
E00097036,29.5,17.8,5.4,47.3
E00097037,66,19.3,3.3,11.3
E00097038,54.1,25.6,6,14.3
E00097039,32.7,9.4,27,30.8
E00097040,53.7,27.8,3.4,15.1
E00097041,47.9,26.1,14.3,11.8
E00097042,22,13.6,58.5,5.9
E00097043,36.5,25.7,12,25.7
E00097044,33.9,11.9,40.7,13.6
E00097045,20.9,12.8,54.1,12.2
E00097046,38.3,39,12.1,10.6
E00097047,35.7,31.5,12.6,20.3
E00097048,42.3,31.4,10.9,15.4
E00097049,17.9,16.3,54.5,11.4
E00097137,42.4,34,6.3,17.4
E00097138,46.6,32.8,3.4,17.2
E00097139,63.2,22.4,2.4,12
E00097140,53.4,22.7,0,23.9
E00097142,55.3,33.6,1.3,9.9
E00097166,62.7,25.4,1.7,10.2
E00097167,58.3,33.1,0.8,7.9
E00097173,45.3,31.4,0,23.3
E00097174,47.5,28.8,9.4,14.4
E00097175,57.3,28,4.9,9.8
E00097177,53.8,36.3,0,9.9
E00097178,55,27.5,4.2,13.3
E00097244,52.3,27.7,0.6,19.4
E00097245,49.4,36.8,4,9.8
E00097570,55.2,26.2,4.8,13.8
E00097571,61.4,22.2,0,16.3
E00097572,48.1,26.6,10.8,14.6
E00097573,50.4,25.6,1.7,22.2
E00097574,52.7,22.9,5.3,19.1
E00097575,19.2,10.8,46.7,23.3
E00097576,52.5,13.7,17.3,16.5
E00097577,36.7,17.3,16.5,29.5
E00097578,63.2,12.5,15.4,8.8
E00097580,58.5,23.1,1.5,16.9
E00097581,31.8,5.3,2.3,60.6
E00097582,54.8,24.5,1.9,18.7
E00097583,54.2,33,0,12.8
E00097584,44.1,33.1,7.9,15
E00097585,43,27.4,10.1,19.4
E00097586,30.5,34.8,16,18.7
E00097587,35,21,13.4,30.6
E00097590,22.8,20.1,31.5,25.5
E00097597,54.5,23.5,6.1,16
E00097600,43.3,20.9,3,32.8
E00097601,65,23.3,0,11.7
E00097602,45.5,30,17.3,7.3
E00097605,71.7,19.5,2.7,6.2
E00097606,44,22,8,26
E00097607,26.3,53.7,11.7,8.3
E00097608,67.7,20.3,0,12
E00097609,63.4,15.2,2.5,18.9
E00097615,58.2,30.4,3.3,8.2
E00097616,63.7,24.7,3.7,7.9
E00097617,54,22.7,4.7,18.5
E00097618,57.1,27.1,1.1,14.7
E00097619,48.1,29.2,5.6,17.1
E00097621,62.4,25.5,0.7,11.4
E00097622,48.3,34.9,7.4,9.4
E00097637,43.5,17.4,3.5,35.7
E00097638,28.7,22,38.7,10.7
E00097639,48.8,31,2.4,17.9
E00097641,65.6,22.7,0,11.7
E00097642,51.9,29.1,7.6,11.4
E00097643,57.9,27.2,3.5,11.4
E00097644,50,22.7,5.5,21.8
E00097645,54.7,23.4,6.6,15.3
E00097646,50.4,20.6,4.3,24.8
E00097647,46.2,28.3,10.3,15.2
E00097648,49.4,26.3,6.4,17.9
E00097649,51.1,25.6,2.2,21.1
E00097650,45.3,21.7,24.5,8.5
E00097651,58.3,27,5.2,9.6
E00097652,45.3,18.9,6.3,29.5
E00097653,45,39.6,9.4,6
E00097654,31.4,27.9,34.3,6.4
E00097655,37.2,20.5,1.3,41
E00097656,50,26.2,3.2,20.6
E00097657,62.4,18.8,1.2,17.6
E00097658,50.3,30.7,0,19
E00097659,62.1,20.7,0,17.1
E00097660,34.7,36.1,8.3,20.8
E00097661,51.2,19.5,4.9,24.4
E00097662,50.9,26.8,8.9,13.4
E00097663,55,21.4,0.7,22.9
E00097664,57.5,25.3,0.5,16.7
E00097665,65.8,16.7,1.8,15.8
E00097670,71.7,16.7,2.5,9.2
E00097671,45.5,46.7,0,7.7
E00097672,65,20.3,2.4,12.2
E00097673,47,27.9,14.9,10.2
E00097675,61.9,20.1,9.7,8.2
E00097676,30.6,21.5,41,6.9
E00097677,71.3,20.6,0.7,7.4
E00097678,38.2,41.9,14.7,5.2
E00097679,48.1,25.9,11.9,14.1
E00097680,38.2,11.5,17.1,33.2
E00097681,32.8,32.1,24.1,10.9
E00097682,20.3,23,41.9,14.7
E00097683,57.9,23.4,12.4,6.2
E00097684,47.7,28.5,4.6,19.2
E00097685,60,27.2,1.6,11.2
E00097686,50.7,16.9,10.1,22.3
E00097687,34.9,24.7,26.7,13.7
E00097688,43.2,36.8,2.4,17.6
E00097689,55.6,27.8,9.5,7.1
E00097690,75.2,14.7,0.8,9.3
E00097691,43.3,26.7,12,18
E00097692,54.3,30.2,0.9,14.7
E00097693,52.8,20.4,9.2,17.6
E00097694,31.6,17.4,16.1,34.8
E00097695,51.4,19.3,7.9,21.4
E00097696,50,24.2,0.8,25
E00097697,49.3,34.5,8.7,7.4
E00097698,35,24.8,31.4,8.8
E00097699,25.6,12,53.8,8.5
E00097700,56.4,16.2,1.7,25.6
E00097701,21.3,8.2,64.8,5.7
E00097702,23.6,21.7,32.9,21.7
E00097703,62.6,25.2,7,5.2
E00097704,52.6,36.8,0.9,9.6
E00097705,30.6,32.2,26.4,10.7
E00097706,62.2,18.2,1.4,18.2
E00097707,17.3,14.8,24.5,43.5
E00097708,19.1,22.1,36,22.8
E00097709,35.8,16,38.5,9.6
E00097710,31.1,27,35.2,6.6
E00097711,38.3,33.9,15.7,12.2
E00097712,19.8,25,16.4,38.8
E00097713,14,11,34.3,40.7
E00097714,21.8,32.4,23.9,21.8
E00097715,36.5,29.5,2.6,31.4
E00097716,42.1,35.5,0.9,21.5
E00097717,39.1,28.3,10.1,22.5
E00097718,20.3,34.3,16.1,29.4
E00097719,16.7,17.5,61.1,4.8
E00097720,41.9,37.1,3.2,17.7
E00097721,20.5,18.9,19.7,40.9
E00097722,41.3,23.9,2.9,31.9
E00097741,74.1,15.5,1.7,8.6
E00097743,59.4,19.4,0,21.3
E00105896,7.2,5.8,2.9,84.1
E00105902,21.9,14.1,10.9,53.1
E00105904,46.1,14.5,2.6,36.8
E00106025,53,30.5,2.6,13.9
E00106026,51.3,36.1,0.6,12
E00106027,54.8,26.2,8.7,10.3
E00106028,60.5,27.2,0,12.2
E00106029,57.1,25.6,4.5,12.8
E00139839,52.4,30.1,2.1,15.4
E00139840,45.9,23.3,15.8,15.1
E00139841,26.4,15.5,40.9,17.3
E00139842,57.1,17.9,5.4,19.6
E00139843,61.1,24.2,1.3,13.4
E00139844,56.4,24.1,0,19.5
E00139845,45,25,3.6,26.4
E00139846,58.8,23.7,0,17.5
E00139875,65.7,18.3,1.8,14.2
E00139876,46.7,29.3,6.6,17.4
E00139877,45.2,23.7,26.7,4.4
E00139878,50,32.2,2.2,15.6
E00139881,49.3,30.1,3.7,16.9
E00139882,35.4,13.2,18.1,33.3
E00139883,11.3,19.5,64.7,4.5
E00139884,27.2,16,33.6,23.2
E00139885,34.1,20,31.1,14.8
E00139886,39.4,16.8,10.2,33.6
E00139887,64.5,17.7,1.6,16.1
E00139888,62.2,18.9,9.4,9.4
E00139889,43.1,28.5,6.2,22.3
E00139890,45.1,22.1,18.9,13.9
E00139891,43.9,23.6,20.3,12.2
E00139892,30.6,23.1,35.8,10.4
E00139893,67.7,18.8,1.5,12
E00139894,37,32.1,2.7,28.3
E00139896,24.8,12.4,61.9,0.9
E00139897,36.1,30.3,25.2,8.4
E00139898,23.4,30.4,33.9,12.3
E00139899,34.4,34.9,0,30.7
E00139900,46,30.7,7.3,16.1
E00139905,60.2,33.8,0.8,5.3
E00139906,58.6,27.8,1.5,12
E00139910,59.9,31,0.7,8.5
E00139911,17.9,15.4,56.4,10.3
E00139912,22.4,22.4,45.3,9.9
E00139913,28.9,22.5,39.4,9.2
E00139916,69.1,24.5,2.7,3.6
E00139917,72.1,23,0,4.9
E00139918,62,32.2,0.8,5
E00139919,55.7,22.8,1.3,20.3
E00139920,61.2,25.9,2.4,10.6
E00139921,62.2,23.7,0.7,13.3
E00139922,45.1,31.1,3.3,20.5
