geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00092496,94.4,2.2,0,3.3
E00092497,98.5,1.5,0,0
E00092498,97.2,2.1,0,0.7
E00092499,100,0,0,0
E00092501,100,0,0,0
E00092502,99,0.5,0.5,0
E00092599,100,0,0,0
E00092688,100,0,0,0
E00092689,98.8,1.2,0,0
E00092692,99.2,0.8,0,0
E00147003,98.3,0,0,1.7
E00147004,99.3,0,0,0.7
E00147005,97.6,1.6,0,0.8
E00147006,96.5,1.4,0,2.1
E00147007,97.9,2.1,0,0
E00147010,98.1,0.6,0.6,0.6
E00147011,95.6,1.3,0.6,2.5
E00147018,93.2,6.8,0,0
E00147019,98.5,0.5,0,1
E00147020,94,3,0,3
E00147021,99.2,0.8,0,0
E00147264,99.3,0,0,0.7
E00147266,97.3,1.8,0,0.9
E00147267,99.1,0.9,0,0
E00147268,99.1,0.9,0,0
E00147269,97.6,2.4,0,0
E00147270,99.2,0.8,0,0
E00147271,97.3,2,0,0.7
E00147272,97.8,1.5,0.7,0
E00147285,97.1,1.9,0,1
E00147286,96.9,1.2,0,1.9
E00147287,97.3,2.7,0,0
E00147288,97.5,0,1.2,1.2
E00147289,98.6,1.4,0,0
E00147290,97.5,0.6,0.6,1.3
E00147291,98.3,1.7,0,0
E00147292,98.5,0,0,1.5
E00187192,98.2,0,1.2,0.6
E00187195,97.5,2.5,0,0
E00187221,100,0,0,0
E00188763,97.5,1.3,0.6,0.6
E00188843,97.4,1.9,0,0.6
W00001110,99,1,0,0
W00001112,99.2,0.8,0,0
W00001115,100,0,0,0
W00001116,100,0,0,0
W00001118,96.7,1.7,0,1.7
W00001445,99.1,0.9,0,0
W00001446,97.5,0.8,0,1.6
W00001447,99.1,0.9,0,0
W00001448,95.8,3.4,0.8,0
W00001449,99.1,0.9,0,0
W00001450,98,1.3,0.7,0
W00001649,100,0,0,0
W00001650,99.2,0.8,0,0
W00001651,97.7,1.5,0,0.8
W00001652,98.9,0,1.1,0
W00001656,100,0,0,0
W00001657,98.2,1.8,0,0
W00001666,100,0,0,0
W00001667,100,0,0,0
W00001668,98.5,0.7,0,0.7
W00001669,100,0,0,0
W00001670,100,0,0,0
W00001819,99.2,0,0,0.8
W00001820,99.4,0,0,0.6
W00001821,100,0,0,0
W00001822,98.9,1.1,0,0
W00001832,93.2,0.8,0.8,5.1
W00001833,88,2.8,0.9,8.3
W00001834,89.7,1.7,2.6,6
W00001835,95.3,1.6,0.8,2.3
W00001836,90.9,0.8,5.8,2.5
W00001837,95.2,2.4,0,2.4
W00001838,92.7,1.8,1.8,3.7
W00001839,92.1,0,2.4,5.6
W00001840,91.7,1.5,1.5,5.3
W00001841,93.2,3.4,0,3.4
W00001842,85.2,0,5.7,9
W00001843,96.5,1.8,0,1.8
W00001844,100,0,0,0
W00001845,97.2,2.8,0,0
W00001846,97.5,1.6,0,0.8
W00001847,97.3,2.7,0,0
W00001848,95.4,2.8,0,1.9
W00001849,98.3,0,0,1.7
W00001850,97.7,1.5,0,0.8
W00001851,99.1,0,0,0.9
W00001852,98.4,0,0,1.6
W00001853,99.3,0,0.7,0
W00001854,100,0,0,0
W00001855,100,0,0,0
W00001860,99.3,0.7,0,0
W00001861,98.4,1.1,0,0.5
W00001862,97.5,0,1.6,0.8
W00001863,99.2,0,0.8,0
W00001864,100,0,0,0
W00001866,98.4,0,0.5,1.1
W00001867,98.4,0.5,0.5,0.5
W00001868,96.9,1,0,2
W00001869,98.3,0,0.8,0.8
W00001870,91.5,2.8,2.8,2.8
W00001871,96.2,1.5,0.8,1.5
W00001872,69.6,6.3,0.9,23.2
W00001874,93.1,2.3,0.8,3.8
W00001875,87.6,1.8,3,7.7
W00001876,90.7,2.3,0,7
W00001881,75.9,5.6,0,18.5
W00001882,91.4,0.7,2.2,5.8
W00001883,96.3,2.8,0,0.9
W00001884,94.1,0,1,4.9
W00001885,99.1,0,0,0.9
W00001886,99,0,1,0
W00001887,100,0,0,0
W00001888,97.5,1,0,1.5
W00001889,95,3.3,0.8,0.8
W00001890,96.9,3.1,0,0
W00001891,96.5,1.2,0,2.4
W00001892,86.9,3.3,2.5,7.4
W00001893,95.4,1.3,0.7,2.6
W00001894,89,2.5,1.7,6.8
W00001895,90.1,1.9,1.9,6.2
W00001896,89.5,1.6,4,4.8
W00001897,92.4,2.5,0,5.1
W00001898,86.9,5.8,1.5,5.8
W00001899,100,0,0,0
W00001900,91.9,2.9,1.2,4
W00001901,99.2,0.8,0,0
W00001902,99.2,0.8,0,0
W00001903,99.2,0.8,0,0
W00001904,100,0,0,0
W00001905,98.5,1.5,0,0
W00001906,98.3,0,0,1.7
W00001907,99.2,0,0,0.8
W00001908,98.4,1.6,0,0
W00001909,98.9,0.5,0.5,0
W00001910,96.6,2.1,0,1.4
W00001911,99.3,0.7,0,0
W00001912,99,0,0,1
W00001913,99.3,0,0,0.7
W00001914,98.6,1.4,0,0
W00001916,100,0,0,0
W00001917,98.4,0.8,0,0.8
W00001918,98.3,0.8,0,0.8
W00001923,99.3,0,0,0.7
W00001924,96.7,2.5,0,0.8
W00001925,97.5,0.8,0,1.7
W00001926,99.1,0.9,0,0
W00001927,99,1,0,0
W00001928,98.4,0.8,0,0.8
W00001929,98.8,1.2,0,0
W00001930,98,1.4,0,0.7
W00001931,98.1,1.3,0,0.6
W00001932,98,1.3,0,0.7
W00001933,100,0,0,0
W00001934,97.9,0,0,2.1
W00001935,96.7,1.6,0,1.6
W00001936,98.3,1.7,0,0
W00001937,99.3,0.7,0,0
W00001938,98.4,0,0,1.6
W00001939,97.8,0,0,2.2
W00001940,97.1,0.6,0.6,1.8
W00001941,92.3,0.7,2.1,4.9
W00001942,99.2,0,0,0.8
W00001943,100,0,0,0
W00001944,98.3,1.7,0,0
W00001945,99.2,0.8,0,0
W00001946,98.6,0,0,1.4
W00001947,98.3,0.8,0,0.8
W00001948,97.5,0.8,0.8,0.8
W00001949,97.5,0.8,0,1.7
W00001950,97.7,0,0,2.3
W00001951,100,0,0,0
W00001952,96.2,0.6,0,3.2
W00001953,66.7,5.8,0.6,26.9
W00001954,84.1,4.8,0,11.1
W00001955,88.1,3,1.5,7.5
W00001956,99.2,0.8,0,0
W00001957,96.7,1.6,0,1.6
W00001958,98.2,0,0,1.8
W00001959,98,0,0,2
W00001960,99.1,0.9,0,0
W00001961,98.1,0,1,1
W00001962,92.8,2.4,0,4.8
W00001963,99.3,0.7,0,0
W00001964,92.7,2.2,0,5.1
W00001965,97.6,0,0,2.4
W00001966,94.4,0.8,0,4.8
W00001967,90.3,2.2,1.5,6
W00001968,97.8,2.2,0,0
W00001969,98.5,1.5,0,0
W00001970,99.3,0.7,0,0
W00001971,97.3,2.1,0.7,0
W00001972,99.1,0,0.9,0
W00001973,98.4,1.6,0,0
W00001974,98.4,0.8,0,0.8
W00001975,97.5,0.8,0,1.7
W00001976,96.3,1.8,0,1.8
W00001977,95.6,4.4,0,0
W00001978,97.7,2.3,0,0
W00001979,100,0,0,0
W00001980,99.2,0,0,0.8
W00001981,97.6,1.6,0,0.8
W00001982,98.5,0.8,0,0.8
W00001983,100,0,0,0
W00001984,99.3,0,0,0.7
W00001985,83.5,3.4,1,12.1
W00001986,85.2,2.5,1.2,11.1
W00001987,86,1.8,0.9,11.4
W00001988,91.2,4.4,0,4.4
W00001989,89.4,6.3,0.7,3.5
W00001990,89,2.5,1.7,6.8
W00001991,85.1,3.2,1.9,9.7
W00001992,98.3,0,0,1.7
W00001993,96.7,0,0,3.3
W00001994,93.2,1.7,3.4,1.7
W00001995,93,2.6,1.8,2.6
W00001996,99.2,0,0,0.8
W00001997,93,1.8,0.9,4.4
W00001998,97.9,2.1,0,0
W00001999,96,2.4,0,1.6
W00002000,95,1.4,0,3.6
W00002001,96.9,2.6,0,0.5
W00002002,98.3,0.9,0,0.9
W00002003,97.4,0,0.9,1.7
W00002004,96.2,1.9,1,1
W00002005,96.4,1.8,0,1.8
W00002006,96.5,0.9,0,2.6
W00002007,100,0,0,0
W00002008,95,0,0.8,4.2
W00002009,98.1,0,0,1.9
W00002010,98.5,0,0,1.5
W00002011,95.7,2.1,1.3,0.9
W00002014,95.3,3.4,0.7,0.7
W00002016,98.4,0.8,0,0.8
W00002017,96.8,0,0,3.2
W00002018,96.5,0.9,0.9,1.8
W00002019,94,2.5,0,3.5
W00002020,98.8,0,0,1.2
W00002021,96.4,0,0.9,2.7
W00002022,97.9,0,0.7,1.4
W00002023,98.3,0.9,0.9,0
W00002024,97.7,0.8,0,1.5
W00002025,97.2,0,0,2.8
W00002026,99.3,0.7,0,0
W00002027,93.7,0.9,0.9,4.5
W00002028,99.2,0,0,0.8
W00002029,98.3,0,0.8,0.8
W00002030,94.9,1.3,0,3.8
W00002031,96.4,0.9,0,2.7
W00002032,71.5,3.8,3.1,21.5
W00002033,94.5,0.8,0,4.7
W00002034,87,3.1,2.3,7.6
W00002035,84.6,3.7,4.4,7.4
W00002036,89,1.8,0.9,8.3
W00002037,95.5,0,0.6,3.8
W00002038,80.6,3.1,5.1,11.2
W00002039,82.7,3.3,1.3,12.7
W00002040,87.2,3,2.3,7.5
W00002041,96.2,1.9,1.3,0.6
W00002043,99.2,0.8,0,0
W00002044,98.3,1.7,0,0
W00002045,98.1,1.9,0,0
W00002046,99.3,0.7,0,0
W00002047,98.4,1.6,0,0
W00002049,98.1,1.2,0,0.6
W00002050,96.9,0.8,2.4,0
W00002051,97.3,0,0,2.7
W00002052,97.8,1.5,0,0.7
W00002053,96.4,0.9,0,2.7
W00002054,100,0,0,0
W00002055,97.7,0.8,0,1.5
W00002056,92.6,1.8,1.2,4.3
W00002057,98.4,0.8,0,0.8
W00002058,95.6,0.9,0.9,2.7
W00002059,99.2,0.8,0,0
W00002060,99.2,0,0,0.8
W00002061,98.3,0,0,1.7
W00002062,97.6,1.6,0,0.8
W00002063,100,0,0,0
W00002064,98.3,1.7,0,0
W00002065,99.1,0,0,0.9
W00002066,96,1.6,0,2.4
W00002067,96.9,2.3,0,0.8
W00002068,96.6,3.4,0,0
W00002069,97.1,1.5,0,1.5
W00002070,99.2,0,0.8,0
W00002071,99,0,0,1
W00002072,100,0,0,0
W00002073,99.3,0.7,0,0
W00002074,98.5,0.8,0,0.8
W00002075,99.1,0,0,0.9
W00002076,95.7,3.8,0,0.5
W00002077,99,0,0,1
W00002078,98.6,0,0.7,0.7
W00002079,99.3,0.7,0,0
W00002080,98.1,0,1.9,0
W00002081,100,0,0,0
W00002082,99.1,0,0.9,0
W00002083,99.1,0.9,0,0
W00002084,91.2,1.8,2.7,4.4
W00002085,99.1,0.9,0,0
W00002086,98,0,0,2
W00002087,98,0.5,0.5,1
W00002088,100,0,0,0
W00002089,95.5,0.9,0.9,2.7
W00002090,100,0,0,0
W00002091,96.6,0.8,0,2.5
W00002092,98.9,1.1,0,0
W00002093,96.6,0.9,0.9,1.7
W00002094,89.5,1,1.9,7.6
W00002095,84.9,1.7,10.1,3.4
W00002096,99.1,0.9,0,0
W00002097,91.3,2.6,0,6.1
W00002098,96,1.6,0,2.4
W00002099,93.8,0.9,0.9,4.5
W00002100,100,0,0,0
W00002101,99.1,0,0,0.9
W00002102,99.1,0.9,0,0
W00002103,99,1,0,0
W00002104,99.1,0.9,0,0
W00002105,99.1,0.9,0,0
W00002106,100,0,0,0
W00002107,97.4,1.7,0,0.9
W00002108,97.8,2.2,0,0
W00002109,100,0,0,0
W00002110,98.4,0.8,0,0.8
W00002111,98.5,1.5,0,0
W00002112,98.4,1.6,0,0
W00002113,99.2,0,0,0.8
W00002114,100,0,0,0
W00002115,99.6,0.4,0,0
W00002116,98,2,0,0
W00002117,100,0,0,0
W00002118,100,0,0,0
W00002119,98.6,1.4,0,0
W00002120,97.3,2,0.7,0
W00002121,98.7,0,0,1.3
W00002122,99,1,0,0
W00002123,93.8,2.5,1.7,2.1
W00002124,97.6,0.8,0,1.6
W00002125,96,0.7,0,3.3
W00002126,94.6,1.6,0,3.9
W00002127,94.1,0.8,0.8,4.2
W00002128,99,1,0,0
W00002129,94.7,1.6,1.2,2.5
W00002130,94.8,2.1,1,2.1
W00002131,95.7,2.9,0,1.4
W00002132,97.1,1.5,0,1.5
W00002133,95.2,1,1.9,1.9
W00002134,79.3,0.9,2.6,17.2
W00002135,80.2,4.5,1.8,13.5
W00002136,66.4,2.7,6.2,24.7
W00002137,88.7,2.6,0.9,7.8
W00002138,91.9,2,1.3,4.7
W00002139,68.7,4.3,4.3,22.7
W00002140,74.3,4.4,0.9,20.4
W00002141,68.8,4.8,1.1,25.3
W00002142,99.3,0.7,0,0
W00002144,97,0.7,0.7,1.5
W00002146,100,0,0,0
W00002147,98.2,0.5,0,1.4
W00002148,97.9,2.1,0,0
W00002149,100,0,0,0
W00002150,99.2,0,0.8,0
W00002151,99.3,0.7,0,0
W00002152,94.5,4.4,1.1,0
W00002153,95.4,1.5,2.3,0.8
W00002154,96.8,0.8,0,2.4
W00002155,97.1,0.7,2.2,0
W00002156,95.1,1.6,1.6,1.6
W00002157,98.4,0,0,1.6
W00002158,100,0,0,0
W00002159,97,0,0.7,2.2
W00002160,93.8,1.8,0,4.5
W00002161,98.2,0,0.9,0.9
W00002162,97.5,0.8,0,1.7
W00002163,99.2,0,0,0.8
W00002164,97.7,0.8,0.8,0.8
W00002165,97.7,0.8,0,1.5
W00002166,96.9,0.8,0,2.3
W00002167,98.3,0.9,0,0.9
W00002168,99.3,0.7,0,0
W00002169,99.2,0.8,0,0
W00002170,100,0,0,0
W00002171,98.4,1.6,0,0
W00002172,96.7,0,0,3.3
W00002173,98.3,0,0.6,1.1
W00002174,99,1,0,0
W00002175,96.2,3.1,0,0.8
W00002176,95.2,0.8,0.8,3.2
W00002177,96.1,2.3,1.6,0
W00002178,96.9,0.8,1.5,0.8
W00002179,96.5,1.7,0,1.7
W00002180,96.1,3.2,0,0.6
W00002181,99.2,0.8,0,0
W00002182,98,1.5,0,0.5
W00002183,94,2.6,0,3.4
W00002184,92.7,2.2,0.7,4.4
W00002185,97.7,1.6,0.8,0
W00002186,99.4,0.6,0,0
W00002187,95.7,0.7,0.7,2.9
W00002188,87.9,4,2.4,5.6
W00002189,99.2,0,0,0.8
W00002190,99.2,0.8,0,0
W00002191,91.2,3.7,1.5,3.7
W00002192,96.7,0,1.7,1.7
W00002193,97.1,0.7,0.7,1.4
W00002194,98.4,0,0.8,0.8
W00002195,95.2,1.4,0.7,2.7
W00002196,96.9,1.6,0,1.6
W00002197,90.9,3,1.5,4.5
W00002198,92.7,0.7,3.3,3.3
W00002199,92.9,0,3.6,3.6
W00002200,90.1,1,2,6.9
W00002201,86.7,3.5,4.2,5.6
W00002202,92,2.2,0.7,5.1
W00002203,84.4,0.7,6.4,8.5
