geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00092496,0,25.8,30.3,43.8
E00092497,6.1,10.6,31.8,51.5
E00092498,8.6,20.7,54.3,16.4
E00092499,3,30.1,38.3,28.6
E00092501,1.7,18.3,31.1,48.9
E00092502,0,11.1,33.8,55.1
E00092599,1.3,10.3,35.3,53.2
E00092688,1.7,15.5,39.7,43.1
E00092689,3.6,15.5,35.7,45.2
E00092692,3.1,13,33.6,50.4
E00147003,21,46.2,31.1,1.7
E00147004,2.2,16.7,48.6,32.6
E00147005,8.7,23.8,35.7,31.7
E00147006,3.6,17.1,37.1,42.1
E00147007,0.7,10.8,39.6,48.9
E00147010,0,18.5,38.9,42.6
E00147011,1.9,28.5,57,12.7
E00147018,1.7,18.6,50.8,28.8
E00147019,6.2,21.1,37.6,35.1
E00147020,1.5,24.2,34.1,40.2
E00147021,0,17.6,32.1,50.4
E00147264,0,30.8,46.6,22.6
E00147266,0.9,34.2,50.5,14.4
E00147267,0.9,15.6,72.5,11
E00147268,19.1,11.3,59.1,10.4
E00147269,2.5,21.5,72.7,3.3
E00147270,0.8,21.8,58.6,18.8
E00147271,1.3,15.4,40.9,42.3
E00147272,9,19.4,38.8,32.8
E00147285,0.9,26.4,47.6,25
E00147286,26.2,39.6,34.1,0
E00147287,1.3,14.1,43,41.6
E00147288,6.3,13.9,63.3,16.5
E00147289,0.7,29.5,45.3,24.5
E00147290,4.4,31.9,44.4,19.4
E00147291,1.7,25.4,55.1,17.8
E00147292,0.7,24.1,59.1,16.1
E00187192,6.5,28.8,52.4,12.4
E00187195,6.2,13.6,49.4,30.9
E00187221,2.3,52.3,29.5,15.9
E00188763,1.9,34.4,39.5,24.2
E00188843,0.6,18.2,30.5,50.6
W00001110,2.9,25.5,51,20.6
W00001112,0.8,25.6,39.5,34.1
W00001115,8.5,11.6,72.9,7
W00001116,6.8,26,38.4,28.8
W00001118,3.3,18,73,5.7
W00001445,4.3,24.8,59,12
W00001446,4.1,32.8,48.4,14.8
W00001447,16.8,31.9,43.4,8
W00001448,12.9,24.1,52.6,10.3
W00001449,11,25.7,57.8,5.5
W00001450,10.7,17.3,40.7,31.3
W00001649,0.8,23.3,44.4,31.6
W00001650,14.7,34.9,35.7,14.7
W00001651,0,24.2,62.9,12.9
W00001652,2.3,25,39.8,33
W00001656,2.6,41.2,36,20.2
W00001657,5.4,12.6,72.1,9.9
W00001666,0,13.8,64.9,21.3
W00001667,0,28.4,45.9,25.7
W00001668,5.2,27.6,43.3,23.9
W00001669,4.7,16.9,42.6,35.8
W00001670,4.6,14.4,28.2,52.9
W00001819,16,24.4,44.5,15.1
W00001820,8.2,16.4,48.4,27
W00001821,0.8,30.9,42.3,26
W00001822,2.7,16,38.3,43.1
W00001832,0,24.6,65.3,10.2
W00001833,16,56.6,23.6,3.8
W00001834,5.2,18.1,73.3,3.4
W00001835,0,24.2,70.3,5.5
W00001836,0,3.3,90.1,6.6
W00001837,4.2,10.8,45.2,39.8
W00001838,2.8,50,40.7,6.5
W00001839,0,38,58.1,3.9
W00001840,2.3,14.4,75,8.3
W00001841,2.6,12.8,79.5,5.1
W00001842,24.6,27.9,45.1,2.5
W00001843,1.8,21.2,46,31
W00001844,0.8,21,59.7,18.5
W00001845,2.8,25.9,52.8,18.5
W00001846,0.8,18.7,42.3,38.2
W00001847,0,26.7,46.6,26.7
W00001848,0,25.7,42.2,32.1
W00001849,0.8,26.1,46.2,26.9
W00001850,2.3,3.9,67.4,26.4
W00001851,3.7,45.9,47.7,2.8
W00001852,5.7,30.3,47.5,16.4
W00001853,1.4,13.6,40.1,44.9
W00001854,6.7,19.2,54.2,20
W00001855,1.7,15.7,48.8,33.9
W00001860,3.4,13.6,44.9,38.1
W00001861,1.1,14.4,36.4,48.1
W00001862,3.3,55.7,30.3,10.7
W00001863,6.5,35.8,54.5,3.3
W00001864,4.3,27.6,46.6,21.6
W00001866,4.3,37.3,44.9,13.5
W00001867,0,36.2,37.8,25.9
W00001868,3.1,27.8,66,3.1
W00001869,0.9,34.2,61.5,3.4
W00001870,7.7,35.9,37.3,19
W00001871,26.5,37.1,29.5,6.8
W00001872,8.3,59.3,26.9,5.6
W00001874,13.5,29.3,43.6,13.5
W00001875,24.1,40.6,19.4,15.9
W00001876,16.3,52.7,26.4,4.7
W00001881,1.9,72.2,23.1,2.8
W00001882,0.7,24.6,63.4,11.3
W00001883,0,12.8,83.5,3.7
W00001884,0,26.7,70.3,3
W00001885,0.9,21.7,40,37.4
W00001886,0,52,43,5
W00001887,2,26.3,52.5,19.2
W00001888,13.1,30.3,40.9,15.7
W00001889,4,31.2,54.4,10.4
W00001890,0,34.4,51.6,14.1
W00001891,0,23.5,55.3,21.2
W00001892,26,3.3,59.3,11.4
W00001893,10.2,22.4,50.3,17
W00001894,6,43.6,44.4,6
W00001895,12.2,15.2,67.1,5.5
W00001896,7.3,11.4,76.4,4.9
W00001897,25.4,9.3,63.6,1.7
