geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00092496,94,4.3,1.3,0.4
E00092497,91,5.5,0.7,2.8
E00092498,88.4,5.8,1.7,4.1
E00092499,89.2,6.8,1.6,2.4
E00092501,90.2,6.8,1,2
E00092502,92.4,5.1,1.4,1
E00092599,92.2,4,2.1,1.6
E00092688,91.9,3.3,1.6,3.3
E00092689,90.7,5.7,1,2.6
E00092692,89.2,6.2,2.3,2.3
E00147003,85.4,5.2,1.9,7.5
E00147004,89,5,2.3,3.7
E00147005,87.2,5.9,2.3,4.6
E00147006,90.9,6.7,0.6,1.8
E00147007,92.6,3.9,1.9,1.6
E00147010,89.3,7.5,1.2,2.1
E00147011,91.8,3,2.5,2.7
E00147018,85.9,7.7,2.8,3.5
E00147019,94.1,2.1,1.3,2.4
E00147020,92,6.3,0.7,1
E00147021,92.3,5.3,1.8,0.7
E00147264,87.3,6.4,1.3,5
E00147266,96,1.2,1.2,1.6
E00147267,92.2,2.7,3.5,1.6
E00147268,89,5.1,3.1,2.8
E00147269,88.2,5,3.4,3.4
E00147270,86.9,7.4,3.4,2.4
E00147271,89.4,6.9,1.3,2.4
E00147272,89,4.5,1.7,4.8
E00147285,91.4,4.1,1.4,3.1
E00147286,90.6,2.2,5.1,2.2
E00147287,87.8,7.9,2.3,2
E00147288,89.5,2.6,3.7,4.2
E00147289,91.1,5.4,0.6,2.9
E00147290,90.4,4.5,3.1,2
E00147291,91,4.7,0,4.3
E00147292,86.4,8.2,0.7,4.8
E00187192,91.1,3.4,2.6,2.9
E00187195,91.1,1.7,3.9,3.4
E00187221,88.5,2.9,1.9,6.7
E00188763,88.9,7,0.3,3.8
E00188843,97.2,1.4,0.3,1.1
W00001110,91.6,5,1.5,2
W00001112,90.6,4.1,0.4,4.9
W00001115,87.4,7.2,2.2,3.1
W00001116,92.3,2.7,1.6,3.3
W00001118,87.8,6.1,2.5,3.6
W00001445,90.6,2.1,1.7,5.5
W00001446,90.6,3.7,1.5,4.1
W00001447,92.8,4.8,1.4,1
W00001448,88.9,5.8,2.5,2.9
W00001449,87.6,5.5,2.8,4.1
W00001450,89.7,4.4,0.9,5
W00001649,89.5,5.1,1.7,3.7
W00001650,87.4,4.3,4.7,3.6
W00001651,88.4,4.7,2.7,4.3
W00001652,86.6,6.2,2.9,4.3
W00001656,90.1,6.9,1.1,1.8
W00001657,90.1,5.3,0.4,4.3
W00001666,89.7,5.4,2.7,2.2
W00001667,89.6,3.8,1.4,5.2
W00001668,89.5,5.2,2.1,3.1
W00001669,89.1,7.4,2,1.4
W00001670,91.5,5.5,2,1
W00001819,94.3,2.3,1.5,1.9
W00001820,89.6,5,2,3.4
W00001821,89.5,6.2,1.4,2.9
W00001822,90.7,6.5,0.7,2.1
W00001832,87.7,4.8,2.2,5.2
W00001833,94.6,1,2,2.5
W00001834,90.7,3.7,2.8,2.8
W00001835,86.1,5.6,1.5,6.8
W00001836,88.3,5.2,2.9,3.6
W00001837,91,5.7,1.4,1.9
W00001838,89.1,3.6,1.8,5.5
W00001839,90.3,5.6,1.5,2.6
W00001840,84.8,8.4,1.7,5.1
W00001841,88.4,5.4,2.9,3.3
W00001842,92.9,3.2,1.6,2.4
W00001843,88.9,5.2,2,4
W00001844,84.6,7.7,2.7,5
W00001845,87.9,4.7,3.3,4.2
W00001846,88.9,5.4,0.8,5
W00001847,89.6,5.8,2.1,2.5
W00001848,87.6,9,0,3.4
W00001849,87,6.1,2,4.9
W00001850,86.6,7.9,1.6,3.9
W00001851,83.8,2.6,2.6,11
W00001852,90.1,4.4,2.6,2.9
W00001853,88.1,5.8,1.3,4.8
W00001854,88.2,8.6,1.2,2
W00001855,86.7,5.8,2.9,4.6
W00001860,89.7,5.9,2.3,2.1
W00001861,91.3,5.1,1.3,2.3
W00001862,93.1,5.2,1.7,0
W00001863,92.5,4,0.8,2.8
W00001864,89.1,4.7,3.9,2.3
W00001866,91.6,3.3,3,2
W00001867,91.4,4.5,1.7,2.4
W00001868,90.3,1.8,3.5,4.4
W00001869,89.7,2.8,2.5,5
W00001870,92.6,2.2,3.4,1.9
W00001871,88.1,4.9,2,4.9
W00001872,93.5,2,1.6,2.8
W00001874,87.4,3.2,4.5,4.9
W00001875,88.6,3.9,2.9,4.6
W00001876,83.7,5.2,3,8.2
W00001881,93,4.5,0.5,2
W00001882,88.2,7.9,2.7,1.2
W00001883,91.3,5,1.2,2.5
W00001884,94.7,2.5,0.8,2.1
W00001885,87.2,5.4,1.6,5.8
W00001886,82.9,5,5,7.2
W00001887,86.3,5.4,4.9,3.4
W00001888,89.8,5,1.8,3.4
W00001889,89.1,5.1,1.9,3.9
W00001890,87.3,7,0.7,4.9
W00001891,86,4.8,4.3,4.8
W00001892,88.4,2.2,4.4,5
W00001893,89.1,5.4,1.7,3.7
W00001894,89,1.2,4.5,5.3
W00001895,88.9,2.1,4.7,4.4
W00001896,89.6,3.2,2.5,4.7
W00001897,89.9,4.1,1.5,4.5
W00001898,87.5,6.3,2,4.3
W00001899,84.4,5.8,2.2,7.6
W00001900,91.1,3.4,1.7,3.7
W00001901,88.8,7.1,1.9,2.2
W00001902,83.6,6.3,2.6,7.4
W00001903,84.3,5,2.7,8
W00001904,88,3.9,3.9,4.3
W00001905,86.8,4,5.3,4
W00001906,90.6,2.5,2.2,4.7
W00001907,92.6,4.4,2,1
W00001908,89.1,3.7,2.8,4.4
W00001909,90.5,5.3,1.5,2.8
W00001910,91.5,2,2.4,4.1
W00001911,87.2,5.9,1.8,5.1
W00001912,83.2,4.1,5.5,7.3
W00001913,91.2,2.8,1.1,4.9
W00001914,90.4,2.6,3.8,3.2
W00001916,92.6,2.6,0,4.7
W00001917,87.8,6.1,1.7,4.4
W00001918,88.3,7.9,0.3,3.4
W00001923,85.5,7.9,3.3,3.3
W00001924,87.8,4.3,2.5,5.4
W00001925,91.5,4.4,2,2
W00001926,89.6,3.5,2.2,4.8
W00001927,88.5,6,2.3,3.2
W00001928,89.3,3,0.7,7
W00001929,91.1,4.4,1.6,2.9
W00001930,92.4,4.3,0.7,2.6
W00001931,92.7,3.5,1,2.9
W00001932,91.3,2.2,2.8,3.7
W00001933,88.8,4.8,3.2,3.2
W00001934,90,5.3,1.9,2.8
W00001935,88.8,5.6,3,2.5
W00001936,82.4,7,2.1,8.6
W00001937,93,2.9,2.2,1.9
W00001938,87.6,5.9,2.2,4.3
W00001939,90.8,5.3,1.7,2.3
W00001940,88.3,7.6,1.5,2.6
W00001941,92.5,3.4,1.1,3
W00001942,90.4,1.7,2.3,5.6
W00001943,92.5,3.3,1.4,2.8
W00001944,90.5,6.3,1.2,2
W00001945,91.7,3.1,1.2,4
W00001946,88.5,7.8,1.2,2.5
