geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00092496,2.3,10.2,87.5
E00092497,1.5,22.4,76.1
E00092498,3.5,40.4,56
E00092499,0,35.3,64.7
E00092501,2.2,26,71.8
E00092502,4.8,20.8,74.4
E00092599,3.2,17.9,78.8
E00092688,5.3,33.3,61.4
E00092689,3.4,26.1,70.5
E00092692,6.8,24.8,68.4
E00147003,4.2,50.4,45.4
E00147004,4.3,22.3,73.4
E00147005,6.3,27.6,66.1
E00147006,9.2,19.7,71.1
E00147007,8.8,28.5,62.8
E00147010,0.6,24.1,75.3
E00147011,3.7,24.2,72
E00147018,5.2,13.8,81
E00147019,3.6,39.2,57.2
E00147020,0.8,28,71.2
E00147021,6.8,28,65.2
E00147264,3.4,27.7,68.9
E00147266,3.5,22.1,74.3
E00147267,3.6,20.7,75.7
E00147268,4.5,36.9,58.6
E00147269,1.7,28,70.3
E00147270,5.3,27.8,66.9
E00147271,12.9,21.1,66
E00147272,5.2,32.8,61.9
E00147285,4.8,21.5,73.7
E00147286,0.6,51.9,47.5
E00147287,7.8,16.3,75.8
E00147288,6.3,21.5,72.2
E00147289,4.3,22,73.8
E00147290,1.3,28.7,70.1
E00147291,0,26.7,73.3
E00147292,1.5,24.8,73.7
E00187192,4.8,27.4,67.9
E00187195,3.7,24.7,71.6
E00187221,2.3,20.5,77.3
E00188763,2.5,32.5,65
E00188843,2,16.3,81.7
W00001110,0,32.4,67.6
W00001112,4.7,29.9,65.4
W00001115,0.8,25,74.2
W00001116,2.9,32.9,64.3
W00001118,5.8,28.3,65.8
W00001445,1.7,34.2,64.1
W00001446,4.1,38.8,57
W00001447,0,42,58
W00001448,2.5,38.1,59.3
W00001449,4.5,41.8,53.6
W00001450,5.9,30.1,64.1
W00001649,4.6,21.4,74
W00001650,2.3,38.8,58.9
W00001651,0.8,22.9,76.3
W00001652,2.4,23.5,74.1
W00001656,3.5,28.1,68.4
W00001657,6.4,19.1,74.5
W00001666,3.1,25,71.9
W00001667,3.4,24.3,72.3
W00001668,3,27.8,69.2
W00001669,6,27.3,66.7
W00001670,5.7,20.7,73.6
W00001819,3.4,34.7,61.9
W00001820,3.8,21.5,74.7
W00001821,2.4,24.8,72.8
W00001822,3.7,25.1,71.1
W00001832,7.7,29.9,62.4
W00001833,0.9,45.8,53.3
W00001834,6,44.4,49.6
W00001835,4.7,38.3,57
W00001836,10.4,20.8,68.8
W00001837,4.3,27,68.7
W00001838,0,32.7,67.3
W00001839,6.3,27.8,65.9
W00001840,3.7,32.6,63.7
W00001841,7.8,27,65.2
W00001842,3.3,36.9,59.8
W00001843,1.8,27.7,70.5
W00001844,0,27.2,72.8
W00001845,1.9,30.8,67.3
W00001846,6.5,25,68.5
W00001847,1.8,29.2,69
W00001848,1.9,33.3,64.8
W00001849,1.7,32.2,66.1
W00001850,0,20.6,79.4
W00001851,0.9,42.5,56.6
W00001852,2.4,31.5,66.1
W00001853,2.8,24.1,73.1
W00001854,0.8,31.4,67.8
W00001855,0,23.8,76.2
W00001860,4.6,21.9,73.5
W00001861,6.5,18.9,74.6
W00001862,4.1,41.3,54.5
W00001863,4.1,28.9,66.9
W00001864,0.9,24.3,74.8
W00001866,4.3,25.5,70.1
W00001867,2.7,27.7,69.6
W00001868,2.1,26.8,71.1
W00001869,5.1,28.2,66.7
W00001870,7.3,31.4,61.3
W00001871,2.3,50,47.7
W00001872,17.3,30,52.7
W00001874,3.8,38.3,57.9
W00001875,6.9,48.6,44.5
W00001876,3.1,44.1,52.8
W00001881,11.2,30.8,57.9
W00001882,5,22.1,72.9
W00001883,2.8,28.3,68.9
W00001884,5,23.8,71.3
W00001885,5,19.3,75.6
W00001886,2,25.7,72.3
W00001887,6.2,28.9,64.9
W00001888,0,29.9,70.1
W00001889,1.6,32,66.4
W00001890,4.8,27.4,67.7
W00001891,9.4,30.6,60
W00001892,9.8,31.1,59
W00001893,3.4,39.9,56.8
W00001894,4.2,33.9,61.9
W00001895,6.7,32.7,60.6
W00001896,2.4,30.1,67.5
W00001897,9.4,36.8,53.8
W00001898,6.6,27.2,66.2
W00001899,2.9,56.2,40.9
W00001900,3.5,31.6,64.9
W00001901,3.1,32.6,64.3
W00001902,6.5,35.5,58.1
W00001903,2.4,27.8,69.8
W00001904,3.7,39.7,56.6
W00001905,0,33.8,66.2
W00001906,0.9,20.7,78.4
W00001907,4.1,27.3,68.6
W00001908,6.5,18.7,74.8
W00001909,2.6,22.1,75.3
W00001910,3.4,31,65.5
W00001911,2.9,30.1,66.9
W00001912,3.7,31.8,64.5
W00001913,1.4,44.2,54.3
