geography_code,sex-001,sex-002
W00006130,50.7,49.3
W00006131,48.2,51.8
W00006133,52.2,47.8
W00006137,50,50
W00006138,51.8,48.2
W00006139,53.3,46.7
W00006140,50.8,49.2
W00006141,49.3,50.7
W00006146,50.5,49.5
W00006147,51.4,48.6
W00006231,46.1,53.9
W00006232,47.4,52.6
W00006239,51.5,48.5
W00006240,55.3,44.7
W00006241,53.3,46.7
W00006242,58.2,41.8
W00006243,49.7,50.3
W00006244,52.8,47.2
W00006245,47.5,52.5
W00006246,51.4,48.6
W00006247,48.9,51.1
W00006248,52.1,47.9
W00006249,50.2,49.8
W00006250,51.3,48.7
W00006251,45.9,54.1
W00006300,52.9,47.1
W00006301,50.6,49.4
W00006302,47.6,52.4
W00006303,49.5,50.5
W00006304,49.5,50.5
W00006305,51.3,48.7
W00006306,53.5,46.5
W00006307,51.8,48.2
W00006308,51.7,48.3
W00006310,49.3,50.7
W00006311,50.4,49.6
W00006312,51.4,48.6
W00006313,52.4,47.6
W00006315,47.9,52.1
W00006317,52.9,47.1
W00006318,49.2,50.8
W00006452,52,48
W00006500,53.5,46.5
W00006501,49.7,50.3
W00006502,50.8,49.2
W00006503,54.9,45.1
W00006504,55.6,44.4
W00006505,53.4,46.6
W00006506,52.1,47.9
W00006507,51.1,48.9
W00006508,53.7,46.3
W00006509,51.8,48.2
W00006510,49.1,50.9
W00006511,49.2,50.8
W00006512,53.6,46.4
W00006513,57,43
W00006514,47.5,52.5
W00006515,51.6,48.4
W00006516,55,45
W00006517,55.6,44.4
W00006518,45.5,54.5
W00006519,52.3,47.7
W00006520,52.4,47.6
W00006521,48.4,51.6
W00006522,50.5,49.5
W00006523,51.2,48.8
W00006524,54.1,45.9
W00006525,48.3,51.7
W00006526,47.6,52.4
W00006536,52,48
W00006537,51.7,48.3
W00006538,53.8,46.2
W00006539,50.6,49.4
W00006540,48.5,51.5
W00006541,51.6,48.4
W00006542,56,44
W00006543,53.8,46.2
W00006544,51.4,48.6
W00006545,46.2,53.8
W00006546,52.8,47.2
