geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00006130,24.7,45.7,6.4,21.9,1.4
W00006131,38.2,32.3,4.1,20.9,4.5
W00006133,37.8,37.2,3.8,21.2,0
W00006137,10.2,36.8,4.2,47,1.7
W00006138,21.1,35.9,3.6,36.8,2.7
W00006139,22.3,41.8,2.6,31.9,1.5
W00006140,7.6,46.8,3.6,40.8,1.2
W00006141,23,45.3,7.4,23.3,1
W00006146,27,43.5,4.8,21.7,3
W00006147,20.3,42.2,6.3,28.9,2.3
W00006231,28.4,40.8,3.5,24.4,3
W00006232,16.1,44.5,1.9,37.4,0
W00006239,36.7,41.4,3.6,15.4,3
W00006240,24.5,48.7,3.4,20.9,2.6
W00006241,21.7,43.5,4.8,27.4,2.6
W00006242,33.9,40.4,2.9,18.1,4.7
W00006243,26.6,47.3,5.1,18.1,3
W00006244,23.4,50,4.4,21,1.2
W00006245,29.7,37.9,1.8,27.4,3.2
W00006246,29.7,36.5,5.9,23.7,4.1
W00006247,18.8,47.3,5.4,27.7,0.9
W00006248,22.7,39.9,4.4,31.5,1.5
W00006249,18.7,37.4,5.4,37.2,1.3
W00006250,24.4,40.2,5.2,26.4,3.7
W00006251,18.8,42.7,2.7,32,3.8
W00006300,20.3,41.1,6.5,29.3,2.8
W00006301,13.1,30.2,4.9,51.9,0
W00006302,9.5,40.8,6.1,39.7,3.8
W00006303,20.7,37,5.7,33.7,2.8
W00006304,14,41.7,6,37,1.3
W00006305,17.3,36.8,8.5,31.3,6.3
W00006306,16.2,37.6,5.1,38.5,2.6
W00006307,14.6,26.5,3.1,55.3,0.4
W00006308,11.5,36.5,6.5,42.7,2.7
W00006310,7.6,39.8,4,46.6,2
W00006311,13.7,37,7.6,38.9,2.8
W00006312,11.5,35.7,5.1,46,1.7
W00006313,16,44.4,7.5,29.4,2.7
W00006315,11.1,40,5.7,41.4,1.8
W00006317,22.7,39.1,8.6,26.2,3.4
W00006318,11.8,49.8,6.1,28.9,3.4
W00006452,16.5,42.9,5.4,34.1,1.1
W00006500,36.4,35.7,3.9,22.1,1.9
W00006501,30.6,41.8,6,16.4,5.2
W00006502,31.8,45,5.5,15.9,1.8
W00006503,34,41.7,4,18.7,1.6
W00006504,37.3,37.3,3,20.4,2
W00006505,34,39.1,4.1,20.3,2.5
W00006506,34.4,42.9,3.1,14.7,4.9
W00006507,32.8,42.1,6.2,17,1.9
W00006508,32.2,40.8,5.7,18.4,2.9
W00006509,28.2,40.5,5.4,22.8,3.1
W00006510,32.1,41.6,4.7,19.5,2.1
W00006511,31.2,44.4,4.1,16.9,3.4
W00006512,32.5,44.4,5.6,16.2,1.3
W00006513,32.9,41.6,6.7,18.1,0.7
W00006514,40.5,37.5,4.5,14,3.4
W00006515,11.5,36,4.5,47.2,0.8
W00006516,19.1,35.6,5.5,31.6,8.2
W00006517,29.1,34.8,7,27.3,1.8
W00006518,12.7,35.5,5.1,44.2,2.5
W00006519,26.1,43.2,6.3,21.6,2.7
W00006520,23.1,38,7.7,30.3,0.9
W00006521,16.6,43.9,4.9,30.9,3.6
W00006522,12.8,37.8,4.1,42.3,3.1
W00006523,15.7,37.5,6.9,36.6,3.2
W00006524,14.3,40.3,3.5,37.2,4.8
W00006525,13.6,39,5.6,41.8,0
W00006526,19.1,42.6,7,30.1,1.1
