areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00083429,3.8,37.9,37.9,20.5
E00083430,14.2,48.8,25.3,11.7
E00083431,18.5,47.9,29.5,4.1
E00083432,44.9,49.1,5.1,0.9
E00083433,13.2,44.1,36.8,5.9
E00083434,4.4,41.6,40.1,13.9
E00083435,23.5,35.3,29.9,11.2
E00083436,7.8,41.4,41.4,9.4
E00083437,11,47.7,33.9,7.3
E00083438,12.2,58.1,24.3,5.4
E00083439,10.7,52.7,30.5,6.1
E00083440,10.5,51.1,37.6,0.8
E00083441,16.4,48.7,22.1,12.8
E00083442,15.3,36.5,34.3,13.9
E00083443,9.2,42,42,6.9
E00083444,15.2,49.7,27.6,7.6
E00083445,7.3,49.2,36.3,7.3
E00083446,7.3,41.1,40.3,11.3
E00083447,19.9,52.5,24.1,3.5
E00083448,5.6,35,42,17.5
E00083449,31.5,50.5,15.8,2.2
E00083450,6.6,42.6,40.2,10.7
E00083451,6.7,39.6,43.3,10.4
E00083452,6,52.6,37.1,4.3
E00083453,27.5,50.3,17.4,4.8
E00083454,4.8,38.7,40.3,16.1
E00083455,0,35.4,44.6,20
E00083456,0.8,24.4,47.2,27.6
E00083457,11.3,36.6,36.6,15.5
E00083458,9,41.2,38.7,11.1
E00083459,10.3,51.7,34.5,3.4
E00083460,9.1,34.1,41.7,15.2
E00083461,7.2,46,38.1,8.6
E00083462,9.2,51.4,31.2,8.3
E00083463,13.8,55.1,21.7,9.4
E00083464,5.8,38.4,37,18.8
E00083465,2.8,42.3,44.4,10.6
E00083466,4.5,37,42.2,16.2
E00083467,2.2,22.3,51.1,24.5
E00083468,20.8,49.6,22.4,7.2
E00083469,19.2,45.4,27.7,7.7
E00083470,1.3,18.2,46.8,33.8
E00083471,8.5,36.6,38.6,16.3
E00083472,4.3,26.1,40.6,29
E00083473,0,29.9,41,29.1
E00083474,5.3,35.1,38.4,21.2
E00083475,9.2,37.4,38.9,14.5
E00083476,27.3,46.4,25.5,0.9
E00083477,10.5,43,34.2,12.3
