areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00083429,69.9,2.3,27.8
E00083430,76.2,1.7,22.2
E00083431,67.3,4.5,28.2
E00083432,62,3.9,34.1
E00083433,72.6,2.3,25.1
E00083434,71,1.9,27.1
E00083435,54.8,4,41.2
E00083436,67,4.3,28.7
E00083437,67.8,3.9,28.3
E00083438,78.8,2.4,18.8
E00083439,62.5,4.2,33.3
E00083440,77.5,2.5,20
E00083441,64.8,5.2,30
E00083442,54.4,7.5,38.1
E00083443,62.6,1.6,35.8
E00083444,71.1,4.3,24.7
E00083445,65.4,3,31.6
E00083446,64.6,3.9,31.5
E00083447,63.5,7.4,29.1
E00083448,68.5,2.3,29.2
E00083449,68.1,2.2,29.7
E00083450,62.6,2,35.4
E00083451,70.2,0,29.8
E00083452,74.9,3.2,21.9
E00083453,61.3,7.2,31.5
E00083454,48.3,2.1,49.6
E00083455,58.8,1.1,40.1
E00083456,56.2,1.8,42
E00083457,42.1,0,57.9
E00083458,55.7,2,42.3
E00083459,64,0.9,35.1
E00083460,65.3,3.8,30.9
E00083461,69.2,1.1,29.7
E00083462,57.1,1.5,41.4
E00083463,66.9,2.1,31
E00083464,58.7,3.5,37.8
E00083465,61.9,3.3,34.8
E00083466,56.8,2.4,40.8
E00083467,57.8,2.1,40.1
E00083468,47.7,5.6,46.8
E00083469,58.1,3.2,38.7
E00083470,58.3,2.9,38.9
E00083471,55,1.3,43.8
E00083472,53.5,3.2,43.3
E00083473,61.8,2.8,35.4
E00083474,68.6,2,29.4
E00083475,56.5,2.2,41.3
E00083476,65.6,4.9,29.5
E00083477,73,1.4,25.6
E00083478,55.8,2.1,42
E00083480,58.4,1.8,39.9
E00083481,64,2.5,33.4
E00083482,73.7,5.1,21.2
E00083483,57.7,3.8,38.5
E00083484,64.5,0.9,34.6
E00083485,56.2,3.6,40.2
E00083486,66.7,4.9,28.4
E00083487,60.4,0.8,38.8
E00083488,58.2,4.6,37.1
E00083489,63.3,5.4,31.3
E00083490,73.9,3.6,22.5
E00083491,68.8,5.3,25.9
E00083492,67.5,3.2,29.2
E00083493,73.4,3.2,23.4
E00083494,72,2.9,25.1
E00083495,73.8,4.4,21.8
E00083496,68.9,3.3,27.8
E00083497,73.4,2.7,23.9
E00083498,55.8,5.2,39
E00083609,61.2,3.2,35.6
E00083610,69.6,2.9,27.5
E00083611,63.2,3.9,32.9
E00083614,51.3,4,44.7
E00083621,59.3,2.1,38.7
E00083622,58.9,4.1,37
E00083623,58.8,3.6,37.6
E00083624,60,4.9,35.1
E00083658,55.6,3.2,41.3
E00083659,67.7,3.8,28.5
E00083660,58.1,2.9,39.1
E00083661,61.9,0.9,37.2
E00083662,69.1,0.3,30.6
E00083663,59,2.8,38.2
E00083664,61.4,3.9,34.7
E00083665,61.2,5.8,33.1
E00083666,57.9,4.7,37.4
E00083667,54.2,5.3,40.5
E00083668,52.8,6.9,40.3
E00083670,70.1,2.6,27.4
E00083671,70,2.7,27.3
E00083672,54.5,6.7,38.8
E00083673,52.8,2.1,45.1
E00083674,62.2,2.8,35
E00083675,60.4,2.5,37.2
E00083676,76.1,3.8,20.1
E00083677,47.9,3.4,48.7
E00083678,56.8,6.1,37.1
E00083679,53.3,2.9,43.8
E00083695,57.1,5.1,37.9
E00083696,54.6,4.4,41
E00083698,55.3,1,43.7
E00083699,65.3,2.2,32.5
E00083700,65.3,0.7,33.9
E00083701,69.8,0,30.2
E00083708,56.5,1.3,42.2
E00083716,67.8,2.4,29.8
E00083717,70.8,4,25.2
E00083718,59.9,4.9,35.2
E00083719,57.2,3.9,38.9
E00083720,65.6,2.4,32
E00083721,49.4,1.2,49.4
E00083724,58.4,2.1,39.5
E00083725,54,3.3,42.7
E00083726,58.3,4.7,36.9
E00083727,66,0.8,33.2
E00083728,61,4.2,34.8
E00083729,68.9,6.9,24.3
E00083730,62.2,3.9,33.9
E00083735,72,1.3,26.8
E00083736,66.1,2.6,31.4
E00083737,60.6,3.2,36.2
E00083738,47.1,4.2,48.7
E00083739,62.9,5.9,31.3
E00083756,49.4,2.4,48.2
E00083757,58.2,5.9,36
E00083758,65.5,2.9,31.6
E00083760,60.5,3.6,35.9
E00083761,64.6,4.4,31
E00083762,60.6,2,37.5
E00083763,60.7,2.8,36.5
E00083765,67.7,4.8,27.5
E00083766,65.9,3.6,30.5
E00083769,66,1.9,32.1
E00083772,74.8,5,20.2
E00083773,65.9,3.9,30.2
E00083774,59.2,4.2,36.6
E00083775,78.7,1.9,19.4
E00083776,61.6,9.6,28.8
E00083777,52.2,3,44.8
E00083778,64.8,4.1,31.1
E00083779,61.9,5.4,32.7
E00083780,69,4.1,26.9
E00083797,59.9,6.7,33.5
E00083798,64.8,0.8,34.4
E00083799,52.2,3.2,44.5
E00083800,53.2,1.8,44.9
E00083801,49.1,2.1,48.7
E00083802,68.3,4.1,27.6
E00083803,65.7,0.7,33.6
E00083804,68.2,1.4,30.4
E00083805,61.1,2.5,36.4
E00083806,67.9,1.1,31
E00083807,48.2,2.6,49.2
E00083808,63.6,3.1,33.3
E00083809,69.5,4.6,25.8
E00083810,65.6,2.9,31.5
E00083811,55.6,4.2,40.3
E00083812,56,4.9,39.1
E00083813,64.5,6.9,28.6
E00083814,65,6.3,28.7
E00083815,63.8,4.1,32.2
E00083816,63.8,3.7,32.5
E00083817,44.4,0.4,55.2
E00083818,73.1,4.5,22.3
E00083819,62.3,0,37.7
E00084161,58.8,1.8,39.4
E00084171,57,1.3,41.7
E00090005,59,2.8,38.2
E00090006,63.7,3.6,32.7
E00090007,61.1,2.7,36.2
E00090009,63.8,3.5,32.7
E00090010,66.6,3.2,30.2
E00090029,46.4,0.5,53.1
E00090033,53.8,2.6,43.6
E00090034,54.8,3.2,42.1
E00090035,61.3,3.8,34.9
E00090036,65.3,3.5,31.2
E00090037,55.9,7.9,36.2
E00090038,46.3,3.6,50.1
E00090039,60.4,2.7,37
E00090040,51.4,1.6,47
E00090041,60.9,4.3,34.8
E00090045,58.4,3.2,38.4
E00090046,73.6,2.2,24.2
E00090047,46.5,2.1,51.4
E00090048,64.1,0,35.9
E00090049,60.4,1.3,38.3
E00090050,56.6,2.4,41
E00090051,56.2,4,39.8
E00090052,57.9,2,40.1
E00090053,54.2,3.3,42.5
E00090054,55.6,1.6,42.7
E00090055,49.8,3.4,46.7
E00090056,62.3,5,32.6
E00090057,53.1,2.9,44
E00090060,58.6,2.9,38.5
E00090061,58.2,3,38.7
E00090083,62.5,2.2,35.2
E00090084,60.4,1.7,37.9
E00090128,60.4,2.9,36.7
E00090130,56.8,2.3,41
E00090131,59.1,2.4,38.5
E00090132,54.4,1.5,44.1
E00090133,47.4,1.6,51
E00090138,58.8,1.6,39.6
E00090140,54.8,2.4,42.9
E00090141,57.9,5.3,36.8
E00090142,57.6,2.7,39.7
E00090143,61.7,2.1,36.2
E00090144,48.8,4.4,46.8
E00090145,58.3,2.3,39.5
E00090146,58.3,1.1,40.5
E00090147,58.9,1.7,39.4
E00090148,58.6,1.6,39.8
E00090149,59.4,1.1,39.5
E00090150,54.3,2.4,43.3
E00090151,63.1,1.2,35.7
E00090178,56.4,2.5,41.1
E00090179,57.6,2.2,40.3
E00090180,57.5,2.6,39.9
E00090181,61.3,3.7,34.9
E00090182,53.2,5.5,41.4
E00090183,61.7,1.1,37.2
E00090184,63.6,3.4,33
E00090185,58.7,1.8,39.5
E00090186,54.5,4.1,41.4
E00090187,54.3,1.5,44.2
E00090188,47.3,0.4,52.3
E00090189,66.7,0.3,33
E00090190,51.8,1.4,46.7
E00090191,42.8,2,55.2
E00090195,63.9,0.5,35.6
E00090196,62.4,1.7,35.9
E00090197,58.8,2.7,38.4
E00090198,57.5,0,42.5
E00090200,57.1,3,39.9
E00090250,54.2,2.5,43.3
E00090251,50.2,1.4,48.4
E00090252,64.6,6.3,29.1
E00090253,58,1.3,40.7
E00090254,40.5,1,58.5
E00090255,57.8,0.8,41.4
E00090256,57.9,1.4,40.7
E00090257,62.9,2.7,34.4
E00090258,55,1.6,43.4
E00090259,62.4,3.7,33.9
E00090260,54.6,2.4,43
E00090261,53.2,3.1,43.7
E00090262,62.9,2.8,34.3
E00090263,54.7,2.5,42.8
E00090264,54.1,1.7,44.2
E00090265,47.4,4.7,47.9
E00090266,62.8,3.3,33.9
E00090267,46.4,4.3,49.3
E00090268,42.9,1.1,55.9
E00090269,62.4,4.3,33.3
E00090270,62.5,2,35.6
E00090271,60.8,2.3,36.9
E00090272,66.6,1.9,31.5
E00090273,65.8,1.8,32.4
E00090274,57.6,1.7,40.7
E00090275,64.2,1.9,33.9
E00090276,64.2,1.2,34.6
E00090277,60,2,38
E00090278,56.8,4.5,38.7
E00090279,58.6,2.1,39.3
E00090280,68.3,3.3,28.5
E00090281,56.8,3.3,39.8
E00090282,64.2,3.1,32.8
