geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00048253,86.2,2.7,11.2
E00048961,70.8,29.2,0
E00048962,60.5,39.5,0
E00048979,50.5,49.5,0
E00048980,95.6,4.4,0
E00048981,26.3,73.7,0
E00048983,98.5,1.5,0
E00048984,71.9,28.1,0
E00049062,79.4,20.6,0
E00049063,79.8,20.2,0
E00049064,100,0,0
E00049072,100,0,0
E00049073,33.1,66.9,0
E00049074,97.8,2.2,0
E00049075,60.8,39.2,0
E00049077,47.9,51.3,0.8
E00049079,77.6,22.4,0
E00049081,62,38,0
E00049082,26.4,73.6,0
E00049083,98.3,1.7,0
E00049085,100,0,0
E00049087,40.3,59.7,0
E00049091,100,0,0
E00049093,70.8,29.2,0
E00049094,100,0,0
E00049095,48.4,51.6,0
E00049097,93.8,6.2,0
E00049100,97.1,2.9,0
E00049102,87.6,12.4,0
E00049104,97.5,2.5,0
E00049106,96.7,3.3,0
E00049107,99.2,0.8,0
E00049109,69.2,30.2,0.6
E00049110,9.2,90.8,0
E00049119,45.5,54.5,0
E00049120,52.9,47.1,0
E00049122,68.4,31.6,0
E00051111,77.8,22.2,0
E00051116,99.2,0.8,0
E00051117,99.2,0.8,0
E00051118,96,4,0
E00051119,79.8,20.2,0
E00051120,100,0,0
E00051121,95.3,4.7,0
E00051122,99.2,0.8,0
E00051123,99.2,0.8,0
E00051125,78.9,21.1,0
E00051126,88.6,11.4,0
E00051127,83.7,16.3,0
E00051128,81.9,18.1,0
E00051129,91.7,8.3,0
E00051130,92.9,7.1,0
E00051131,100,0,0
E00051132,91.1,8.9,0
E00051133,67.2,32.8,0
E00051135,99.4,0.6,0
E00051136,95.5,3.8,0.8
E00051137,97.8,2.2,0
E00051138,100,0,0
E00051139,63.9,36.1,0
E00051140,61.6,38.4,0
E00051141,97.8,2.2,0
E00051142,44.7,55.3,0
E00051143,64.1,35.9,0
E00051144,56.5,43.5,0
E00051145,54.8,45.2,0
E00051146,94.5,5.5,0
E00051147,97.5,2.5,0
E00051148,91.5,8.5,0
E00051149,49,51,0
E00051150,87.3,12.7,0
E00051151,92.8,7.2,0
E00051152,98.3,1.7,0
E00051191,53.4,46.6,0
E00051194,67.3,32.7,0
E00051195,72.8,27.2,0
E00051196,1.2,98.8,0
E00051197,77.4,22.6,0
E00051198,64.2,35.8,0
E00051199,37.3,62.7,0
E00051200,96.5,3.5,0
E00051201,95.5,4.5,0
E00051202,66,33,1
E00051203,21.9,77.1,1
E00051204,20,80,0
E00051205,60.2,39,0.8
E00051206,88.5,11.5,0
E00051207,64.2,35.8,0
E00051208,70.3,29.7,0
E00051209,85.8,14.2,0
E00051210,69.3,30.7,0
E00051211,52.6,47.4,0
E00051212,85,15,0
E00051213,96.6,3.4,0
E00051214,57.1,42.9,0
E00051215,64,35.1,0.9
E00051216,62.3,37.7,0
E00051217,63.2,36.8,0
E00051218,10.7,89.3,0
E00051219,10.9,89.1,0
E00051221,52.8,47.2,0
E00051222,96.7,3.3,0
E00051223,76.7,23.3,0
E00051224,77.8,22.2,0
E00051225,63,37,0
E00051226,58.6,41.4,0
E00051265,45.1,54.9,0
E00051266,80.5,19.5,0
E00051267,70.6,29.4,0
E00051268,59.5,40.5,0
E00051269,49.5,50.5,0
E00051270,70,30,0
E00051271,53.4,46.6,0
E00051272,75.6,24.4,0
E00051273,90.8,9.2,0
E00051274,59.1,40.9,0
E00051275,48.2,51.8,0
E00051276,98.4,1.6,0
E00051277,77.4,22.6,0
E00051284,71.5,28.5,0
E00051286,79.8,20.2,0
E00051287,31.5,68.5,0
E00051288,82.2,17.8,0
E00051289,43,57,0
E00051317,99.2,0.8,0
E00051318,90.9,9.1,0
E00051319,100,0,0
E00051320,95.5,4.5,0
E00051321,89.9,10.1,0
E00051322,100,0,0
E00051323,90.7,9.3,0
E00051324,96.6,3.4,0
E00051325,86,14,0
E00051326,100,0,0
E00051327,100,0,0
E00051328,94.1,5.9,0
E00051329,99.2,0.8,0
E00051330,66.9,33.1,0
E00051331,100,0,0
E00051332,81.5,18.5,0
E00051333,91.4,8.6,0
E00051335,90.1,7.8,2.1
E00051337,99.2,0.8,0
E00051338,81.5,18.5,0
E00051339,100,0,0
E00051340,84.3,15.7,0
E00051341,85.6,14.4,0
E00051342,66.9,33.1,0
E00051343,37.7,62.3,0
E00051344,99.2,0.8,0
E00051345,98.5,1.5,0
E00051346,100,0,0
E00051347,38.2,61.8,0
E00051348,66.9,33.1,0
E00051349,71.8,28.2,0
E00051350,86.3,13.7,0
E00051351,56.5,43.5,0
E00051386,66.9,33.1,0
E00051387,87.2,12.8,0
E00051388,100,0,0
E00051389,98.4,1.6,0
E00051390,100,0,0
E00051391,98.8,1.3,0
E00051392,99.3,0.7,0
E00051393,100,0,0
E00051394,94.9,5.1,0
E00051395,67.1,32.9,0
E00051396,98.4,0.8,0.8
E00051398,82.7,17.3,0
E00051400,82.6,17.4,0
E00051403,97.1,2.9,0
E00051404,88.4,11.6,0
E00051405,99.1,0.9,0
E00051406,81.5,18.5,0
E00051407,92.9,7.1,0
E00051408,99.3,0.7,0
E00051409,77.8,0.7,21.6
E00051410,94.3,5.7,0
E00051411,89.3,9.3,1.3
E00051412,100,0,0
E00051413,57.6,34.5,7.9
E00051414,96.9,3.1,0
E00051415,67.7,4.3,28
E00051416,98.7,0.6,0.6
E00051417,97.8,2.2,0
E00051418,100,0,0
E00051419,74.4,25.6,0
E00051420,94.7,5.3,0
E00051421,63.2,5.3,31.6
E00051422,71.5,27.7,0.8
E00051464,94.3,5.7,0
E00051465,43.7,56.3,0
E00051469,99.2,0,0.8
E00051470,92.6,7.4,0
E00051474,76.2,23.8,0
E00051698,83.6,15.4,1
E00158171,71.7,28.3,0
E00158174,99.1,0.9,0
E00158175,96.8,3.2,0
E00159379,100,0,0
