geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00048253,4,31.7,33.9,30.4
E00048961,28.4,47.4,17.9,6.3
E00048962,34.5,37.2,23,5.4
E00048979,48.2,36.6,12.5,2.7
E00048980,6.6,47.4,33.6,12.4
E00048981,45.7,42.9,9.3,2.1
E00048983,9.7,35.1,38.8,16.4
E00048984,26.7,48.9,16.8,7.6
E00049062,12.4,43.4,31,13.2
E00049063,10.6,39.8,37.2,12.4
E00049064,12.6,36.1,37.8,13.4
E00049072,3.8,30.8,45.9,19.5
E00049073,47.3,37.7,10.8,4.2
E00049074,20.9,40.7,30.8,7.7
E00049075,40.8,46.7,8.3,4.2
E00049077,42,38.7,16,3.4
E00049079,49,37.8,12.2,1
E00049081,16.7,45.8,25,12.5
E00049082,58.5,31.9,5.3,4.3
E00049083,21,37.8,31.1,10.1
E00049085,23,50,20.3,6.8
E00049087,36.1,51.4,9.7,2.8
E00049091,8.5,41.5,34.5,15.5
E00049093,18,53.2,21.6,7.2
E00049094,12.3,34.4,45.1,8.2
E00049095,12.9,50.8,23.4,12.9
E00049097,15.6,41.4,32.8,10.2
E00049100,12.9,29.5,43.2,14.4
E00049102,16.3,37.4,39.8,6.5
E00049104,7.4,38.5,40.2,13.9
E00049106,13.1,35.2,36.1,15.6
E00049107,2.3,39.1,40.6,18
E00049109,29.4,45.6,18.1,6.9
E00049110,57.4,36.1,2.8,3.7
E00049119,50.4,36.1,11.3,2.3
E00049120,41.3,41.3,16.7,0.7
E00049122,44.1,38.7,14.4,2.7
E00051111,10.5,45.2,26.6,17.7
E00051116,25.6,37.6,28.8,8
E00051117,3.4,19.7,46.2,30.8
E00051118,4,27.7,38.6,29.7
E00051119,16.2,55.6,22.2,6
E00051120,1.6,33.5,37.9,26.9
E00051121,3.7,46.7,33.6,15.9
E00051122,11,34.6,42.5,11.8
E00051123,8.9,33.1,30.6,27.4
E00051125,20.6,45.5,28,5.8
E00051126,40.9,42.3,13.1,3.6
E00051127,12.6,48.5,29.1,9.7
