geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00048253,57.6,32.1,2.7,7.6
E00048961,22,31,35,12
E00048962,22.3,28.4,36.5,12.8
E00048979,21.2,17.7,49.6,11.5
E00048980,52.6,37.8,0.7,8.9
E00048981,21.3,18.4,44.1,16.2
E00048983,61.2,32.1,4.5,2.2
E00048984,28.9,32.8,13.3,25
E00049062,46.5,34.1,3.1,16.3
E00049063,54.5,31.3,3.6,10.7
E00049064,58.8,36.1,0.8,4.2
E00049072,54.7,36.5,1.3,7.5
E00049073,10.8,10.8,68.9,9.6
E00049074,52.7,26.4,6.6,14.3
E00049075,22.8,13.8,52,11.4
E00049077,10.8,18.3,54.2,16.7
E00049079,4.2,10.4,77.1,8.3
E00049081,38.8,32.2,4.1,24.8
E00049082,9.8,7.6,76.1,6.5
E00049083,15.8,21.7,55,7.5
E00049085,13.5,12.2,68.9,5.4
E00049087,6.9,18.1,65.3,9.7
E00049091,46.5,40.1,7,6.3
E00049093,39.9,32.9,1.4,25.9
E00049094,40.8,45,0.8,13.3
E00049095,43.1,32.5,1.6,22.8
E00049097,61.2,31,0.8,7
E00049100,46.4,45.7,2.2,5.8
E00049102,37.9,42.7,1.6,17.7
E00049104,41.8,39.3,4.1,14.8
E00049106,52.5,41,4.1,2.5
E00049107,62.6,33.6,1.5,2.3
E00049109,21.9,30.6,30.6,16.9
E00049110,8.5,7.5,63.2,20.8
E00049119,16.5,15,60.9,7.5
E00049120,15.7,15.7,52.9,15.7
E00049122,21.9,20.2,49.1,8.8
E00051111,37.9,39.5,0,22.6
E00051116,19.4,31.5,42.7,6.5
E00051117,47.9,42,5,5
E00051118,40.6,40.6,2,16.8
E00051119,24.6,25.4,18.6,31.4
E00051120,49.5,44,1.6,4.9
E00051121,52.4,42.9,1,3.8
E00051122,45.2,51.6,0,3.2
E00051123,56.8,40,0.8,2.4
E00051125,26.5,40.2,8.5,24.9
E00051126,26.6,21.6,37.4,14.4
E00051127,7.5,34.9,39.6,17.9
E00051128,31.6,30.1,22.1,16.2
E00051129,27.8,27.1,22.2,22.9
E00051130,10.3,34.9,34.9,19.8
E00051131,51.5,39.4,0.8,8.3
E00051132,48.1,34.8,0,17
E00051133,35.5,26.6,30.6,7.3
E00051135,48.7,41,0.6,9.6
E00051136,54.5,35.6,0.8,9.1
E00051137,47.4,29.2,13.1,10.2
E00051138,53.7,33.8,0,12.5
E00051139,23.5,24.4,38.7,13.4
E00051140,20,21.4,37.2,21.4
E00051141,49.6,30.4,5.9,14.1
E00051142,14.4,17.6,50.4,17.6
E00051143,21.7,20.9,35.7,21.7
E00051144,21.7,21.7,36.4,20.2
E00051145,13,14.6,57.7,14.6
E00051146,40.9,32.3,15.7,11
E00051147,43,51.2,0.8,5
E00051148,38.3,32.3,11.4,18
E00051149,34.3,41.2,2.9,21.6
E00051150,37.8,43.9,12.8,5.5
E00051151,42.6,42.6,0,14.7
E00051152,35.3,59.5,0.9,4.3
E00051191,21.8,13.5,41.4,23.3
E00051194,22.8,37.7,25.1,14.4
E00051195,16.3,12.6,50.4,20.7
E00051196,0.6,0.6,96.5,2.3
E00051197,21.9,21.2,43.8,13.1
E00051198,28.6,8.4,49.6,13.4
E00051199,10.6,14.9,70.2,4.3
E00051200,34.3,33.6,20.7,11.4
E00051201,28.3,21.2,37.2,13.3
E00051202,20.1,33.7,35.2,11.1
E00051203,8.6,7.6,77.1,6.7
E00051204,7.8,6.1,78.3,7.8
E00051205,23.1,20.5,38.5,17.9
E00051206,17.2,27,35.2,20.5
E00051207,13.7,17.9,47.9,20.5
E00051208,26.1,26.1,31.1,16.8
E00051209,12.8,24.8,52,10.4
E00051210,23.9,21,39.2,15.9
E00051211,14.8,19.1,44.3,21.7
E00051212,27.8,19.5,40.6,12
E00051213,39.7,36.2,4.3,19.8
E00051214,11.6,31.3,42.9,14.3
E00051215,36.8,19.3,22.8,21.1
E00051216,24,14.4,51,10.6
E00051217,31.6,14.9,39.5,14
E00051218,7.7,2.6,83.8,6
