geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00079934,37.5,38.9,12.5,11.1
E00079935,47.9,41.8,1.4,8.9
E00079936,58.1,25.7,2.2,14
E00079937,66.7,26.7,0,6.7
E00079938,61,34.1,0,4.9
E00079939,22.7,25.2,38.7,13.4
E00079940,41.7,30.8,12.5,15
E00079941,38.5,36.9,8.2,16.4
E00079942,33.8,28.3,17.2,20.7
E00079943,32.3,28.3,14.2,25.2
E00079944,56.9,31.5,0,11.5
E00079945,15.3,18.5,54.8,11.3
E00079946,50,25.4,0.8,23.7
E00079947,44.3,35,11.4,9.3
E00079948,37.7,31.1,13.1,18
E00079949,41,47,1.7,10.3
E00079950,40.8,42.5,1.7,15
E00079951,52.5,38.1,0,9.3
E00079952,37,30.7,18.9,13.4
E00079953,30.9,39,1.5,28.7
E00079954,60.9,26.3,0.8,12
E00079955,27.4,13.7,41.1,17.7
E00079956,67.9,22.9,2.1,7.1
E00079957,70.5,20.2,0,9.3
E00079958,62.6,30.4,1.7,5.2
E00079959,53.4,29.3,2.6,14.7
E00079960,51.8,41.1,0,7.1
E00079961,51.7,25.8,6.6,15.9
E00079962,45.6,38.4,0.8,15.2
E00079963,38.9,38.9,0.6,21.6
E00079964,20,13,57.4,9.6
E00079965,56.1,34.2,0.9,8.8
E00079966,48.6,37.6,0,13.8
E00079967,29.4,47.7,0.7,22.2
E00079968,17.9,23.9,42.5,15.7
E00079969,14.3,28.6,45.1,12
E00079970,21.5,25.6,42.1,10.7
E00079971,51.3,39.5,2.5,6.7
E00079972,33.6,36.6,8.2,21.6
E00079973,31.2,44.8,0,24
E00079974,14.5,26.5,44.4,14.5
E00079975,34.5,43.9,0.7,20.9
E00079976,48.1,39,0.6,12.3
E00079977,27.6,35.9,12.9,23.5
E00079978,33.7,44.8,0.6,20.9
E00079979,41.3,42.1,2.5,14
E00079980,24.1,38.2,1.2,36.5
E00079981,16.4,27.9,44.3,11.4
E00079982,23.5,47.9,10.9,17.6
E00079983,20.8,40.8,32,6.4
E00079984,51,32.7,2,14.3
E00079985,33.7,32.7,23.8,9.9
E00079986,34.7,30.6,24.5,10.2
E00079987,49.2,35.4,6.2,9.2
E00079988,46.7,43,2.8,7.5
E00079989,44.6,35.3,6.5,13.7
E00079990,29.3,44.3,14.3,12.1
E00079991,38.3,55,0,6.7
E00079992,26.8,22.5,39.9,10.9
E00079993,11,19.7,59.1,10.2
E00079994,44.7,36.2,9.9,9.2
E00079995,56.5,25,2.8,15.7
E00079996,48.9,37.6,0,13.5
E00079997,37.5,24.3,26.3,11.8
E00079998,19.3,12.6,62.2,5.9
E00079999,38.2,35.2,6,20.6
E00080000,48.7,42.6,1.7,7
E00080001,43.9,37.1,0.8,18.2
E00080002,16.6,27.6,6.7,49.1
E00080003,22.3,23.9,2.1,51.6
E00080004,55.3,23.1,1,20.6
E00080005,36.1,38.5,0,25.4
E00080006,29,26.9,1.4,42.8
E00080007,57.5,16.9,13.8,11.9
E00080008,14,25.2,2.8,58
E00080009,33.9,43.5,0.9,21.7
E00080010,26.5,42.5,0.9,30.1
E00080011,26,35,3.3,35.8
E00080012,52.5,33.1,0,14.4
E00080013,12,21.7,5.1,61.1
E00080014,22.2,34.9,5.6,37.3
E00080015,7.9,20.5,2.4,69.3
E00080016,4.9,15.9,12.1,67
