geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00079934,44.8,32.4,17.2,4.8,0.7
E00079935,49.3,32.2,13,4.8,0.7
E00079936,39,41.2,19.1,0.7,0
E00079937,41.9,37.6,18.8,1.7,0
E00079938,50.8,40.3,8.9,0,0
E00079939,27.6,38.2,28.5,4.9,0.8
E00079940,41.3,38.8,15.7,4.1,0
E00079941,49.2,38.5,11.5,0.8,0
E00079942,37.7,34.9,20.5,6.8,0
E00079943,36.7,37.5,18,7,0.8
E00079944,41.9,38.8,14.7,4.7,0
E00079945,31,35.7,23.8,9.5,0
E00079946,51.3,29.9,17.9,0.9,0
E00079947,48.2,36.9,11.3,3.5,0
E00079948,41.5,39,17.9,1.6,0
E00079949,62.1,29.3,6.9,1.7,0
E00079950,55,30.8,12.5,0.8,0.8
E00079951,56.3,36.1,4.2,3.4,0
E00079952,43.4,34.4,16.4,5.7,0
E00079953,43.6,39.1,15,1.5,0.8
E00079954,42.9,45.9,9.8,1.5,0
E00079955,26.6,33.9,23.4,8.9,7.3
E00079956,40.7,44.3,13.6,1.4,0
E00079957,40.2,47.2,12.6,0,0
E00079958,46.1,36.5,15.7,1.7,0
E00079959,41.9,35,17.1,6,0
E00079960,51.8,37.3,9.1,1.8,0
E00079961,43.3,32.7,17.3,6.7,0
E00079962,57.6,34.4,7.2,0.8,0
E00079963,52.5,36.9,9.4,1.3,0
E00079964,26.3,27.2,32.5,10.5,3.5
E00079965,58.3,33.9,7,0.9,0
E00079966,41.4,39.6,18,0.9,0
E00079967,63,27.9,9.1,0,0
E00079968,32.1,30.6,27.6,9.7,0
E00079969,32.1,35.1,20.9,11.2,0.7
E00079970,26.4,43,19.8,10.7,0
E00079971,56.3,27.7,15.1,0.8,0
E00079972,45,36.6,13.7,4.6,0
E00079973,52.4,39.7,6.3,1.6,0
E00079974,28.8,35.6,27.1,7.6,0.8
E00079975,50.7,31.2,11.6,6.5,0
E00079976,62.7,26.8,8.5,2,0
E00079977,58.8,29.4,9.4,2.4,0
E00079978,54.3,31.7,13.4,0.6,0
E00079979,60.7,28.7,9,1.6,0
E00079980,51.7,35.5,7,4.1,1.7
E00079981,28,39.2,25.2,7,0.7
E00079982,47.9,29.4,12.6,8.4,1.7
E00079983,39,34.1,17.9,8.9,0
E00079984,46.6,43.9,9.5,0,0
E00079985,40,33.3,21.9,4.8,0
E00079986,31,35,23,11,0
E00079987,53.2,28.6,15.9,2.4,0
E00079988,49.5,33.6,12.1,4.7,0
E00079989,47.5,38.1,13.7,0.7,0
E00079990,50,33.8,14.8,1.4,0
E00079991,58.7,34.7,6.6,0,0
E00079992,35.5,25.4,23.9,11.6,3.6
E00079993,27.7,42.3,17.7,10.8,1.5
E00079994,49.3,33.1,14.1,3.5,0
E00079995,32.7,43.9,18.7,3.7,0.9
E00079996,52.3,41.7,6.1,0,0
E00079997,41.2,34.6,18.3,5.9,0
E00079998,21.5,47.9,19.8,9.9,0.8
E00079999,53.5,29.5,13.5,3.5,0
E00080000,67,27,5.2,0.9,0
E00080001,63.9,27.8,5.3,2.3,0.8
E00080002,47.9,27.9,17,5.5,1.8
E00080003,54.5,31.7,8.5,4.8,0.5
E00080004,45.7,42.6,10.2,1.5,0
E00080005,60.7,31.1,8.2,0,0
E00080006,53.4,30.1,13.7,2.7,0
E00080007,38.9,47.1,12.7,1.3,0
E00080008,46.1,29.1,15.6,7.1,2.1
E00080009,68.1,23.3,6,2.6,0
E00080010,66.1,26.1,5.2,2.6,0
E00080011,50.8,32.8,9,5.7,1.6
E00080012,62.7,33.1,2.5,1.7,0
E00080013,41.6,31.8,20.2,4,2.3
E00080014,46.3,37.4,14.6,0,1.6
E00080015,37.5,40.6,16.4,5.5,0
E00080016,41.3,31,17.9,8.7,1.1
E00080017,29.6,31.1,23.7,14.8,0.7
E00080018,60.3,28.4,7.8,3.5,0
E00080019,39.8,37.5,13.3,9.4,0
E00080020,46.7,39.2,12.5,1.7,0
E00080021,60.5,24.2,15.3,0,0
E00080022,50.4,40,8.9,0.7,0
E00080023,38.2,40.9,19.1,1.8,0
E00080024,50.5,37.4,10.3,1.9,0
E00080025,40.2,40.2,14.8,4.1,0.8
E00080026,55.3,37.1,6.8,0.8,0
E00080027,43.9,42.1,11.2,2.8,0
E00080028,36.7,35,14.2,14.2,0
E00080029,64.4,28,5.9,1.7,0
E00080030,66.7,26.8,6.5,0,0
E00080031,73.5,20.5,6.1,0,0
E00080032,46.9,31.7,9.7,9.7,2.1
E00080033,43.4,37.9,17.2,1.4,0
E00080034,46.3,39.7,13.2,0.8,0
E00080035,62.8,29.9,7.3,0,0
E00080036,58.3,38.3,3.3,0,0
E00080037,43.2,39,16.9,0.8,0
E00080038,47.5,29.5,16.4,6.6,0
E00080039,44.5,40.6,14.1,0.8,0
E00080040,41.5,39,11.4,7.3,0.8
E00080041,53.8,34.5,8.4,2.5,0.8
E00080042,43.8,30.7,19,5.8,0.7
E00080043,46.7,34.1,17.8,1.5,0
E00080044,50.9,32.1,16.1,0.9,0
E00080045,45,39.2,15.2,0.6,0
E00080046,39.5,38.7,20.2,1.6,0
E00080047,39.3,45.1,13.9,1.6,0
E00080048,44.1,38.6,15,2.4,0
E00080049,49.6,40.7,8.1,1.6,0
E00080050,42.2,38.5,13.3,5.2,0.7
E00080051,45.3,36.7,16.4,1.6,0
E00080052,38.4,42.8,15.2,3.6,0
E00080053,54,37.1,6.5,2.4,0
E00080054,52.3,37.8,9,0.9,0
E00080055,52.3,36.2,10.8,0.8,0
E00080056,47.3,41.1,11,0.7,0
E00080057,50.4,35.9,12.2,1.5,0
E00080058,23.2,41.4,21.2,12.1,2
E00080059,50.5,38.7,8.1,2.7,0
E00080060,42.5,45.8,11.7,0,0
E00080061,40.4,44.1,11.8,3.7,0
E00080062,46,37.2,11.5,5.3,0
E00080063,56.5,30.5,12.2,0.8,0
E00080064,46.6,36.1,12,4.5,0.8
E00080099,68.8,23.9,6.5,0.7,0
E00080100,56.9,33.1,9.2,0.8,0
E00080101,61.6,28.8,8,1.6,0
E00080102,64.7,29.5,5.8,0,0
E00080103,65.1,30.2,4,0.8,0
E00080104,56.7,31.2,9.2,2.8,0
E00080105,54.9,30.2,14.8,0,0
E00080106,55.1,35.6,7.6,1.7,0
E00080107,59.8,28,6.8,4.5,0.8
E00080108,63.9,23.6,9.7,2.8,0
E00080109,61.2,28.9,8.6,1.3,0
E00080110,60,31.7,8.3,0,0
E00080111,50,39.1,7.8,3.1,0
E00080112,59,28.5,10.4,2.1,0
E00080113,61.7,27.5,10.8,0,0
E00080114,59.5,28.1,9.9,2.5,0
E00080115,59.1,29.9,10.2,0.7,0
E00080116,63.6,32.2,4.1,0,0
E00080117,59.7,26.9,12.6,0,0.8
E00080118,61.4,31.1,7.6,0,0
E00080119,55.9,28.7,12.5,2.2,0.7
E00080120,46.7,40,8.9,4.4,0
E00080121,48.9,42.1,5.3,3.8,0
E00080122,42.4,40.9,15.2,1.5,0
E00080123,65,26.4,7.4,0.6,0.6
E00080124,54.8,28.1,13.3,3.7,0
E00080125,56.6,30.1,9.7,3.5,0
E00080126,55.3,29.6,11.9,3.1,0
E00080127,53.6,32.9,12.1,0.7,0.7
E00080128,61.8,26,11.5,0.8,0
E00080129,61.7,26.6,10.9,0.8,0
E00080130,66.7,27.9,5.4,0,0
E00080131,67.5,26.2,5.6,0,0.8
E00080132,45.5,41.5,11.4,1.6,0
E00080133,54.7,38.5,5.1,0.9,0.9
E00080134,69.5,23.4,7,0,0
E00080136,49.4,33.8,14.4,2.5,0
E00080137,52.4,32.7,11.9,3,0
E00080140,37.3,34.1,20.6,7.1,0.8
E00080141,40,36,16,8,0
E00080142,22.8,42.3,31.7,3.3,0
E00080146,39.4,33,19.7,8,0
E00080148,36.8,36.8,21.8,2.3,2.3
E00080149,41.1,38.8,16.3,3.9,0
E00080150,36.7,41,21.6,0.7,0
E00080152,36.5,41.1,14.7,5.6,2
E00080153,56.9,33.6,9.5,0,0
E00080154,35.8,40.7,19.8,3.7,0
E00080155,29.1,38.5,23.6,8.1,0.7
E00080156,36.4,37.3,15.5,10.9,0
E00080157,34.4,42.7,14.6,7.3,1
