geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00079934,78.5,13,8.6
E00079935,79.5,13.6,6.9
E00079936,77,16.4,6.6
E00079937,79,16,5
E00079938,84.8,12.6,2.6
E00079939,71.1,17.3,11.6
E00079940,75.6,18.2,6.2
E00079941,86.4,11.3,2.3
E00079942,80.3,13,6.7
E00079943,75.9,18,6.2
E00079944,78.5,14.6,7
E00079945,74.8,19.2,5.9
E00079946,82.8,12.4,4.7
E00079947,85.9,9.8,4.3
E00079948,76.7,17.4,5.9
E00079949,87.6,10.5,2
E00079950,76.7,14.1,9.2
E00079951,83.4,12.2,4.4
E00079952,82,13.4,4.6
E00079953,77.4,16.7,5.8
E00079954,74,22,4
E00079955,62.6,22.8,14.6
E00079956,76.2,20.3,3.4
E00079957,79.2,16,4.8
E00079958,78.3,13.9,7.8
E00079959,79.1,13.6,7.3
E00079960,84.4,11.2,4.4
E00079961,74.5,18.1,7.4
E00079962,88.9,7.8,3.4
E00079963,88.3,9.8,2
E00079964,54.9,26.9,18.1
E00079965,85.3,12.2,2.5
E00079966,78.5,17.4,4.1
E00079967,90.4,8.1,1.5
E00079968,73,13.9,13.1
E00079969,73.1,16.9,10
E00079970,68.5,20,11.5
E00079971,85.8,10.6,3.6
E00079972,81.1,12.1,6.8
E00079973,90,8.1,1.9
E00079974,71.6,20.1,8.2
E00079975,83.8,10.1,6.1
E00079976,88.5,9.2,2.2
E00079977,80.7,14.3,4.9
E00079978,84.9,9.8,5.3
E00079979,83.8,8.6,7.6
E00079980,83.2,11.1,5.7
E00079981,74.3,17.3,8.4
E00079982,81.4,13.3,5.2
E00079983,76.5,16.9,6.6
E00079984,86.5,9.9,3.7
E00079985,75.4,17.5,7.1
E00079986,70.9,20.4,8.7
E00079987,83.6,11.6,4.8
E00079988,73.2,16.3,10.5
E00079989,83.6,12.8,3.6
E00079990,80.6,14.1,5.2
E00079991,87.5,10.7,1.8
E00079992,68.1,20.5,11.4
E00079993,79.9,13.2,6.9
E00079994,82.8,12.3,4.9
E00079995,70.6,21.1,8.3
E00079996,88,8.7,3.2
E00079997,72.7,19,8.3
E00079998,60.6,25.7,13.7
E00079999,86.9,9.5,3.5
E00080000,92.6,6.4,1
E00080001,86.2,11.4,2.5
E00080002,74.1,16,9.9
E00080003,83.8,12.3,3.9
E00080004,74.1,17.2,8.7
E00080005,89.3,7.1,3.6
E00080006,82.3,12,5.7
E00080007,68.8,21.9,9.2
E00080008,79.3,13.9,6.8
E00080009,90.1,6.3,3.7
E00080010,88.3,10.1,1.6
E00080011,77.6,17.7,4.7
E00080012,86.9,10,3.1
E00080013,81.5,13.6,4.8
E00080014,83.7,11.8,4.6
E00080015,87.8,9.8,2.4
E00080016,73.3,14.1,12.6
E00080017,64.1,24.7,11.3
E00080018,89.6,7.5,2.9
E00080019,79.4,15.7,4.8
E00080020,72.2,20.2,7.7
E00080021,82,11.5,6.5
E00080022,86.3,11.2,2.5
E00080023,82.2,13.6,4.1
E00080024,86.9,9.1,4
E00080025,85.9,10.6,3.4
E00080026,75.2,10.4,14.4
E00080027,84.5,9.5,6.1
E00080028,74.6,16.1,9.3
E00080029,88.7,9.3,2
E00080030,87.9,10.7,1.4
E00080031,81.7,11,7.3
E00080032,77.4,11.5,11.1
E00080033,76.5,18.6,5
E00080034,82.8,12.8,4.4
E00080035,85.2,11.5,3.4
E00080036,87.9,10.2,1.9
E00080037,77.8,14.8,7.4
E00080038,81.9,11.9,6.2
E00080039,85.3,12.6,2.1
E00080040,83.4,11.5,5.1
E00080041,82.9,11.6,5.5
E00080042,79.2,14.7,6.1
E00080043,82.7,12.6,4.7
E00080044,84.6,12.1,3.3
E00080045,83.4,12.3,4.3
E00080046,70.9,18.6,10.5
E00080047,84.1,12.2,3.7
E00080048,77.8,16.7,5.6
E00080049,84.2,11.2,4.6
E00080050,70.2,20.6,9.1
E00080051,81,13.4,5.6
E00080052,71,18.1,10.9
E00080053,92.5,5.2,2.3
E00080054,86.8,9.6,3.6
E00080055,87.5,8.8,3.7
E00080056,84.8,11.8,3.4
E00080057,83.9,12.7,3.4
E00080058,78.4,15.4,6.2
E00080059,82.4,15.5,2
E00080060,81.9,14,4.2
E00080061,81.3,13.5,5.2
E00080062,79,14.8,6.2
E00080063,84,12.7,3.3
E00080064,79.1,15.9,5
E00080099,89.8,8.8,1.4
E00080100,89.4,7.5,3.1
E00080101,88.7,8.5,2.8
E00080102,87.7,11.1,1.2
E00080103,88.5,8,3.5
E00080104,84.2,12.6,3.2
E00080105,84.7,11.9,3.4
E00080106,90.2,7.9,1.9
E00080107,85.8,9.5,4.7
E00080108,87,11.2,1.8
E00080109,88.6,8.1,3.3
E00080110,87.6,9,3.4
E00080111,84.8,9.9,5.3
E00080112,82.2,13.5,4.3
E00080113,86,10.1,3.9
E00080114,86.2,11.4,2.4
E00080115,87.4,10,2.6
E00080116,86.3,10.8,2.9
E00080117,83.1,11,5.9
E00080118,88.4,10.3,1.4
E00080119,83.5,10.9,5.6
E00080120,71.3,17.2,11.5
E00080121,84.8,11.2,4
E00080122,78.6,14.8,6.6
E00080123,86.6,10.8,2.6
E00080124,86.9,9.3,3.8
E00080125,85.8,10.8,3.4
E00080126,83.7,9.5,6.8
E00080127,82.4,13.2,4.4
E00080128,86.9,9.8,3.3
E00080129,86.6,9.8,3.5
E00080130,90,7.2,2.8
E00080131,87.4,10.7,1.9
E00080132,77.9,13.9,8.2
E00080133,80.8,14.1,5.1
E00080134,87.5,10.5,2
E00080136,82.4,15.2,2.4
E00080137,77.8,15.5,6.7
E00080140,77.3,16.4,6.4
E00080141,80.5,12.3,7.3
E00080142,51.4,35.1,13.5
E00080146,74,20.4,5.6
E00080148,75.7,20.6,3.7
E00080149,76.3,17.4,6.3
E00080150,74.2,16.9,8.9
E00080152,72.7,15.8,11.5
E00080153,87.2,11.2,1.6
E00080154,83.9,11.7,4.4
E00080155,74.7,13.9,11.4
E00080156,82.7,12.8,4.4
E00080157,81.9,15.6,2.5
E00080159,86.9,7.8,5.3
E00080162,75.3,19,5.7
E00080163,77.8,18.9,3.3
E00080165,86.9,11,2.1
E00080166,83.1,13.2,3.7
E00080167,64.4,26.8,8.8
E00080169,78.3,14.3,7.4
E00080172,80.5,12.9,6.6
E00080173,60.9,25.6,13.5
E00080174,84.1,11.7,4.2
E00080175,73.6,20.2,6.2
E00080176,86.2,9.6,4.2
E00080177,75.9,17.4,6.7
E00080179,85.3,11.1,3.6
E00080180,80.5,13,6.5
E00080181,76,17.2,6.8
E00080182,85.1,10.7,4.3
E00080183,82.4,11.9,5.8
E00080184,79.9,13.2,6.9
E00080185,84.2,10.1,5.7
E00080186,79.7,15.8,4.5
E00080187,77,16.4,6.6
E00080188,86,9.5,4.6
E00080189,84.7,12.6,2.7
E00080190,85.6,11.5,2.9
E00080191,87.5,9.8,2.8
E00080192,84.4,12.5,3.1
E00080193,75.7,19.3,4.9
E00080194,82.8,13.6,3.6
E00080195,88.5,9.1,2.5
E00080196,85.1,11.5,3.5
E00080197,88.5,9,2.6
E00080198,83.3,9.8,7
E00080199,78.1,15,7
E00080200,77.7,16.2,6.1
E00080201,55.5,25.2,19.3
E00080205,89.2,8.6,2.2
E00080207,79.9,16,4.2
E00080208,79.9,15.2,5
E00080209,80.6,12.7,6.8
E00080210,88.8,9.4,1.8
E00080211,89.3,8,2.8
E00080212,82,13.4,4.6
E00080213,75.5,16.4,8.1
E00080214,71.9,19.4,8.7
E00080215,74.4,17.3,8.3
E00080216,77.3,17.6,5
E00080218,80.1,13,6.9
E00080219,82.2,11.1,6.7
E00080220,80.9,12.4,6.8
E00080221,68.1,25,6.9
E00080222,81.6,15.4,3
E00080223,83.6,11,5.3
E00080225,81.5,14,4.6
E00080226,84.8,9.9,5.4
E00080227,72.2,16.5,11.4
E00080228,89,7,4
E00080229,77.5,14.7,7.8
E00080230,71.3,20,8.7
E00080231,83.4,13.7,2.9
E00080232,68.3,17.9,13.8
E00080233,85.2,12.3,2.5
E00080234,81.7,11.5,6.8
E00080235,82.5,13.2,4.3
E00080236,77.9,18.1,4
E00080237,70.6,15.1,14.3
E00080238,75.5,15.1,9.4
E00080374,76.6,17.4,6
E00080381,70.8,15.9,13.3
E00080384,82,12.2,5.8
E00080397,85,11,4
E00080400,82.2,12.4,5.4
E00080401,83.7,12.7,3.5
E00080403,77.7,18.3,4
E00080404,82.8,11.6,5.6
E00080405,84.7,8.3,7
E00080406,79.2,17.2,3.6
E00080407,87.5,8.9,3.6
E00080408,83.1,11.7,5.2
E00080409,82.4,10.6,7
E00080410,85.9,10.6,3.5
E00080411,83.7,12.4,3.9
E00080412,81.8,11.9,6.4
E00080413,79.1,14.9,6.1
E00080414,85,11.9,3.1
E00080415,83.7,11.7,4.6
E00080416,84.7,10.2,5.1
E00080417,81.8,12.1,6.1
E00080418,82.8,11.9,5.3
E00080419,84.6,11.4,4
E00080420,89.2,7.2,3.6
E00080421,76.3,15.3,8.4
E00080422,85.8,10,4.2
E00080423,84.3,12.3,3.4
E00080424,84.7,11,4.3
E00080425,85.5,11.5,3
E00080426,80.3,12.4,7.4
E00080427,82.2,14.4,3.4
E00080428,80.8,13.5,5.8
E00080429,81.4,13.5,5.1
E00080430,81.8,14.7,3.5
E00080431,84.2,11.7,4.1
E00080432,79.5,13.8,6.7
E00080433,89.6,8,2.4
E00080434,76.9,16.6,6.5
E00080435,86.6,8.6,4.9
E00080436,83.4,11.4,5.1
E00080437,79.9,13.3,6.8
E00080438,85.1,10.9,4.1
E00080439,80.5,15.8,3.7
E00080440,86.8,9,4.2
E00080441,84.6,11.9,3.6
E00080442,83.7,12.7,3.6
E00080443,87.6,9.2,3.2
E00080444,85.2,9.9,4.9
E00080445,90.4,7,2.5
E00080446,91.3,6.5,2.2
E00080447,91.9,6.5,1.6
E00080448,87.3,9.1,3.6
E00080449,93.4,5.5,1.1
E00080450,88.8,9.1,2.1
E00080451,90.4,6.4,3.2
E00080452,90.6,7.9,1.6
E00080453,86.1,11.4,2.5
E00080454,83.2,12.4,4.5
E00080455,87.3,10.9,1.8
E00080456,84.5,11.1,4.4
E00080457,85,13.3,1.7
E00080458,91.7,7.4,0.9
E00080459,88.2,8.4,3.5
E00080460,85.3,10.4,4.3
E00080461,84.1,10.2,5.7
E00080462,83.7,11.8,4.6
E00080463,86.1,9.6,4.3
E00080464,88.5,8.8,2.7
