geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00080065,16.5,44.6,6,31.9,1.1
E00080066,42.9,40.9,3.9,12.2,0
E00080067,30.2,41.7,5.5,22.6,0
E00080068,16.3,47,5.6,28.1,3
E00080069,19.1,49.1,5.7,24,2.1
E00080070,20.4,46.3,3.5,27.9,2
E00080071,20.1,45.4,4.5,25.3,4.8
E00080072,21,51.4,5.4,18.5,3.7
E00080073,12.5,47.5,5,33.8,1.3
E00080074,48.6,27.9,9.3,10.7,3.6
E00080075,19,55.9,3.2,20.2,1.6
E00080076,20.3,54.3,2.7,19.4,3.3
E00080077,24.9,46.1,4.1,21.5,3.5
E00080078,15.9,46.4,5,28.5,4.2
E00080079,16.9,48.6,9.6,22.5,2.4
E00080080,38.5,40.6,2.9,14.7,3.2
E00080081,24,47,6.1,20.6,2.4
E00080082,19.4,36.6,5.3,34.2,4.5
E00080084,22.1,44.7,8.8,20.6,3.8
E00080085,26.4,38.2,7.9,19.7,7.9
E00080086,25.6,45,5.8,20.7,2.9
E00080087,31.5,43.8,5.9,16.4,2.3
E00080088,26.9,44.6,9.1,17.1,2.3
E00080091,19.6,43.3,2.7,26.3,8
E00080092,16.9,45.6,7.6,27.5,2.4
E00080093,19.8,50,4.1,23.6,2.5
E00080094,26.8,40,5,24.5,3.6
E00080095,16.9,54.1,3.3,23.5,2.2
E00080096,33.3,38.3,6.2,21,1.2
E00080097,24.8,48.6,2.5,22.3,1.8
E00080135,19.8,37.1,4.4,36.3,2.4
E00080138,12.3,43.1,5,37.7,1.9
E00080139,18.7,35.2,10.9,34.2,1
E00080143,23.5,45.3,5,19.6,6.6
E00080144,17.3,38.1,4.8,35.1,4.8
E00080145,18.9,43.6,5.6,30.6,1.3
E00080147,21.4,41.7,6.6,30.3,0
E00080151,17.1,43.3,5.5,31.8,2.3
E00080158,16.3,48.8,5.8,26,3
E00080160,20.9,43.1,2.7,31.1,2.2
E00080164,19.1,42.3,3.7,30.9,4
E00080168,17.6,40.3,3.5,36.5,2.2
E00080170,26.4,31.9,7.6,28.5,5.6
E00080171,17.7,47.2,3.8,29.7,1.6
E00080178,19.6,43.9,3.5,31.6,1.4
E00080202,18.1,47.6,3.7,28.4,2.2
E00080203,21.5,41.5,5.4,28.3,3.4
E00080204,16.5,47.8,5.8,27.7,2.2
E00080206,36.2,36.7,8.2,18.8,0
E00080217,20.2,43.9,4.7,28,3.1
E00080239,15.6,49.4,6.2,25.3,3.5
E00080240,17.6,47.3,3.8,26.8,4.6
E00080241,18.8,49.2,6.5,22.8,2.7
E00080242,21.3,51,4.3,20.2,3.2
E00080243,21.3,47,5.6,23.9,2.2
E00080244,19.6,58.3,1.3,18.8,2.1
E00080245,16,48.9,5.3,26,3.8
E00080246,23,49,4.1,21,2.9
E00080247,18.9,50.9,3.2,24.3,2.7
E00080248,14.8,48.7,4.4,27.3,4.8
E00080249,22.4,45.2,5.5,26.5,0.5
E00080250,19.4,47.3,3.8,27.4,2.1
E00080251,21.1,55.2,4.3,15.9,3.4
E00080252,19.3,42.6,6.7,29.6,1.8
E00080253,15,52.9,5,22.9,4.3
E00080254,16.4,53.3,5.9,23.7,0.7
E00080255,17.9,50.7,3.9,26.2,1.3
E00080256,15.6,52.4,5.1,24.4,2.5
E00080257,17.6,49.5,1.1,28,3.8
E00080258,28.5,48.5,3.8,15.4,3.8
E00080259,16.7,54.6,6,21.5,1.2
E00080260,23.2,43.9,7.3,21.5,4.1
E00080261,21.5,43.9,4.5,24,6.1
E00080262,24.8,50.8,3.9,17.6,2.9
E00080263,37.6,47.1,0.6,14,0.6
E00080264,30.7,48.7,4.6,14.1,2
E00080265,22.4,47,6.8,21.7,2.1
E00080266,20.4,47.1,4.8,22.6,5.1
E00080267,22.9,45.8,4.6,25.4,1.3
E00080268,17.9,44.9,4.4,29.2,3.6
E00080269,31.1,43.7,5.8,16.5,2.9
E00080270,25.3,43.4,5.6,21.3,4.4
E00080271,29.9,48.1,2.6,19.5,0
E00080272,23.5,47.7,6.2,18.1,4.5
E00080273,29.7,42,4.8,19.3,4.1
E00080274,21.5,45.5,7,22.7,3.3
E00080275,17.4,42.4,7.6,26.1,6.5
E00080276,36.7,42.9,4.1,15,1.3
E00080277,20.1,54.1,4.8,16.7,4.3
E00080278,33.3,47,1.8,16.1,1.8
E00080279,22.5,54.7,5.3,13.3,4.2
E00080282,17.3,54.4,4.4,23.9,0
E00080283,21.6,53.9,5.4,17.4,1.8
E00080284,16.3,51.1,5.7,22.5,4.4
