geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00080065,95.3,3.5,1.2
E00080066,95.7,0.7,3.6
E00080067,92.1,5.7,2.2
E00080068,96.1,3.6,0.3
E00080069,90.6,7.9,1.5
E00080070,89.6,9.6,0.8
E00080071,86.6,9.8,3.6
E00080072,89.9,8,2.1
E00080073,87.1,11.1,1.8
E00080074,92.7,3.3,4
E00080075,94.2,5.1,0.7
E00080076,87.6,10.1,2.3
E00080077,85.4,7.7,6.9
E00080078,90,8.9,1.1
E00080079,89.1,9.7,1.2
E00080080,87.5,9.2,3.3
E00080081,82.2,12.6,5.3
E00080082,82.3,16.6,1.1
E00080084,85,10.6,4.4
E00080085,82.8,10,7.2
E00080086,88,8.8,3.2
E00080087,96,4,0
E00080088,93.9,4.3,1.7
E00080091,90.3,8,1.7
E00080092,91.6,7.2,1.2
E00080093,95.4,4.3,0.4
E00080094,86.2,11.4,2.4
E00080095,87.2,10,2.7
E00080096,88.1,10.2,1.7
E00080097,93,6.4,0.6
E00080135,87.2,11.4,1.3
E00080138,89.5,9.1,1.3
E00080139,94.1,3.4,2.5
E00080143,75.5,18.6,6
E00080144,75.6,20.8,3.6
E00080145,86.7,11.1,2.2
E00080147,93.2,6.5,0.3
E00080151,98.7,1.3,0
E00080158,82.6,15.5,1.9
E00080160,92.6,6.6,0.7
E00080164,79.9,17.1,3
E00080168,80.3,17.1,2.6
E00080170,95.4,4.6,0
E00080171,84.4,14.6,1
E00080178,87,11.6,1.4
E00080202,96.3,2.5,1.2
E00080203,91.7,7.5,0.8
E00080204,93,6.4,0.6
E00080206,98.7,1.3,0
E00080217,88.6,10.7,0.7
E00080239,96.2,3.5,0.3
E00080240,95.1,4.9,0
E00080241,95.7,4.1,0.2
E00080242,94.4,3.9,1.6
E00080243,96.1,3.9,0
E00080244,93.1,6.5,0.3
E00080245,94.9,5.1,0
E00080246,95.7,3.3,1
E00080247,94.5,4.8,0.7
