geography_code,heating_type_3a-001,heating_type_3a-002
E00080065,1.4,98.6
E00080066,2.5,97.5
E00080067,0.8,99.2
E00080068,2.1,97.9
E00080069,0.7,99.3
E00080070,0.8,99.2
E00080071,2,98
E00080072,2.3,97.7
E00080073,2.7,97.3
E00080074,2,98
E00080075,0.7,99.3
E00080076,1.8,98.2
E00080077,2.2,97.8
E00080078,1.6,98.4
E00080079,0.7,99.3
E00080080,0,100
E00080081,7.6,92.4
E00080082,1.5,98.5
E00080084,1.4,98.6
E00080085,4.2,95.8
E00080086,2.1,97.9
E00080087,1.3,98.7
E00080088,2.4,97.6
E00080091,0.8,99.2
E00080092,0,100
E00080093,2.4,97.6
E00080094,1.5,98.5
E00080095,0.9,99.1
E00080096,1.6,98.4
E00080097,0.8,99.2
E00080135,2.9,97.1
E00080138,2.2,97.8
E00080139,2.4,97.6
E00080143,6.3,93.8
E00080144,3.7,96.3
E00080145,3.6,96.4
E00080147,1.9,98.1
E00080151,2,98
E00080158,3.5,96.5
E00080160,3.9,96.1
E00080164,2,98
E00080168,4.1,95.9
E00080170,3.7,96.3
E00080171,2.6,97.4
E00080178,2.1,97.9
E00080202,1.5,98.5
E00080203,0.9,99.1
E00080204,2.2,97.8
E00080206,0.8,99.2
E00080217,1.2,98.8
E00080239,0.7,99.3
E00080240,2.3,97.7
E00080241,2.9,97.1
E00080242,0,100
E00080243,0.7,99.3
E00080244,1.7,98.3
E00080245,3,97
E00080246,1.6,98.4
E00080247,1.7,98.3
E00080248,2.9,97.1
E00080249,1.7,98.3
E00080250,0.9,99.1
E00080251,4.8,95.2
E00080252,2.4,97.6
E00080253,8.1,91.9
E00080254,4.4,95.6
E00080255,3.2,96.8
E00080256,2,98
E00080257,2.8,97.2
E00080258,0,100
E00080259,0.8,99.2
E00080260,2.3,97.7
E00080261,0.7,99.3
E00080262,0,100
E00080263,0.8,99.2
E00080264,0,100
E00080265,0,100
E00080266,1.3,98.7
E00080267,2.4,97.6
E00080268,1,99
E00080269,1.7,98.3
E00080270,0.8,99.2
E00080271,2.9,97.1
E00080272,1.7,98.3
E00080273,0,100
E00080274,1.7,98.3
E00080275,1.8,98.2
E00080276,3,97
E00080277,4.1,95.9
E00080278,1.4,98.6
E00080279,1.2,98.8
E00080282,0,100
E00080283,1.9,98.1
E00080284,0.9,99.1
E00080285,2.8,97.2
E00080286,0,100
E00080287,1.7,98.3
E00080288,0,100
E00080289,0.8,99.2
E00080290,2.5,97.5
E00080291,1.8,98.2
E00080292,2,98
E00080293,1.5,98.5
E00080295,3.2,96.8
E00080296,4.3,95.7
E00080297,4.6,95.4
E00080298,0,100
E00080299,4.2,95.8
E00080300,1.2,98.8
E00080301,4.1,95.9
E00080302,1.6,98.4
E00080303,3.5,96.5
E00080304,0.8,99.2
E00080305,2.1,97.9
E00080306,1.2,98.8
E00080307,0.9,99.1
E00080308,3,97
E00080310,4.1,95.9
E00080311,0.8,99.2
E00080312,0.7,99.3
E00080313,0.8,99.2
E00080314,0,100
E00080315,0,100
E00080316,2.4,97.6
E00080317,0.7,99.3
E00080318,3.6,96.4
E00080319,0,100
E00080320,0,100
E00080321,0.8,99.2
E00080322,1.9,98.1
E00080323,0,100
E00080324,0.9,99.1
E00080325,0,100
E00080326,0,100
E00080327,1.5,98.5
E00080328,0,100
E00080329,0,100
E00080330,0,100
E00080331,0,100
E00080332,0.7,99.3
E00080333,0,100
E00080334,1.7,98.3
E00080335,0,100
E00080336,0,100
E00080337,0.9,99.1
E00080338,1.4,98.6
E00080339,3.2,96.8
E00080340,0,100
E00080341,0,100
E00080342,2,98
E00080343,0,100
E00080344,0.7,99.3
E00080345,0,100
E00080346,0,100
E00080347,0,100
E00080348,1.6,98.4
E00080349,0.8,99.2
E00080350,0,100
E00080351,0,100
E00080352,0.8,99.2
E00080353,0.7,99.3
E00080354,0.9,99.1
E00080355,0,100
E00080356,0,100
E00080357,0,100
E00080358,0.8,99.2
E00080359,0.6,99.4
E00080360,0,100
E00080361,0.9,99.1
E00080362,0.8,99.2
E00080363,2.4,97.6
E00080364,0,100
E00080365,1.4,98.6
E00080366,1.5,98.5
E00080367,0,100
E00080368,1.5,98.5
E00080369,0,100
E00080370,0.8,99.2
E00080371,0,100
E00080372,1.4,98.6
E00080373,0.7,99.3
E00080375,2.8,97.2
E00080376,2.9,97.1
E00080377,0.7,99.3
E00080378,0,100
E00080379,3.3,96.7
E00080380,2,98
E00080383,0,100
E00080385,0,100
E00080386,0.5,99.5
E00080387,0.7,99.3
E00080388,0,100
E00080390,0.5,99.5
E00080391,1.9,98.1
E00080392,0,100
E00080393,0.6,99.4
E00080394,1.8,98.2
E00080395,2.4,97.6
E00080396,2.7,97.3
E00080398,4,96
E00080399,1.4,98.6
E00080402,0.7,99.3
E00080473,0,100
E00080474,3.7,96.3
E00080475,1.8,98.2
E00080476,0.8,99.2
E00080477,0,100
E00080478,0.8,99.2
E00080479,0.8,99.2
E00080480,0,100
E00080481,0,100
E00080482,1.8,98.2
E00080483,0.9,99.1
E00080484,0,100
E00080485,0,100
E00080486,0,100
E00080487,1.7,98.3
