geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00080065,65.4,3.8,30.8
E00080066,31.8,7.5,60.8
E00080067,52.3,6.5,41.2
E00080068,65.7,6,28.4
E00080069,66,3.9,30.2
E00080070,62.4,6.4,31.2
E00080071,58.3,3.3,38.4
E00080072,55.7,4.6,39.7
E00080073,63.8,3.3,32.9
E00080074,14,2.8,83.2
E00080075,60.1,2.4,37.5
E00080076,64,4.8,31.1
E00080077,51.7,10.3,37.9
E00080078,62.5,5,32.5
E00080079,60.6,8.8,30.7
E00080080,42.9,9.6,47.5
E00080081,48.1,9.8,42.1
E00080082,65.9,4.5,29.6
E00080084,55.5,8.4,36.1
E00080085,47.5,6.1,46.4
E00080086,52.9,4.5,42.6
E00080087,40.5,7.9,51.6
E00080088,46.9,5,48
E00080091,56.4,4.4,39.1
E00080092,63.7,4.2,32
E00080093,66.3,4.9,28.8
E00080094,56.4,5.5,38.1
E00080095,62.6,7.1,30.2
E00080096,37.7,5.6,56.8
E00080097,60.2,3.2,36.6
E00080135,61.3,6,32.7
E00080138,66.7,4.4,29
E00080139,47.1,1.6,51.3
E00080143,46.4,10.8,42.8
E00080144,64.5,8.2,27.3
E00080145,64.5,7.7,27.9
E00080147,53.9,4.1,42.1
E00080151,50.7,1.9,47.4
E00080158,60.1,9.4,30.5
E00080160,60.4,4,35.6
E00080164,58.7,7.1,34.2
E00080168,63.1,7.9,29
E00080170,45.3,2.2,52.5
E00080171,57.4,7.5,35.1
E00080178,65.7,5.2,29.1
E00080202,63.7,2.6,33.7
E00080203,54.2,1.5,44.3
E00080204,59.6,5.7,34.8
E00080206,40.1,2.4,57.5
E00080217,65.8,1.6,32.7
E00080239,55.3,5.8,38.9
E00080240,63.6,5.4,31
E00080241,63.4,4.5,32.1
E00080242,62.4,3.1,34.5
E00080243,69,4.5,26.5
E00080244,63.8,3.3,32.9
E00080245,67.4,2.3,30.3
E00080246,61.1,4,34.8
E00080247,66.4,1.8,31.8
E00080248,68.3,6,25.7
E00080249,64.1,3.6,32.3
E00080250,65.8,2.5,31.6
E00080251,63.7,3.4,32.9
E00080252,66.7,2.7,30.7
E00080253,64.7,2.2,33.1
E00080254,63.3,8.7,28
E00080255,62.3,5.9,31.8
E00080256,64.4,2.5,33.1
E00080257,65.4,4.9,29.7
E00080258,56.4,2.3,41.2
E00080259,65.3,3.2,31.5
E00080260,55.5,3.6,40.9
E00080261,60,2.4,37.6
E00080262,53.8,4.9,41.3
E00080263,30.8,7.5,61.6
E00080264,58.3,4.6,37.1
E00080265,61.1,3.5,35.3
E00080266,61.5,3.5,34.9
E00080267,59.4,4.5,36.1
E00080268,68,4.2,27.9
E00080269,45.1,4.4,50.5
E00080270,53.6,0.8,45.6
E00080271,47.1,7.6,45.2
E00080272,54.7,4.1,41.2
E00080273,60.7,3.7,35.6
E00080274,64.3,5,30.7
E00080275,66.8,4.9,28.3
E00080276,54.1,2.5,43.4
E00080277,59.3,5.3,35.4
E00080278,47.2,6.7,46.1
E00080279,60.1,4.2,35.8
E00080282,64.6,2.2,33.2
E00080283,56,4.2,39.8
E00080284,65.2,4,30.8
E00080285,43.5,2.8,53.7
E00080286,38.3,5.3,56.5
E00080287,52.7,7.8,39.6
E00080288,49.8,3.5,46.8
E00080289,66.4,2.9,30.7
E00080290,45.9,3.7,50.5
E00080291,47.6,1.3,51.1
E00080292,56.7,6,37.3
E00080293,63,3.1,33.9
E00080295,64.1,3.3,32.6
E00080296,61.1,2.6,36.3
E00080297,59.2,0.4,40.4
E00080298,53.9,3.4,42.6
E00080299,55.3,3.6,41.1
E00080300,44.1,4.4,51.5
E00080301,50.6,4.6,44.8
E00080302,66.9,3.6,29.5
E00080303,61.8,3.1,35.1
E00080304,65.2,4.5,30.4
E00080305,46.6,2.9,50.6
E00080306,44.9,2.8,52.2
E00080307,60.5,0.6,39
E00080308,57.5,1.3,41.2
E00080310,35.7,7.1,57.1
E00080311,53.6,7.6,38.8
E00080312,51.5,5.8,42.7
E00080313,57.6,1.6,40.7
E00080314,55.9,3.9,40.2
E00080315,61,0.8,38.3
E00080316,48.7,1.5,49.8
E00080317,46.9,6.2,46.9
E00080318,42.2,10.1,47.7
E00080319,37.9,6.7,55.4
E00080320,52.5,3.2,44.2
E00080321,42.7,4.9,52.4
E00080322,47.4,3.8,48.8
E00080323,54.3,2.8,42.9
E00080324,36.8,8.1,55.1
E00080325,40.9,2.1,57
E00080326,45.2,1.8,52.9
E00080327,51.7,3.4,44.9
E00080328,39.9,1.5,58.6
E00080329,42.4,1.6,55.9
E00080330,59,1.3,39.7
E00080331,41.4,1.8,56.8
E00080332,52.2,3.5,44.3
E00080333,41.4,4,54.6
E00080334,33.2,0.5,66.4
E00080335,48.1,1.2,50.6
E00080336,51.8,2,46.2
E00080337,47.2,2.2,50.6
E00080338,65.1,8,26.9
E00080339,61,6.1,32.9
E00080340,47.2,3.2,49.6
E00080341,32.6,0.5,67
E00080342,63,0.4,36.6
E00080343,53.2,4,42.7
E00080344,56.9,3.1,40
E00080345,42.2,1,56.8
E00080346,48.3,2.6,49.1
E00080347,19.3,1.9,78.8
E00080348,48.4,0.4,51.2
E00080349,46.7,1.6,51.6
E00080350,35.5,2.2,62.3
E00080351,45.4,2.4,52.2
E00080352,51,3.5,45.5
E00080353,61.2,5.3,33.6
E00080354,55.1,2.5,42.4
E00080355,60,3,37
E00080356,66.7,4.3,29.1
