areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00073747,89,0,10.3,0.7
E00073749,91.2,0.4,8.4,0
E00075091,94.7,0,5,0.3
E00075547,94.5,0.3,4.4,0.8
E00075548,89.4,0,10.6,0
E00075549,93.8,0.3,5.8,0
E00075551,90.8,0.6,7.2,1.4
E00075552,89.5,0.3,9.5,0.7
E00075553,95.9,0.3,3.8,0
E00075554,93.4,1,5.6,0
E00075555,94.1,0,5.3,0.6
E00075556,94.8,0.3,4.9,0
E00075557,90.7,0,8.6,0.7
E00113236,74.8,0,25.2,0
W00008044,94.9,0.3,4.7,0
W00008045,92.8,0,6.9,0.3
W00008047,90.2,0.2,8.6,1
W00008049,94.5,0,5.5,0
W00008050,94.8,0.5,4.2,0.5
W00008051,94.1,0,5.9,0
W00008052,94.2,0,5.8,0
W00008053,92,0,7.6,0.4
W00008055,95.4,0.4,4.2,0
W00008056,88.7,0,10.4,0.9
W00008085,95.3,0.4,4.3,0
W00008086,93,0,7,0
W00008087,92.1,0,7.9,0
W00008088,86.1,0,13.9,0
W00008089,91.7,0,8.3,0
W00008113,89.5,0,10.5,0
W00008114,93.8,1.1,5.1,0
W00008115,93.4,0.3,6.3,0
W00008213,90.9,0,8.1,1
W00008214,94.9,0,4.4,0.7
W00008215,97,0,2.7,0.3
W00008216,91.7,0,8,0.3
W00008217,97.3,0,2.7,0
W00008219,92.1,0,7,0.9
W00008236,93.8,0,6.2,0
W00008237,92.5,0.6,7,0
W00008238,93.2,0.3,6.5,0
W00008239,88.5,0.5,10,1
W00008240,88.9,1,10.1,0
W00008267,89.5,0,9.7,0.7
W00008268,93.2,0,6.8,0
W00008269,91.7,0,7.9,0.4
W00008270,92.6,0,7.1,0.3
W00008271,97.4,0,2.6,0
W00008272,96.6,0.3,3.1,0
W00008273,95.8,0,4.2,0
W00008274,89.6,1,9.4,0
W00008275,93.6,0,5.6,0.8
W00008276,98.2,0,0.7,1.1
W00008277,92.6,0.3,7,0
W00008284,94.1,0.5,5.1,0.2
W00008286,88,0.6,11.4,0
W00008315,95.6,0,4.1,0.3
W00008316,90.9,0,9.1,0
W00008317,94.6,0,5,0.4
W00008318,88.2,0.6,10.7,0.6
W00008319,93.2,0,6.5,0.3
W00010319,93.4,0,6,0.6
W00010320,71.7,0,28.3,0
W00010324,94.8,0.2,4.9,0.2
W00010327,87.7,0,12.3,0
W00010335,95.8,0,4.2,0
W00010340,92.5,0,6.5,1
W00010352,92.9,0,7.1,0
