areacd,heating_type_3a-001,heating_type_3a-002
E00073747,2.3,97.7
E00073749,0,100
E00075091,2.1,97.9
E00075547,1.5,98.5
E00075548,2.8,97.2
E00075549,1.6,98.4
E00075551,1.4,98.6
E00075552,0.8,99.2
E00075553,0,100
E00075554,1.4,98.6
E00075555,3.7,96.3
E00075556,1.4,98.6
E00075557,0.9,99.1
E00113236,0,100
W00008044,0.8,99.2
W00008045,0,100
W00008047,0,100
W00008049,0.6,99.4
W00008050,0,100
W00008051,0,100
W00008052,1,99
W00008053,1.5,98.5
W00008055,1.7,98.3
W00008056,0,100
W00008085,0.9,99.1
W00008086,0.8,99.2
W00008087,0.8,99.2
W00008088,0,100
W00008089,0,100
W00008113,0.9,99.1
W00008114,0,100
W00008115,0.8,99.2
W00008213,0,100
W00008214,0.6,99.4
W00008215,0.8,99.2
W00008216,0.6,99.4
W00008217,0.9,99.1
W00008219,0.9,99.1
W00008236,0,100
W00008237,0,100
W00008238,0,100
W00008239,0,100
W00008240,0.7,99.3
W00008267,1.5,98.5
W00008268,0,100
W00008269,0,100
W00008270,1.5,98.5
W00008271,0,100
W00008272,1.6,98.4
W00008273,0.8,99.2
W00008274,1.4,98.6
W00008275,2.7,97.3
W00008276,0,100
W00008277,0,100
W00008284,0,100
W00008286,1.4,98.6
W00008315,0,100
W00008316,2.7,97.3
W00008317,0,100
W00008318,0.8,99.2
W00008319,0,100
W00010319,0,100
W00010320,0.8,99.2
W00010324,0.5,99.5
W00010327,0,100
W00010335,1,99
W00010340,0,100
W00010352,0,100
