areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00073747,90.8,7.4,0.4,1.4
E00073749,89.1,4.7,3.3,2.9
E00075091,86.8,5.4,2.4,5.4
E00075547,90.4,5.3,1.4,2.8
E00075548,94.7,2.8,0.7,1.8
E00075549,90.9,4.2,1.7,3.1
E00075551,89.6,7.5,1.5,1.5
E00075552,90.8,3.9,1.4,3.9
E00075553,86.2,5.6,2.3,5.9
E00075554,94.4,3.5,1,1
E00075555,90.4,8,0.3,1.3
E00075556,87,6.8,1.2,5
E00075557,88,6,3.4,2.6
E00113236,95.9,3.4,0,0.7
W00008044,92.1,4.5,1,2.4
W00008045,90.6,6.2,1.6,1.6
W00008047,90.4,5.1,0.8,3.8
W00008049,87.5,6.9,3.6,1.9
W00008050,90.6,4.2,0.5,4.7
W00008051,92.6,4.3,1.4,1.8
W00008052,86.1,5.7,4.6,3.6
W00008053,89.8,6.4,1.5,2.3
W00008055,90.3,6.5,1.1,2.2
W00008056,88.1,4.5,3.5,4
W00008085,86.9,4.9,2.9,5.3
W00008086,88.5,6.3,1.7,3.5
W00008087,88.2,4.3,2.9,4.6
W00008088,93.9,2.9,1.8,1.4
W00008089,90.2,4.2,2.3,3.4
W00008113,89.6,5,1.4,3.9
W00008114,87.5,2.3,3.4,6.8
W00008115,87.9,5.9,2.8,3.4
W00008213,87.2,9.4,1,2.3
W00008214,90.3,5.4,2.7,1.7
W00008215,89.6,6.4,1.3,2.7
W00008216,88.3,4.8,3.4,3.4
W00008217,94.3,1.9,2.4,1.4
W00008219,91.2,4.4,2.2,2.2
W00008236,90.1,4.2,2.8,2.8
W00008237,91.3,4.5,2.7,1.5
W00008238,89,5.6,1.6,3.8
W00008239,90.8,5.1,2.3,1.8
W00008240,93.5,4.1,1.4,1
W00008267,88.8,6,1.9,3.4
W00008268,87.4,6.7,1.9,4.1
W00008269,89.7,5.7,1.9,2.7
W00008270,88.8,6.7,2.5,2.1
W00008271,91.5,1.3,1.3,5.8
W00008272,87.6,5.7,1.8,4.9
W00008273,86.5,8,1.3,4.2
W00008274,90.9,4.7,1.4,2.9
W00008275,90.8,4.6,1.5,3.1
W00008276,86.5,7.3,3.3,2.9
W00008277,86.2,5.5,2.1,6.2
W00008284,92.3,4.6,1,2.1
W00008286,94.4,3.6,1,1
W00008315,88.1,5.1,2.4,4.4
W00008316,90.8,4.5,1.8,2.9
W00008317,89,3.9,3.5,3.5
W00008318,89,5.2,1.8,4
W00008319,91.5,5.9,0.7,2
W00010319,86.2,7.9,2.6,3.3
W00010320,95.7,3.6,0,0.7
W00010324,90.6,5,0.9,3.5
W00010327,90.1,4.5,0,5.4
W00010335,89.8,3.2,3.8,3.2
W00010340,92.1,4.5,1.1,2.3
W00010352,89.8,4.7,4.2,1.3
