areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00073747,72.9,27.1,0
E00073749,99.2,0.8,0
E00075091,75,3.3,21.7
E00075547,96.2,3.8,0
E00075548,57.3,35,7.7
E00075549,100,0,0
E00075551,99.3,0.7,0
E00075552,94.3,5.7,0
E00075553,75,0.7,24.3
E00075554,75.5,0.7,23.8
E00075555,90.3,8.2,1.5
E00075556,98.5,1.5,0
E00075557,79.3,20.7,0
E00113236,94.2,3.8,1.9
W00008044,99.2,0.8,0
W00008045,100,0,0
W00008047,100,0,0
W00008049,99.4,0.6,0
W00008050,100,0,0
W00008051,99.2,0,0.8
W00008052,99.1,0.9,0
W00008053,85.7,14.3,0
W00008055,99.2,0.8,0
W00008056,70.7,29.3,0
W00008085,100,0,0
W00008086,100,0,0
W00008087,98.4,1.6,0
W00008088,42.5,57.5,0
W00008089,87.9,12.1,0
W00008113,87.3,12.7,0
W00008114,100,0,0
W00008115,100,0,0
W00008213,100,0,0
W00008214,97.2,2.8,0
W00008215,100,0,0
W00008216,98.8,1.2,0
W00008217,87.6,12.4,0
W00008219,72.8,0,27.2
W00008236,93.2,6.8,0
W00008237,100,0,0
W00008238,92.3,7.7,0
W00008239,94.8,5.2,0
W00008240,96.5,3.5,0
W00008267,84.2,15.8,0
W00008268,98.4,0,1.6
W00008269,77.7,22.3,0
W00008270,98.5,1.5,0
W00008271,99.1,0.9,0
W00008272,99.2,0.8,0
W00008273,99.2,0.8,0
W00008274,79,21,0
W00008275,98.2,0.9,0.9
W00008276,100,0,0
W00008277,100,0,0
W00008284,98.8,1.2,0
W00008286,99.3,0.7,0
W00008315,64.7,35.3,0
W00008316,73.6,26.4,0
W00008317,52.6,47.4,0
W00008318,97.6,2.4,0
W00008319,100,0,0
W00010319,96.1,3.9,0
W00010320,93.1,6.1,0.8
W00010324,100,0,0
W00010327,35.3,64.7,0
W00010335,65,35,0
W00010340,78.3,21.7,0
W00010352,83,17,0
