areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00073747,36.6,28.2,6.1,29
E00073749,58.9,32.6,1.6,7
E00075091,59.5,26.4,7.4,6.8
E00075547,35.8,49.3,0,14.9
E00075548,31.2,35.5,2.1,31.2
E00075549,36.7,40.6,0,22.7
E00075551,45.5,36.4,7,11.2
E00075552,42.3,43.9,2.4,11.4
E00075553,59.9,21.7,9.2,9.2
E00075554,36.8,38.2,6.3,18.8
E00075555,44.1,39.7,5.1,11
E00075556,48.2,43.1,0.7,8
E00075557,37.2,37.2,13.3,12.4
E00113236,5.8,13.5,17.3,63.5
W00008044,56.9,33.1,0.8,9.2
W00008045,31.5,42.7,15.4,10.5
W00008047,55.6,39.1,1.3,4
W00008049,52.2,35.8,3.8,8.2
W00008050,32.7,10.9,52.7,3.6
W00008051,53.9,31.3,0.8,14.1
W00008052,40.4,24,21.2,14.4
W00008053,41,32.8,6,20.1
W00008055,66.1,30.5,1.7,1.7
W00008056,39.4,16.2,37.4,7.1
W00008085,46.4,27.3,20,6.4
W00008086,47.9,35,4.3,12.8
W00008087,41.3,27,17.5,14.3
W00008088,6.7,8.2,81.3,3.7
W00008089,34.2,33.3,23.1,9.4
W00008113,26.3,27.1,37.3,9.3
W00008114,28.7,40.6,23.8,6.9
W00008115,30,30.8,29.2,10
W00008213,52.2,31.3,0.7,15.7
W00008214,40.6,41.7,4.4,13.3
W00008215,61.1,34.4,0,4.6
W00008216,47.9,41.2,3.6,7.3
W00008217,26.1,23.4,45,5.4
W00008219,53.8,21.2,10.6,14.4
W00008236,17.3,18.5,51.2,13
W00008237,32.8,63.2,0,4
W00008238,42.1,33.8,17.9,6.2
W00008239,26.7,54.1,9.3,9.9
W00008240,31.7,39.6,19.4,9.4
W00008267,60.9,15,3.8,20.3
W00008268,32.8,28.7,27,11.5
W00008269,27.9,26.4,34.1,11.6
W00008270,56.6,31.6,0.7,11
W00008271,63.1,27,3.6,6.3
W00008272,55.9,31.5,3.1,9.4
W00008273,64.5,28.2,0,7.3
W00008274,8.6,13.6,69.3,8.6
W00008275,47.4,36.8,0.9,14.9
W00008276,58.9,30.2,0.8,10.1
W00008277,60.9,27.8,3.8,7.5
W00008284,48.4,46,0,5.6
W00008286,29.2,42.4,3.5,25
W00008315,12.7,17.2,66.4,3.7
W00008316,25.1,37.2,24.6,13.1
W00008317,22.2,14.8,54.8,8.1
W00008318,41.4,40.6,5.5,12.5
W00008319,37.3,41,6.7,14.9
W00010319,43,50,0.8,6.3
W00010320,6.8,75.8,12.1,5.3
W00010324,39.3,52.8,0,7.9
W00010327,25.5,19.6,17.6,37.3
W00010335,36.1,19.6,33,11.3
W00010340,20.8,51.7,16.3,11.2
W00010352,20.4,48.4,25.8,5.4
