areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00073747,59.7,1.6,38.7
E00073749,46.4,3.2,50.4
E00075091,49.6,3.3,47.1
E00075547,68.2,3,28.9
E00075548,66.5,2,31.5
E00075549,66.5,3.5,29.9
E00075551,58.8,3.5,37.7
E00075552,62.1,4.9,32.9
E00075553,48,1.1,50.9
E00075554,73,3.6,23.4
E00075555,61.6,1.5,36.9
E00075556,61.2,3.1,35.7
E00075557,61.4,0.9,37.7
E00113236,77.1,5.9,16.9
W00008044,56.6,0.4,43
W00008045,62.3,3.4,34.3
W00008047,49.9,1.7,48.4
W00008049,58.1,1.6,40.3
W00008050,28.1,1.1,70.8
W00008051,55.9,2,42.1
W00008052,57.3,3,39.7
W00008053,56.5,2.8,40.7
W00008055,48.8,2.5,48.8
W00008056,43.9,1.7,54.3
W00008085,48.3,0,51.7
W00008086,59.8,2.5,37.7
W00008087,57.1,3,39.9
W00008088,49.3,9.3,41.5
W00008089,60.7,1.9,37.4
W00008113,59.9,4.7,35.3
W00008114,61.9,2.3,35.8
W00008115,61.6,2.9,35.5
W00008213,50.6,1.9,47.6
W00008214,61.3,2,36.7
W00008215,54.4,1.8,43.8
W00008216,57.9,2,40.1
W00008217,51.3,1.6,47.1
W00008219,55.2,1,43.8
W00008236,58.8,2.8,38.4
W00008237,73.5,2.8,23.7
W00008238,59.1,3.4,37.5
W00008239,66.8,2.1,31.1
W00008240,67.2,0.4,32.4
W00008267,44.7,0.4,54.9
W00008268,59.5,2.7,37.7
W00008269,58.4,4.3,37.2
W00008270,54.7,2.3,43
W00008271,47.5,0,52.5
W00008272,48,2.7,49.2
W00008273,43.9,2.7,53.4
W00008274,50.9,5.3,43.9
W00008275,60.3,3.1,36.6
W00008276,44.8,3.2,52
W00008277,46.6,0.4,53
W00008284,69.1,0.3,30.6
W00008286,72.3,2.7,25
W00008315,51.8,6.1,42
W00008316,57.8,3.1,39.1
W00008317,53,2.3,44.7
W00008318,55.7,1,43.2
W00008319,62.9,3.4,33.7
W00010319,66.7,2.2,31.1
W00010320,91.4,0,8.6
W00010324,63.3,2.4,34.3
W00010327,53.7,2.1,44.2
W00010335,47.9,3.1,49.1
W00010340,67.1,4.3,28.6
W00010352,65.2,2.7,32.1
