areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00073747,45.4,37.7,15.4,1.5,0
E00073749,73.6,21.7,4.7,0,0
E00075091,38.1,49.7,10.2,1.4,0.7
E00075547,57,31.1,10.4,1.5,0
E00075548,18.4,43.3,34.8,3.5,0
E00075549,43.8,33.6,18.8,3.9,0
E00075551,49.6,36.9,12.1,0.7,0.7
E00075552,52.8,33.3,13.8,0,0
E00075553,26.5,59.6,13.9,0,0
E00075554,25.2,34,37.4,1.4,2
E00075555,46.6,36.1,15,2.3,0
E00075556,52.9,30.4,13,3.6,0
E00075557,43.6,28.2,25.6,2.6,0
E00113236,7.5,54.7,34,1.9,1.9
W00008044,71,22.9,6.1,0,0
W00008045,55.6,23.9,20.4,0,0
W00008047,72.5,20.3,7.2,0,0
W00008049,70.9,16.5,10.8,1.3,0.6
W00008050,38.7,17.1,44.1,0,0
W00008051,54.7,39.1,5.5,0.8,0
W00008052,47.7,29,21.5,1.9,0
W00008053,47,31.8,20.5,0.8,0
W00008055,86.6,10.1,2.5,0.8,0
W00008056,37.4,36.4,24.2,2,0
W00008085,48.6,35.8,14.7,0.9,0
W00008086,55.8,25.8,18.3,0,0
W00008087,44.8,31.2,23.2,0.8,0
W00008088,9,25.4,61.2,4.5,0
W00008089,47.9,30.8,18.8,2.6,0
W00008113,40.7,32.2,22.9,3.4,0.8
W00008114,48,33.3,12.7,4.9,1
W00008115,35,35.8,25.8,3.3,0
W00008213,56,35.1,6.7,1.5,0.7
W00008214,65.7,25.1,7.4,1.1,0.6
W00008215,75.6,18.3,5.3,0.8,0
W00008216,62.4,28.5,8.5,0.6,0
W00008217,36.9,23.4,36,2.7,0.9
W00008219,44,38.5,17.4,0,0
W00008236,25.9,34.6,37.7,1.9,0
W00008237,77.6,18.4,4,0,0
W00008238,45.5,29,20.7,4.8,0
W00008239,56,27.4,15.4,1.1,0
W00008240,49.3,30.4,20.3,0,0
W00008267,58.8,23.7,14.5,2.3,0.8
W00008268,30.6,42.7,24.2,2.4,0
W00008269,37.4,26,33.6,2.3,0.8
W00008270,57.8,33.3,8.9,0,0
W00008271,36.9,39.6,22.5,0.9,0
W00008272,41.7,39.4,18.9,0,0
W00008273,39.2,40,20.8,0,0
W00008274,16.9,31.7,46.5,4.9,0
W00008275,59.3,20.4,20.4,0,0
W00008276,41.4,41.4,16.4,0.8,0
W00008277,64.7,28.6,6,0.8,0
W00008284,80,13.1,6.9,0,0
W00008286,41.7,43.8,13.2,1.4,0
W00008315,22.2,29.6,40,5.9,2.2
W00008316,35,39.9,23.5,1.6,0
W00008317,25.7,30.9,38.2,3.7,1.5
W00008318,32.3,44.1,22,0.8,0.8
W00008319,47,40.3,11.9,0.7,0
W00010319,48.1,37.4,13.7,0.8,0
W00010320,59.1,23.5,17.4,0,0
W00010324,75.2,18.7,6.1,0,0
W00010327,40.4,26.9,32.7,0,0
W00010335,33.3,36.4,29.3,1,0
W00010340,57.7,24.7,17,0,0.5
W00010352,51.6,25.8,20.4,2.2,0
