areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00054534,96.3,0.6,3.1
E00056843,90.2,1.5,8.3
E00056845,89.6,3.8,6.6
E00056846,70.4,6.8,22.7
E00056847,82.2,2.8,15
E00056848,89.5,1.3,9.2
E00056878,85.3,4.1,10.6
E00056879,71.7,3.2,25.1
E00056880,84.7,1.3,14
E00056881,86.6,0.9,12.5
E00056882,78.2,2.9,18.8
E00056883,77.2,0.5,22.3
E00056884,78,3.5,18.5
E00056885,65.4,4.9,29.6
E00056886,71.7,2.3,26
E00056887,91.7,1.3,7
E00056888,84.2,1.6,14.1
E00056889,64.3,2.5,33.1
E00056890,90.8,1.8,7.4
E00056891,88.9,1.5,9.6
E00056893,76,3.4,20.6
E00056894,76.1,3.3,20.6
E00056895,81.1,4.7,14.2
E00056898,62.9,3.7,33.3
E00056899,68,2,30
E00056900,72.6,0.8,26.6
E00056901,60.2,1.2,38.6
E00056902,61,10.5,28.5
E00056903,73.4,4.9,21.7
E00056992,81.3,2.7,16
E00057000,76.8,1.9,21.3
E00057030,61.6,0.4,38
E00057033,84.6,1.3,14.1
E00057042,80,0.9,19.1
E00057045,83.3,3.5,13.2
E00057315,77,1,22
E00057316,87.4,1.3,11.3
E00058043,96.2,1.9,1.9
E00058044,99,0.3,0.7
E00058045,97,0.4,2.6
E00058048,96.1,1.6,2.4
E00058049,98.4,0.4,1.2
E00058050,96.6,0.3,3
E00058051,97.4,0,2.6
E00058052,98.6,0,1.4
E00058053,98.7,0.7,0.7
E00058054,97.3,0,2.7
E00058055,97,0.3,2.7
E00058057,96.4,0.2,3.3
E00058058,99.2,0.4,0.4
E00058059,96.7,1,2.3
E00058060,96.8,1.3,1.9
E00058061,97.5,1.1,1.4
E00058062,98.5,0,1.5
E00058063,95.1,0.8,4.2
E00058064,98.5,1.1,0.4
E00058065,99.3,0,0.7
E00058066,96.4,1,2.6
E00058067,96.8,0.3,2.9
E00058068,98.2,0.4,1.4
E00058069,98.7,0.7,0.7
E00058070,98.2,0.7,1.1
E00058071,95,0.4,4.7
E00058072,94.8,1.2,4
E00058073,98.1,0,1.9
E00058074,98.6,0,1.4
E00058075,96.6,1.1,2.2
E00058076,95.8,0.3,3.9
E00058077,98.3,0.7,1
E00058078,96.5,1.2,2.2
E00058079,94.6,3.2,2.2
E00058080,96.6,0.9,2.5
E00058081,94.9,1.6,3.5
E00058082,96.3,0,3.7
E00058094,93.3,2,4.7
E00058095,98,0.7,1.3
E00058096,91.6,2.2,6.3
E00058097,96.7,0,3.3
E00058098,89.6,0.9,9.5
E00058099,94.7,1.9,3.5
E00058100,95,1.4,3.5
E00058101,93.6,0.8,5.5
E00058102,93.5,1.9,4.6
E00058103,97,1.3,1.7
E00058104,94.8,1.9,3.2
E00058105,96.2,1.6,2.2
E00058106,92.3,3.3,4.4
E00058107,92.4,1.8,5.9
E00058108,97.4,0,2.6
E00058109,94.8,1.2,4
E00058110,96.9,0,3.1
E00058111,89.2,1.4,9.4
E00058112,95.2,0.6,4.3
E00058113,96,1.6,2.4
E00058114,96,0.9,3.1
E00058115,95.2,0.9,3.9
E00058116,93.5,0,6.5
E00058117,98.2,0.5,1.4
E00058118,97.6,0.3,2.1
E00058119,95.5,0,4.5
E00058120,95,0.7,4.3
E00058122,98.7,1.3,0
E00058123,93.8,2.3,3.9
E00058124,93.5,0.6,5.9
E00058125,95,1.4,3.6
E00058436,94.4,1.6,4
E00058437,96.1,2.5,1.5
E00058439,90.3,2.7,6.9
E00058465,96.9,1,2.1
E00058466,97.8,0.6,1.5
E00058467,96.9,1,2.1
E00058468,98.9,0,1.1
E00058469,94.9,1.1,4
E00058470,93.3,0.8,5.9
E00058474,95.6,1.8,2.7
E00058475,94.1,1.8,4.2
E00058477,96.9,0.6,2.5
E00058478,95.6,2.9,1.5
E00058482,98.6,0,1.4
E00058485,96.3,0.3,3.4
E00058488,94.2,2.1,3.6
E00058489,95.7,0.3,3.9
E00058490,94.1,0.3,5.7
E00058492,94.6,0.3,5.2
E00058493,93.1,5.1,1.8
E00058495,95.6,0.3,4.1
E00058496,98,1.3,0.7
E00058501,92.2,2.4,5.4
E00058503,95.9,1.4,2.7
E00058504,97.3,0.9,1.8
E00058505,95.3,1.3,3.4
E00058506,98,0.3,1.6
E00058507,97.1,1,1.9
E00058508,90.8,1.2,8.1
E00058515,96.1,1.6,2.3
E00058516,91.7,2.1,6.3
E00058518,94.3,0.9,4.8
E00058519,90.4,0.4,9.2
E00058520,90.5,2.1,7.4
E00058521,93.6,1.5,4.9
E00058522,86.5,1.1,12.4
E00058523,97,0,3
E00058526,94.6,2.7,2.7
E00058527,97.2,1.7,1.1
E00058529,96.2,1.9,1.9
E00058530,96,1.1,2.8
E00058533,93.1,2.3,4.6
E00058534,95.2,0.8,4
E00058535,97.5,0.9,1.5
E00058536,95.7,1.9,2.3
E00058538,99.1,0,0.9
E00059106,98,0.3,1.7
E00059107,93.8,3.7,2.5
E00059108,92.4,1.4,6.2
E00059109,85.4,1.5,13.1
E00059110,76.8,1.1,22.1
E00059111,97,0,3
E00059112,88.5,1.9,9.6
E00059113,94.2,0.6,5.1
E00059114,96.8,0.8,2.4
E00059115,94.4,0.4,5.3
E00059116,95.3,1.2,3.5
E00059117,93.5,3.2,3.2
E00059118,84.3,1.6,14.1
E00059119,90.9,2.2,6.9
E00059120,91,1.2,7.8
E00059121,95.5,2.8,1.7
E00059122,92.2,0.7,7.1
E00059123,93.8,1,5.2
E00059124,93.1,0.9,5.9
E00059125,82.4,2.9,14.7
E00059126,97.3,0.4,2.3
E00059127,89.4,0.5,10.1
E00059128,92.9,1.3,5.7
E00059129,90.8,1,8.2
E00059130,86,3.8,10.2
E00059131,92.2,1.1,6.7
E00059132,87.8,0,12.2
E00059133,94.2,1.4,4.3
E00059134,86.8,5,8.2
E00059135,97,0,3
E00059136,95.6,1.3,3.1
E00059137,96,0,4
E00059138,83.7,2.7,13.7
E00059139,92.9,2.1,5
E00059140,94.4,0,5.6
E00059141,91.6,0.9,7.5
E00059142,98.8,0,1.2
E00059143,97.6,0,2.4
E00059144,92.3,1.8,5.9
E00059146,89.7,1.1,9.2
E00059147,93,0,7
E00059148,97.2,0,2.8
E00059149,91.3,1.4,7.3
E00059150,91.6,2.3,6.1
E00059151,95.3,1.8,2.9
E00059152,97.3,1,1.7
E00059153,96.1,1.4,2.5
E00059154,98.8,0.4,0.8
E00059155,95.2,0.4,4.3
E00059156,90.9,1.4,7.6
E00059157,95.6,0.7,3.7
E00059158,91.6,2.2,6.2
E00059159,94,0.8,5.2
E00059160,93.3,0.7,6
E00059161,90.8,1.8,7.4
E00059163,92.7,1,6.3
E00059164,97.1,0,2.9
E00059165,94.9,2.2,2.9
E00059166,95.8,1.4,2.8
E00059167,97.9,0,2.1
E00059168,97.2,0,2.8
E00059169,99.1,0.4,0.4
E00059170,98.5,1,0.5
E00059171,96.3,0.9,2.8
E00059174,94.9,1,4.1
E00059175,96.3,0.8,2.9
E00059176,82.2,2.2,15.6
E00059177,94.2,1.6,4.2
E00059178,93.3,0.3,6.4
E00059179,84.4,1.8,13.8
E00059180,92.8,0.4,6.9
E00059181,78.3,3.3,18.4
E00059182,77.1,0.6,22.3
E00059183,89.9,1.1,9.1
E00059184,86.1,1.5,12.5
E00059185,96.4,1.4,2.1
E00059186,89.4,0.3,10.3
E00059187,90.5,0.4,9.1
E00059188,89.1,0.3,10.5
E00165688,96.9,0.5,2.6
E00165689,89.9,0.6,9.4
E00165694,89.1,0.5,10.4
E00169749,97.3,0.3,2.4
E00169750,93.3,0.4,6.4
E00169753,65.7,1.5,32.7
E00169754,69.5,5.3,25.2
E00170435,96.9,0.2,2.8
E00170436,84.4,9.3,6.2
E00170438,95.4,0.5,4.1
E00170439,88.3,3.6,8
E00170441,86.4,3.4,10.2
E00170443,89,1.8,9.2
E00170444,92.2,0,7.8
E00170449,81.6,0.5,17.9
E00170450,90.1,2,7.9
E00170598,96.4,0.7,2.9
E00170618,87.2,1.9,10.9
E00170623,95.3,0.7,4
E00187041,95.5,1,3.5
E00187084,94.3,0,5.7
E00187108,79.6,3.7,16.8
E00187116,96.2,0,3.8
