areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00054534,97.5,2.5
E00056843,85.5,14.5
E00056845,90.3,9.7
E00056846,62.7,37.3
E00056847,79.9,20.1
E00056848,79.5,20.5
E00056878,80.5,19.5
E00056879,74.3,25.7
E00056880,78.8,21.2
E00056881,83.9,16.1
E00056882,75.6,24.4
E00056883,71.3,28.7
E00056884,74.9,25.1
E00056885,66.8,33.2
E00056886,63,37
E00056887,89.4,10.6
E00056888,81.7,18.3
E00056889,58.5,41.5
E00056890,88.8,11.2
E00056891,79.1,20.9
E00056893,68.9,31.1
E00056894,62.1,37.9
E00056895,77.3,22.7
E00056898,48.5,51.5
E00056899,60.5,39.5
E00056900,60.5,39.5
E00056901,59.8,40.2
E00056902,57.7,42.3
E00056903,59.8,40.2
E00056992,77.4,22.6
E00057000,74.1,25.9
E00057030,53.2,46.8
E00057033,64.3,35.7
E00057042,74.8,25.2
E00057045,81.6,18.4
E00057315,72.5,27.5
E00057316,86.2,13.8
E00058043,92.9,7.1
E00058044,99,1
E00058045,95.3,4.7
E00058048,91.9,8.1
E00058049,97.6,2.4
E00058050,93.9,6.1
E00058051,97.4,2.6
E00058052,98.6,1.4
E00058053,96,4
E00058054,94.9,5.1
E00058055,97.6,2.4
E00058057,94.3,5.7
E00058058,98.9,1.1
E00058059,96.4,3.6
E00058060,96.1,3.9
E00058061,95.7,4.3
E00058062,96.8,3.2
E00058063,93.2,6.8
E00058064,97.8,2.2
E00058065,98,2
E00058066,94.7,5.3
E00058067,95.5,4.5
E00058068,98.6,1.4
E00058069,95.7,4.3
E00058070,97.5,2.5
E00058071,93.9,6.1
E00058072,93.5,6.5
E00058073,97,3
E00058074,98.2,1.8
E00058075,95.8,4.2
E00058076,94.8,5.2
E00058077,98.3,1.7
E00058078,94.8,5.2
E00058079,89.8,10.2
E00058080,93.4,6.6
E00058081,93.3,6.7
E00058082,91.3,8.7
E00058094,91.6,8.4
E00058095,93.8,6.3
E00058096,91,9
E00058097,94.6,5.4
E00058098,90.4,9.6
E00058099,93.1,6.9
E00058100,93.9,6.1
E00058101,89.4,10.6
E00058102,91.4,8.6
E00058103,96.3,3.7
E00058104,88.9,11.1
E00058105,92.4,7.6
E00058106,90.1,9.9
E00058107,87.7,12.3
E00058108,93.5,6.5
E00058109,93.2,6.8
E00058110,95.9,4.1
E00058111,86.1,13.9
E00058112,93.5,6.5
E00058113,93.9,6.1
E00058114,94.6,5.4
E00058115,93.9,6.1
E00058116,93,7
E00058117,94.1,5.9
E00058118,95.9,4.1
E00058119,91.9,8.1
E00058120,94,6
E00058122,98.7,1.3
E00058123,93.1,6.9
E00058124,88.2,11.8
E00058125,92.8,7.2
E00058436,91.6,8.4
E00058437,96.6,3.4
E00058439,90.8,9.2
E00058465,97.6,2.4
E00058466,95,5
E00058467,93.7,6.3
E00058468,97.7,2.3
E00058469,94.8,5.2
E00058470,93.3,6.7
E00058474,93.8,6.2
E00058475,94.3,5.7
E00058477,92.2,7.8
E00058478,93.7,6.3
E00058482,93.4,6.6
E00058485,96,4
E00058488,97.9,2.1
E00058489,95.4,4.6
E00058490,91,9
E00058492,91.3,8.7
E00058493,92.1,7.9
E00058495,93.7,6.3
E00058496,97,3
E00058501,92.7,7.3
E00058503,96.6,3.4
E00058504,95.5,4.5
E00058505,92.9,7.1
E00058506,96,4
E00058507,95.8,4.2
E00058508,91.5,8.5
E00058515,95.7,4.3
E00058516,91.8,8.2
E00058518,91.3,8.7
E00058519,90,10
E00058520,92.6,7.4
E00058521,94,6
E00058522,86.9,13.1
E00058523,94.8,5.2
E00058526,92.6,7.4
E00058527,94.4,5.6
E00058529,95.1,4.9
E00058530,96.6,3.4
E00058533,92.1,7.9
E00058534,91.6,8.4
E00058535,95.4,4.6
E00058536,94.9,5.1
E00058538,97.2,2.8
E00059106,96.5,3.5
E00059107,94.7,5.3
E00059108,91.3,8.7
E00059109,79.4,20.6
E00059110,67.5,32.5
E00059111,93.5,6.5
E00059112,83.4,16.6
E00059113,88.5,11.5
E00059114,91.1,8.9
E00059115,92.9,7.1
E00059116,95.7,4.3
E00059117,89.9,10.1
E00059118,83,17
E00059119,87.7,12.3
E00059120,89.1,10.9
E00059121,95.1,4.9
E00059122,89.5,10.5
E00059123,91.5,8.5
E00059124,91.3,8.7
E00059125,76.5,23.5
E00059126,90.9,9.1
E00059127,87,13
E00059128,87.9,12.1
E00059129,88.8,11.2
E00059130,80.5,19.5
E00059131,92.2,7.8
E00059132,88.7,11.3
E00059133,93.7,6.3
E00059134,85.9,14.1
E00059135,91.4,8.6
E00059136,95.6,4.4
E00059137,91.4,8.6
E00059138,83,17
E00059139,89.1,10.9
E00059140,90.3,9.7
E00059141,89.7,10.3
E00059142,95.9,4.1
E00059143,96.4,3.6
E00059144,92,8
E00059146,88.6,11.4
E00059147,90,10
E00059148,94.7,5.3
E00059149,89.9,10.1
E00059150,90.8,9.2
E00059151,94.2,5.8
E00059152,97.7,2.3
E00059153,94.3,5.7
E00059154,94.6,5.4
E00059155,87.4,12.6
E00059156,90.2,9.8
E00059157,92.7,7.3
E00059158,89.9,10.1
E00059159,91.9,8.1
E00059160,90.3,9.7
E00059161,86.9,13.1
E00059163,90.3,9.7
E00059164,95.2,4.8
E00059165,96,4
E00059166,95.4,4.6
E00059167,97.1,2.9
E00059168,96.4,3.6
E00059169,98.3,1.7
E00059170,96.1,3.9
E00059171,92.8,7.2
E00059174,94.5,5.5
E00059175,93,7
E00059176,83.8,16.2
E00059177,93.2,6.8
E00059178,89.7,10.3
E00059179,84.2,15.8
E00059180,92.1,7.9
E00059181,74.2,25.8
E00059182,76.8,23.2
E00059183,84.7,15.3
E00059184,75.3,24.7
E00059185,94.6,5.4
E00059186,87,13
E00059187,86.3,13.7
E00059188,84,16
E00165688,95.3,4.7
E00165689,86.2,13.8
E00165694,83.7,16.3
E00169749,92.9,7.1
E00169750,90.9,9.1
E00169753,68.4,31.6
E00169754,72.7,27.3
E00170435,94.3,5.7
E00170436,84.6,15.4
E00170438,92.8,7.2
E00170439,79.1,20.9
E00170441,78.5,21.5
E00170443,86.6,13.4
E00170444,87.5,12.5
E00170449,78,22
E00170450,84.4,15.6
E00170598,92.5,7.5
E00170618,81.3,18.7
E00170623,92,8
E00187041,94,6
E00187084,95.6,4.4
E00187108,72.3,27.7
E00187116,97.5,2.5
