areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00054534,1.9,2.8,2.2,93.2,0
E00056843,19,1.2,1.2,74.7,3.9
E00056845,1.6,1.3,2.2,94.7,0.3
E00056846,23,7.6,4.2,61.6,3.7
E00056847,11,5.1,4,78.2,1.7
E00056848,37.2,3.9,2.6,56.3,0
E00056878,26.5,4.4,2.2,66.6,0.3
E00056879,1.2,0,2,94.3,2.4
E00056880,16.8,3.1,5.3,73.9,0.9
E00056881,0,15.1,5.3,79.1,0.4
E00056882,3.9,4.3,4.6,87,0.2
E00056883,2.3,21.8,5.1,67.9,2.8
E00056884,7.1,1.9,4.8,84.9,1.3
E00056885,7.8,8.1,7.8,74.2,2.2
E00056886,7.5,19,4,66.7,2.9
E00056887,10.9,1.6,2.3,79.5,5.7
E00056888,2.1,13.4,1.6,80.2,2.7
E00056889,8.9,13.3,3,69.8,5
E00056890,1.4,2.5,2.5,91.9,1.8
E00056891,28.4,5.2,4.6,61.9,0
E00056893,5.6,10.9,5.3,76.9,1.3
E00056894,31.5,7,7.9,49.9,3.7
E00056895,7.9,5.9,6.3,75.6,4.3
E00056898,53.5,5.5,1.5,37.5,2
E00056899,17.8,9.7,4,63,5.4
E00056900,14.4,15.7,4.7,63.1,2.1
E00056901,8.4,18.5,2.8,66.3,4
E00056902,17.4,4.4,2.7,62.4,13
E00056903,19.9,15.5,2.3,58.1,4.2
E00056992,1.1,21.2,4.2,70.6,2.9
E00057000,4.2,6.9,3.8,82.1,3.1
E00057030,5.7,47.7,5,37.4,4.3
E00057033,2.2,31.1,3.5,59.2,3.9
E00057042,6.7,19.3,5.6,66.7,1.8
E00057045,6.6,7.3,5.6,78.3,2.1
E00057315,9,7.6,3.3,70.1,10
E00057316,3.4,6.3,3,86.5,0.8
E00058043,1.9,0.9,1.2,96,0
E00058044,1.3,0,1.7,96.3,0.7
E00058045,1.7,0,1.7,96.6,0
E00058048,6.3,0,2.1,89.8,1.8
E00058049,0.4,0.8,2,93.7,3.1
E00058050,3.7,2.4,1.8,92.1,0
E00058051,1.1,0,0,98.9,0
E00058052,0,0.5,0,99.5,0
E00058053,2,0,0.3,97.4,0.3
E00058054,2.7,0,1.6,95.7,0
E00058055,2.4,0.6,0.6,96.4,0
E00058057,6,0.2,1.7,92.1,0
E00058058,0.4,0.4,1.1,98.1,0
E00058059,6.1,1,1.7,91.2,0
E00058060,5.5,0.6,1.3,92.6,0
E00058061,3.5,0,0,96.1,0.4
E00058062,2.6,0.9,2.3,93.9,0.3
E00058063,1.5,1.1,2.7,93.2,1.5
