areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00054534,96.2,2.3,1.5
E00056843,87.9,12.1,0
E00056845,100,0,0
E00056846,42.2,57.3,0.5
E00056847,50.6,49.4,0
E00056848,86.2,13.8,0
E00056878,96.7,3.3,0
E00056879,89,11,0
E00056880,88.5,11.5,0
E00056881,15.4,84.6,0
E00056882,39,61,0
E00056883,12.6,87.4,0
E00056884,71.1,28.9,0
E00056885,91.8,8.2,0
E00056886,11.1,88.9,0
E00056887,92.6,7.4,0
E00056888,23.4,76.6,0
E00056889,84.4,15.6,0
E00056890,52.9,47.1,0
E00056891,82.6,17.4,0
E00056893,88.8,11.2,0
E00056894,39.4,60.6,0
E00056895,33.8,66.3,0
E00056898,79.9,20.1,0
E00056899,66.9,33.1,0
E00056900,24.3,75.7,0
E00056901,17.6,82.4,0
E00056902,80.8,19.2,0
E00056903,54.2,45.8,0
E00056992,94.3,5.7,0
E00057000,92.5,7.5,0
E00057030,9.5,89.2,1.3
E00057033,5.6,94.4,0
E00057042,98.3,1.7,0
E00057045,90.9,9.1,0
E00057315,72,28,0
E00057316,70.2,29.8,0
E00058043,82.9,17.1,0
E00058044,95.8,4.2,0
E00058045,72.5,26.7,0.8
E00058048,91.2,5.4,3.4
E00058049,99.1,0.9,0
E00058050,100,0,0
E00058051,99.2,0.8,0
E00058052,100,0,0
E00058053,99.2,0.8,0
E00058054,98.2,1.8,0
E00058055,90.3,9.7,0
E00058057,96.9,3.1,0
E00058058,99,1,0
E00058059,93.3,6.2,0.5
E00058060,99.2,0.8,0
E00058061,100,0,0
E00058062,98.6,1.4,0
E00058063,74,26,0
E00058064,95.2,4.8,0
E00058065,54.4,45.6,0
E00058066,96.8,3.2,0
E00058067,92,8,0
E00058068,100,0,0
E00058069,100,0,0
E00058070,97.8,2.2,0
E00058071,93.1,6.9,0
E00058072,64.1,35.9,0
E00058073,77.8,22.2,0
E00058074,99.2,0.8,0
E00058075,97.7,2.3,0
E00058076,99.1,0.9,0
E00058077,100,0,0
E00058078,94.4,5.6,0
E00058079,100,0,0
E00058080,86.3,13.7,0
E00058081,75.4,24.6,0
E00058082,82.4,17.6,0
E00058094,93.7,6.3,0
E00058095,85.2,14.8,0
E00058096,91.8,8.2,0
E00058097,69,31,0
E00058098,87,13,0
E00058099,87.9,12.1,0
E00058100,96.1,3.9,0
E00058101,99.2,0.8,0
E00058102,98.5,1.5,0
E00058103,99.3,0.7,0
E00058104,100,0,0
E00058105,99.2,0.8,0
E00058106,100,0,0
E00058107,100,0,0
E00058108,82.4,17.6,0
E00058109,81.8,18.2,0
E00058110,88.5,11.5,0
E00058111,76.1,23.9,0
E00058112,97.9,2.1,0
E00058113,92.5,7.5,0
E00058114,92.6,7.4,0
E00058115,100,0,0
E00058116,65.8,34.2,0
E00058117,100,0,0
E00058118,73.3,26.7,0
E00058119,74.8,25.2,0
E00058120,94.1,5.9,0
E00058122,100,0,0
E00058123,84.3,15.7,0
E00058124,13.6,86.4,0
E00058125,99.2,0.8,0
E00058436,94.7,5.3,0
E00058437,100,0,0
E00058439,81.8,18.2,0
E00058465,100,0,0
E00058466,100,0,0
E00058467,96.2,3.8,0
E00058468,98.7,1.3,0
E00058469,77.4,22.6,0
E00058470,86.1,13.9,0
E00058474,80.8,19.2,0
E00058475,56.6,43.4,0
E00058477,89.9,10.1,0
E00058478,68.2,31.8,0
E00058482,81.1,18.9,0
E00058485,53.3,46.7,0
E00058488,100,0,0
E00058489,84.7,15.3,0
E00058490,82.6,17.4,0
E00058492,67.7,32.3,0
E00058493,74.1,25.9,0
E00058495,83.1,16.9,0
E00058496,95.5,4.5,0
E00058501,100,0,0
E00058503,97.7,1.5,0.8
E00058504,89.6,10.4,0
E00058505,81.9,18.1,0
E00058506,100,0,0
E00058507,91,9,0
E00058508,80.4,19.6,0
E00058515,100,0,0
E00058516,75.5,24.5,0
E00058518,66.9,33.1,0
E00058519,44.9,55.1,0
E00058520,70.4,29.6,0
E00058521,91,9,0
E00058522,71.4,28.6,0
E00058523,94.6,5.4,0
E00058526,86.6,13.4,0
E00058527,99.3,0.7,0
E00058529,65.6,34.4,0
E00058530,31.2,68.8,0
E00058533,95,5,0
E00058534,15.5,84.5,0
E00058535,82.3,17.7,0
E00058536,94,6,0
E00058538,73.3,26.7,0
E00059106,99.3,0.7,0
E00059107,90.3,9.7,0
E00059108,93.7,6.3,0
E00059109,78.3,21.7,0
E00059110,62.4,37.6,0
E00059111,100,0,0
E00059112,73.6,26.4,0
E00059113,63.3,36.7,0
E00059114,100,0,0
E00059115,100,0,0
E00059116,71.8,28.2,0
E00059117,68.1,31.9,0
E00059118,61.5,38.5,0
E00059119,81.6,18.4,0
E00059120,95.5,4.5,0
E00059121,100,0,0
E00059122,77,23,0
E00059123,96.4,3.6,0
E00059124,90.5,9.5,0
E00059125,84.4,15.6,0
E00059126,95.2,4.8,0
E00059127,14.9,85.1,0
E00059128,75.5,24.5,0
E00059129,80.5,19.5,0
E00059130,97.1,2.9,0
E00059131,74,26,0
E00059132,100,0,0
E00059133,93.7,6.3,0
E00059134,78.3,21.7,0
E00059135,70.4,29.6,0
E00059136,100,0,0
E00059137,99.1,0.9,0
E00059138,75.8,24.2,0
E00059139,98.1,1.9,0
E00059140,98,2,0
E00059141,95.7,4.3,0
E00059142,77.6,22.4,0
E00059143,98.4,1.6,0
E00059144,100,0,0
E00059146,100,0,0
E00059147,41.4,58.6,0
E00059148,97.3,2.7,0
E00059149,88.9,11.1,0
E00059150,90.8,8.4,0.8
E00059151,65.1,34.9,0
E00059152,87,13,0
E00059153,100,0,0
E00059154,93.1,6.9,0
E00059155,64.3,35.7,0
E00059156,96.8,3.2,0
