areacd,sex-001,sex-002
E00054534,48,52
E00056843,48.4,51.6
E00056845,56.6,43.4
E00056846,43.3,56.7
E00056847,51,49
E00056848,52.8,47.2
E00056878,51.9,48.1
E00056879,47.8,52.2
E00056880,51.1,48.9
E00056881,39.6,60.4
E00056882,41.9,58.1
E00056883,45.6,54.4
E00056884,47.9,52.1
E00056885,48.6,51.4
E00056886,38.7,61.3
E00056887,50.5,49.5
E00056888,45.4,54.6
E00056889,42.4,57.6
E00056890,46.2,53.8
E00056891,52.6,47.4
E00056893,51.5,48.5
E00056894,43.1,56.9
E00056895,48.6,51.4
E00056898,47.5,52.5
E00056899,42.9,57.1
E00056900,40.7,59.3
E00056901,47.6,52.4
E00056902,47.6,52.4
E00056903,51.7,48.3
E00056992,53.5,46.5
E00057000,52.1,47.9
E00057030,39.4,60.6
E00057033,41.9,58.1
E00057042,55.6,44.4
E00057045,56.1,43.9
E00057315,41.6,58.4
E00057316,49.4,50.6
E00058043,52.6,47.4
E00058044,54.5,45.5
E00058045,54.1,45.9
E00058048,47.9,52.1
E00058049,53,47
E00058050,54,46
E00058051,54.9,45.1
E00058052,53.2,46.8
E00058053,48.5,51.5
E00058054,51.6,48.4
E00058055,52.3,47.7
E00058057,52.4,47.6
E00058058,47.7,52.3
E00058059,50.5,49.5
E00058060,51.1,48.9
E00058061,52.8,47.2
E00058062,51.3,48.7
E00058063,50.8,49.2
E00058064,52.2,47.8
E00058065,56.5,43.5
E00058066,51.8,48.2
E00058067,50.6,49.4
E00058068,53.9,46.1
E00058069,49.8,50.2
E00058070,51.6,48.4
E00058071,51.4,48.6
E00058072,45.4,54.6
E00058073,49.9,50.1
E00058074,49.6,50.4
E00058075,51.7,48.3
E00058076,50.2,49.8
E00058077,51.2,48.8
E00058078,49.5,50.5
E00058079,51.7,48.3
E00058080,54.3,45.7
E00058081,51.3,48.7
E00058082,49.1,50.9
E00058094,51,49
E00058095,50.3,49.7
E00058096,46.6,53.4
E00058097,50.6,49.4
E00058098,49.7,50.3
E00058099,51.7,48.3
E00058100,51.8,48.2
E00058101,51.8,48.2
E00058102,49.8,50.2
E00058103,45.2,54.8
E00058104,51,49
E00058105,52.5,47.5
E00058106,49.1,50.9
E00058107,47.4,52.6
E00058108,48.9,51.1
E00058109,47.4,52.6
E00058110,52.6,47.4
E00058111,48.4,51.6
E00058112,53.1,46.9
E00058113,51.6,48.4
E00058114,48.9,51.1
E00058115,50.8,49.2
E00058116,56.9,43.1
E00058117,55.5,44.5
E00058118,54.3,45.7
E00058119,59,41
E00058120,49.2,50.8
E00058122,52.6,47.4
E00058123,52.7,47.3
E00058124,45.9,54.1
E00058125,57,43
E00058436,49.8,50.2
E00058437,51.5,48.5
E00058439,47.3,52.7
E00058465,49.1,50.9
E00058466,52,48
E00058467,52.1,47.9
E00058468,49.7,50.3
E00058469,50.6,49.4
E00058470,52.7,47.3
E00058474,56,44
E00058475,49,51
E00058477,49,51
E00058478,49.9,50.1
E00058482,55.1,44.9
E00058485,55.9,44.1
E00058488,50.9,49.1
E00058489,50.2,49.8
E00058490,48,52
E00058492,52.2,47.8
E00058493,53.2,46.8
E00058495,55.2,44.8
E00058496,52.6,47.4
E00058501,51.7,48.3
E00058503,50.5,49.5
E00058504,51,49
E00058505,49.8,50.2
E00058506,53.5,46.5
E00058507,51.9,48.1
E00058508,50.4,49.6
E00058515,50.8,49.2
E00058516,53.1,46.9
E00058518,48.8,51.2
E00058519,46.5,53.5
E00058520,47.3,52.7
E00058521,54.3,45.7
E00058522,56.2,43.8
E00058523,52.8,47.2
E00058526,48.3,51.7
E00058527,50.6,49.4
E00058529,53,47
E00058530,54.8,45.2
E00058533,51,49
E00058534,43.6,56.4
E00058535,52.8,47.2
E00058536,53.7,46.3
E00058538,54.6,45.4
E00059106,53.9,46.1
E00059107,48.9,51.1
E00059108,50.9,49.1
E00059109,57.4,42.6
E00059110,47.5,52.5
E00059111,48.2,51.8
E00059112,52,48
E00059113,52.2,47.8
E00059114,50.2,49.8
E00059115,48.9,51.1
E00059116,57.8,42.2
E00059117,61.2,38.8
E00059118,50.8,49.2
E00059119,52.3,47.7
E00059120,50,50
E00059121,52.4,47.6
E00059122,52.5,47.5
E00059123,51.6,48.4
E00059124,55,45
E00059125,49.5,50.5
E00059126,51.9,48.1
E00059127,45,55
E00059128,51.9,48.1
E00059129,53.5,46.5
E00059130,49.8,50.2
E00059131,53.4,46.6
E00059132,53.4,46.6
E00059133,52.2,47.8
E00059134,52.7,47.3
E00059135,51.9,48.1
E00059136,46.9,53.1
E00059137,56.7,43.3
E00059138,53.4,46.6
E00059139,51,49
E00059140,56,44
E00059141,53,47
E00059142,53.3,46.7
E00059143,52.8,47.2
E00059144,53.1,46.9
E00059146,50,50
E00059147,47,53
E00059148,54.3,45.7
E00059149,53.8,46.2
E00059150,45.6,54.4
E00059151,50,50
E00059152,45.5,54.5
E00059153,50.7,49.3
E00059154,46.5,53.5
E00059155,54.9,45.1
E00059156,54,46
E00059157,47.8,52.2
E00059158,51.1,48.9
E00059159,55.7,44.3
E00059160,51.5,48.5
E00059161,50.8,49.2
E00059163,48.8,51.2
E00059164,51.7,48.3
E00059165,53.1,46.9
E00059166,53.2,46.8
E00059167,50.4,49.6
E00059168,54.9,45.1
E00059169,51.3,48.7
E00059170,48.3,51.7
E00059171,52,48
E00059174,50,50
E00059175,54.7,45.3
E00059176,51.4,48.6
E00059177,51.1,48.9
E00059178,57.1,42.9
E00059179,56.1,43.9
E00059180,49.5,50.5
E00059181,43,57
E00059182,52.7,47.3
E00059183,54.2,45.8
E00059184,50.7,49.3
E00059185,52.7,47.3
E00059186,49.5,50.5
E00059187,55.8,44.2
E00059188,56.1,43.9
E00165688,51.3,48.7
E00165689,55.3,44.7
E00165694,56.1,43.9
E00169749,51,49
