areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00054534,18.5,44.4,19.3,17.8
E00056843,29.3,35.7,17.1,17.9
E00056845,16.5,33.9,21.7,27.8
E00056846,53.8,23.1,11.5,11.5
E00056847,52.7,31.3,10.4,5.5
E00056848,34.7,32.3,9.7,23.4
E00056878,18.3,35.8,17.5,28.3
E00056879,32.2,43.2,11.9,12.7
E00056880,44.7,27.2,14.9,13.2
E00056881,50.4,23.1,14.5,12
E00056882,50.6,34.3,7.8,7.3
E00056883,53.1,23.4,11.5,12
E00056884,48.3,25.9,15,10.9
E00056885,29.9,26.8,15,28.3
E00056886,61.5,24.8,8.3,5.5
E00056887,27.3,34.2,17.4,21.1
E00056888,57.7,21.2,10.6,10.6
E00056889,35.6,28.8,18.4,17.2
E00056890,35.5,37,15.9,11.6
E00056891,49.5,20.9,8.8,20.9
E00056893,38.2,26.6,19.1,16.2
E00056894,48,28.1,10.7,13.3
E00056895,61.6,25.2,8.8,4.4
E00056898,26.5,22.1,14.7,36.8
E00056899,38.8,35.9,13.5,11.8
E00056900,71.7,13.8,4.1,10.3
E00056901,58.9,33.5,4.4,3.2
E00056902,26.1,26.8,12.4,34.6
E00056903,35.5,30,14.8,19.7
E00056992,24.3,29.3,20,26.4
E00057000,31.4,27.6,19,21.9
E00057030,64.8,11.3,6.9,17
E00057033,67.6,17.2,9,6.2
E00057042,17.8,33.1,16.1,33.1
E00057045,26.3,31.4,26.3,16.1
E00057315,54.6,31.9,7.6,5.9
E00057316,49.6,29,14.5,6.9
E00058043,41.8,33.9,12.7,11.5
E00058044,26.3,48.9,13.1,11.7
E00058045,44.7,34.1,13,8.1
E00058048,24.1,35.2,15.9,24.8
E00058049,33.6,35.3,18.5,12.6
E00058050,31.9,29.7,16.7,21.7
E00058051,29.6,40.8,18.4,11.2
E00058052,33.3,42.6,13,11.1
E00058053,22.4,42.4,14.4,20.8
E00058054,25,41.1,18.8,15.2
E00058055,37,36.4,10.4,16.2
E00058057,29.3,38.2,20.4,12
E00058058,17.8,33.7,24.8,23.8
E00058059,23.1,36.9,17.4,22.6
E00058060,22.5,40.3,17.1,20.2
E00058061,34.3,44.5,8,13.1
E00058062,26.8,35.9,16.2,21.1
E00058063,26.6,50.8,11.3,11.3
E00058064,29.4,40.5,16.7,13.5
E00058065,45,35,11.3,8.8
E00058066,27.9,32.6,20.9,18.6
E00058067,33.6,32.9,15,18.6
E00058068,33.3,44.9,10.1,11.6
E00058069,15.6,45.9,18,20.5
E00058070,33.3,42.2,14.1,10.4
E00058071,29.3,29.3,20.7,20.7
E00058072,40.4,32.7,12.8,14.1
E00058073,37.1,36.6,12.1,14.3
E00058074,25.8,43.3,10.8,20
E00058075,22.4,28.4,16.4,32.8
E00058076,17.2,35.3,23.3,24.1
E00058077,22.6,40,13,24.3
E00058078,26.9,36.3,16.9,20
E00058079,6.8,32,22.3,38.8
E00058080,46.4,29.7,10.1,13.8
E00058081,32.8,26,16.8,24.4
E00058082,26.5,32,22.1,19.3
E00058094,33.3,41.7,14.6,10.4
E00058095,31.1,35.6,19.3,14.1
E00058096,23,41.5,20,15.6
E00058097,43.8,37.5,11.7,7
E00058098,40.1,33.3,15.4,11.1
E00058099,8.6,38.8,26.7,25.9
E00058100,34.6,36.2,13.8,15.4
E00058101,11.6,37.2,19.4,31.8
E00058102,16.7,48.5,20.5,14.4
E00058103,26.1,41,17.9,14.9
E00058104,23.7,50.4,12.9,12.9
E00058105,17.5,43.7,15.1,23.8
E00058106,22.7,45.4,17.6,14.3
E00058107,7.1,32.7,19.5,40.7
E00058108,32,32,21.3,14.8
E00058109,28.2,38.2,18.2,15.5
E00058110,29.8,41.2,14.5,14.5
E00058111,49.3,30.4,11.9,8.4
E00058112,24.6,40.8,12,22.5
E00058113,40.9,42.3,13.1,3.6
E00058114,43.4,36.9,12.3,7.4
E00058115,19.6,40,19.6,20.9
E00058116,48.6,27.9,9.9,13.5
E00058117,41.4,46.9,7.8,3.9
E00058118,35.3,21,21,22.7
E00058119,38.2,34.3,12.7,14.7
E00058120,22,33.3,17.9,26.8
E00058122,38.6,44.9,13.4,3.1
E00058123,35.2,39.2,14.4,11.2
E00058124,53.8,32.7,10.6,2.9
E00058125,37.8,38.6,13.4,10.2
E00058436,27.2,40.4,18.4,14
E00058437,35.8,44.3,9.4,10.4
E00058439,35.1,30.6,14.4,19.8
E00058465,29.1,36.2,15.7,18.9
E00058466,10.2,33.3,19.4,37
E00058467,15.2,35.2,21,28.6
E00058468,28.2,34.9,14.8,22.1
E00058469,35,34.4,14.7,16
E00058470,26.9,38.3,19.2,15.6
E00058474,31.5,32.2,21.2,15.1
E00058475,49.1,26,12.1,12.7
E00058477,32.2,33.6,15.4,18.8
E00058478,35.9,37,10.9,16.1
E00058482,32.9,40.3,12.8,14.1
E00058485,67.1,17.9,7.1,7.9
E00058488,25.5,38,16.8,19.7
E00058489,35.9,25.2,18.3,20.6
E00058490,32.5,33.8,21.3,12.5
E00058492,38.8,40.4,10.4,10.4
E00058493,47.6,32,8.8,11.6
E00058495,35.4,42.9,13.7,8.1
E00058496,30.6,33.6,20.9,14.9
E00058501,28.2,32.4,21.8,17.6
E00058503,31.8,32.6,15.5,20.2
E00058504,21.7,35.5,23.2,19.6
