areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00002554,14.2,23.6,54.1,8.1
E00002555,8.8,25,56.9,9.4
E00002556,7.7,21.7,60.1,10.5
E00002571,7.6,10.5,54.1,27.9
E00002572,15.4,19.5,56.4,8.7
E00002573,9.9,15.3,56.4,18.3
E00002575,12,12,65.7,10.2
E00002576,9.4,16.9,55.6,18.1
E00002587,7.7,15.5,66.7,10.1
E00002588,15.3,24.3,50.3,10.2
E00002589,11.7,22.5,54,11.7
E00002591,11.7,15.7,59.1,13.5
E00002592,11.9,17.8,55.9,14.4
E00002593,12.1,18.4,56,13.5
E00002594,13.4,20.1,53.1,13.4
E00002595,11.6,19.4,59.3,9.7
E00002596,12.9,28.4,51.7,7
E00002597,16,18.9,51.4,13.7
E00002598,13.5,17.6,57,11.9
E00002599,6.7,12.1,63.6,17.6
E00002600,6.9,12.7,65.3,15
E00002601,8.2,25.5,57.1,9.2
E00002602,9,15.2,61.6,14.2
E00002603,10,28,50.5,11.5
E00002604,14.9,18.8,54,12.4
E00002605,7.2,11.6,57.2,23.9
E00002606,9,14.2,58.2,18.7
E00002809,10.3,22.7,53,14.1
E00002812,12.3,18.2,51.3,18.2
E00002813,14.2,18.4,53.2,14.2
E00002814,8.5,6.7,67.9,17
E00002817,8.2,18.2,55.3,18.2
E00002818,6.9,17.7,62.3,13.1
E00002819,8.7,14.8,61.2,15.3
E00002823,6.3,12.6,67.1,14
E00002835,17.3,15.6,50.3,16.8
E00002841,9,16,58.5,16.5
E00002842,12.8,12.3,58.7,16.2
E00002843,12,12.8,55.2,20
E00005978,13,22,57.7,7.3
E00005980,9.9,18.3,60.6,11.3
E00005993,17.3,21.3,46,15.3
E00006008,12,16.6,50.9,20.6
E00006182,13.5,15.9,61.9,8.7
E00006183,11.5,19,59.8,9.8
E00006190,14.6,21.4,52.9,11.2
E00006191,9.2,22.1,60.1,8.6
E00006192,12.6,12.3,63.9,11.2
E00006195,12.2,12.2,66.9,8.6
E00006197,10.9,17.8,57.4,13.9
E00006201,6,28.2,59.1,6.7
E00006203,10.8,11.8,69.1,8.3
E00006204,8.7,18.1,65.9,7.3
E00006206,9.1,14.5,64.5,12
E00006207,7.7,14.9,63.7,13.7
E00006208,17,21.6,53.6,7.8
E00006209,9.6,15.5,67.2,7.7
E00006210,11.3,27.4,55.4,6
E00006211,16,16.7,59.2,8.2
E00006212,13.1,19.8,50,17.1
E00006213,15,24.3,56.1,4.7
E00006214,11.5,20.4,48.4,19.7
E00006216,13.3,20,55.8,10.8
E00006217,12.8,17.7,61.6,7.9
E00006218,8.7,10.7,71.1,9.4
E00006220,11.2,16.8,59.2,12.8
E00006221,17.6,13.9,52.9,15.6
E00009359,18.4,13.2,57,11.4
E00009360,16,18.6,56.2,9.3
E00009361,10.2,19.7,62.8,7.3
E00009362,15.3,20,53.7,11.1
E00009363,12.2,26.4,53.4,8.1
E00009366,11.5,20.2,59.6,8.7
E00009367,11.5,14.5,62.4,11.5
E00009368,10.4,17.5,57.8,14.3
E00009369,12.2,20.9,54.1,12.8
E00009373,11,19.1,61.8,8.1
E00009374,11.5,15.4,56.9,16.2
E00009375,8,21.1,53.1,17.7
E00009376,11.6,21.1,59.2,8.2
E00009377,13.2,17.4,56.2,13.2
E00009378,5,18.1,67.3,9.5
E00009379,6.6,11.3,74.5,7.5
E00009380,8.3,23.6,56.3,11.8
E00009381,24.3,17.8,45.8,12.1
E00009383,10.7,10.7,73.2,5.4
E00009384,13,16.3,66.3,4.3
E00009734,17.4,12.8,57,12.8
E00009794,16.3,30.1,47.2,6.5
E00009796,14.1,19.2,59.3,7.3
E00009797,19.7,27.9,49,3.4
E00009798,11.6,20.4,59.2,8.8
E00009799,12,26.3,54.9,6.9
E00009800,12.8,27,57.4,2.7
E00009801,11.2,23.2,52.8,12.8
E00009802,16.1,19,57.7,7.1
E00009803,7,15.6,62.8,14.6
E00009805,16.2,27.2,51.5,5.1
E00009806,14.8,18.1,56.8,10.3
E00009807,15.9,22.5,53.6,8
E00009808,17.1,21.9,59,1.9
E00009809,10.2,16.8,65,8
E00009810,11.8,16.5,61.8,10
E00009811,12.4,28.6,52.2,6.8
E00009812,15.5,28.7,44.2,11.6
E00009813,8.2,12.3,55.9,23.6
E00009815,12,24,56,8
E00009816,10.5,12.6,59.4,17.5
E00009817,5.4,9.3,69.5,15.8
E00009826,13.7,23.9,55.6,6.8
E00009827,16.9,24.1,47,12
E00009828,13.5,27.7,53.9,5
E00009829,10.8,22.5,61.3,5.4
E00009830,8.1,24.8,63.1,4
E00009831,9.5,35,48.2,7.3
E00014446,17.1,21.1,48.8,13
E00014450,15.9,20.6,49.5,14
E00014451,16.7,13.3,50.8,19.2
E00014453,10.3,27.9,44.1,17.6
E00014456,10,12.7,52,25.3
E00014458,17.1,14.6,41.5,26.8
E00014460,16.8,15,43.1,25.1
E00014615,13.6,28,53.6,4.8
E00014619,19.1,30,44.5,6.4
