areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00002554,56.2,3.9,39.9
E00002555,60,4.5,35.5
E00002556,62.6,7.7,29.6
E00002571,66.7,6.6,26.7
E00002572,52.9,8.9,38.2
E00002573,61,6.6,32.4
E00002575,70.3,3.4,26.3
E00002576,69.9,4.8,25.3
E00002587,60.1,3.2,36.7
E00002588,57.5,6.4,36.1
E00002589,60.3,7.1,32.6
E00002591,73.5,7,19.5
E00002592,72.8,3.6,23.7
E00002593,68.4,4.6,27
E00002594,62.6,6.1,31.3
E00002595,68.5,5.9,25.5
E00002596,60.3,3.9,35.8
E00002597,62.1,7.8,30.1
E00002598,63.1,5.2,31.7
E00002599,56.7,4.2,39.1
E00002600,73.8,4.2,21.9
E00002601,55.2,7,37.8
E00002602,64.1,5.2,30.7
E00002603,55.7,5,39.2
E00002604,61.1,7.6,31.3
E00002605,60.4,4.3,35.2
E00002606,69.8,6.3,24
E00002809,67.3,5.1,27.6
E00002812,69.1,4.1,26.8
E00002813,66.8,3.9,29.3
E00002814,74,4,22
E00002817,71,6.7,22.3
E00002818,65,4.1,30.8
E00002819,66.6,4,29.4
E00002823,72.4,5.1,22.4
E00002835,60.3,1.7,38
E00002841,66.8,3.7,29.5
E00002842,71.3,2,26.7
E00002843,60.1,6.4,33.5
E00005978,52.5,10.8,36.7
E00005980,47.1,4,48.8
E00005993,63,3.1,33.9
E00006008,71.7,3.6,24.7
E00006182,57.7,5,37.3
E00006183,67.8,5.4,26.7
E00006190,69.5,7.5,23.1
E00006191,49.5,8.8,41.7
E00006192,66.2,7.4,26.4
E00006195,59.7,5.6,34.8
E00006197,60.9,7.7,31.4
E00006201,51.3,6.4,42.3
E00006203,64.6,6.6,28.8
E00006204,60,8,32
E00006206,61.2,9.5,29.4
E00006207,63.3,4.8,31.9
E00006208,50.3,10.5,39.1
E00006209,68.7,5.9,25.4
E00006210,60.1,6.4,33.5
E00006211,66.5,11.2,22.2
E00006212,62.4,3.9,33.7
E00006213,54.1,6.2,39.7
E00006214,55.5,2.5,42
E00006216,58.6,8,33.5
E00006217,54.4,6.7,38.9
E00006218,64.6,0.9,34.5
E00006220,58.1,5.7,36.2
E00006221,65.7,5.9,28.4
E00009359,54.3,3.8,41.8
E00009360,55.3,6,38.7
E00009361,50.4,5.9,43.8
E00009362,62.9,4.6,32.5
E00009363,52.3,4.9,42.8
E00009366,64.6,7.3,28
E00009367,68.9,9.4,21.7
E00009368,57,5.2,37.8
E00009369,61.2,8.3,30.6
E00009373,49.1,6.7,44.2
E00009374,53.3,6.1,40.6
E00009375,66.8,4.2,29
E00009376,50.3,8.8,40.8
E00009377,57.7,2.4,39.9
E00009378,53.5,5.1,41.4
E00009379,51.7,7.6,40.8
E00009380,53.9,7.1,39
E00009381,53.1,8.7,38.3
E00009383,55.3,5.1,39.5
E00009384,51.4,4.5,44.1
E00009734,70,4.7,25.4
E00009794,47.3,10.8,41.9
E00009796,55.6,4.1,40.3
E00009797,53.6,9.5,36.9
E00009798,59.7,11.3,29
E00009799,52.7,7,40.2
E00009800,47.6,7.8,44.7
E00009801,47,9.8,43.2
E00009802,53.5,5.7,40.8
E00009803,51.4,6.5,42.1
E00009805,46.6,6.2,47.3
E00009806,45.5,3.3,51.2
E00009807,52.9,8.4,38.7
E00009808,52.8,5.5,41.7
E00009809,55.1,5.5,39.4
E00009810,56.6,5.1,38.4
E00009811,53.1,7.2,39.7
E00009812,56.2,8.9,34.9
E00009813,74.9,5.4,19.7
E00009815,51.7,7.9,40.4
E00009816,61.1,3.8,35
E00009817,78.8,5.1,16.1
E00009826,52.9,4.9,42.2
E00009827,55.7,7,37.3
E00009828,52.6,7.5,39.8
E00009829,46.1,8.6,45.3
E00009830,55.1,6.5,38.4
E00009831,53.8,5.9,40.3
E00014446,51,7.9,41.1
E00014450,54.9,6.7,38.5
E00014451,62.1,5.8,32.1
E00014453,44.6,3.8,51.6
E00014456,61,1.6,37.4
E00014458,60.8,2.5,36.8
E00014460,60.3,6.5,33.2
E00014615,45,8.3,46.8
E00014619,47.6,7.4,45
E00014620,48.1,6.4,45.4
E00014624,45,6.3,48.7
E00014625,45.7,7.3,47
E00014627,42.6,7.1,50.3
E00014629,38.1,7.5,54.4
E00014630,39.7,6.9,53.4
E00014631,42,7.6,50.4
E00014632,41.1,10.3,48.7
E00014633,64,4,32
E00014635,53.2,6.3,40.5
E00014636,42.5,3.9,53.6
E00014637,61.5,1.6,36.9
E00014638,49.7,2.8,47.5
E00014640,63,7.1,29.9
E00014641,35.5,0.9,63.6
E00014643,67,10.7,22.3
E00166867,58,5.9,36.1
E00167291,81.6,0.6,17.9
E00167292,89.4,2.6,7.9
E00167294,53.7,8.3,38
E00167295,48.5,6.3,45.2
