areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00002554,40,28.7,14,17.3
E00002555,35.2,29.7,11.7,23.4
E00002556,25.1,29.9,17.5,27.5
E00002571,32.2,24.8,20.7,22.3
E00002572,58.5,17.5,14.8,9.3
E00002573,28.7,28.7,14,28.7
E00002575,37.1,31.5,16.1,15.3
E00002576,29.2,27.4,17,26.4
E00002587,17.2,27.9,24.6,30.3
E00002588,32.6,28.5,12.5,26.4
E00002589,42.5,22.1,17.7,17.7
E00002591,23.9,34.8,21.3,20
E00002592,40.5,21.4,16,22.1
E00002593,19.6,34.1,20.3,26.1
E00002594,26.9,32.7,21.8,18.6
E00002595,26.6,22.8,19,31.6
E00002596,32,32,16,19.9
E00002597,32.2,30.9,18.1,18.8
E00002598,25.7,30.3,24.3,19.7
E00002599,49.1,26.3,13.1,11.4
E00002600,28.9,29.8,21.5,19.8
E00002601,31.4,28,20,20.6
E00002602,28.3,18.4,24.3,28.9
E00002603,48.1,19.4,18,14.6
E00002604,39.7,21.8,18.4,20.1
E00002605,48.1,20.6,15.3,16
E00002606,35,38.8,13.6,12.6
E00002809,21.2,27.1,21.2,30.5
E00002812,27.3,27.3,25,20.5
E00002813,27.3,32.7,18.2,21.8
E00002814,17.3,38.2,27.3,17.3
E00002817,27.6,39,15.4,17.9
E00002818,26.4,32.6,17.8,23.3
E00002819,33.8,30.5,16.9,18.8
E00002823,28.1,27.1,28.1,16.7
E00002835,16.8,25.2,19.3,38.7
E00002841,24.4,25.2,21.3,29.1
E00002842,16.2,29.7,26.1,27.9
E00002843,25.8,28.9,20.6,24.7
E00005978,32.8,30.6,14.2,22.4
E00005980,38,28.2,8.5,25.4
E00005993,21.5,22.3,16.9,39.2
E00006008,26.7,44.8,15.5,12.9
E00006182,33,26.8,18.8,21.4
E00006183,44.8,30.9,15.8,8.5
E00006190,29.1,27,20.6,23.4
E00006191,24.6,21.7,23.2,30.4
E00006192,20.1,22.6,25.6,31.7
E00006195,45.8,29.6,13.4,11.3
E00006197,25.3,28.2,21.8,24.7
E00006201,23.2,25.6,21.6,29.6
E00006203,24.2,22.6,20.2,33.1
E00006204,35.5,26.4,7.6,30.5
E00006206,20.7,26.4,14.3,38.6
E00006207,34.2,14.2,16.1,35.5
E00006208,20,24.8,16.8,38.4
E00006209,24,20,13.3,42.7
E00006210,21.7,38.4,17.4,22.5
E00006211,35.7,33.2,14.1,17.1
E00006212,25.3,24,20.1,30.5
E00006213,47,23.1,13.7,16.2
E00006214,20.9,35.7,18.6,24.8
E00006216,20,31.3,22.1,26.7
E00006217,34.2,33.6,11.6,20.5
E00006218,44.7,28,14.4,12.9
E00006220,25.4,17.7,17.7,39.2
E00006221,26.8,42.6,10.9,19.7
E00009359,56.5,23.9,9.4,10.1
E00009360,21,18.1,23.2,37.7
E00009361,14.4,28.8,18.6,38.1
E00009362,17.2,32.8,22.7,27.3
E00009363,15.8,26.3,24.6,33.3
E00009366,45.5,21.6,13.6,19.3
E00009367,57,26.5,7.9,8.6
E00009368,38.4,28.3,15.9,17.4
E00009369,32.8,32.8,16,18.4
E00009373,23.9,34.8,19.6,21.7
E00009374,23.1,27.8,17.6,31.5
E00009375,30.4,33.6,15.2,20.8
E00009376,16.5,36.7,20.1,26.6
E00009377,29.6,27.6,18.4,24.5
E00009378,21.2,31.8,11.9,35.1
E00009379,73,21.5,3.1,2.5
E00009380,27.3,25.8,21.1,25.8
E00009381,28.7,35.1,16,20.2
E00009383,34.4,21.4,16.9,27.3
E00009384,22.5,37.1,24.7,15.7
E00009734,35.3,27.7,21,16
E00009794,26,29.5,19.9,24.7
E00009796,14.9,24,16.5,44.6
E00009797,22,27.1,22.9,28
E00009798,16,27.4,20.8,35.8
E00009799,25.9,19,20.4,34.7
E00009800,23,28.9,20.4,27.6
E00009801,45.6,23.1,13.6,17.7
E00009802,20.2,20.9,27.1,31.8
E00009803,21,20.4,19.1,39.5
E00009805,14.1,28.9,22.7,34.4
E00009806,20.6,26,19.8,33.6
E00009807,24.5,30.2,17.3,28.1
E00009808,22.1,25.3,28.4,24.2
E00009809,18,32.4,14.4,35.1
E00009810,22.8,24.4,17.1,35.8
E00009811,27.7,19,17.5,35.8
E00009812,25,22.3,21.4,31.3
E00009813,25,30.6,26.6,17.7
E00009815,34.7,22.6,16.1,26.6
E00009816,27.5,23.9,12.8,35.8
E00009817,19.8,37.7,22.8,19.8
E00009826,33,26.6,17.4,22.9
E00009827,26.9,17.7,21.5,33.8
E00009828,26.5,18.8,26.5,28.2
E00009829,26.9,20.4,25.9,26.9
E00009830,24,32.6,17.1,26.4
E00009831,22,35,8.9,34.1
E00014446,26.1,20.7,21.6,31.5
E00014450,37.6,24.8,20.8,16.8
E00014451,42.1,27.2,14.9,15.8
E00014453,59.2,17.3,10.2,13.3
E00014456,25,27.7,19.6,27.7
E00014458,22.5,39.2,14.7,23.5
E00014460,29.9,37.5,14.6,18.1
E00014615,13.4,33.6,21.8,31.1
E00014619,19.4,27.8,27.8,25
E00014620,28,15,15.9,41.1
E00014624,29.8,24.5,25.5,20.2
E00014625,36.7,20.4,6.1,36.7
E00014627,33.3,21.2,24.2,21.2
E00014629,46.2,20.4,18.3,15.1
E00014630,59.5,13.9,11.4,15.2
E00014631,30.6,25.8,18.5,25
E00014632,34.8,20.5,17,27.7
E00014633,29.7,34.4,18.8,17.2
E00014635,30.5,29.5,18.1,21.9
E00014636,25.2,27.6,19.5,27.6
E00014637,30.8,24.7,17.1,27.4
E00014638,44.6,24.8,9.9,20.8
E00014640,31.5,31.5,18.9,18.1
E00014641,64.8,15.5,8.5,11.3
E00014643,45.4,29.4,10.1,15.1
E00166867,46,23.8,12.7,17.5
E00167291,72.7,13.7,8.6,5
E00167292,88.3,11.7,0,0
E00167294,13,47.8,19.6,19.6
E00167295,24.3,28,21.5,26.2
E00174711,45.3,21.1,12.6,21.1
E00174714,39.6,18.8,18.8,22.9
E00174716,34.4,28,11.8,25.8
E00174717,51.3,11.3,16.3,21.3
E00174718,37.3,23.9,15.7,23.1
E00174720,36.2,26.7,19.8,17.2
E00179087,11.5,24.8,15.9,47.8
E00179099,40.3,27.9,10.1,21.7
E00179109,31,50.3,12.6,6.1
E00179136,88.7,8.9,1.6,0.8
E00179145,34.4,35.6,16.3,13.8
E00179147,24.5,42.5,19.8,13.2
E00179195,46.6,36.2,12.1,5.2
E00179203,56.5,28.8,7.1,7.6
E00179215,37.4,30.6,10.2,21.8
E00179250,47.5,29.3,11.1,12.1
E00179261,33.3,20,18.7,28
E00183098,27.9,15.6,23,33.6
E00183115,19.1,34,20.2,26.6
E00183118,19.6,28.6,16.1,35.7
E00183134,32.8,31.3,16.4,19.4
E00183142,42.1,45.4,7.9,4.6
E00183157,27.1,29.3,22.1,21.4
E00183160,35.1,22.8,21.1,21.1
E00183165,47.6,23,13.5,15.9
E00183168,25.4,28.5,24.6,21.5
E00183172,55.3,31.9,8.5,4.3
E00183184,41.8,17.9,14.9,25.4
E00183198,36.2,36.9,11.5,15.4
E00183207,21.8,24.5,21.8,31.8
E00183215,42.7,34.1,14.6,8.5
E00183216,40.5,30.5,18.4,10.5
E00190143,39.8,37.5,18,4.7
