areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00002554,9.7,41.7,48.6
E00002555,11.2,35.7,53.1
E00002556,11.8,25.1,63
E00002571,19.2,30.8,50
E00002572,7.7,58.5,33.9
E00002573,21.1,28.9,50
E00002575,15.6,37.5,46.9
E00002576,13.9,26.9,59.3
E00002587,15.3,18.5,66.1
E00002588,12.9,32,55.1
E00002589,15.5,42.5,42
E00002591,13.5,23.9,62.6
E00002592,14.8,38.5,46.7
E00002593,12.9,19.4,67.6
E00002594,12.2,26.9,60.9
E00002595,12.3,26.6,61
E00002596,14.4,32.2,53.3
E00002597,13.1,32.7,54.2
E00002598,12.4,24.8,62.7
E00002599,12.9,48.3,38.8
E00002600,16.7,30.2,53.2
E00002601,14.8,31.3,54
E00002602,19,29.3,51.7
E00002603,12.4,49,38.6
E00002604,13,40.1,46.9
E00002605,15.3,48.1,36.6
E00002606,11.8,36.3,52
E00002809,22,22,55.9
E00002812,12.4,27.9,59.7
E00002813,13.5,27,59.5
E00002814,15,15.9,69.2
E00002817,20.7,28.1,51.2
E00002818,19.2,26.2,54.6
E00002819,14.3,34.4,51.3
E00002823,17,30,53
E00002835,22.1,16.4,61.5
E00002841,15.4,23.8,60.8
E00002842,15.9,18.6,65.5
E00002843,17.7,26,56.3
E00005978,6.8,33.3,59.8
E00005980,12.6,37.8,49.7
E00005993,18.6,19.4,62
E00006008,25.6,26.5,47.9
E00006182,12.1,31.9,56
E00006183,7.6,44.7,47.6
E00006190,19.1,29.1,51.8
E00006191,18.4,25,56.6
E00006192,17.8,20.2,62
E00006195,11.3,45.8,43
E00006197,24.7,25.3,50
E00006201,8.2,23.8,68
E00006203,15.9,23.8,60.3
E00006204,19.1,36.2,44.7
E00006206,29.5,20.9,49.6
E00006207,20.6,34.2,45.2
E00006208,21.7,19.2,59.2
E00006209,34.4,23.8,41.7
E00006210,10.4,21.5,68.1
E00006211,20.4,35.3,44.3
E00006212,18.1,25.2,56.8
E00006213,11.3,47.8,40.9
E00006214,8.5,20.8,70.8
E00006216,13.2,20.3,66.5
E00006217,10.9,34,55.1
E00006218,11.5,45.4,43.1
E00006220,27.1,25.6,47.3
E00006221,12.2,27.1,60.8
E00009359,8.8,56.9,34.3
E00009360,27.3,20.9,51.8
E00009361,12.8,14.5,72.6
E00009362,20.2,17.1,62.8
E00009363,15.8,15.8,68.4
E00009366,16.3,43.5,40.2
E00009367,9.9,56.6,33.6
E00009368,11.3,37.6,51.1
E00009369,17.1,33.3,49.6
E00009373,13.2,23.5,63.2
E00009374,15.6,22.9,61.5
E00009375,16.3,30.9,52.8
E00009376,15.2,15.9,68.8
E00009377,17.7,29.2,53.1
E00009378,19.1,20.4,60.5
E00009379,3.7,73,23.3
E00009380,14.6,28.5,56.9
E00009381,11.8,29,59.1
E00009383,11.6,34.8,53.5
E00009384,10.8,22.9,66.3
E00009734,12.1,36.2,51.7
E00009794,9.1,26.6,64.3
E00009796,20.5,14.8,64.8
E00009797,15,21.7,63.3
E00009798,18.7,15.9,65.4
E00009799,14.2,25.7,60.1
E00009800,11.4,23.5,65.1
E00009801,10.7,44.7,44.7
E00009802,15.7,19.7,64.6
E00009803,20,21.3,58.7
E00009805,13.3,14.1,72.7
E00009806,18.9,22,59.1
E00009807,13.1,24.8,62
E00009808,17,22.3,60.6
E00009809,10,18.2,71.8
E00009810,21.5,21.5,56.9
E00009811,16.4,27.1,56.4
E00009812,13.6,24.5,61.8
E00009813,26,25.2,48.8
E00009815,8,34.4,57.6
E00009816,19.3,27.5,53.2
E00009817,34.1,19.5,46.3
E00009826,8.9,34.8,56.3
E00009827,18.6,27.9,53.5
E00009828,16.1,25.4,58.5
E00009829,9.8,27.7,62.5
E00009830,15,25.2,59.8
E00009831,12.5,22.5,65
E00014446,12.8,26.6,60.6
E00014450,11.9,37.6,50.5
E00014451,6.9,41.4,51.7
E00014453,5.1,58.6,36.4
E00014456,9.3,23.7,66.9
E00014458,7.5,23.4,69.2
E00014460,8.3,29.9,61.8
E00014615,12.5,15,72.5
E00014619,8.4,19.6,72
E00014620,18.8,26.8,54.5
E00014624,12.8,29.8,57.4
E00014625,13.7,37.9,48.4
E00014627,10.1,33.3,56.6
E00014629,6.5,46.2,47.3
E00014630,3.7,57.3,39
E00014631,9.8,30.9,59.3
E00014632,15.3,35.1,49.5
E00014633,10.4,29.6,60
E00014635,7.7,30.8,61.5
E00014636,13.1,26.2,60.7
E00014637,10.9,30.6,58.5
E00014638,5.1,45.5,49.5
E00014640,10.9,31.8,57.4
E00014641,5.6,66.7,27.8
E00014643,10.9,45.4,43.7
E00166867,15.9,46,38.1
E00167291,0,73.2,26.8
E00167292,1.5,87.5,11
E00167294,19.6,13,67.4
E00167295,14.3,24.8,61
E00174711,10.5,45.3,44.2
E00174714,4.3,40.4,55.3
E00174716,12,33.7,54.3
E00174717,8.5,50,41.5
E00174718,3.8,38.2,58
