areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00002554,74.8,2.2,23.1
E00002555,72.3,5.2,22.4
E00002556,73.6,3.4,23
E00002571,70.5,5.2,24.3
E00002572,50.8,3.7,45.5
E00002573,81.1,4.7,14.3
E00002575,74.9,3.6,21.5
E00002576,76.3,9.3,14.3
E00002587,73.9,6.2,19.9
E00002588,70.8,4.9,24.3
E00002589,50.7,6.9,42.3
E00002591,62.4,11,26.6
E00002592,76.1,3.6,20.3
E00002593,68.3,5.2,26.5
E00002594,63.3,4.3,32.4
E00002595,72.3,6.6,21.1
E00002596,68.4,2.4,29.2
E00002597,74.6,5.5,19.9
E00002598,70.9,3.4,25.7
E00002599,76.4,4.8,18.7
E00002600,62.5,9.3,28.2
E00002601,67.4,6,26.5
E00002602,67.5,5.3,27.2
E00002603,67.7,6.7,25.7
E00002604,69.1,2,28.9
E00002605,75.9,3.4,20.7
E00002606,74.1,3.2,22.7
E00002809,68.8,6,25.3
E00002812,78.4,5.8,15.9
E00002813,72.5,4.8,22.7
E00002814,71.9,7.7,20.4
E00002817,71.5,5.5,23
E00002818,79.2,3.5,17.4
E00002819,65.4,5.9,28.6
E00002823,67.2,8.3,24.5
E00002835,71.1,7.3,21.6
E00002841,68.6,5,26.3
E00002842,72.2,6.7,21.1
E00002843,76.4,2.3,21.3
E00005978,78,5,17
E00005980,66.6,3.7,29.7
E00005993,74,6.1,20
E00006008,62,6.4,31.6
E00006182,62.6,4.3,33.1
E00006183,58.9,6.3,34.8
E00006190,59.7,4.4,35.9
E00006191,69.6,3,27.4
E00006192,66.9,2.7,30.5
E00006195,60.6,5.6,33.8
E00006197,63,4,33
E00006201,81.3,1.9,16.8
E00006203,75.1,6,19
E00006204,59.1,8.3,32.6
E00006206,51.1,4.9,44
E00006207,62.2,4.5,33.3
E00006208,73.5,4.1,22.4
E00006209,45.4,7.7,46.9
E00006210,63.3,5.9,30.7
E00006211,48.9,6,45
E00006212,68.7,6.4,24.8
E00006213,65.7,2.8,31.5
E00006214,74.6,6.6,18.9
E00006216,73.4,5.5,21
E00006217,68,6.2,25.8
E00006218,69.6,3.7,26.7
E00006220,46.9,5.4,47.7
E00006221,69.3,3.8,26.9
E00009359,71.9,5.8,22.3
E00009360,71.7,3,25.3
E00009361,76.6,4.1,19.2
E00009362,71.7,4.7,23.5
E00009363,71,7.2,21.9
E00009366,63.6,5.6,30.8
E00009367,67.4,3.4,29.1
E00009368,77.5,4.9,17.6
E00009369,68.5,5.5,26
E00009373,77.5,2.9,19.6
E00009374,76.8,2,21.2
E00009375,61.8,8.3,29.9
E00009376,80.9,2.6,16.5
E00009377,69.9,4,26.1
E00009378,67,3.1,29.8
E00009379,60.3,8.9,30.8
E00009380,78.3,3.6,18.1
E00009381,76.2,4,19.8
E00009383,74.9,2,23
E00009384,75.6,9.2,15.2
E00009734,73.5,8.1,18.5
E00009794,82.5,3,14.4
E00009796,75.6,7.4,17
E00009797,77.2,3.5,19.3
E00009798,79.7,5.3,15
E00009799,84.7,4.5,10.8
E00009800,82,4.4,13.6
E00009801,73.4,3.7,22.9
E00009802,73.3,5.9,20.8
E00009803,75.3,8.5,16.2
E00009805,78.5,4.6,17
E00009806,83.1,5.1,11.9
E00009807,74.1,6.4,19.5
E00009808,76.9,3.3,19.8
E00009809,83.4,3.7,12.9
E00009810,72.8,1.8,25.3
E00009811,74.8,4.4,20.9
E00009812,80.3,3.4,16.3
E00009813,63.8,5.8,30.4
E00009815,84.6,3.2,12.2
E00009816,74.9,6.9,18.2
E00009817,55.4,6.7,37.9
E00009826,72.3,3.2,24.5
E00009827,75.9,5.7,18.4
E00009828,80.5,2.4,17.2
E00009829,73.6,5.9,20.5
E00009830,69.6,6.3,24.1
E00009831,73.9,4.1,22
E00014446,74.8,5.9,19.3
E00014450,72,4.3,23.7
E00014451,66.7,4.2,29.1
E00014453,68.3,7.2,24.4
E00014456,68.5,10.4,21.1
E00014458,72.4,2.7,24.9
E00014460,71.5,6.2,22.3
E00014615,84.9,5.2,9.9
E00014619,86.9,3.4,9.8
E00014620,88.6,2,9.4
E00014624,84.1,2.5,13.4
E00014625,79.9,8.6,11.5
E00014627,84.6,1.2,14.2
E00014629,79.2,3,17.8
E00014630,84.7,5.1,10.2
E00014631,87.8,3.2,9
E00014632,85.1,3.6,11.3
E00014633,76.9,3.7,19.3
E00014635,79.4,4,16.6
E00014636,81,2.5,16.5
E00014637,69.1,5.5,25.3
E00014638,73.4,7,19.6
E00014640,68,5,27.1
E00014641,81.7,4.2,14.2
E00014643,70.4,5.2,24.4
E00166867,71.5,4.4,24.1
E00167291,53.2,5.4,41.4
E00167292,50.7,4.7,44.7
E00167294,70.3,5.1,24.6
E00167295,76.5,5.4,18.1
E00174711,50,0.5,49.5
E00174714,64,4.5,31.5
E00174716,76.5,4.9,18.6
E00174717,68.8,10.4,20.8
E00174718,65.5,2.7,31.7
E00174720,55.3,4.5,40.2
E00179087,59.2,5.4,35.4
E00179099,70.6,2.5,26.9
E00179109,39.2,5.9,54.8
E00179136,48.6,3.5,47.9
E00179145,41.2,6.2,52.6
E00179147,58.8,8.3,32.9
E00179195,43.2,8.3,48.6
E00179203,57,4,39
E00179215,57.6,8,34.4
E00179250,56.9,10.3,32.8
E00179261,55.7,7.7,36.6
E00183098,62.9,4.5,32.7
E00183115,75.1,6.5,18.4
E00183118,72.4,4.7,22.9
E00183134,27.6,5.7,66.7
E00183142,38.3,6,55.6
E00183157,71.6,3.5,24.9
E00183160,65.7,10.4,23.9
E00183165,67.8,5.8,26.4
E00183168,79,5.5,15.5
E00183172,52.6,3.9,43.4
E00183184,57.1,4.7,38.2
E00183198,62.7,8.7,28.6
E00183207,71.4,4.5,24.1
E00183215,56.2,4.7,39.1
E00183216,63.6,6.8,29.6
E00190143,28,10,61.9
