areacd,disability_3a-001,disability_3a-002
E00002554,18.6,81.4
E00002555,15.5,84.5
E00002556,11.9,88.1
E00002571,8.8,91.2
E00002572,16.9,83.1
E00002573,14.3,85.7
E00002575,17.6,82.4
E00002576,14.7,85.3
E00002587,8.4,91.6
E00002588,14.6,85.4
E00002589,12,88
E00002591,9.4,90.6
E00002592,11.2,88.8
E00002593,10.1,89.9
E00002594,11.7,88.3
E00002595,11.6,88.4
E00002596,11.9,88.1
E00002597,13.8,86.2
E00002598,13.1,86.9
E00002599,22.2,77.8
E00002600,12,88
E00002601,14.2,85.8
E00002602,11.7,88.3
E00002603,15.2,84.8
E00002604,9.5,90.5
E00002605,17.7,82.3
E00002606,11.1,88.9
E00002809,9.6,90.4
E00002812,12.8,87.2
E00002813,13.5,86.5
E00002814,10.6,89.4
E00002817,10.4,89.6
E00002818,13.4,86.6
E00002819,14.4,85.6
E00002823,11.8,88.2
E00002835,12.6,87.4
E00002841,11.6,88.4
E00002842,9.6,90.4
E00002843,12.6,87.4
E00005978,19,81
E00005980,14.8,85.2
E00005993,8.5,91.5
E00006008,20.2,79.8
E00006182,14,86
E00006183,12.5,87.5
E00006190,10.7,89.3
E00006191,14.9,85.1
E00006192,11,89
E00006195,16.4,83.6
E00006197,11.2,88.8
E00006201,19.3,80.7
E00006203,12,88
E00006204,15.3,84.7
E00006206,9.5,90.5
E00006207,14.1,85.9
E00006208,16.4,83.6
E00006209,11.4,88.6
E00006210,10.5,89.5
E00006211,13.1,86.9
E00006212,13.2,86.8
E00006213,14.5,85.5
E00006214,14.9,85.1
E00006216,13.7,86.3
E00006217,14.1,85.9
E00006218,13.8,86.2
E00006220,9.3,90.7
E00006221,14.8,85.2
E00009359,21.8,78.2
E00009360,16.4,83.6
E00009361,19,81
E00009362,15.8,84.2
E00009363,17.4,82.6
E00009366,9.8,90.2
E00009367,15.8,84.2
E00009368,16.9,83.1
E00009369,9.3,90.7
E00009373,20.2,79.8
E00009374,18.3,81.7
E00009375,11.6,88.4
E00009376,17.5,82.5
E00009377,12.5,87.5
E00009378,15,85
E00009379,29.1,70.9
E00009380,17.8,82.2
E00009381,20.8,79.2
E00009383,19.6,80.4
E00009384,20.8,79.2
E00009734,11.7,88.3
E00009794,19.5,80.5
E00009796,17.2,82.8
E00009797,12.2,87.8
E00009798,12.7,87.3
E00009799,17.3,82.7
E00009800,15,85
E00009801,17.2,82.8
E00009802,10.8,89.2
E00009803,18.4,81.6
E00009805,13.6,86.4
E00009806,19.5,80.5
E00009807,14.4,85.6
E00009808,13.2,86.8
E00009809,16.7,83.3
E00009810,15.3,84.7
E00009811,14.3,85.7
E00009812,10.6,89.4
E00009813,7.8,92.2
E00009815,17.3,82.7
E00009816,13.6,86.4
E00009817,7.4,92.6
E00009826,14.3,85.7
E00009827,17.1,82.9
E00009828,12.2,87.8
E00009829,12.8,87.2
E00009830,17.3,82.7
E00009831,14.6,85.4
E00014446,14.7,85.3
E00014450,12.9,87.1
E00014451,14.4,85.6
E00014453,22.3,77.7
E00014456,11.7,88.3
E00014458,10.2,89.8
E00014460,13.1,86.9
E00014615,15.2,84.8
E00014619,18.1,81.9
E00014620,24.4,75.6
E00014624,21.3,78.7
E00014625,21.1,78.9
E00014627,21,79
E00014629,24.8,75.2
E00014630,28,72
E00014631,24,76
E00014632,18.2,81.8
E00014633,19.6,80.4
E00014635,19,81
E00014636,41,59
E00014637,13,87
E00014638,21.6,78.4
E00014640,14.3,85.7
E00014641,29.2,70.8
E00014643,10.4,89.6
E00166867,20.4,79.6
E00167291,7.9,92.1
E00167292,8.6,91.4
E00167294,22.9,77.1
E00167295,20.1,79.9
E00174711,11,89
E00174714,10,90
E00174716,22.6,77.4
E00174717,15.2,84.8
E00174718,12.3,87.7
E00174720,11.4,88.6
E00179087,8.9,91.1
E00179099,14.5,85.5
E00179109,7.7,92.3
E00179136,9.6,90.4
E00179145,7.1,92.9
E00179147,7.1,92.9
E00179195,9.4,90.6
E00179203,13.2,86.8
E00179215,7.7,92.3
E00179250,8.8,91.2
E00179261,9.8,90.2
E00183098,26.1,73.9
E00183115,12.9,87.1
E00183118,8.9,91.1
E00183134,5.2,94.8
E00183142,9.8,90.2
E00183157,18.1,81.9
E00183160,11,89
E00183165,17.1,82.9
E00183168,12.2,87.8
E00183172,5.2,94.8
E00183184,12.5,87.5
E00183198,12,88
E00183207,18.7,81.3
E00183215,9.7,90.3
E00183216,7.9,92.1
E00190143,4.2,95.8
